feature,importance
counts__sp500_stockprice,-0.42507935
counts__sp500_volume,15.910645
counts__sp500_volatility,-0.16519165
counts__sp500_volatility_std_10,-0.065460205
counts__sp500_avg_volume_20,0.75405884
counts__sp500_volume_spike_20,18.391205
counts__sp500_stockprice_sma_20,0.24014282
counts__sp500_stockprice_ema_26,-0.5531616
counts__sp500_stockprice_macd_line,-0.095062256
counts__sp500_stockprice_rsi_14,0.7685547
counts__sp500_stockprice_bb_mean_20,-0.22521973
counts__sp500_stockprice_bb_upper_20,-0.009429932
counts__sp500_stockprice_bb_lower_20,-0.19329834
counts__sp500_dx_14,-0.40118408
counts__sp500_adx_14,0.23602295
counts__sp500_stoch_d_3,0.1703186
counts__sp500_obv,-0.008453369
counts__sp500_stockprice_momentum_21,0.1784668
scores__Extroversion,-0.19989014
scores__Neuroticism,0.22790527
scores__Agreeableness,0.10812378
scores__Conscientiousness,-0.39953613
scores__Openness,-0.1880188
scores__arts_culture,2.9057312
scores__business_entrepreneurs,1.2756042
scores__celebrity_pop_culture,5.7969666
scores__diaries_daily_life,1.414154
scores__family,0.63101196
scores__fashion_style,2.4212646
scores__film_tv_video,-1.0245361
scores__fitness_&_health,-1.962738
scores__food_&_dining,-0.12133789
scores__gaming,0.14978027
scores__learning_educational,-2.3833923
scores__music,0.80389404
scores__other_hobbies,-0.26202393
scores__relationships,0.07861328
scores__science_technology,1.5973511
scores__sports,1.9602356
scores__travel_adventure,2.8102417
scores__youth_student_life,-0.431427
binary__is_trading_day,5.3374634
counts__tweet_count,0.1847229
counts__nlp_tweet_count,-0.090148926
counts__tesla,0.39553833
counts__stock,-0.3296814
counts__market,0.465271
counts__price,-0.052490234
counts__profit,-0.83358765
counts__loss,-0.0680542
counts__revenue,0.027648926
counts__inflation,-0.34222412
counts__interest,-1.0976257
counts__bitcoin,-0.006958008
counts__dogecoin,-0.022399902
counts__crypto,0.0062561035
counts__ethereum,0.0
counts__spacex,0.3864746
counts__model,0.045196533
counts__cybertruck,0.11517334
counts__starship,0.2987976
counts__buy,-0.3411255
counts__sell,-0.005065918
counts__likeCount,0.1519165
counts__quoteCount,0.011413574
counts__retweetCount,0.25109863
counts__replyCount,0.7510071
scores__neg,-0.15490723
scores__neu,0.13809204
scores__pos,-0.57580566
scores__anger,2.2722473
scores__disgust,-0.92541504
scores__fear,0.9419861
scores__joy,0.7155762
scores__neutral,-0.014160156
scores__sadness,0.01651001
scores__surprise,0.08569336
scores__news_social_concern,4.2061157
binary__no_tweets,0.19894409
