feature,importance
counts__bitcoin_stockprice,-4.666992
counts__bitcoin_volume,222.48315
counts__bitcoin_volatility,29.307129
counts__bitcoin_volatility_std_10,-3.5549316
counts__bitcoin_avg_volume_20,69.62402
counts__bitcoin_volume_spike_20,209.5747
counts__bitcoin_stockprice_sma_20,2.286377
counts__bitcoin_stockprice_ema_26,-1.5095215
counts__bitcoin_stockprice_macd_line,29.501709
counts__bitcoin_stockprice_rsi_14,-6.551758
counts__bitcoin_stockprice_bb_mean_20,6.9416504
counts__bitcoin_stockprice_bb_upper_20,-3.1333008
counts__bitcoin_stockprice_bb_lower_20,-0.0012207031
counts__bitcoin_dx_14,-5.034668
counts__bitcoin_adx_14,4.06958
counts__bitcoin_stoch_d_3,-29.930664
counts__bitcoin_obv,-0.6677246
counts__bitcoin_stockprice_momentum_21,14.713135
scores__Extroversion,-7.010498
scores__Neuroticism,8.655518
scores__Agreeableness,10.81543
scores__Conscientiousness,-20.323486
scores__Openness,-0.47143555
scores__arts_culture,-0.8078613
scores__business_entrepreneurs,9.643311
scores__celebrity_pop_culture,-1.9477539
scores__diaries_daily_life,16.507324
scores__family,4.713623
scores__fashion_style,10.355957
scores__film_tv_video,-52.123047
scores__fitness_&_health,-7.3615723
scores__food_&_dining,9.831055
scores__gaming,9.756592
scores__learning_educational,-15.8967285
scores__music,47.81128
scores__other_hobbies,-18.117432
scores__relationships,41.58496
scores__science_technology,-0.75512695
scores__sports,27.845459
scores__travel_adventure,8.712891
scores__youth_student_life,0.8186035
binary__is_trading_day,1599.5571
counts__tweet_count,1.390625
counts__nlp_tweet_count,-1.4753418
counts__tesla,-1.8044434
counts__stock,-3.279541
counts__market,1.8708496
counts__price,-1.6806641
counts__profit,5.6367188
counts__loss,5.4577637
counts__revenue,3.2287598
counts__inflation,6.0820312
counts__interest,8.11084
counts__bitcoin,-0.20239258
counts__dogecoin,0.0
counts__crypto,0.30371094
counts__ethereum,0.0
counts__spacex,-15.864258
counts__model,-3.9892578
counts__cybertruck,3.640625
counts__starship,-0.46020508
counts__buy,1.9299316
counts__sell,5.251709
counts__likeCount,0.6418457
counts__quoteCount,0.8027344
counts__retweetCount,-1.2927246
counts__replyCount,-1.21875
scores__neg,5.5095215
scores__neu,-16.793701
scores__pos,6.753418
scores__anger,11.501709
scores__disgust,0.13232422
scores__fear,-2.9348145
scores__joy,9.429443
scores__neutral,0.099609375
scores__sadness,-0.37036133
scores__surprise,2.9838867
scores__news_social_concern,1.2282715
binary__no_tweets,0.0
