feature,importance
counts__bitcoin_stockprice,-0.7564087
counts__bitcoin_volume,0.30303955
counts__bitcoin_volatility,-0.12426758
counts__bitcoin_volatility_std_10,-0.37701416
counts__bitcoin_avg_volume_20,-0.10247803
counts__bitcoin_volume_spike_20,2.4945679
counts__bitcoin_stockprice_sma_20,-0.6746826
counts__bitcoin_stockprice_ema_26,-1.0847168
counts__bitcoin_stockprice_macd_line,0.29968262
counts__bitcoin_stockprice_rsi_14,0.6322632
counts__bitcoin_stockprice_bb_mean_20,-0.77471924
counts__bitcoin_stockprice_bb_upper_20,0.6273804
counts__bitcoin_stockprice_bb_lower_20,1.2192993
counts__bitcoin_dx_14,-0.0914917
counts__bitcoin_adx_14,-0.7029419
counts__bitcoin_stoch_d_3,0.13519287
counts__bitcoin_obv,-0.171875
counts__bitcoin_stockprice_momentum_21,0.07122803
scores__Extroversion,-4.317749
scores__Neuroticism,-0.45794678
scores__Agreeableness,-0.017089844
scores__Conscientiousness,1.1629639
scores__Openness,-2.7559814
scores__arts_culture,2.4399414
scores__business_entrepreneurs,-0.8804321
scores__celebrity_pop_culture,1.923523
scores__diaries_daily_life,-0.8475342
scores__family,5.9484253
scores__fashion_style,0.068115234
scores__film_tv_video,2.364685
scores__fitness_&_health,-0.38006592
scores__food_&_dining,1.3909912
scores__gaming,2.9592896
scores__learning_educational,4.48999
scores__music,-2.2772217
scores__other_hobbies,2.2340088
scores__relationships,2.4951172
scores__science_technology,5.247925
scores__sports,-1.6715698
scores__travel_adventure,2.3797607
scores__youth_student_life,-3.4464111
binary__is_trading_day,12.4956665
counts__tweet_count,-0.2935791
counts__nlp_tweet_count,-0.27679443
counts__tesla,-0.024536133
counts__stock,0.0021972656
counts__market,-0.0010986328
counts__price,0.019714355
counts__profit,0.0
counts__loss,0.0
counts__revenue,-0.08062744
counts__inflation,-0.03668213
counts__interest,0.0028076172
counts__bitcoin,-0.004699707
counts__dogecoin,0.34106445
counts__crypto,0.0
counts__ethereum,-0.121154785
counts__spacex,-0.11920166
counts__model,-0.014526367
counts__cybertruck,0.07684326
counts__starship,-0.09063721
counts__buy,-0.04449463
counts__sell,0.1428833
counts__likeCount,1.0175171
counts__quoteCount,0.28656006
counts__retweetCount,0.73773193
counts__replyCount,-0.024719238
scores__neg,1.6102295
scores__neu,2.128662
scores__pos,-0.7905884
scores__anger,-0.86590576
scores__disgust,-0.07281494
scores__fear,-0.75
scores__joy,0.92840576
scores__neutral,-2.077942
scores__sadness,-1.0601196
scores__surprise,-9.024353
scores__news_social_concern,-7.422241
binary__no_tweets,-0.1862793
