feature,importance
counts__bitcoin_stockprice,3.9804688
counts__bitcoin_volume,112.10327
counts__bitcoin_volatility,15.841064
counts__bitcoin_volatility_std_10,13.274414
counts__bitcoin_avg_volume_20,1.1843262
counts__bitcoin_volume_spike_20,561.43604
counts__bitcoin_stockprice_sma_20,-10.404053
counts__bitcoin_stockprice_ema_26,1.5939941
counts__bitcoin_stockprice_macd_line,-12.8376465
counts__bitcoin_stockprice_rsi_14,-0.36157227
counts__bitcoin_stockprice_bb_mean_20,-4.5578613
counts__bitcoin_stockprice_bb_upper_20,-9.223633
counts__bitcoin_stockprice_bb_lower_20,0.638916
counts__bitcoin_dx_14,14.823242
counts__bitcoin_adx_14,-6.602295
counts__bitcoin_stoch_d_3,-17.609863
counts__bitcoin_obv,4.1445312
counts__bitcoin_stockprice_momentum_21,0.29956055
scores__Extroversion,-58.717773
scores__Neuroticism,-140.56128
scores__Agreeableness,-291.50732
scores__Conscientiousness,-391.8186
scores__Openness,-6.727051
scores__arts_culture,1.7807617
scores__business_entrepreneurs,115.05591
scores__celebrity_pop_culture,-58.77466
scores__diaries_daily_life,-27.415771
scores__family,-8.354736
scores__fashion_style,40.833984
scores__film_tv_video,-301.2854
scores__fitness_&_health,-346.43848
scores__food_&_dining,66.70874
scores__gaming,13.897949
scores__learning_educational,66.6228
scores__music,-3.149414
scores__other_hobbies,33.550293
scores__relationships,-108.549805
scores__science_technology,-43.036865
scores__sports,156.23535
scores__travel_adventure,135.35669
scores__youth_student_life,-109.138916
binary__is_trading_day,629.9199
counts__tweet_count,-3.3781738
counts__nlp_tweet_count,1.9465332
counts__tesla,40.166504
counts__stock,55.53418
counts__market,1.5180664
counts__price,-1.1005859
counts__profit,11.260254
counts__loss,-4.520752
counts__revenue,14.645264
counts__inflation,3.9042969
counts__interest,0.68408203
counts__bitcoin,0.0
counts__dogecoin,0.0
counts__crypto,0.0
counts__ethereum,0.0
counts__spacex,29.377686
counts__model,-15.984863
counts__cybertruck,-0.8901367
counts__starship,1.8515625
counts__buy,2.5549316
counts__sell,-22.10669
counts__likeCount,0.010498047
counts__quoteCount,-6.9714355
counts__retweetCount,7.651123
counts__replyCount,1.6530762
scores__neg,13.209717
scores__neu,11.762695
scores__pos,-45.722168
scores__anger,-14.015381
scores__disgust,-116.06323
scores__fear,-14.75415
scores__joy,-31.00879
scores__neutral,-67.911865
scores__sadness,-0.47924805
scores__surprise,4.053711
scores__news_social_concern,29.382812
binary__no_tweets,0.0
