feature,importance
counts__tesla_stockprice,-0.00598526
counts__tesla_volume,0.0037994385
counts__tesla_volatility,0.019081116
counts__tesla_volatility_std_10,-0.0042800903
counts__tesla_avg_volume_20,-0.0052452087
counts__tesla_volume_spike_20,0.0028419495
counts__tesla_stockprice_sma_20,-0.012702942
counts__tesla_stockprice_ema_26,0.008003235
counts__tesla_stockprice_macd_line,-0.013252258
counts__tesla_stockprice_rsi_14,-0.0058250427
counts__tesla_stockprice_bb_mean_20,-0.02141571
counts__tesla_stockprice_bb_upper_20,-0.002029419
counts__tesla_stockprice_bb_lower_20,0.0024261475
counts__tesla_dx_14,-0.014129639
counts__tesla_adx_14,0.01890564
counts__tesla_stoch_d_3,0.004043579
counts__tesla_obv,-0.0005264282
counts__tesla_stockprice_momentum_21,-0.011375427
scores__Extroversion,0.035381317
scores__Neuroticism,0.034427643
scores__Agreeableness,0.021568298
scores__Conscientiousness,-0.012767792
scores__Openness,-0.013259888
scores__arts_culture,0.03807068
scores__business_entrepreneurs,-0.005378723
scores__celebrity_pop_culture,0.04924774
scores__diaries_daily_life,0.036685944
scores__family,-0.006816864
scores__fashion_style,0.035316467
scores__film_tv_video,-0.056430817
scores__fitness_&_health,0.10897827
scores__food_&_dining,-0.05921173
scores__gaming,-0.008586884
scores__learning_educational,-0.032699585
scores__music,-0.0097465515
scores__other_hobbies,0.040348053
scores__relationships,-0.025371552
scores__science_technology,0.11907959
scores__sports,-0.07689285
scores__travel_adventure,0.0023880005
scores__youth_student_life,0.14552689
binary__is_trading_day,-0.02539444
counts__tweet_count,0.03147888
counts__nlp_tweet_count,-0.039531708
counts__tesla,0.032596588
counts__stock,-0.11317825
counts__market,-0.029449463
counts__price,0.0049209595
counts__profit,-0.023288727
counts__loss,0.014888763
counts__revenue,-0.024154663
counts__inflation,0.023036957
counts__interest,0.06699753
counts__bitcoin,0.0
counts__dogecoin,0.0
counts__crypto,0.0
counts__ethereum,0.0
counts__spacex,0.0068511963
counts__model,-0.033672333
counts__cybertruck,-0.05939865
counts__starship,-0.022773743
counts__buy,0.004787445
counts__sell,0.014537811
counts__likeCount,0.03126526
counts__quoteCount,-0.01518631
counts__retweetCount,0.011245728
counts__replyCount,-0.016223907
scores__neg,-0.010341644
scores__neu,0.11869812
scores__pos,-0.22610855
scores__anger,0.009269714
scores__disgust,-0.2842903
scores__fear,-0.1432724
scores__joy,-0.68694687
scores__neutral,0.38537216
scores__sadness,-0.3545494
scores__surprise,0.36160278
scores__news_social_concern,0.09080505
binary__no_tweets,0.0
