feature,importance
counts__tesla_stockprice,1.744873
counts__tesla_volume,3.3849487
counts__tesla_volatility,6.487549
counts__tesla_volatility_std_10,0.94696045
counts__tesla_avg_volume_20,2.1177368
counts__tesla_volume_spike_20,6.317627
counts__tesla_stockprice_sma_20,-1.7139893
counts__tesla_stockprice_ema_26,-0.2954712
counts__tesla_stockprice_macd_line,-5.283203
counts__tesla_stockprice_rsi_14,-8.880981
counts__tesla_stockprice_bb_mean_20,-2.8255615
counts__tesla_stockprice_bb_upper_20,-0.8165283
counts__tesla_stockprice_bb_lower_20,-0.2423706
counts__tesla_dx_14,-0.5891113
counts__tesla_adx_14,0.08905029
counts__tesla_stoch_d_3,-20.631042
counts__tesla_obv,-0.020324707
counts__tesla_stockprice_momentum_21,-2.2940063
scores__Extroversion,-3.918518
scores__Neuroticism,0.12774658
scores__Agreeableness,0.13317871
scores__Conscientiousness,-2.0925903
scores__Openness,0.21917725
scores__arts_culture,-1.2355957
scores__business_entrepreneurs,-7.03125
scores__celebrity_pop_culture,-1.3851318
scores__diaries_daily_life,-1.9284668
scores__family,-7.8845825
scores__fashion_style,-0.18267822
scores__film_tv_video,9.24646
scores__fitness_&_health,0.979126
scores__food_&_dining,-7.83374
scores__gaming,-3.52594
scores__learning_educational,7.689514
scores__music,0.767395
scores__other_hobbies,7.298645
scores__relationships,5.836487
scores__science_technology,4.912903
scores__sports,-7.9799194
scores__travel_adventure,-6.6932983
scores__youth_student_life,-2.8973389
binary__is_trading_day,0.033996582
counts__tweet_count,-0.048461914
counts__nlp_tweet_count,-0.7611084
counts__tesla,-0.113464355
counts__stock,-0.3272705
counts__market,0.018676758
counts__price,0.0020751953
counts__profit,0.0
counts__loss,0.0
counts__revenue,-0.26641846
counts__inflation,0.7420654
counts__interest,-0.057495117
counts__bitcoin,0.018798828
counts__dogecoin,-0.08782959
counts__crypto,-0.066833496
counts__ethereum,-0.05810547
counts__spacex,-0.33325195
counts__model,-0.026977539
counts__cybertruck,0.022399902
counts__starship,-0.6191406
counts__buy,0.121276855
counts__sell,0.042907715
counts__likeCount,-0.11260986
counts__quoteCount,1.0872192
counts__retweetCount,-0.27215576
counts__replyCount,3.8497314
scores__neg,0.8078613
scores__neu,1.6712036
scores__pos,-1.6676025
scores__anger,1.7609863
scores__disgust,5.1572876
scores__fear,-5.9490967
scores__joy,2.2125854
scores__neutral,6.4229126
scores__sadness,0.21429443
scores__surprise,4.655884
scores__news_social_concern,1.5149536
binary__no_tweets,0.57055664
