feature,importance
counts__bitcoin_stockprice,-0.0012283325
counts__bitcoin_volume,0.00027561188
counts__bitcoin_volatility,-0.00017261505
counts__bitcoin_volatility_std_10,9.6321106e-05
counts__bitcoin_avg_volume_20,-0.0035390854
counts__bitcoin_volume_spike_20,0.0037956238
counts__bitcoin_stockprice_sma_20,0.018419266
counts__bitcoin_stockprice_ema_26,0.0026807785
counts__bitcoin_stockprice_macd_line,0.0021152496
counts__bitcoin_stockprice_rsi_14,-0.00014209747
counts__bitcoin_stockprice_bb_mean_20,0.006234169
counts__bitcoin_stockprice_bb_upper_20,0.009027481
counts__bitcoin_stockprice_bb_lower_20,0.011707306
counts__bitcoin_dx_14,0.0027656555
counts__bitcoin_adx_14,-0.00022220612
counts__bitcoin_stoch_d_3,-0.0038404465
counts__bitcoin_obv,-7.1525574e-05
counts__bitcoin_stockprice_momentum_21,0.00035476685
scores__Extroversion,0.0010213852
scores__Neuroticism,-0.0013036728
scores__Agreeableness,0.00023174286
scores__Conscientiousness,-0.000869751
scores__Openness,0.0005760193
scores__arts_culture,-0.0044994354
scores__business_entrepreneurs,-0.0007839203
scores__celebrity_pop_culture,0.002527237
scores__diaries_daily_life,-0.0031194687
scores__family,-0.0052480698
scores__fashion_style,0.0055885315
scores__film_tv_video,0.0028066635
scores__fitness_&_health,-0.010310173
scores__food_&_dining,-0.010979652
scores__gaming,0.0019836426
scores__learning_educational,0.008690834
scores__music,-0.0020122528
scores__other_hobbies,0.000166893
scores__relationships,0.0034151077
scores__science_technology,0.0029592514
scores__sports,-0.021885872
scores__travel_adventure,-0.002863884
scores__youth_student_life,-0.003821373
binary__is_trading_day,0.0018997192
counts__tweet_count,-0.038485527
counts__nlp_tweet_count,0.0070648193
counts__tesla,-0.015188217
counts__stock,0.0026741028
counts__market,-0.0026369095
counts__price,-0.0014333725
counts__profit,0.006222725
counts__loss,0.00022506714
counts__revenue,-0.03033638
counts__inflation,-0.0062322617
counts__interest,-0.0030202866
counts__bitcoin,0.0011234283
counts__dogecoin,0.0012798309
counts__crypto,0.00060367584
counts__ethereum,0.0
counts__spacex,0.007853508
counts__model,0.005238533
counts__cybertruck,0.0035219193
counts__starship,0.0028362274
counts__buy,-0.0056352615
counts__sell,0.00178051
counts__likeCount,0.048241615
counts__quoteCount,-0.01789093
counts__retweetCount,-0.0060796738
counts__replyCount,-0.0012674332
scores__neg,0.020160675
scores__neu,-0.02600956
scores__pos,0.013977051
scores__anger,0.01798439
scores__disgust,-0.021970749
scores__fear,-0.007071495
scores__joy,0.022172928
scores__neutral,-0.002793312
scores__sadness,-0.016861916
scores__surprise,-0.010322571
scores__news_social_concern,-0.02376461
binary__no_tweets,0.00039291382
