feature,importance
counts__bitcoin_stockprice,-4.7106934
counts__bitcoin_volume,14.273926
counts__bitcoin_volatility,3.3632812
counts__bitcoin_volatility_std_10,0.4152832
counts__bitcoin_avg_volume_20,3.1850586
counts__bitcoin_volume_spike_20,85.33032
counts__bitcoin_stockprice_sma_20,-2.5126953
counts__bitcoin_stockprice_ema_26,-4.1313477
counts__bitcoin_stockprice_macd_line,-0.71118164
counts__bitcoin_stockprice_rsi_14,-3.0080566
counts__bitcoin_stockprice_bb_mean_20,-4.854004
counts__bitcoin_stockprice_bb_upper_20,-9.963135
counts__bitcoin_stockprice_bb_lower_20,-4.0874023
counts__bitcoin_dx_14,1.2255859
counts__bitcoin_adx_14,-4.314453
counts__bitcoin_stoch_d_3,-1.0932617
counts__bitcoin_obv,-0.16235352
counts__bitcoin_stockprice_momentum_21,-1.1650391
scores__Extroversion,-1.9033203
scores__Neuroticism,-1.5769043
scores__Agreeableness,-1.2609863
scores__Conscientiousness,0.67407227
scores__Openness,-3.1999512
scores__arts_culture,9.664795
scores__business_entrepreneurs,-1.5554199
scores__celebrity_pop_culture,-5.258301
scores__diaries_daily_life,-9.218018
scores__family,11.09082
scores__fashion_style,-4.055176
scores__film_tv_video,5.362793
scores__fitness_&_health,14.289307
scores__food_&_dining,3.715088
scores__gaming,-0.7229004
scores__learning_educational,32.16455
scores__music,-10.586182
scores__other_hobbies,-8.63501
scores__relationships,-4.1379395
scores__science_technology,1.8669434
scores__sports,-6.744629
scores__travel_adventure,-6.849365
scores__youth_student_life,7.3464355
binary__is_trading_day,329.02197
counts__tweet_count,1.7497559
counts__nlp_tweet_count,4.809082
counts__tesla,-0.3383789
counts__stock,-0.3154297
counts__market,-0.4753418
counts__price,-0.020507812
counts__profit,-0.69311523
counts__loss,0.0048828125
counts__revenue,1.5974121
counts__inflation,0.89086914
counts__interest,0.29614258
counts__bitcoin,0.012939453
counts__dogecoin,0.08105469
counts__crypto,-0.3557129
counts__ethereum,0.0
counts__spacex,0.9499512
counts__model,0.6689453
counts__cybertruck,0.71191406
counts__starship,-0.1262207
counts__buy,5.6713867
counts__sell,-0.015136719
counts__likeCount,-7.6992188
counts__quoteCount,-9.271484
counts__retweetCount,1.3652344
counts__replyCount,-11.792725
scores__neg,-23.048096
scores__neu,-2.4672852
scores__pos,2.2092285
scores__anger,6.9035645
scores__disgust,6.9814453
scores__fear,-12.650391
scores__joy,-1.3552246
scores__neutral,-1.4211426
scores__sadness,-2.5639648
scores__surprise,10.008301
scores__news_social_concern,11.404785
binary__no_tweets,0.1394043
