feature,importance
counts__sp500_stockprice,4.597534
counts__sp500_volume,10.473267
counts__sp500_volatility,0.35742188
counts__sp500_volatility_std_10,-3.5847168
counts__sp500_avg_volume_20,0.20239258
counts__sp500_volume_spike_20,3.8362427
counts__sp500_stockprice_sma_20,-0.12237549
counts__sp500_stockprice_ema_26,2.213623
counts__sp500_stockprice_macd_line,-0.401062
counts__sp500_stockprice_rsi_14,-1.4172974
counts__sp500_stockprice_bb_mean_20,-6.162964
counts__sp500_stockprice_bb_upper_20,3.6538086
counts__sp500_stockprice_bb_lower_20,-0.48101807
counts__sp500_dx_14,4.3013916
counts__sp500_adx_14,-5.4365845
counts__sp500_stoch_d_3,-2.5836182
counts__sp500_obv,0.6512451
counts__sp500_stockprice_momentum_21,-1.4507446
scores__Extroversion,-3.8330078
scores__Neuroticism,-2.8867188
scores__Agreeableness,3.3058472
scores__Conscientiousness,-7.6254272
scores__Openness,16.35913
scores__arts_culture,10.164673
scores__business_entrepreneurs,-26.272705
scores__celebrity_pop_culture,1.369873
scores__diaries_daily_life,20.686707
scores__family,2.2019043
scores__fashion_style,-14.218933
scores__film_tv_video,15.2317505
scores__fitness_&_health,20.427734
scores__food_&_dining,5.24469
scores__gaming,8.695984
scores__learning_educational,21.898743
scores__music,2.7938232
scores__other_hobbies,30.791016
scores__relationships,24.753052
scores__science_technology,0.79473877
scores__sports,16.571716
scores__travel_adventure,3.5859985
scores__youth_student_life,10.763916
binary__is_trading_day,25.972961
counts__tweet_count,2.52063
counts__nlp_tweet_count,-0.5574341
counts__tesla,9.553406
counts__stock,-2.4240112
counts__market,-0.16479492
counts__price,-0.30621338
counts__profit,0.099975586
counts__loss,-0.72229004
counts__revenue,-0.2109375
counts__inflation,-0.8074341
counts__interest,0.2177124
counts__bitcoin,0.0
counts__dogecoin,0.0
counts__crypto,0.0
counts__ethereum,0.0
counts__spacex,-0.008300781
counts__model,-0.32800293
counts__cybertruck,0.06121826
counts__starship,-0.10089111
counts__buy,0.4368286
counts__sell,2.098938
counts__likeCount,-0.49072266
counts__quoteCount,-0.5895996
counts__retweetCount,-0.7141113
counts__replyCount,-0.45367432
scores__neg,7.16687
scores__neu,-6.552063
scores__pos,-8.1050415
scores__anger,-7.7264404
scores__disgust,37.619385
scores__fear,1.6914673
scores__joy,-1.4901733
scores__neutral,-2.6036987
scores__sadness,1.4945068
scores__surprise,-0.604187
scores__news_social_concern,17.9234
binary__no_tweets,0.0
