feature,importance
counts__nasdaq_stockprice,0.07791138
counts__nasdaq_volume,1.2397766
counts__nasdaq_volatility,0.14520264
counts__nasdaq_volatility_std_10,0.03817749
counts__nasdaq_avg_volume_20,0.33267212
counts__nasdaq_volume_spike_20,0.5126343
counts__nasdaq_stockprice_sma_20,0.04296875
counts__nasdaq_stockprice_ema_26,-0.0362854
counts__nasdaq_stockprice_macd_line,0.07385254
counts__nasdaq_stockprice_rsi_14,0.05255127
counts__nasdaq_stockprice_bb_mean_20,0.08407593
counts__nasdaq_stockprice_bb_upper_20,0.036834717
counts__nasdaq_stockprice_bb_lower_20,-0.01361084
counts__nasdaq_dx_14,0.047912598
counts__nasdaq_adx_14,0.07650757
counts__nasdaq_stoch_d_3,-0.45031738
counts__nasdaq_obv,0.012878418
counts__nasdaq_stockprice_momentum_21,0.101135254
scores__Extroversion,0.1272583
scores__Neuroticism,-0.4058838
scores__Agreeableness,-1.1689453
scores__Conscientiousness,-0.271698
scores__Openness,-0.8339844
scores__arts_culture,-0.39678955
scores__business_entrepreneurs,-0.26052856
scores__celebrity_pop_culture,-0.2137146
scores__diaries_daily_life,0.284729
scores__family,-0.052490234
scores__fashion_style,-2.8433228
scores__film_tv_video,1.0355225
scores__fitness_&_health,0.35458374
scores__food_&_dining,-0.0069274902
scores__gaming,0.0076293945
scores__learning_educational,1.5044861
scores__music,-0.6582947
scores__other_hobbies,0.11102295
scores__relationships,-1.1412048
scores__science_technology,-3.2237244
scores__sports,-0.16113281
scores__travel_adventure,0.26617432
scores__youth_student_life,-0.7173767
binary__is_trading_day,0.47177124
counts__tweet_count,0.08547974
counts__nlp_tweet_count,0.023651123
counts__tesla,0.0018615723
counts__stock,0.0
counts__market,0.0
counts__price,0.024383545
counts__profit,0.0
counts__loss,0.0
counts__revenue,0.0
counts__inflation,0.0
counts__interest,0.0
counts__bitcoin,0.0
counts__dogecoin,0.0
counts__crypto,0.0
counts__ethereum,0.0
counts__spacex,-0.1499939
counts__model,-0.017791748
counts__cybertruck,0.0
counts__starship,0.0
counts__buy,-0.05493164
counts__sell,-0.046539307
counts__likeCount,-0.88793945
counts__quoteCount,-0.32348633
counts__retweetCount,-0.29605103
counts__replyCount,-0.7080078
scores__neg,2.9736633
scores__neu,-0.27072144
scores__pos,-2.2511597
scores__anger,0.056274414
scores__disgust,0.24441528
scores__fear,-0.45791626
scores__joy,-0.50302124
scores__neutral,-0.64889526
scores__sadness,-1.4098816
scores__surprise,0.308136
scores__news_social_concern,-0.41940308
binary__no_tweets,0.5162964
