feature,importance
counts__sp500_stockprice,-0.04322052
counts__sp500_volume,-0.010601044
counts__sp500_volatility,-0.33719254
counts__sp500_volatility_std_10,-0.06137085
counts__sp500_avg_volume_20,0.049030304
counts__sp500_volume_spike_20,0.052993774
counts__sp500_stockprice_sma_20,-0.09629059
counts__sp500_stockprice_ema_26,0.021587372
counts__sp500_stockprice_macd_line,1.2230263
counts__sp500_stockprice_rsi_14,0.21443176
counts__sp500_stockprice_bb_mean_20,0.094112396
counts__sp500_stockprice_bb_upper_20,-0.07546997
counts__sp500_stockprice_bb_lower_20,-0.0467453
counts__sp500_dx_14,0.055755615
counts__sp500_adx_14,0.18091965
counts__sp500_stoch_d_3,0.11379242
counts__sp500_obv,0.0006904602
counts__sp500_stockprice_momentum_21,0.108299255
scores__Extroversion,-0.05863571
scores__Neuroticism,0.012741089
scores__Agreeableness,-0.0021209717
scores__Conscientiousness,0.03174591
scores__Openness,0.0049476624
scores__arts_culture,0.027938843
scores__business_entrepreneurs,0.7448387
scores__celebrity_pop_culture,-0.31326675
scores__diaries_daily_life,-0.15516663
scores__family,0.1919899
scores__fashion_style,-0.27339172
scores__film_tv_video,0.18339157
scores__fitness_&_health,0.022270203
scores__food_&_dining,-0.0018501282
scores__gaming,-0.11945343
scores__learning_educational,-0.2794075
scores__music,0.23340988
scores__other_hobbies,-0.04970932
scores__relationships,0.032463074
scores__science_technology,-0.17931747
scores__sports,-0.09371567
scores__travel_adventure,-0.04906082
scores__youth_student_life,-0.2169342
binary__is_trading_day,-0.039611816
counts__tweet_count,0.040786743
counts__nlp_tweet_count,-0.10116196
counts__tesla,0.043094635
counts__stock,0.012737274
counts__market,-0.06742096
counts__price,0.20676422
counts__profit,0.0005531311
counts__loss,0.0013427734
counts__revenue,0.019134521
counts__inflation,-0.12039566
counts__interest,0.0048294067
counts__bitcoin,-0.0008583069
counts__dogecoin,0.0
counts__crypto,0.0025596619
counts__ethereum,0.0
counts__spacex,0.18578339
counts__model,-0.028873444
counts__cybertruck,-0.028808594
counts__starship,-0.007423401
counts__buy,-0.15784073
counts__sell,-0.05381012
counts__likeCount,-0.021888733
counts__quoteCount,0.009479523
counts__retweetCount,0.28809357
counts__replyCount,0.02879715
scores__neg,-0.08488464
scores__neu,-0.04494095
scores__pos,-0.04114151
scores__anger,-0.2443924
scores__disgust,0.34031296
scores__fear,0.0097846985
scores__joy,-0.3621254
scores__neutral,-0.26021194
scores__sadness,-0.025115967
scores__surprise,0.013629913
scores__news_social_concern,0.73374176
binary__no_tweets,0.0
