feature,importance
counts__sp500_stockprice,0.20587158
counts__sp500_volume,6.063202
counts__sp500_volatility,-0.25650024
counts__sp500_volatility_std_10,0.24163818
counts__sp500_avg_volume_20,0.42520142
counts__sp500_volume_spike_20,2.75
counts__sp500_stockprice_sma_20,0.22045898
counts__sp500_stockprice_ema_26,0.8239746
counts__sp500_stockprice_macd_line,-0.63394165
counts__sp500_stockprice_rsi_14,-0.28155518
counts__sp500_stockprice_bb_mean_20,-0.075805664
counts__sp500_stockprice_bb_upper_20,0.3380432
counts__sp500_stockprice_bb_lower_20,-0.055114746
counts__sp500_dx_14,2.7113953
counts__sp500_adx_14,0.32055664
counts__sp500_stoch_d_3,-1.3710022
counts__sp500_obv,0.12866211
counts__sp500_stockprice_momentum_21,0.40194702
scores__Extroversion,-1.1541748
scores__Neuroticism,-1.4359741
scores__Agreeableness,-5.6335754
scores__Conscientiousness,-2.597992
scores__Openness,-0.654541
scores__arts_culture,-0.21261597
scores__business_entrepreneurs,-0.30419922
scores__celebrity_pop_culture,0.6697998
scores__diaries_daily_life,1.0091553
scores__family,0.9331665
scores__fashion_style,-2.6759644
scores__film_tv_video,1.5980835
scores__fitness_&_health,-0.7527466
scores__food_&_dining,-0.5275574
scores__gaming,-0.84817505
scores__learning_educational,-0.7877197
scores__music,15.665894
scores__other_hobbies,1.5455017
scores__relationships,-0.12237549
scores__science_technology,-3.3515625
scores__sports,0.98913574
scores__travel_adventure,0.8200989
scores__youth_student_life,-2.0465698
binary__is_trading_day,1.143158
counts__tweet_count,0.0049438477
counts__nlp_tweet_count,0.03189087
counts__tesla,-0.059692383
counts__stock,0.0
counts__market,0.0
counts__price,-0.019744873
counts__profit,0.0
counts__loss,0.0
counts__revenue,0.0
counts__inflation,0.0
counts__interest,0.0
counts__bitcoin,0.0
counts__dogecoin,0.0
counts__crypto,0.0
counts__ethereum,0.0
counts__spacex,-0.031463623
counts__model,-0.09240723
counts__cybertruck,0.0
counts__starship,0.0
counts__buy,-0.011688232
counts__sell,-0.061065674
counts__likeCount,-0.030944824
counts__quoteCount,-0.2064209
counts__retweetCount,0.09106445
counts__replyCount,0.18572998
scores__neg,7.02359
scores__neu,-0.12664795
scores__pos,-0.6560669
scores__anger,0.19403076
scores__disgust,1.796875
scores__fear,-0.42016602
scores__joy,-3.4876099
scores__neutral,0.8229675
scores__sadness,-1.7347717
scores__surprise,0.74298096
scores__news_social_concern,-1.7649841
binary__no_tweets,0.114593506
