feature,importance
counts__nasdaq_stockprice,0.005645752
counts__nasdaq_volume,0.106933594
counts__nasdaq_volatility,-0.024215698
counts__nasdaq_volatility_std_10,-0.0024719238
counts__nasdaq_avg_volume_20,0.0027618408
counts__nasdaq_volume_spike_20,0.12211609
counts__nasdaq_stockprice_sma_20,-0.0047302246
counts__nasdaq_stockprice_ema_26,-0.0017242432
counts__nasdaq_stockprice_macd_line,-0.016494751
counts__nasdaq_stockprice_rsi_14,-0.07203674
counts__nasdaq_stockprice_bb_mean_20,0.015853882
counts__nasdaq_stockprice_bb_upper_20,-0.04562378
counts__nasdaq_stockprice_bb_lower_20,-0.0061798096
counts__nasdaq_dx_14,-0.0047302246
counts__nasdaq_adx_14,-0.01423645
counts__nasdaq_stoch_d_3,-0.3387146
counts__nasdaq_obv,0.0061950684
counts__nasdaq_stockprice_momentum_21,-0.21154785
scores__Extroversion,-0.08509827
scores__Neuroticism,0.087005615
scores__Agreeableness,-0.0014343262
scores__Conscientiousness,-0.07733154
scores__Openness,-0.13024902
scores__arts_culture,0.19656372
scores__business_entrepreneurs,-0.22161865
scores__celebrity_pop_culture,0.25515747
scores__diaries_daily_life,-0.032165527
scores__family,0.17475891
scores__fashion_style,-0.063568115
scores__film_tv_video,0.04310608
scores__fitness_&_health,-0.25942993
scores__food_&_dining,0.27601624
scores__gaming,0.29257202
scores__learning_educational,-0.093429565
scores__music,0.022827148
scores__other_hobbies,-0.06802368
scores__relationships,-0.06022644
scores__science_technology,-0.2076416
scores__sports,0.22927856
scores__travel_adventure,0.186203
scores__youth_student_life,-0.091934204
binary__is_trading_day,0.058563232
counts__tweet_count,-0.115448
counts__nlp_tweet_count,0.1267395
counts__tesla,-0.013519287
counts__stock,0.040985107
counts__market,-0.0012054443
counts__price,-0.0018615723
counts__profit,0.0
counts__loss,0.0
counts__revenue,0.05091858
counts__inflation,0.037216187
counts__interest,0.0713501
counts__bitcoin,-0.00039672852
counts__dogecoin,-0.06315613
counts__crypto,0.009399414
counts__ethereum,0.02268982
counts__spacex,-0.032302856
counts__model,0.000289917
counts__cybertruck,0.004714966
counts__starship,0.047531128
counts__buy,-0.026626587
counts__sell,-0.043182373
counts__likeCount,-0.08151245
counts__quoteCount,0.028778076
counts__retweetCount,0.09326172
counts__replyCount,0.18884277
scores__neg,-0.10595703
scores__neu,0.19429016
scores__pos,0.048568726
scores__anger,-0.56481934
scores__disgust,-0.1920929
scores__fear,0.35276794
scores__joy,-0.640152
scores__neutral,-0.32174683
scores__sadness,-0.21470642
scores__surprise,0.004196167
scores__news_social_concern,2.359665
binary__no_tweets,-0.06272888
