feature,importance
counts__tesla_stockprice,-0.009401321
counts__tesla_volume,0.0012798309
counts__tesla_volatility,0.003929138
counts__tesla_volatility_std_10,0.0075035095
counts__tesla_avg_volume_20,0.0025596619
counts__tesla_volume_spike_20,-0.0005645752
counts__tesla_stockprice_sma_20,0.004896164
counts__tesla_stockprice_ema_26,-0.011194229
counts__tesla_stockprice_macd_line,-0.002653122
counts__tesla_stockprice_rsi_14,0.0059127808
counts__tesla_stockprice_bb_mean_20,0.0027637482
counts__tesla_stockprice_bb_upper_20,-0.004606247
counts__tesla_stockprice_bb_lower_20,-0.0012989044
counts__tesla_dx_14,-0.002368927
counts__tesla_adx_14,0.0052165985
counts__tesla_stoch_d_3,-0.0016002655
counts__tesla_obv,0.00141716
counts__tesla_stockprice_momentum_21,-0.014217377
scores__Extroversion,-0.008602142
scores__Neuroticism,-0.00078964233
scores__Agreeableness,-0.0004234314
scores__Conscientiousness,0.0013332367
scores__Openness,-0.00018501282
scores__arts_culture,0.0225029
scores__business_entrepreneurs,0.0008239746
scores__celebrity_pop_culture,5.722046e-06
scores__diaries_daily_life,0.007791519
scores__family,0.0131492615
scores__fashion_style,-0.007806778
scores__film_tv_video,0.015756607
scores__fitness_&_health,-0.010885239
scores__food_&_dining,-0.0074062347
scores__gaming,0.021930695
scores__learning_educational,-0.004333496
scores__music,-0.004085541
scores__other_hobbies,-0.024490356
scores__relationships,0.0017986298
scores__science_technology,-0.006160736
scores__sports,-0.001045227
scores__travel_adventure,-0.0056438446
scores__youth_student_life,0.0076007843
binary__is_trading_day,0.02596283
counts__tweet_count,-0.102947235
counts__nlp_tweet_count,-0.0085372925
counts__tesla,0.021623611
counts__stock,0.04276657
counts__market,-0.032649994
counts__price,0.003358841
counts__profit,0.08919144
counts__loss,0.026958466
counts__revenue,-0.0052433014
counts__inflation,-0.038204193
counts__interest,0.015451431
counts__bitcoin,0.008926392
counts__dogecoin,0.0
counts__crypto,0.010004044
counts__ethereum,0.0
counts__spacex,0.012310028
counts__model,0.0036945343
counts__cybertruck,0.009153366
counts__starship,0.014871597
counts__buy,-0.037755966
counts__sell,0.06886101
counts__likeCount,0.034687042
counts__quoteCount,-0.010295868
counts__retweetCount,0.037813187
counts__replyCount,0.08871269
scores__neg,-0.027069092
scores__neu,-0.06204605
scores__pos,0.047031403
scores__anger,-0.13030434
scores__disgust,-0.06553078
scores__fear,0.019578934
scores__joy,-0.058193207
scores__neutral,-0.00790596
scores__sadness,0.021961212
scores__surprise,0.06458092
scores__news_social_concern,-0.00093460083
binary__no_tweets,0.0
