feature,importance
counts__nasdaq_stockprice,0.001844883
counts__nasdaq_volume,0.00010108948
counts__nasdaq_volatility,0.00045347214
counts__nasdaq_volatility_std_10,-9.775162e-05
counts__nasdaq_avg_volume_20,-0.0002965927
counts__nasdaq_volume_spike_20,-0.0012955666
counts__nasdaq_stockprice_sma_20,0.0015978813
counts__nasdaq_stockprice_ema_26,0.0005021095
counts__nasdaq_stockprice_macd_line,-0.0006299019
counts__nasdaq_stockprice_rsi_14,0.0013628006
counts__nasdaq_stockprice_bb_mean_20,0.00013923645
counts__nasdaq_stockprice_bb_upper_20,0.002506256
counts__nasdaq_stockprice_bb_lower_20,-0.0010094643
counts__nasdaq_dx_14,5.1021576e-05
counts__nasdaq_adx_14,-0.0027713776
counts__nasdaq_stoch_d_3,0.0029768944
counts__nasdaq_obv,-0.00018024445
counts__nasdaq_stockprice_momentum_21,-0.00081014633
scores__Extroversion,-0.009101391
scores__Neuroticism,-0.0007343292
scores__Agreeableness,0.0025539398
scores__Conscientiousness,-0.004425049
scores__Openness,-0.0027003288
scores__arts_culture,-0.006614208
scores__business_entrepreneurs,-0.0009098053
scores__celebrity_pop_culture,-0.005625725
scores__diaries_daily_life,-0.0007214546
scores__family,0.004445076
scores__fashion_style,0.0001244545
scores__film_tv_video,-0.003361702
scores__fitness_&_health,0.018664837
scores__food_&_dining,-0.002538681
scores__gaming,-0.00071287155
scores__learning_educational,-0.010698795
scores__music,0.0050172806
scores__other_hobbies,0.00082826614
scores__relationships,0.007630825
scores__science_technology,0.0023732185
scores__sports,-0.0016021729
scores__travel_adventure,0.002211094
scores__youth_student_life,-0.00027513504
binary__is_trading_day,0.00067567825
counts__tweet_count,-0.008605957
counts__nlp_tweet_count,-0.003970146
counts__tesla,-0.007258892
counts__stock,0.003247738
counts__market,0.0014061928
counts__price,0.00031375885
counts__profit,0.0
counts__loss,0.0
counts__revenue,-0.002240181
counts__inflation,0.0033211708
counts__interest,0.0002503395
counts__bitcoin,5.9127808e-05
counts__dogecoin,-0.00010061264
counts__crypto,-0.00030231476
counts__ethereum,-0.0055384636
counts__spacex,-0.003045559
counts__model,-0.0024089813
counts__cybertruck,-0.0006914139
counts__starship,0.0012431145
counts__buy,-0.000767231
counts__sell,0.0015187263
counts__likeCount,0.011161804
counts__quoteCount,8.9645386e-05
counts__retweetCount,0.013203621
counts__replyCount,-0.013047218
scores__neg,-0.010521889
scores__neu,0.029362679
scores__pos,-0.0072660446
scores__anger,-0.071285725
scores__disgust,0.0057759285
scores__fear,0.0030589104
scores__joy,-4.8160553e-05
scores__neutral,0.05008936
scores__sadness,0.061575413
scores__surprise,0.0360713
scores__news_social_concern,0.07167673
binary__no_tweets,0.001054287
