feature,importance
counts__nasdaq_stockprice,0.037740707
counts__nasdaq_volume,0.014805794
counts__nasdaq_volatility,0.034685135
counts__nasdaq_volatility_std_10,0.058423996
counts__nasdaq_avg_volume_20,-0.0023097992
counts__nasdaq_volume_spike_20,0.0019836426
counts__nasdaq_stockprice_sma_20,-0.0065670013
counts__nasdaq_stockprice_ema_26,0.009236336
counts__nasdaq_stockprice_macd_line,0.037132263
counts__nasdaq_stockprice_rsi_14,-0.00074863434
counts__nasdaq_stockprice_bb_mean_20,0.006303787
counts__nasdaq_stockprice_bb_upper_20,0.0063943863
counts__nasdaq_stockprice_bb_lower_20,-0.00046348572
counts__nasdaq_dx_14,-0.013814926
counts__nasdaq_adx_14,0.0046987534
counts__nasdaq_stoch_d_3,0.01671505
counts__nasdaq_obv,0.0029935837
counts__nasdaq_stockprice_momentum_21,0.01546669
scores__Extroversion,0.0036621094
scores__Neuroticism,0.02637291
scores__Agreeableness,-0.033906937
scores__Conscientiousness,0.074560165
scores__Openness,-0.035150528
scores__arts_culture,0.0042057037
scores__business_entrepreneurs,-0.09152603
scores__celebrity_pop_culture,0.051286697
scores__diaries_daily_life,-0.11170673
scores__family,0.017402649
scores__fashion_style,0.0028934479
scores__film_tv_video,0.21768665
scores__fitness_&_health,0.1548891
scores__food_&_dining,0.0024356842
scores__gaming,0.060350418
scores__learning_educational,0.059078217
scores__music,0.01620102
scores__other_hobbies,-0.10337162
scores__relationships,-0.04994774
scores__science_technology,0.04665184
scores__sports,-0.1541462
scores__travel_adventure,0.009358406
scores__youth_student_life,-0.0117845535
binary__is_trading_day,0.008205414
counts__tweet_count,0.03727913
counts__nlp_tweet_count,0.0040836334
counts__tesla,0.04106903
counts__stock,0.07430935
counts__market,-0.015266418
counts__price,-0.0029354095
counts__profit,-0.002664566
counts__loss,-0.048761368
counts__revenue,-0.0012044907
counts__inflation,-0.018565178
counts__interest,-0.0031843185
counts__bitcoin,0.0
counts__dogecoin,0.0
counts__crypto,0.0
counts__ethereum,0.0
counts__spacex,0.0023374557
counts__model,-0.023262978
counts__cybertruck,-0.0053186417
counts__starship,-0.007273674
counts__buy,-0.014451981
counts__sell,0.0005617142
counts__likeCount,-0.01661396
counts__quoteCount,0.008295059
counts__retweetCount,0.023760796
counts__replyCount,-0.03122902
scores__neg,-0.0014505386
scores__neu,0.09172821
scores__pos,0.08258629
scores__anger,-0.04097271
scores__disgust,0.14694118
scores__fear,0.029492378
scores__joy,-0.16729164
scores__neutral,-0.09875584
scores__sadness,-0.031467438
scores__surprise,-0.012827873
scores__news_social_concern,0.026395798
binary__no_tweets,0.0
