feature,importance
counts__tesla_stockprice,0.15429688
counts__tesla_volume,6.4379272
counts__tesla_volatility,1.0270996
counts__tesla_volatility_std_10,1.6762085
counts__tesla_avg_volume_20,2.7006226
counts__tesla_volume_spike_20,10.420898
counts__tesla_stockprice_sma_20,2.5249023
counts__tesla_stockprice_ema_26,1.2688599
counts__tesla_stockprice_macd_line,-0.87353516
counts__tesla_stockprice_rsi_14,-0.046691895
counts__tesla_stockprice_bb_mean_20,-0.23168945
counts__tesla_stockprice_bb_upper_20,-5.095825
counts__tesla_stockprice_bb_lower_20,-0.2538452
counts__tesla_dx_14,-0.48931885
counts__tesla_adx_14,3.7252808
counts__tesla_stoch_d_3,-0.409729
counts__tesla_obv,0.5185547
counts__tesla_stockprice_momentum_21,0.44152832
scores__Extroversion,9.978699
scores__Neuroticism,0.9968262
scores__Agreeableness,1.4069214
scores__Conscientiousness,1.0032349
scores__Openness,2.8063354
scores__arts_culture,-0.122802734
scores__business_entrepreneurs,-2.0302734
scores__celebrity_pop_culture,0.9331665
scores__diaries_daily_life,-0.5354004
scores__family,0.5298462
scores__fashion_style,-1.635437
scores__film_tv_video,-5.3864746
scores__fitness_&_health,-4.5634155
scores__food_&_dining,-0.3713379
scores__gaming,-1.8742065
scores__learning_educational,3.1191406
scores__music,6.2023315
scores__other_hobbies,-6.481262
scores__relationships,-1.9320068
scores__science_technology,-3.7836914
scores__sports,-2.4163818
scores__travel_adventure,0.835083
scores__youth_student_life,0.9660034
binary__is_trading_day,3.8966064
counts__tweet_count,1.3147583
counts__nlp_tweet_count,-0.4239502
counts__tesla,6.279236
counts__stock,-1.0241089
counts__market,-0.44586182
counts__price,0.47406006
counts__profit,2.8742065
counts__loss,-1.0891113
counts__revenue,0.9447632
counts__inflation,1.0269775
counts__interest,-2.9175415
counts__bitcoin,-0.33343506
counts__dogecoin,0.0
counts__crypto,-0.26000977
counts__ethereum,0.0
counts__spacex,1.913269
counts__model,1.2474976
counts__cybertruck,5.1933594
counts__starship,-0.2736206
counts__buy,-0.51501465
counts__sell,4.661194
counts__likeCount,2.319397
counts__quoteCount,0.052612305
counts__retweetCount,2.2109985
counts__replyCount,-0.24346924
scores__neg,6.5686035
scores__neu,-0.9362793
scores__pos,-2.486145
scores__anger,1.8703613
scores__disgust,1.4615479
scores__fear,3.2138672
scores__joy,5.3185425
scores__neutral,-7.350342
scores__sadness,0.75164795
scores__surprise,-1.2399902
scores__news_social_concern,-4.6375732
binary__no_tweets,0.0
