feature,importance
counts__bitcoin_stockprice,0.0042943954
counts__bitcoin_volume,0.00045013428
counts__bitcoin_volatility,0.0013217926
counts__bitcoin_volatility_std_10,0.00052547455
counts__bitcoin_avg_volume_20,-0.0013027191
counts__bitcoin_volume_spike_20,-0.0029535294
counts__bitcoin_stockprice_sma_20,0.0023012161
counts__bitcoin_stockprice_ema_26,0.00053215027
counts__bitcoin_stockprice_macd_line,0.0041265488
counts__bitcoin_stockprice_rsi_14,-0.0032548904
counts__bitcoin_stockprice_bb_mean_20,0.0003681183
counts__bitcoin_stockprice_bb_upper_20,-0.0008840561
counts__bitcoin_stockprice_bb_lower_20,2.7656555e-05
counts__bitcoin_dx_14,-0.00089645386
counts__bitcoin_adx_14,-0.0053539276
counts__bitcoin_stoch_d_3,0.0056705475
counts__bitcoin_obv,-0.0004529953
counts__bitcoin_stockprice_momentum_21,-0.0023612976
scores__Extroversion,-0.016162872
scores__Neuroticism,-0.02314949
scores__Agreeableness,0.005964279
scores__Conscientiousness,-0.0127334595
scores__Openness,-0.009474754
scores__arts_culture,0.018658638
scores__business_entrepreneurs,-0.014100075
scores__celebrity_pop_culture,0.02363205
scores__diaries_daily_life,0.0032463074
scores__family,0.046920776
scores__fashion_style,0.009243965
scores__film_tv_video,0.0031356812
scores__fitness_&_health,0.010089874
scores__food_&_dining,0.020906448
scores__gaming,0.018138885
scores__learning_educational,0.0010786057
scores__music,0.037715912
scores__other_hobbies,0.0154418945
scores__relationships,-0.017082214
scores__science_technology,-0.037854195
scores__sports,-0.017255783
scores__travel_adventure,-0.026242256
scores__youth_student_life,-0.021568298
binary__is_trading_day,0.0073537827
counts__tweet_count,-0.009935379
counts__nlp_tweet_count,-0.020957947
counts__tesla,0.0072050095
counts__stock,0.0031843185
counts__market,0.0011262894
counts__price,-8.392334e-05
counts__profit,0.0
counts__loss,0.0
counts__revenue,0.0014867783
counts__inflation,0.013209343
counts__interest,-0.002404213
counts__bitcoin,0.0016212463
counts__dogecoin,-0.0047388077
counts__crypto,-0.002439499
counts__ethereum,-0.002090454
counts__spacex,-0.014107704
counts__model,-0.0029888153
counts__cybertruck,-0.00014209747
counts__starship,0.0040254593
counts__buy,0.0065250397
counts__sell,0.010015488
counts__likeCount,0.016551971
counts__quoteCount,-0.04728794
counts__retweetCount,0.0076036453
counts__replyCount,0.010340691
scores__neg,0.039690018
scores__neu,-0.09158611
scores__pos,-0.014781952
scores__anger,0.073334694
scores__disgust,0.026407242
scores__fear,0.03843975
scores__joy,0.101498604
scores__neutral,-0.122639656
scores__sadness,0.032912254
scores__surprise,0.018249512
scores__news_social_concern,-0.06920338
binary__no_tweets,0.0012931824
