feature,importance
counts__nasdaq_stockprice,0.012237549
counts__nasdaq_volume,-0.014801025
counts__nasdaq_volatility,0.048095703
counts__nasdaq_volatility_std_10,-0.047424316
counts__nasdaq_avg_volume_20,-0.001739502
counts__nasdaq_volume_spike_20,0.0030517578
counts__nasdaq_stockprice_sma_20,-0.048675537
counts__nasdaq_stockprice_ema_26,-0.011627197
counts__nasdaq_stockprice_macd_line,-0.014556885
counts__nasdaq_stockprice_rsi_14,0.020568848
counts__nasdaq_stockprice_bb_mean_20,-0.10910034
counts__nasdaq_stockprice_bb_upper_20,-0.015838623
counts__nasdaq_stockprice_bb_lower_20,-0.01159668
counts__nasdaq_dx_14,0.018066406
counts__nasdaq_adx_14,0.0030212402
counts__nasdaq_stoch_d_3,0.0063476562
counts__nasdaq_obv,-0.00064086914
counts__nasdaq_stockprice_momentum_21,-0.022460938
scores__Extroversion,-0.24868774
scores__Neuroticism,0.09207153
scores__Agreeableness,0.057159424
scores__Conscientiousness,0.102752686
scores__Openness,-0.054229736
scores__arts_culture,-0.021759033
scores__business_entrepreneurs,0.026428223
scores__celebrity_pop_culture,0.037322998
scores__diaries_daily_life,0.13619995
scores__family,-0.0068359375
scores__fashion_style,0.040100098
scores__film_tv_video,0.068573
scores__fitness_&_health,0.25112915
scores__food_&_dining,-0.085357666
scores__gaming,-0.116882324
scores__learning_educational,-0.159729
scores__music,-0.039123535
scores__other_hobbies,0.17443848
scores__relationships,0.07156372
scores__science_technology,-0.16525269
scores__sports,-0.43777466
scores__travel_adventure,-0.115112305
scores__youth_student_life,0.0690918
binary__is_trading_day,-0.05407715
counts__tweet_count,0.18795776
counts__nlp_tweet_count,-0.055023193
counts__tesla,-0.6651001
counts__stock,-0.31549072
counts__market,-0.067230225
counts__price,0.009246826
counts__profit,0.019592285
counts__loss,-0.19662476
counts__revenue,-0.36727905
counts__inflation,-0.075805664
counts__interest,-0.015014648
counts__bitcoin,0.0
counts__dogecoin,0.0
counts__crypto,0.0
counts__ethereum,0.0
counts__spacex,-0.050720215
counts__model,-0.044036865
counts__cybertruck,0.050048828
counts__starship,0.0062561035
counts__buy,-0.11312866
counts__sell,-0.06515503
counts__likeCount,-0.05670166
counts__quoteCount,0.0014038086
counts__retweetCount,-0.062805176
counts__replyCount,0.2368164
scores__neg,0.94662476
scores__neu,0.21484375
scores__pos,-0.02243042
scores__anger,-0.37643433
scores__disgust,-0.8036804
scores__fear,0.068878174
scores__joy,0.19921875
scores__neutral,0.12738037
scores__sadness,-0.08218384
scores__surprise,-0.2460022
scores__news_social_concern,-0.2750244
binary__no_tweets,0.0
