feature,importance
counts__tesla_stockprice,-0.109638214
counts__tesla_volume,0.008838654
counts__tesla_volatility,-0.002002716
counts__tesla_volatility_std_10,0.0006866455
counts__tesla_avg_volume_20,0.01984787
counts__tesla_volume_spike_20,-0.002117157
counts__tesla_stockprice_sma_20,0.029186249
counts__tesla_stockprice_ema_26,-0.037067413
counts__tesla_stockprice_macd_line,0.029724121
counts__tesla_stockprice_rsi_14,0.0125694275
counts__tesla_stockprice_bb_mean_20,-0.005584717
counts__tesla_stockprice_bb_upper_20,-0.022594452
counts__tesla_stockprice_bb_lower_20,0.08624649
counts__tesla_dx_14,0.033485413
counts__tesla_adx_14,0.0030822754
counts__tesla_stoch_d_3,0.040405273
counts__tesla_obv,0.0024147034
counts__tesla_stockprice_momentum_21,0.02230072
scores__Extroversion,0.0023536682
scores__Neuroticism,-0.0060310364
scores__Agreeableness,0.0005645752
scores__Conscientiousness,0.02078247
scores__Openness,0.014434814
scores__arts_culture,0.0139427185
scores__business_entrepreneurs,-0.009845734
scores__celebrity_pop_culture,0.006816864
scores__diaries_daily_life,0.0447464
scores__family,0.005458832
scores__fashion_style,-0.0015640259
scores__film_tv_video,-0.016525269
scores__fitness_&_health,-0.024906158
scores__food_&_dining,0.0058135986
scores__gaming,-0.023159027
scores__learning_educational,-0.0032463074
scores__music,-0.04126358
scores__other_hobbies,0.021987915
scores__relationships,0.002254486
scores__science_technology,0.032546997
scores__sports,0.0010185242
scores__travel_adventure,-0.014961243
scores__youth_student_life,0.013095856
binary__is_trading_day,0.0021629333
counts__tweet_count,0.08536148
counts__nlp_tweet_count,-0.14282608
counts__tesla,-0.13311386
counts__stock,0.0051879883
counts__market,-0.019454956
counts__price,0.14558792
counts__profit,-0.024917603
counts__loss,-0.046157837
counts__revenue,-0.0053100586
counts__inflation,-0.002773285
counts__interest,-0.055599213
counts__bitcoin,0.0011825562
counts__dogecoin,0.0
counts__crypto,0.0014305115
counts__ethereum,0.0
counts__spacex,0.032691956
counts__model,0.012210846
counts__cybertruck,0.13482666
counts__starship,0.005432129
counts__buy,-0.012557983
counts__sell,-0.0119895935
counts__likeCount,0.0053482056
counts__quoteCount,-0.0027656555
counts__retweetCount,0.004020691
counts__replyCount,0.0053482056
scores__neg,-0.005420685
scores__neu,-0.050582886
scores__pos,0.04705429
scores__anger,0.026798248
scores__disgust,-0.055793762
scores__fear,0.02481842
scores__joy,-0.0013427734
scores__neutral,-0.018665314
scores__sadness,0.004283905
scores__surprise,-0.07450104
scores__news_social_concern,0.06413269
binary__no_tweets,0.0
