feature,importance
counts__bitcoin_stockprice,-0.0026474
counts__bitcoin_volume,0.041582108
counts__bitcoin_volatility,0.05819702
counts__bitcoin_volatility_std_10,0.0035190582
counts__bitcoin_avg_volume_20,-0.0037155151
counts__bitcoin_volume_spike_20,0.048858643
counts__bitcoin_stockprice_sma_20,-0.0005226135
counts__bitcoin_stockprice_ema_26,-0.028705597
counts__bitcoin_stockprice_macd_line,-0.012460709
counts__bitcoin_stockprice_rsi_14,0.0090408325
counts__bitcoin_stockprice_bb_mean_20,-0.0015659332
counts__bitcoin_stockprice_bb_upper_20,-0.030143738
counts__bitcoin_stockprice_bb_lower_20,0.004930496
counts__bitcoin_dx_14,0.07395935
counts__bitcoin_adx_14,0.016454697
counts__bitcoin_stoch_d_3,-0.05348587
counts__bitcoin_obv,-0.023967743
counts__bitcoin_stockprice_momentum_21,-0.10636139
scores__Extroversion,-0.021907806
scores__Neuroticism,-0.0036239624
scores__Agreeableness,-0.0009326935
scores__Conscientiousness,-0.003824234
scores__Openness,-0.0017604828
scores__arts_culture,0.059469223
scores__business_entrepreneurs,0.07037926
scores__celebrity_pop_culture,0.001285553
scores__diaries_daily_life,-0.05870819
scores__family,-0.020507812
scores__fashion_style,-0.002292633
scores__film_tv_video,0.021383286
scores__fitness_&_health,0.009492874
scores__food_&_dining,-0.002090454
scores__gaming,0.03543663
scores__learning_educational,-0.0030059814
scores__music,-0.014087677
scores__other_hobbies,0.028232574
scores__relationships,-0.04752922
scores__science_technology,0.003982544
scores__sports,0.01304245
scores__travel_adventure,0.016040802
scores__youth_student_life,0.06648445
binary__is_trading_day,0.0048770905
counts__tweet_count,0.015377045
counts__nlp_tweet_count,0.22076797
counts__tesla,0.035799026
counts__stock,-0.035612106
counts__market,0.07598877
counts__price,0.03952217
counts__profit,-0.06491089
counts__loss,0.03661728
counts__revenue,-0.038333893
counts__inflation,0.124536514
counts__interest,-0.045949936
counts__bitcoin,-0.0023918152
counts__dogecoin,0.0
counts__crypto,-0.0016803741
counts__ethereum,0.0
counts__spacex,-0.009307861
counts__model,-0.3508129
counts__cybertruck,0.0062179565
counts__starship,0.02524376
counts__buy,0.032514572
counts__sell,0.010622025
counts__likeCount,0.034770966
counts__quoteCount,-0.0019283295
counts__retweetCount,-0.09093475
counts__replyCount,-0.112888336
scores__neg,0.035152435
scores__neu,0.122528076
scores__pos,0.08740997
scores__anger,-0.0903492
scores__disgust,-0.009342194
scores__fear,0.16359901
scores__joy,-0.051221848
scores__neutral,-0.056272507
scores__sadness,0.14715958
scores__surprise,0.06102562
scores__news_social_concern,0.04152298
binary__no_tweets,0.0
