feature,importance
counts__nasdaq_stockprice,0.016685486
counts__nasdaq_volume,0.09802246
counts__nasdaq_volatility,-0.25271606
counts__nasdaq_volatility_std_10,-0.0048942566
counts__nasdaq_avg_volume_20,0.055282593
counts__nasdaq_volume_spike_20,0.07292938
counts__nasdaq_stockprice_sma_20,0.29162598
counts__nasdaq_stockprice_ema_26,0.17217255
counts__nasdaq_stockprice_macd_line,-0.033512115
counts__nasdaq_stockprice_rsi_14,-0.25440598
counts__nasdaq_stockprice_bb_mean_20,0.15620804
counts__nasdaq_stockprice_bb_upper_20,0.31390762
counts__nasdaq_stockprice_bb_lower_20,-0.0073165894
counts__nasdaq_dx_14,-0.45999527
counts__nasdaq_adx_14,-0.21126938
counts__nasdaq_stoch_d_3,0.3717041
counts__nasdaq_obv,-0.06367493
counts__nasdaq_stockprice_momentum_21,0.2792282
scores__Extroversion,-0.05041504
scores__Neuroticism,-0.21694183
scores__Agreeableness,-0.16519165
scores__Conscientiousness,0.52534866
scores__Openness,0.44404602
scores__arts_culture,0.6284027
scores__business_entrepreneurs,0.25981522
scores__celebrity_pop_culture,0.036174774
scores__diaries_daily_life,-0.32744598
scores__family,-0.20962906
scores__fashion_style,1.0351601
scores__film_tv_video,-0.2475586
scores__fitness_&_health,5.2589874
scores__food_&_dining,0.060050964
scores__gaming,-0.10069275
scores__learning_educational,-0.5762863
scores__music,-0.58932114
scores__other_hobbies,-0.22547913
scores__relationships,0.33794403
scores__science_technology,-0.4515953
scores__sports,0.12108612
scores__travel_adventure,-2.1500435
scores__youth_student_life,0.59869766
binary__is_trading_day,0.6582298
counts__tweet_count,-0.013057709
counts__nlp_tweet_count,-0.0015144348
counts__tesla,0.018424988
counts__stock,0.0
counts__market,0.0
counts__price,0.0338974
counts__profit,0.0
counts__loss,0.0
counts__revenue,0.0
counts__inflation,0.0
counts__interest,0.0
counts__bitcoin,0.0
counts__dogecoin,0.0
counts__crypto,0.0
counts__ethereum,0.0
counts__spacex,0.006778717
counts__model,0.018756866
counts__cybertruck,0.0
counts__starship,0.0
counts__buy,-0.012905121
counts__sell,0.031490326
counts__likeCount,-0.1251564
counts__quoteCount,0.20114517
counts__retweetCount,-0.052856445
counts__replyCount,1.319004
scores__neg,-1.4269257
scores__neu,-0.43175507
scores__pos,0.23114777
scores__anger,-0.36177063
scores__disgust,0.8124466
scores__fear,-0.27371597
scores__joy,0.17443085
scores__neutral,-0.2566681
scores__sadness,-0.010139465
scores__surprise,0.18075943
scores__news_social_concern,-0.015644073
binary__no_tweets,0.1896553
