feature,importance
counts__bitcoin_stockprice,0.11079407
counts__bitcoin_volume,0.15589523
counts__bitcoin_volatility,0.004322052
counts__bitcoin_volatility_std_10,0.0021781921
counts__bitcoin_avg_volume_20,0.32588196
counts__bitcoin_volume_spike_20,0.0020141602
counts__bitcoin_stockprice_sma_20,0.111629486
counts__bitcoin_stockprice_ema_26,0.02614212
counts__bitcoin_stockprice_macd_line,0.07054901
counts__bitcoin_stockprice_rsi_14,0.0025863647
counts__bitcoin_stockprice_bb_mean_20,-0.18655777
counts__bitcoin_stockprice_bb_upper_20,0.023872375
counts__bitcoin_stockprice_bb_lower_20,-0.04473114
counts__bitcoin_dx_14,-0.011657715
counts__bitcoin_adx_14,0.00466156
counts__bitcoin_stoch_d_3,0.005054474
counts__bitcoin_obv,0.1461792
counts__bitcoin_stockprice_momentum_21,0.08698654
scores__Extroversion,-0.034439087
scores__Neuroticism,0.0053215027
scores__Agreeableness,0.01512146
scores__Conscientiousness,-0.015720367
scores__Openness,0.008346558
scores__arts_culture,-0.0027618408
scores__business_entrepreneurs,0.0018920898
scores__celebrity_pop_culture,0.005207062
scores__diaries_daily_life,-0.025596619
scores__family,-0.0246315
scores__fashion_style,-0.018405914
scores__film_tv_video,-0.017787933
scores__fitness_&_health,0.013500214
scores__food_&_dining,0.00017929077
scores__gaming,0.0020828247
scores__learning_educational,-0.009838104
scores__music,-0.029109955
scores__other_hobbies,0.015708923
scores__relationships,0.016017914
scores__science_technology,-0.0120277405
scores__sports,-0.0055999756
scores__travel_adventure,0.0046539307
scores__youth_student_life,-0.0065994263
binary__is_trading_day,-0.001373291
counts__tweet_count,-0.045627594
counts__nlp_tweet_count,0.03208542
counts__tesla,-0.005050659
counts__stock,0.0
counts__market,0.0
counts__price,0.0048332214
counts__profit,0.0
counts__loss,0.0
counts__revenue,0.0
counts__inflation,0.0
counts__interest,0.0
counts__bitcoin,0.0
counts__dogecoin,0.0
counts__crypto,0.0
counts__ethereum,0.0
counts__spacex,-0.08414841
counts__model,-0.0072669983
counts__cybertruck,0.0
counts__starship,0.0
counts__buy,0.0132369995
counts__sell,0.027500153
counts__likeCount,-0.023460388
counts__quoteCount,-0.12659454
counts__retweetCount,0.005783081
counts__replyCount,-0.03419876
scores__neg,0.1395607
scores__neu,0.14762115
scores__pos,0.078624725
scores__anger,0.0013999939
scores__disgust,0.077819824
scores__fear,0.0951767
scores__joy,0.06193161
scores__neutral,0.32315063
scores__sadness,-0.2858696
scores__surprise,0.1076355
scores__news_social_concern,0.23997116
binary__no_tweets,-0.008594513
