feature,importance
counts__nasdaq_stockprice,0.017190933
counts__nasdaq_volume,-0.050403595
counts__nasdaq_volatility,0.09504032
counts__nasdaq_volatility_std_10,0.029026031
counts__nasdaq_avg_volume_20,-0.010539055
counts__nasdaq_volume_spike_20,-0.014346123
counts__nasdaq_stockprice_sma_20,0.004187584
counts__nasdaq_stockprice_ema_26,-0.06442261
counts__nasdaq_stockprice_macd_line,-0.1630745
counts__nasdaq_stockprice_rsi_14,0.15896702
counts__nasdaq_stockprice_bb_mean_20,0.04032135
counts__nasdaq_stockprice_bb_upper_20,-0.018444061
counts__nasdaq_stockprice_bb_lower_20,0.0072517395
counts__nasdaq_dx_14,-0.5281706
counts__nasdaq_adx_14,0.27189732
counts__nasdaq_stoch_d_3,0.72496986
counts__nasdaq_obv,0.008062363
counts__nasdaq_stockprice_momentum_21,-0.0710516
scores__Extroversion,-0.4647255
scores__Neuroticism,-0.23783207
scores__Agreeableness,-0.19687176
scores__Conscientiousness,-0.57649994
scores__Openness,-0.41150856
scores__arts_culture,0.14344883
scores__business_entrepreneurs,-0.074790955
scores__celebrity_pop_culture,-0.5511093
scores__diaries_daily_life,0.08290768
scores__family,-0.10783863
scores__fashion_style,0.019400597
scores__film_tv_video,-0.02233696
scores__fitness_&_health,-0.57159996
scores__food_&_dining,0.26962662
scores__gaming,0.36807537
scores__learning_educational,-0.045000076
scores__music,0.014658928
scores__other_hobbies,-0.19081116
scores__relationships,0.14682388
scores__science_technology,0.06639671
scores__sports,0.29626083
scores__travel_adventure,-0.23155689
scores__youth_student_life,-0.042643547
binary__is_trading_day,0.06208706
counts__tweet_count,-0.046117783
counts__nlp_tweet_count,0.011521339
counts__tesla,0.013827324
counts__stock,0.0012636185
counts__market,-0.005249977
counts__price,0.00018882751
counts__profit,0.0
counts__loss,0.0
counts__revenue,0.0149822235
counts__inflation,-0.08055782
counts__interest,0.0013313293
counts__bitcoin,-0.0031013489
counts__dogecoin,0.002655983
counts__crypto,0.0021190643
counts__ethereum,-0.007839203
counts__spacex,0.026358604
counts__model,-0.0019273758
counts__cybertruck,0.0011091232
counts__starship,0.0066432953
counts__buy,0.0046520233
counts__sell,0.014908791
counts__likeCount,0.02523613
counts__quoteCount,-0.075917244
counts__retweetCount,0.01816082
counts__replyCount,0.06436157
scores__neg,0.23441887
scores__neu,-0.23424816
scores__pos,0.12676048
scores__anger,0.22602463
scores__disgust,-0.070996284
scores__fear,0.06890583
scores__joy,0.030557632
scores__neutral,-0.0028600693
scores__sadness,-0.20878124
scores__surprise,0.17614079
scores__news_social_concern,-0.35721684
binary__no_tweets,0.114850044
