feature,importance
counts__tesla_stockprice,-0.004545212
counts__tesla_volume,-0.0057868958
counts__tesla_volatility,0.20981789
counts__tesla_volatility_std_10,-0.078287125
counts__tesla_avg_volume_20,-0.004383087
counts__tesla_volume_spike_20,0.030994415
counts__tesla_stockprice_sma_20,-0.027965546
counts__tesla_stockprice_ema_26,-0.0023040771
counts__tesla_stockprice_macd_line,0.16091347
counts__tesla_stockprice_rsi_14,-0.027332306
counts__tesla_stockprice_bb_mean_20,0.026227951
counts__tesla_stockprice_bb_upper_20,0.068553925
counts__tesla_stockprice_bb_lower_20,-0.012451172
counts__tesla_dx_14,0.21168709
counts__tesla_adx_14,0.2536621
counts__tesla_stoch_d_3,0.027791977
counts__tesla_obv,-0.00058555603
counts__tesla_stockprice_momentum_21,0.11804962
scores__Extroversion,-0.15598679
scores__Neuroticism,-0.41275406
scores__Agreeableness,-0.1839962
scores__Conscientiousness,0.20988846
scores__Openness,-0.22720146
scores__arts_culture,0.07246399
scores__business_entrepreneurs,0.04564476
scores__celebrity_pop_culture,-0.038337708
scores__diaries_daily_life,0.10486412
scores__family,-0.057777405
scores__fashion_style,-0.039548874
scores__film_tv_video,-0.08497238
scores__fitness_&_health,0.026151657
scores__food_&_dining,0.09532547
scores__gaming,-0.020824432
scores__learning_educational,-0.12661552
scores__music,-0.26593018
scores__other_hobbies,0.087127686
scores__relationships,-0.2742977
scores__science_technology,0.16090965
scores__sports,-0.19543839
scores__travel_adventure,-0.33724213
scores__youth_student_life,0.044210434
binary__is_trading_day,0.06670952
counts__tweet_count,0.030895233
counts__nlp_tweet_count,0.030330658
counts__tesla,0.030418396
counts__stock,-0.0039691925
counts__market,0.00032043457
counts__price,0.002571106
counts__profit,0.0
counts__loss,0.0
counts__revenue,-0.009246826
counts__inflation,-0.012121201
counts__interest,-0.0023593903
counts__bitcoin,8.773804e-05
counts__dogecoin,0.0014572144
counts__crypto,0.0017795563
counts__ethereum,-0.0016441345
counts__spacex,0.019851685
counts__model,0.009714127
counts__cybertruck,0.0018081665
counts__starship,-0.006090164
counts__buy,-0.018360138
counts__sell,-0.025661469
counts__likeCount,0.008544922
counts__quoteCount,-0.040973663
counts__retweetCount,0.0076503754
counts__replyCount,0.058193207
scores__neg,-0.34272575
scores__neu,-0.17573166
scores__pos,0.06094742
scores__anger,0.008333206
scores__disgust,-0.025354385
scores__fear,-0.33445168
scores__joy,0.35673904
scores__neutral,0.27256012
scores__sadness,0.14309883
scores__surprise,-0.04156685
scores__news_social_concern,0.256279
binary__no_tweets,0.06153679
