feature,importance
counts__tesla_stockprice,-0.27844238
counts__tesla_volume,18.414062
counts__tesla_volatility,4.067993
counts__tesla_volatility_std_10,-5.04187
counts__tesla_avg_volume_20,3.9685059
counts__tesla_volume_spike_20,5.9865723
counts__tesla_stockprice_sma_20,-0.036865234
counts__tesla_stockprice_ema_26,-1.0544434
counts__tesla_stockprice_macd_line,-0.39038086
counts__tesla_stockprice_rsi_14,1.039917
counts__tesla_stockprice_bb_mean_20,-0.98010254
counts__tesla_stockprice_bb_upper_20,-7.7471924
counts__tesla_stockprice_bb_lower_20,-1.6705322
counts__tesla_dx_14,-1.9338379
counts__tesla_adx_14,0.025024414
counts__tesla_stoch_d_3,-4.644043
counts__tesla_obv,-0.52905273
counts__tesla_stockprice_momentum_21,-7.411743
scores__Extroversion,-8.92334
scores__Neuroticism,-2.5601807
scores__Agreeableness,-9.01416
scores__Conscientiousness,-15.070801
scores__Openness,-3.4760742
scores__arts_culture,-0.33276367
scores__business_entrepreneurs,60.49121
scores__celebrity_pop_culture,-9.13562
scores__diaries_daily_life,-26.644897
scores__family,-6.743408
scores__fashion_style,-65.7749
scores__film_tv_video,-5.845825
scores__fitness_&_health,6.0926514
scores__food_&_dining,-14.005615
scores__gaming,0.14916992
scores__learning_educational,-2.7269287
scores__music,-32.350952
scores__other_hobbies,-10.387451
scores__relationships,-10.953247
scores__science_technology,-17.418701
scores__sports,-0.092285156
scores__travel_adventure,11.796509
scores__youth_student_life,-28.195312
binary__is_trading_day,13.63147
counts__tweet_count,0.63916016
counts__nlp_tweet_count,-0.15979004
counts__tesla,-0.4876709
counts__stock,0.0
counts__market,0.0
counts__price,0.8244629
counts__profit,0.0
counts__loss,0.0
counts__revenue,0.0
counts__inflation,0.0
counts__interest,0.0
counts__bitcoin,0.0
counts__dogecoin,0.0
counts__crypto,0.0
counts__ethereum,0.0
counts__spacex,0.24023438
counts__model,-1.2215576
counts__cybertruck,0.0
counts__starship,0.0
counts__buy,0.08679199
counts__sell,-1.519165
counts__likeCount,0.5423584
counts__quoteCount,-3.6697998
counts__retweetCount,2.9074707
counts__replyCount,-1.7783203
scores__neg,1.5649414
scores__neu,-22.656738
scores__pos,12.986572
scores__anger,7.8673096
scores__disgust,-15.586426
scores__fear,-18.930542
scores__joy,31.01062
scores__neutral,5.1308594
scores__sadness,-14.880371
scores__surprise,43.65222
scores__news_social_concern,5.114746
binary__no_tweets,19.32019
