feature,importance
counts__tesla_stockprice,4.1007996e-05
counts__tesla_volume,0.0008878708
counts__tesla_volatility,-4.7683716e-07
counts__tesla_volatility_std_10,0.0007200241
counts__tesla_avg_volume_20,0.002898693
counts__tesla_volume_spike_20,0.0010519028
counts__tesla_stockprice_sma_20,0.0044493675
counts__tesla_stockprice_ema_26,0.0061359406
counts__tesla_stockprice_macd_line,0.0010824203
counts__tesla_stockprice_rsi_14,-0.0009198189
counts__tesla_stockprice_bb_mean_20,0.00177145
counts__tesla_stockprice_bb_upper_20,-0.0042414665
counts__tesla_stockprice_bb_lower_20,-0.00019359589
counts__tesla_dx_14,-4.2915344e-05
counts__tesla_adx_14,-0.00032949448
counts__tesla_stoch_d_3,-0.0011553764
counts__tesla_obv,-0.0012645721
counts__tesla_stockprice_momentum_21,0.0019946098
scores__Extroversion,-0.023875237
scores__Neuroticism,-0.010211468
scores__Agreeableness,0.0042381287
scores__Conscientiousness,0.0013318062
scores__Openness,-0.015880585
scores__arts_culture,0.0054326057
scores__business_entrepreneurs,0.001001358
scores__celebrity_pop_culture,0.0049438477
scores__diaries_daily_life,0.0003619194
scores__family,-0.0054507256
scores__fashion_style,-0.0060124397
scores__film_tv_video,0.018013954
scores__fitness_&_health,0.0042476654
scores__food_&_dining,-0.0072021484
scores__gaming,-0.0005402565
scores__learning_educational,0.007733822
scores__music,-0.0031938553
scores__other_hobbies,-0.018278599
scores__relationships,-0.048258305
scores__science_technology,0.008611679
scores__sports,-0.011212826
scores__travel_adventure,-0.0027403831
scores__youth_student_life,-0.012087345
binary__is_trading_day,0.006917
counts__tweet_count,-0.005024433
counts__nlp_tweet_count,-0.004085541
counts__tesla,-0.0014195442
counts__stock,0.0
counts__market,0.0
counts__price,1.1444092e-05
counts__profit,0.0
counts__loss,0.0
counts__revenue,0.0
counts__inflation,0.0
counts__interest,0.0
counts__bitcoin,0.0
counts__dogecoin,0.0
counts__crypto,0.0
counts__ethereum,0.0
counts__spacex,-0.0005044937
counts__model,-0.0008368492
counts__cybertruck,0.0
counts__starship,0.0
counts__buy,-0.0013771057
counts__sell,0.0018153191
counts__likeCount,-0.037548542
counts__quoteCount,-0.015848637
counts__retweetCount,-0.000954628
counts__replyCount,0.03258133
scores__neg,-0.013915062
scores__neu,-0.035321712
scores__pos,-0.046709538
scores__anger,-0.036449432
scores__disgust,-0.0046482086
scores__fear,-0.01240015
scores__joy,0.020528793
scores__neutral,-0.016943932
scores__sadness,0.037134647
scores__surprise,-0.009798527
scores__news_social_concern,0.021109581
binary__no_tweets,0.0063257217
