date,target_nasdaq_change_stockprice_next
2015-06-04,-0.786586669651701
2015-06-05,0.1846139947986103
2015-06-06,0.0
2015-06-07,0.0
2015-06-08,-0.9239508348870884
2015-06-09,-0.1545268330419791
2015-06-10,1.252920852564654
2015-06-11,0.11463816553543
2015-06-12,-0.6179952310408909
2015-06-13,0.0
2015-06-14,0.0
2015-06-15,-0.4183223932209268
2015-06-16,0.5085435648955361
2015-06-17,0.1845512058124443
2015-06-18,1.3439669661465148
2015-06-19,-0.3107412833864287
2015-06-20,0.0
2015-06-21,0.0
2015-06-22,0.7224978472493593
2015-06-23,0.1187362101671585
2015-06-24,-0.7302137877626014
2015-06-25,-0.1995196505551244
2015-06-26,-0.6196987229417306
2015-06-27,0.0
2015-06-28,0.0
2015-06-29,-2.4021123157163538
2015-06-30,0.5727553280189479
2015-07-01,0.5263822674973717
2015-07-02,-0.0779984552254031
2015-07-03,0.0
2015-07-04,0.0
2015-07-05,0.0
2015-07-06,-0.3447653355703628
2015-07-07,0.1105786446961021
2015-07-08,-1.754895406826784
2015-07-09,0.2574491894134612
2015-07-10,1.5297475715635445
2015-07-11,0.0
2015-07-12,0.0
2015-07-13,1.476870709085909
2015-07-14,0.658193962673681
2015-07-15,-0.1165587339422069
2015-07-16,1.2598743094291764
2015-07-17,0.9095162155636772
2015-07-18,0.0
2015-07-19,0.0
2015-07-20,0.167360691530094
2015-07-21,-0.205787209756536
2015-07-22,-0.6979504473464404
2015-07-23,-0.4903517206967467
2015-07-24,-1.1227296636535988
2015-07-25,0.0
2015-07-26,0.0
2015-07-27,-0.9599852766114414
2015-07-28,0.9808003104984307
2015-07-29,0.4425052160178744
2015-07-30,0.3335427487884734
2015-07-31,-0.0097489075558843
2015-08-01,0.0
2015-08-02,0.0
2015-08-03,-0.2515444336927297
2015-08-04,-0.1921671185756701
2015-08-05,0.6735834148004161
2015-08-06,-1.6245326006115723
2015-08-07,-0.2551182747789648
2015-08-08,0.0
2015-08-09,0.0
2015-08-10,1.1551363759140454
2015-08-11,-1.2742515997054449
2015-08-12,0.1508916908846247
2015-08-13,-0.2146954900685949
2015-08-14,0.2916459843602448
2015-08-15,0.0
2015-08-16,0.0
2015-08-17,0.8608932800298952
2015-08-18,-0.6353496163429284
2015-08-19,-0.796550785987693
2015-08-20,-2.8204456186167293
2015-08-21,-3.515131493327728
2015-08-22,0.0
2015-08-23,0.0
2015-08-24,-3.820410314620193
2015-08-25,-0.4365593068213158
2015-08-26,4.239436784533424
2015-08-27,2.4517070832244414
2015-08-28,0.3243466447790943
2015-08-29,0.0
2015-08-30,0.0
2015-08-31,-1.073045292771868
2015-09-01,-2.939587164235136
2015-09-02,2.4563723908823887
2015-09-03,-0.3469484194988936
2015-09-04,-1.0474295579380954
2015-09-05,0.0
2015-09-06,0.0
2015-09-07,0.0
2015-09-08,2.732972724585059
2015-09-09,-1.1513132693369843
2015-09-10,0.8350670896186907
2015-09-11,0.543963382851187
2015-09-12,0.0
2015-09-13,0.0
2015-09-14,-0.3438181186356748
2015-09-15,1.139471313109386
2015-09-16,0.590887697784237
2015-09-17,0.0963331869926475
2015-09-18,-1.3633202664721789
2015-09-19,0.0
2015-09-20,0.0
2015-09-21,0.0356356513095512
2015-09-22,-1.4957698370727468
2015-09-23,-0.0836706867124559
2015-09-24,-0.384204753589934
2015-09-25,-1.0134160597717767
2015-09-26,0.0
2015-09-27,0.0
2015-09-28,-3.0412842239677773
2015-09-29,-0.5865001169669037
2015-09-30,2.276578503029403
2015-10-01,0.1497766666300304
2015-10-02,1.744074138953544
2015-10-03,0.0
2015-10-04,0.0
2015-10-05,1.5608202554510786
2015-10-06,-0.6881011272444337
2015-10-07,0.9011540888758772
2015-10-08,0.4099253231284239
2015-10-09,0.4090840718770083
2015-10-10,0.0
2015-10-11,0.0
2015-10-12,0.1691330556162995
2015-10-13,-0.8686381348872563
2015-10-14,-0.2868643900003853
2015-10-15,1.824226104070359
2015-10-16,0.3406468741368185
2015-10-17,0.0
2015-10-18,0.0
2015-10-19,0.3843148156049247
2015-10-20,-0.4994424372583905
2015-10-21,-0.8369257720938106
2015-10-22,1.6513988406231084
2015-10-23,2.272539161843956
2015-10-24,0.0
2015-10-25,0.0
2015-10-26,0.0564469621258112
2015-10-27,-0.0903786281651219
2015-10-28,1.302944054052202
2015-10-29,-0.42035371306538
2015-10-30,-0.4043935275865662
2015-10-31,0.0
2015-11-01,0.0
2015-11-02,1.4523849091021557
2015-11-03,0.3506817785945859
2015-11-04,-0.0515031185627012
2015-11-05,-0.2866271944612641
2015-11-06,0.3779419769079251
2015-11-07,0.0
2015-11-08,0.0
2015-11-09,-1.0067826536038882
2015-11-10,-0.2366802891834885
2015-11-11,-0.3190920376743622
2015-11-12,-1.2224135915685608
2015-11-13,-1.5424367663947725
2015-11-14,0.0
2015-11-15,0.0
2015-11-16,1.1514126911432945
2015-11-17,0.0280844339355601
2015-11-18,1.7886044466711493
2015-11-19,-0.0307388582462375
2015-11-20,0.6165156438643127
2015-11-21,0.0
2015-11-22,0.0
2015-11-23,-0.0477958801233024
2015-11-24,0.0064689744254442
2015-11-25,0.2612301451932364
2015-11-26,0.0
2015-11-27,0.2224310223800651
2015-11-28,0.0
2015-11-29,0.0
2015-11-30,-0.3676260177327028
2015-12-01,0.9325350325484428
2015-12-02,-0.6417349494887481
2015-12-03,-1.6725892328271377
2015-12-04,2.0791983142934622
2015-12-05,0.0
2015-12-06,0.0
2015-12-07,-0.7868112873074762
2015-12-08,-0.0699717194045046
2015-12-09,-1.4783555447096308
2015-12-10,0.4439653856705083
2015-12-11,-2.2139929627927657
2015-12-12,0.0
2015-12-13,0.0
2015-12-14,0.3802549687754508
2015-12-15,0.870918414181121
2015-12-16,1.5168080299520217
2015-12-17,-1.3523628798670195
2015-12-18,-1.5885844152523032
2015-12-19,0.0
2015-12-20,0.0
2015-12-21,0.9311212294450087
2015-12-22,0.6478257229410866
2015-12-23,0.8962073164814122
2015-12-24,0.0507351173038017
2015-12-25,0.0
2015-12-26,0.0
2015-12-27,0.0
2015-12-28,-0.1485592652815781
2015-12-29,1.3281062632241047
2015-12-30,-0.8240081957269885
2015-12-31,-1.1536058169839605
2016-01-01,0.0
2016-01-02,0.0
2016-01-03,0.0
2016-01-04,-2.083318706573145
2016-01-05,-0.2378024539691603
2016-01-06,-1.138121329665276
2016-01-07,-3.025989646630789
2016-01-08,-0.9766707521371654
2016-01-09,0.0
2016-01-10,0.0
2016-01-11,-0.121449137416707
2016-01-12,1.0334150155117516
2016-01-13,-3.411493707670632
2016-01-14,1.9650632173423557
2016-01-15,-2.7427969257854845
2016-01-16,0.0
2016-01-17,0.0
2016-01-18,0.0
2016-01-19,-0.2555404075853196
2016-01-20,-0.1174963686609187
2016-01-21,0.0082768973777236
2016-01-22,2.6636519999008623
2016-01-23,0.0
2016-01-24,0.0
2016-01-25,-1.5832517702026538
2016-01-26,1.0884097330975615
2016-01-27,-2.178353552288992
2016-01-28,0.861879798208065
2016-01-29,2.380244777690588
2016-01-30,0.0
2016-01-31,0.0
2016-02-01,0.1391415512356886
2016-02-02,-2.238347129167939
2016-02-03,-0.281383685626857
2016-02-04,0.1181070267556094
2016-02-05,-3.246878187063318
2016-02-06,0.0
2016-02-07,0.0
2016-02-08,-1.819564218225056
2016-02-09,-0.3499325211555271
2016-02-10,0.3474095273391153
2016-02-11,-0.3910271667218357
2016-02-12,1.6562590690746504
2016-02-13,0.0
2016-02-14,0.0
2016-02-15,0.0
2016-02-16,2.2697400267020384
2016-02-17,2.211473920416473
2016-02-18,-1.0260124244070634
2016-02-19,0.376378518558651
2016-02-20,0.0
2016-02-21,0.0
2016-02-22,1.469213305954331
2016-02-23,-1.4665391963279315
2016-02-24,0.8666390844436656
2016-02-25,0.8715327360878211
2016-02-26,0.1804814102122742
2016-02-27,0.0
2016-02-28,0.0
2016-02-29,-0.7084245841764369
2016-03-01,2.888357632322136
2016-03-02,0.2946908890089972
2016-03-03,0.0850445009469957
2016-03-04,0.2039354426750739
2016-03-05,0.0
2016-03-06,0.0
2016-03-07,-0.1859228812881252
2016-03-08,-1.262256162719699
2016-03-09,0.5498182239842997
2016-03-10,-0.2614192014523953
2016-03-11,1.851289009839019
2016-03-12,0.0
2016-03-13,0.0
2016-03-14,0.0381084903269046
2016-03-15,-0.4549176945066846
2016-03-16,0.7465163259852359
2016-03-17,0.231320076202679
2016-03-18,0.4326640884000587
2016-03-19,0.0
2016-03-20,0.0
2016-03-21,0.2756709750077579
2016-03-22,0.2659676545803791
2016-03-23,-1.0950645889115318
2016-03-24,0.0973007564025518
2016-03-25,0.0
2016-03-26,0.0
2016-03-27,0.0
2016-03-28,-0.1405668992877307
2016-03-29,1.674713538268202
2016-03-30,0.4677470345696433
2016-03-31,0.0115018532323318
2016-04-01,0.91768618150605
2016-04-02,0.0
2016-04-03,0.0
2016-04-04,-0.4627133809929851
2016-04-05,-0.9785688461817156
2016-04-06,1.5852837732144742
2016-04-07,-1.470315207883599
2016-04-08,0.0478475067430705
2016-04-09,0.0
2016-04-10,0.0
2016-04-11,-0.3564449443554274
2016-04-12,0.8004705215368002
2016-04-13,1.546155357164336
2016-04-14,-0.0309208674502459
2016-04-15,-0.1550766730149866
2016-04-16,0.0
2016-04-17,0.0
2016-04-18,0.4414506388753514
2016-04-19,-0.3969730228651547
2016-04-20,0.1578802339956331
2016-04-21,-0.0452644968259585
2016-04-22,-0.8018810599038417
2016-04-23,0.0
2016-04-24,0.0
2016-04-25,-0.2127894829188736
2016-04-26,-0.1534022874005502
2016-04-27,-0.5142841560304978
2016-04-28,-1.1895626288754737
2016-04-29,-0.6228588813150915
2016-04-30,0.0
2016-05-01,0.0
2016-05-02,0.8843308499840052
2016-05-03,-1.128564918758812
2016-05-04,-0.7889636932570943
2016-05-05,-0.1809340686421134
2016-05-06,0.4042813075792351
2016-05-07,0.0
2016-05-08,0.0
2016-05-09,0.2966496956180675
2016-05-10,1.256153356708123
2016-05-11,-1.0226854433938004
2016-05-12,-0.4906823080007116
2016-05-13,-0.4147885416404651
2016-05-14,0.0
2016-05-15,0.0
2016-05-16,1.2247499407202156
2016-05-17,-1.250769160611365
2016-05-18,0.4960024601837975
2016-05-19,-0.5610816221942594
2016-05-20,1.2101838298643086
2016-05-21,0.0
2016-05-22,0.0
2016-05-23,-0.0792583255281309
2016-05-24,1.9992588355480567
2016-05-25,0.6959403446413326
2016-05-26,0.1405523437776556
2016-05-27,0.6473167925529211
2016-05-28,0.0
2016-05-29,0.0
2016-05-30,0.0
2016-05-31,0.2949185099321072
2016-06-01,0.0848858737945823
2016-06-02,0.3858824429552321
2016-06-03,-0.5801198171754285
2016-06-04,0.0
2016-06-05,0.0
2016-06-06,0.5298904466295662
2016-06-07,-0.1400758142901748
2016-06-08,0.2597901288607929
2016-06-09,-0.3220337369331139
2016-06-10,-1.2920996363064874
2016-06-11,0.0
2016-06-12,0.0
2016-06-13,-0.9420654630399428
2016-06-14,-0.1008600039981488
2016-06-15,-0.1779609842745499
2016-06-16,0.2066161398522226
2016-06-17,-0.9201406595745644
2016-06-18,0.0
2016-06-19,0.0
2016-06-20,0.7680730612334541
2016-06-21,0.1354045976997619
2016-06-22,-0.2155338396495176
2016-06-23,1.5873192264108216
2016-06-24,-4.115242584301415
2016-06-25,0.0
2016-06-26,0.0
2016-06-27,-2.41165084672249
2016-06-28,2.120610499294706
2016-06-29,1.8623678965963952
2016-06-30,1.3269848171784338
2016-07-01,0.4109283239367434
2016-07-02,0.0
2016-07-03,0.0
2016-07-04,0.0
2016-07-05,-0.8158221539034338
2016-07-06,0.7518350917594008
2016-07-07,0.3632294836186434
2016-07-08,1.6393852963447977
2016-07-09,0.0
2016-07-10,0.0
2016-07-11,0.6431695825736661
2016-07-12,0.6851503929582226
2016-07-13,-0.3402440132850737
2016-07-14,0.565952982592699
2016-07-15,-0.0887993943600062
2016-07-16,0.0
2016-07-17,0.0
2016-07-18,0.5207172397724502
2016-07-19,-0.3839104706604646
2016-07-20,1.0634654989109429
2016-07-21,-0.3149409301089201
2016-07-22,0.5175556162256845
2016-07-23,0.0
2016-07-24,0.0
2016-07-25,-0.0496116466930818
2016-07-26,0.2436411069559163
2016-07-27,0.5823867681084227
2016-07-28,0.2951455735146435
2016-07-29,0.1386989352206935
2016-07-30,0.0
2016-07-31,0.0
2016-08-01,0.4275427585323621
2016-08-02,-0.8963815650052998
2016-08-03,0.4284042561583101
2016-08-04,0.1261645999469207
2016-08-05,1.0620879203968148
2016-08-06,0.0
2016-08-07,0.0
2016-08-08,-0.1528403922844146
2016-08-09,0.2367065420529224
2016-08-10,-0.3999613896114362
2016-08-11,0.4576704337563297
2016-08-12,0.0858816169166276
2016-08-13,0.0
2016-08-14,0.0
2016-08-15,0.5566691073465968
2016-08-16,-0.6634364012379712
2016-08-17,0.0296587025966355
2016-08-18,0.2197455131983661
2016-08-19,-0.0337780323890757
2016-08-20,0.0
2016-08-21,0.0
2016-08-22,0.118743103457608
2016-08-23,0.2951603588549734
2016-08-24,-0.8058838665790824
2016-08-25,-0.1052141111372861
2016-08-26,0.1289230327059076
2016-08-27,0.0
2016-08-28,0.0
2016-08-29,0.2569527114947956
2016-08-30,-0.1785025717136457
2016-08-31,-0.187057970488802
2016-09-01,0.2683513359730494
2016-09-02,0.4340736564211189
2016-09-03,0.0
2016-09-04,0.0
2016-09-05,0.0
2016-09-06,0.4954428539606592
2016-09-07,0.1520120565690286
2016-09-08,-0.4627274490599187
2016-09-09,-2.5396013429990427
2016-09-10,0.0
2016-09-11,0.0
2016-09-12,1.6773602706226631
2016-09-13,-1.0867484776724168
2016-09-14,0.3592458082779748
2016-09-15,1.4674003983246031
2016-09-16,-0.097531801775863
2016-09-17,0.0
2016-09-18,0.0
2016-09-19,-0.181903175708431
2016-09-20,0.1207311659987331
2016-09-21,1.0270269514923491
2016-09-22,0.8373623234351646
2016-09-23,-0.6324542170030978
2016-09-24,0.0
2016-09-25,0.0
2016-09-26,-0.9095748127031956
2016-09-27,0.9171624560940784
2016-09-28,0.242000483338356
2016-09-29,-0.928822783613148
2016-09-30,0.8132260127424074
2016-10-01,0.0
2016-10-02,0.0
2016-10-03,-0.2095233963196552
2016-10-04,-0.2114739786050035
2016-10-05,0.4983281062036493
2016-10-06,-0.1724959996634578
2016-10-07,-0.2722932633594022
2016-10-08,0.0
2016-10-09,0.0
2016-10-10,0.6853227307178411
2016-10-11,-1.5365913823329636
2016-10-12,-0.1480909179403355
2016-10-13,-0.4903577636748313
2016-10-14,0.0159222246157497
2016-10-15,0.0
2016-10-16,0.0
2016-10-17,-0.2750266888917996
2016-10-18,0.8465681700396965
2016-10-19,0.0490158467189472
2016-10-20,-0.0872992768120473
2016-10-21,0.297030311679225
2016-10-22,0.0
2016-10-23,0.0
2016-10-24,0.9972643655635992
2016-10-25,-0.4977593518507239
2016-10-26,-0.6270561272070929
2016-10-27,-0.6532960125841702
2016-10-28,-0.4959790052841528
2016-10-29,0.0
2016-10-30,0.0
2016-10-31,-0.0184960004515843
2016-11-01,-0.6852784402973544
2016-11-02,-0.9315903348438348
2016-11-03,-0.9236905887574752
2016-11-04,-0.2380202215833349
2016-11-05,0.0
2016-11-06,0.0
2016-11-07,2.373979749909183
2016-11-08,0.5288310859524525
2016-11-09,1.1086877464915323
2016-11-10,-0.8049791936929562
2016-11-11,0.5435044473829365
2016-11-12,0.0
2016-11-13,0.0
2016-11-14,-0.3572573695404091
2016-11-15,1.0965088133251475
2016-11-16,0.359388290216911
2016-11-17,0.7439709313585396
2016-11-18,-0.2336055267814218
2016-11-19,0.0
2016-11-20,0.0
2016-11-21,0.8897869165272354
2016-11-22,0.3257718551124666
2016-11-23,-0.1052646369471443
2016-11-24,0.0
2016-11-25,0.338985880927245
2016-11-26,0.0
2016-11-27,0.0
2016-11-28,-0.5577016091543152
2016-11-29,0.2069334388812516
2016-11-30,-1.045364000030491
2016-12-01,-1.3631606351963144
2016-12-02,0.0864586569450098
2016-12-03,0.0
2016-12-04,0.0
2016-12-05,1.0130095300156403
2016-12-06,0.4541413112788772
2016-12-07,1.139316812769553
2016-12-08,0.4375444714215026
2016-12-09,0.5009845645054023
2016-12-10,0.0
2016-12-11,0.0
2016-12-12,-0.5870137007530585
2016-12-13,0.9476149588240944
2016-12-14,-0.497090060665295
2016-12-15,0.3711863341206989
2016-12-16,-0.3608298020630451
2016-12-17,0.0
2016-12-18,0.0
2016-12-19,0.3729848776468092
2016-12-20,0.4855756597327065
2016-12-21,-0.2281163863693258
2016-12-22,-0.4388295771831085
2016-12-23,0.2803165489396297
2016-12-24,0.0
2016-12-25,0.0
2016-12-26,0.0
2016-12-27,0.4530734906332379
2016-12-28,-0.8907593219138477
2016-12-29,-0.1189692634455008
2016-12-30,-0.9014896286894668
2016-12-31,0.0
2017-01-01,0.0
2017-01-02,0.0
2017-01-03,0.853779219801476
2017-01-04,0.8826526996365436
2017-01-05,0.1997433157978845
2017-01-06,0.6035072821699572
2017-01-07,0.0
2017-01-08,0.0
2017-01-09,0.194885864504446
2017-01-10,0.3615446749085871
2017-01-11,0.2130846911384543
2017-01-12,-0.2904508416667672
2017-01-13,0.480034784874217
2017-01-14,0.0
2017-01-15,0.0
2017-01-16,0.0
2017-01-17,-0.6349008628218522
2017-01-18,0.3054837830091861
2017-01-19,-0.2802520765785021
2017-01-20,0.2752667792693897
2017-01-21,0.0
2017-01-22,0.0
2017-01-23,-0.0430242071152831
2017-01-24,0.8647674932189098
2017-01-25,0.9887569844943211
2017-01-26,-0.0205020914723075
2017-01-27,0.0990173469446853
2017-01-28,0.0
2017-01-29,0.0
2017-01-30,-0.8315077781717806
2017-01-31,0.0192400058520281
2017-02-01,0.4961870895870968
2017-02-02,-0.114302803520927
2017-02-03,0.5423835768675112
2017-02-04,0.0
2017-02-05,0.0
2017-02-06,-0.0568262843321898
2017-02-07,0.1884049849339764
2017-02-08,0.1450416120125197
2017-02-09,0.5759835870756902
2017-02-10,0.3315679724595899
2017-02-11,0.0
2017-02-12,0.0
2017-02-13,0.5202197845991074
2017-02-14,0.3228659360469121
2017-02-15,0.6376078163912391
2017-02-16,-0.0780150514175237
2017-02-17,0.4072327327888425
2017-02-18,0.0
2017-02-19,0.0
2017-02-20,0.0
2017-02-21,0.4687803681933777
2017-02-22,-0.0906982214791352
2017-02-23,-0.4286248695071104
2017-02-24,0.1679423625761122
2017-02-25,0.0
2017-02-26,0.0
2017-02-27,0.2838146066453717
2017-02-28,-0.6219819775994839
2017-03-01,1.3490799757696736
2017-03-02,-0.7250906900932441
2017-03-03,0.1625904642196474
2017-03-04,0.0
2017-03-05,0.0
2017-03-06,-0.3674117313588576
2017-03-07,-0.2607202982589429
2017-03-08,0.0620444331211889
2017-03-09,0.0215887478208332
2017-03-10,0.3925443993723743
2017-03-11,0.0
2017-03-12,0.0
2017-03-13,0.2396869991335926
2017-03-14,-0.3226799102545974
2017-03-15,0.7381135456820509
2017-03-16,0.0120331346514346
2017-03-17,0.0040712447979984
2017-03-18,0.0
2017-03-19,0.0
2017-03-20,0.0089778877520707
2017-03-21,-1.824945581095605
2017-03-22,0.4799943771003789
2017-03-23,-0.0678536498260218
2017-03-24,0.1899429684298237
2017-03-25,0.0
2017-03-26,0.0
2017-03-27,0.1995265245123167
2017-03-28,0.595339316406096
2017-03-29,0.3814320585936892
2017-03-30,0.2846951635602224
2017-03-31,-0.0439543456020263
2017-04-01,0.0
2017-04-02,0.0
2017-04-03,-0.2885793001280889
2017-04-04,0.0666649823708009
2017-04-05,-0.5786089197890143
2017-04-06,0.2467433581825107
2017-04-07,-0.0193935427392988
2017-04-08,0.0
2017-04-09,0.0
2017-04-10,0.0530829876500993
2017-04-11,-0.2407808939530409
2017-04-12,-0.5217498415541422
2017-04-13,-0.5313468629376206
2017-04-14,0.0
2017-04-15,0.0
2017-04-16,0.0
2017-04-17,0.8895573342197594
2017-04-18,-0.1249801370704739
2017-04-19,0.231808519651766
2017-04-20,0.9167615033456312
2017-04-21,-0.1057968329445713
2017-04-22,0.0
2017-04-23,0.0
2017-04-24,1.2401583015586135
2017-04-25,0.6963847739464679
2017-04-26,-0.0043192154683957
