date,target_nasdaq_change_volume_next
2016-02-27,0.0
2016-02-28,0.0
2016-02-29,13.793445441121378
2016-03-01,0.720974598839863
2016-03-02,-8.059034204264115
2016-03-03,1.243392191413384
2016-03-04,12.133513058477806
2016-03-05,0.0
2016-03-06,0.0
2016-03-07,-3.999576277041128
2016-03-08,-4.381617643531199
2016-03-09,-10.210931933810318
2016-03-10,8.209885166662012
2016-03-11,-6.9549231333302375
2016-03-12,0.0
2016-03-13,0.0
2016-03-14,-10.361362866926784
2016-03-15,4.787319670608636
2016-03-16,5.237470604223549
2016-03-17,7.081737841510116
2016-03-18,48.3355093095077
2016-03-19,0.0
2016-03-20,0.0
2016-03-21,-43.117453270367335
2016-03-22,-0.8097040199349981
2016-03-23,8.547174539531376
2016-03-24,-8.17485556639329
2016-03-25,0.0
2016-03-26,0.0
2016-03-27,0.0
2016-03-28,-13.19870018039082
2016-03-29,30.810282404055037
2016-03-30,-4.908413553354851
2016-03-31,3.286141737783943
2016-04-01,2.1405986687482725
2016-04-02,0.0
2016-04-03,0.0
2016-04-04,-5.877776244999311
2016-04-05,1.1889337702919
2016-04-06,2.0718304065445725
2016-04-07,8.353530824114387
2016-04-08,-16.76899221557514
2016-04-09,0.0
2016-04-10,0.0
2016-04-11,-2.7246464379449
2016-04-12,13.829470605742976
2016-04-13,10.070597062434627
2016-04-14,-15.008908053396674
2016-04-15,2.3684386411554126
2016-04-16,0.0
2016-04-17,0.0
2016-04-18,-0.7437128662919457
2016-04-19,9.088897659454863
2016-04-20,-2.3521995340550883
2016-04-21,-1.2995834596427391
2016-04-22,14.830024058833224
2016-04-23,0.0
2016-04-24,0.0
2016-04-25,-21.62828825169768
2016-04-26,15.341882232488755
2016-04-27,6.23335634677975
2016-04-28,11.48247867215466
2016-04-29,9.950032386416208
2016-04-30,0.0
2016-05-01,0.0
2016-05-02,-20.871380120010443
2016-05-03,5.524180253767685
2016-05-04,-1.6902345364201654
2016-05-05,-3.20125076891532
2016-05-06,-1.4589456403738763
2016-05-07,0.0
2016-05-08,0.0
2016-05-09,-12.666595012897677
2016-05-10,8.30841179004369
2016-05-11,5.624048360339073
2016-05-12,3.8373200079607983
2016-05-13,-12.03967986738843
2016-05-14,0.0
2016-05-15,0.0
2016-05-16,2.5606143589924857
2016-05-17,10.549465693564786
2016-05-18,0.4607241732156764
2016-05-19,-6.628923013287835
2016-05-20,9.116280615098372
2016-05-21,0.0
2016-05-22,0.0
2016-05-23,-5.349349410307935
2016-05-24,4.137557570330963
2016-05-25,-8.127561422657903
2016-05-26,-9.98475695183869
2016-05-27,-6.302256809338525
2016-05-28,0.0
2016-05-29,0.0
2016-05-30,0.0
2016-05-31,51.84848041886488
2016-06-01,-21.36478001181439
2016-06-02,-3.786120895447642
2016-06-03,-1.805037448309765
2016-06-04,0.0
2016-06-05,0.0
2016-06-06,-2.0025444093671907
2016-06-07,5.043754207135298
2016-06-08,-3.153751087105783
2016-06-09,-3.562482276207579
2016-06-10,11.631155274023786
2016-06-11,0.0
2016-06-12,0.0
2016-06-13,3.6274832619910047
2016-06-14,1.663400942646831
2016-06-15,-6.121237061847884
2016-06-16,2.7505271335035
2016-06-17,42.47017718183144
2016-06-18,0.0
2016-06-19,0.0
2016-06-20,-32.54694453078212
2016-06-21,-4.578659893456805
2016-06-22,-0.9339960425892802
2016-06-23,3.3497402242275154
2016-06-24,153.71656016151204
2016-06-25,0.0
2016-06-26,0.0
2016-06-27,-39.70469549131271
2016-06-28,-22.016430733367176
2016-06-29,2.0471628521423924
2016-06-30,2.5810871465356438
2016-07-01,-19.62296999788133
2016-07-02,0.0
2016-07-03,0.0
2016-07-04,0.0
2016-07-05,-3.139594184960437
2016-07-06,10.988913473029104
2016-07-07,-10.837433172182577
2016-07-08,16.40930911003904
2016-07-09,0.0
2016-07-10,0.0
2016-07-11,-11.750356911763191
2016-07-12,8.602519712531631
2016-07-13,-11.544891441798654
2016-07-14,-0.5845579772476683
2016-07-15,-1.880975157966569
2016-07-16,0.0
2016-07-17,0.0
2016-07-18,-1.5357386822331232
2016-07-19,6.885221087684545
2016-07-20,10.773924023744064
2016-07-21,0.1587360773012802
2016-07-22,-12.833522131988872
2016-07-23,0.0
2016-07-24,0.0
2016-07-25,8.030506406345328
2016-07-26,15.104313743208596
2016-07-27,4.130889178925057
2016-07-28,-8.073506891271053
2016-07-29,6.239652264840512
2016-07-30,0.0
2016-07-31,0.0
2016-08-01,-9.941427358344912
2016-08-02,14.755248876293138
2016-08-03,-10.856158467981004
2016-08-04,1.0751674548434842
2016-08-05,4.545077720207247
2016-08-06,0.0
2016-08-07,0.0
2016-08-08,-19.490811410899436
2016-08-09,2.454369171104065
2016-08-10,-0.7859065564314593
2016-08-11,-8.452435745258114
2016-08-12,-0.6648276409533804
2016-08-13,0.0
2016-08-14,0.0
2016-08-15,2.1010641840145894
2016-08-16,10.77636530847852
2016-08-17,2.9145249324360023
2016-08-18,-5.08098335707624
2016-08-19,-1.5876268775465885
2016-08-20,0.0
2016-08-21,0.0
2016-08-22,-4.442225951468082
2016-08-23,-0.8434761987168415
2016-08-24,10.841924953944604
2016-08-25,-11.8318384865697
2016-08-26,5.236492072835985
2016-08-27,0.0
2016-08-28,0.0
2016-08-29,-10.9625029854311
2016-08-30,10.191721255929531
2016-08-31,12.86018116359815
2016-09-01,-9.606815872673502
2016-09-02,-7.429734006480293
2016-09-03,0.0
2016-09-04,0.0
2016-09-05,0.0
2016-09-06,20.603717270383942
2016-09-07,5.653734096763663
2016-09-08,-2.0586011945955773
2016-09-09,20.05120149582289
2016-09-10,0.0
2016-09-11,0.0
2016-09-12,-9.104039045769207
2016-09-13,3.1803985833902093
2016-09-14,-8.14787637704807
2016-09-15,2.536422309584374
2016-09-16,54.48245461162311
2016-09-17,0.0
2016-09-18,0.0
2016-09-19,-40.51979853078777
2016-09-20,-5.3061110646249965
2016-09-21,17.929580036877102
2016-09-22,-4.362877081158301
2016-09-23,-7.93136768431224
2016-09-24,0.0
2016-09-25,0.0
2016-09-26,-5.134736483803259
2016-09-27,4.934247902451272
2016-09-28,1.911437852624376
2016-09-29,8.830470182973205
2016-09-30,6.01752177375845
2016-10-01,0.0
2016-10-02,0.0
2016-10-03,-22.139720636274628
2016-10-04,6.55789748888862
2016-10-05,2.5604477132392
2016-10-06,-5.705042035952701
2016-10-07,-0.4923043467755628
2016-10-08,0.0
2016-10-09,0.0
2016-10-10,-17.10221995592869
2016-10-11,33.49297012302284
2016-10-12,-13.990828204368666
2016-10-13,10.828927311806002
2016-10-14,-8.293050664088575
2016-10-15,0.0
2016-10-16,0.0
2016-10-17,-10.451114137084982
2016-10-18,3.4974002494639223
2016-10-19,4.870782751173008
2016-10-20,12.677302102769051
2016-10-21,-5.373380623055457
2016-10-22,0.0
2016-10-23,0.0
2016-10-24,-7.152329108865329
2016-10-25,3.095143377006204
2016-10-26,9.581675448973016
2016-10-27,11.229001904981818
2016-10-28,-0.7790037471066324
2016-10-29,0.0
2016-10-30,0.0
2016-10-31,-10.605133355302044
2016-11-01,10.05582015844968
2016-11-02,12.976096803691808
2016-11-03,-0.5298848465169259
2016-11-04,-4.428190923154807
2016-11-05,0.0
2016-11-06,0.0
2016-11-07,-5.123927668021366
2016-11-08,-9.244398994062465
2016-11-09,62.55633997148509
2016-11-10,5.629922512970498
2016-11-11,-23.325610360390524
2016-11-12,0.0
2016-11-13,0.0
2016-11-14,3.572800950185151
2016-11-15,-8.968337619629828
2016-11-16,-4.309506386683837
2016-11-17,0.8992657770808155
2016-11-18,-10.502180159350704
2016-11-19,0.0
2016-11-20,0.0
2016-11-21,-6.303027704379427
2016-11-22,8.136508463135739
2016-11-23,-14.425971085637512
2016-11-24,0.0
2016-11-25,-52.520244791988624
2016-11-26,0.0
2016-11-27,0.0
2016-11-28,112.23700656181649
2016-11-29,9.913811612428304
2016-11-30,14.75085949011028
2016-12-01,10.395124655895248
2016-12-02,-18.44928385445349
2016-12-03,0.0
2016-12-04,0.0
2016-12-05,-2.726049820910525
2016-12-06,9.8252220130292
2016-12-07,7.478710277727218
2016-12-08,5.232500693996811
2016-12-09,-8.684688229350169
2016-12-10,0.0
2016-12-11,0.0
2016-12-12,-5.4104605501532514
2016-12-13,8.438587046546298
2016-12-14,-5.646678059631672
2016-12-15,6.311438502051536
2016-12-16,56.16279291112254
2016-12-17,0.0
2016-12-18,0.0
2016-12-19,-48.53907383253898
2016-12-20,-0.535921548191487
2016-12-21,-10.88215857063758
2016-12-22,5.92043290910913
2016-12-23,-27.78797454382612
2016-12-24,0.0
2016-12-25,0.0
2016-12-26,0.0
2016-12-27,6.476548170145868
2016-12-28,8.827365571551615
2016-12-29,-4.54600274373238
2016-12-30,22.53247522406918
2016-12-31,0.0
2017-01-01,0.0
2017-01-02,0.0
2017-01-03,21.652520799902053
2017-01-04,-0.1154862873277595
2017-01-05,-4.578120276426823
2017-01-06,-4.852237420588379
2017-01-07,0.0
2017-01-08,0.0
2017-01-09,10.273560492327103
2017-01-10,-4.72151885323191
2017-01-11,9.019187038880029
2017-01-12,-7.904305829674163
2017-01-13,-10.775040978159744
2017-01-14,0.0
2017-01-15,0.0
2017-01-16,0.0
2017-01-17,9.196529424177346
2017-01-18,-4.159277952075657
2017-01-19,7.332202625929574
2017-01-20,-3.2907895463837766
2017-01-21,0.0
2017-01-22,0.0
2017-01-23,-5.5971982586240365
2017-01-24,9.452483402627742
2017-01-25,8.596894767107543
2017-01-26,-6.467281725423113
2017-01-27,-9.135991987022464
2017-01-28,0.0
2017-01-29,0.0
2017-01-30,6.781133364086767
2017-01-31,14.87224946419956
2017-02-01,9.382845086106697
2017-02-02,-7.258536236866897
2017-02-03,-13.706241183239364
2017-02-04,0.0
2017-02-05,0.0
2017-02-06,-3.135025358053478
2017-02-07,10.707085834091725
2017-02-08,1.304350088188011
2017-02-09,0.052385599096083
2017-02-10,-4.150155021251257
2017-02-11,0.0
2017-02-12,0.0
2017-02-13,-1.2740524937475572
2017-02-14,5.906763295506323
2017-02-15,7.2614309787591536
2017-02-16,-7.093126534042615
2017-02-17,-3.4215666118421084
2017-02-18,0.0
2017-02-19,0.0
2017-02-20,0.0
2017-02-21,3.250613348376552
2017-02-22,-3.370942884681793
2017-02-23,0.3616559361181215
2017-02-24,-10.461921136971233
2017-02-25,0.0
2017-02-26,0.0
2017-02-27,11.750808773335695
2017-02-28,22.35088520723889
2017-03-01,-3.605121147526036
2017-03-02,-7.960006305312229
2017-03-03,-9.297762293196843
2017-03-04,0.0
2017-03-05,0.0
2017-03-06,-4.292188174363398
2017-03-07,2.9012874568780767
2017-03-08,-0.680905609939142
2017-03-09,4.064906126591206
2017-03-10,5.9710194087281065
2017-03-11,0.0
2017-03-12,0.0
2017-03-13,-9.351618453166887
2017-03-14,-8.143076260993343
2017-03-15,17.450611759476708
2017-03-16,-9.448706147079877
2017-03-17,80.15915149324537
2017-03-18,0.0
2017-03-19,0.0
2017-03-20,-45.55466038865569
2017-03-21,26.665860581878054
2017-03-22,-15.438288665042366
2017-03-23,-6.090448263442793
2017-03-24,6.184923783192797
2017-03-25,0.0
2017-03-26,0.0
2017-03-27,-9.810031050543389
2017-03-28,8.997884116528997
2017-03-29,-5.56097828471156
2017-03-30,0.5754301209506485
2017-03-31,9.99076265804515
2017-04-01,0.0
2017-04-02,0.0
2017-04-03,-2.7378421646589546
2017-04-04,-3.115505210497626
2017-04-05,23.023963102837477
2017-04-06,-16.246038214253378
2017-04-07,-7.896031441406858
2017-04-08,0.0
2017-04-09,0.0
2017-04-10,-4.140327399294486
2017-04-11,12.097184038599297
2017-04-12,-8.968406563394439
2017-04-13,-4.765476397631064
2017-04-14,0.0
2017-04-15,0.0
2017-04-16,0.0
2017-04-17,-12.8280250763948
2017-04-18,16.383939864840457
2017-04-19,8.943442862199813
2017-04-20,-0.1567630426851485
2017-04-21,-0.8604102792479584
2017-04-22,0.0
2017-04-23,0.0
2017-04-24,6.131005171559867
2017-04-25,2.99748220177114
2017-04-26,0.0763913767306556
2017-04-27,-0.8401901482967156
2017-04-28,6.49072791076708
2017-04-29,0.0
2017-04-30,0.0
2017-05-01,-12.102977760273593
2017-05-02,22.659520163348645
2017-05-03,-0.4513065231363966
2017-05-04,-4.321248577467074
2017-05-05,-7.61134468060316
2017-05-06,0.0
2017-05-07,0.0
2017-05-08,0.4724020514545124
2017-05-09,4.905257762692017
2017-05-10,5.286117398370749
2017-05-11,-7.538414186613629
2017-05-12,-10.428904309528075
2017-05-13,0.0
2017-05-14,0.0
2017-05-15,6.65748051754993
2017-05-16,7.586909324827795
2017-05-17,17.363401727969396
2017-05-18,-9.376087897905292
2017-05-19,-10.614585334089131
2017-05-20,0.0
2017-05-21,0.0
2017-05-22,-9.425428321357632
2017-05-23,-1.1023093525596162
2017-05-24,-2.1507892858396604
