date,target_bitcoin_change_volatility_next
2014-12-29,0.2115640180135214
2014-12-30,-0.5788792748602667
2014-12-31,4.050974385452344
2015-01-01,0.0914957706670271
2015-01-02,-0.1158690426382724
2015-01-03,30.79315499242479
2015-01-04,3.174742547681664
2015-01-05,4.055250510814545
2015-01-06,3.971840235061297
2015-01-07,0.7685752903056953
2015-01-08,0.8052320001944446
2015-01-09,1.2323456547758571
2015-01-10,2.7148412800166666
2015-01-11,0.546924044386099
2015-01-12,0.337353082793812
2015-01-13,28.00182917016203
2015-01-14,32.714128817186584
2015-01-15,13.486599456438595
2015-01-16,-0.0087917296345496
2015-01-17,0.2394978984023632
2015-01-18,1.2000245724230307
2015-01-19,-0.4762845969933926
2015-01-20,-0.0640492279495363
2015-01-21,1.6713175107281764
2015-01-22,0.4090116918572084
2015-01-23,-0.1819001268936859
2015-01-24,1.6954987534691712
2015-01-25,-0.0902662584058577
2015-01-26,1.815286566574548
2015-01-27,0.281060340127448
2015-01-28,3.707920133365517
2015-01-29,0.0144321688747339
2015-01-30,-0.3518061474415801
2015-01-31,0.2194395366306611
2015-02-01,0.7871890390021452
2015-02-02,-2.277619659926733
2015-02-03,-0.4329885334823813
2015-02-04,-0.5697869960008428
2015-02-05,-0.3480083933266265
2015-02-06,-0.0979940395317346
2015-02-07,0.0566583181365487
2015-02-08,-0.2850129621892683
2015-02-09,-0.6677369609820794
2015-02-10,-0.215280221499392
2015-02-11,-0.0615245196089908
2015-02-12,-8.969864587784048
2015-02-13,-23.59865083250947
2015-02-14,-12.176842218166009
2015-02-15,7.397292599483141
2015-02-16,-1.6272066851920175
2015-02-17,-0.8391923211268137
2015-02-18,0.6706199930546441
2015-02-19,-0.1869142665847145
2015-02-20,-3.425768395567852
2015-02-21,-0.55907416795552
2015-02-22,1.079455472646651
2015-02-23,-3.056490549991675
2015-02-24,-0.5333817692041665
2015-02-25,-5.41520112552324
2015-02-26,-1.0564518188567962
2015-02-27,-9.198117345446963
2015-02-28,-0.0227356127812661
2015-03-01,-0.9803809876569258
2015-03-02,0.5729838143377686
2015-03-03,-1.2596519094716596
2015-03-04,-0.5501280045955181
2015-03-05,-3.465576371851176
2015-03-06,0.3879467172335671
2015-03-07,-3.4582808020373834
2015-03-08,-0.0643958863392746
2015-03-09,2.649290607270993
2015-03-10,-1.0405085172650264
2015-03-11,-0.7624794678496638
2015-03-12,0.2182324639751653
2015-03-13,2.043286860255522
2015-03-14,0.550313575358774
2015-03-15,-3.621847689568048
2015-03-16,-10.39167421366538
2015-03-17,-17.1692343113632
2015-03-18,28.58460958661224
2015-03-19,-1.946028944604794
2015-03-20,-1.811553817394573
2015-03-21,-0.1553508281342153
2015-03-22,1.0192094735428814
2015-03-23,0.0955475102327296
2015-03-24,9.114675740618727
2015-03-25,-0.1696374633875286
2015-03-26,0.0907340911265208
2015-03-27,0.0147308794321787
2015-03-28,0.5780487451670924
2015-03-29,-4.660419877278454
2015-03-30,0.642730276217951
2015-03-31,-0.6945745626232291
2015-04-01,-5.364860464233034
2015-04-02,0.1117785726465703
2015-04-03,-1.2260297168009249
2015-04-04,-0.3323428238539261
2015-04-05,1.2707498635212922
2015-04-06,0.154234062518066
2015-04-07,0.0393733680117858
2015-04-08,-4.455407710405302
2015-04-09,-0.323480326560388
2015-04-10,0.2130809487220109
2015-04-11,0.1659207979288313
2015-04-12,-1.053231528904619
2015-04-13,3.435424892194372
2015-04-14,-0.5650364498975602
2015-04-15,0.6221977925019884
2015-04-16,1.3162872321518249
2015-04-17,-19.05934102702018
2015-04-18,-1.2462593247553388
2015-04-19,-0.1821242584924332
2015-04-20,0.5382173809500568
2015-04-21,3.6511774139671216
2015-04-22,0.000126146120416
2015-04-23,-16.89818366532817
2015-04-24,1.4496224899633203
2015-04-25,0.7179269810050792
2015-04-26,2.5947034237303823
2015-04-27,4.958073600344037
2015-04-28,-3.906094472422117
2015-04-29,-1.6067969088868206
2015-04-30,6.66663450560947
2015-05-01,0.1507921449040106
2015-05-02,-1.2503106655814555
2015-05-03,1.6978729336536436
2015-05-04,0.0379048739779452
2015-05-05,-2.2759477090384395
2015-05-06,0.9000616007234452
2015-05-07,3.506837651107375
2015-05-08,-0.5509624346553776
2015-05-09,0.1078919665400413
2015-05-10,-2.765760251801108
2015-05-11,0.1411857047945552
2015-05-12,0.0584638669732351
2015-05-13,-6.7266021558426985
2015-05-14,-2.434470573090364
2015-05-15,-1.268371313250738
2015-05-16,-1.1708371986549393
2015-05-17,-2.7148413890228595
2015-05-18,1.184938746975206
2015-05-19,0.0734994442263659
2015-05-20,-0.0100538824344575
2015-05-21,-8.275771212935123
2015-05-22,1.811646948840151
2015-05-23,-0.1652169545118376
2015-05-24,-2.112843416213928
2015-05-25,-0.983771196594596
2015-05-26,-5.362801054370525
2015-05-27,-9.81847332355168
2015-05-28,-1.7733718114835817
2015-05-29,0.035826650352555
2015-05-30,-11.973682371677208
2015-05-31,-0.9923525417921408
2015-06-01,6.759535592170796
2015-06-02,-3.121114345212184
2015-06-03,-0.0639475713212101
2015-06-04,-0.6833374189289865
2015-06-05,-5.707394388241083
2015-06-06,-11.0717103593028
2015-06-07,-9.68718844264146
2015-06-08,9.906228849482137
2015-06-09,-0.0468565385743802
2015-06-10,-1.0870394997349877
2015-06-11,0.318433780986993
2015-06-12,-4.264787701221229
2015-06-13,1.5582920949294363
2015-06-14,0.2391126527205633
2015-06-15,2.1384150386781764
2015-06-16,34.134278229182335
2015-06-17,-1.681831628366348
2015-06-18,-0.306543829406436
2015-06-19,2.4282902081701696
2015-06-20,-0.1150664517708288
2015-06-21,-2.554538015704721
2015-06-22,0.6217671374928235
2015-06-23,0.5414796697962077
2015-06-24,-0.1106690247488551
2015-06-25,0.5471950936866588
2015-06-26,0.0415073477662453
2015-06-27,5.549566598637812
2015-06-28,0.5265997165610825
2015-06-29,3.22397999111963
2015-06-30,0.3877759126664992
2015-07-01,-5.224579230526693
2015-07-02,1.413889008957403
2015-07-03,-0.0910059339490065
2015-07-04,0.2241137088540234
2015-07-05,7.639567671620795
2015-07-06,1.4517952420761038
2015-07-07,-0.3014948815927454
2015-07-08,-1.2559026811022722
2015-07-09,0.6366840073953162
2015-07-10,12.410523888168768
2015-07-11,1.742097612716842
2015-07-12,9.40326319952982
2015-07-13,16.039068939880828
2015-07-14,1.3310845217122225
2015-07-15,0.2399324152582593
2015-07-16,-4.402237982106872
2015-07-17,-0.2677666471231021
2015-07-18,1.0221626520535043
2015-07-19,-1.0341703699786375
2015-07-20,0.6335671334701143
2015-07-21,0.4095037455722483
2015-07-22,-0.1858100222500547
2015-07-23,-0.4145599621777629
2015-07-24,2.7494726820889603
2015-07-25,0.0183974687189891
2015-07-26,0.1352547138160353
2015-07-27,-1.4824695359997198
2015-07-28,-0.4453178850551187
2015-07-29,-0.7295305213380288
2015-07-30,-0.7670314593805738
2015-07-31,-0.5850416940225589
2015-08-01,-0.1400267322698489
2015-08-02,-3.883953100247695e-05
2015-08-03,-0.4295724053826055
2015-08-04,-3.974385074870668
2015-08-05,0.0850989091109699
2015-08-06,0.0950520996046089
2015-08-07,-0.731548706853713
2015-08-08,13.411255770069053
2015-08-09,-7.622948021037324
2015-08-10,-2.764867380906788
2015-08-11,-10.082499212339757
2015-08-12,-12.819293649704044
2015-08-13,-0.6398987939279066
2015-08-14,0.3175438658916008
2015-08-15,-2.212616666983136
2015-08-16,0.1759064115068875
2015-08-17,-1.0044316030521472
2015-08-18,121.24181501616218
2015-08-19,5.601669007291621
2015-08-20,1.7399194321499278
2015-08-21,-0.0654733554674935
2015-08-22,0.0083001885652578
2015-08-23,-2.3058319226664348
2015-08-24,4.629162696600631
2015-08-25,2.740051506155128
2015-08-26,0.5144161691219784
2015-08-27,-0.0953955984825505
2015-08-28,1.0699283160286566
2015-08-29,-0.0006389127097272
2015-08-30,-0.0019898032046827
2015-08-31,0.1163429411734862
2015-09-01,-0.0863822807582792
2015-09-02,0.1123713809750848
2015-09-03,-0.3574423393046366
2015-09-04,0.3279908763689221
2015-09-05,0.5317988022411235
2015-09-06,0.4545903004923746
2015-09-07,-3.3192689694285016
2015-09-08,0.000641992631456
2015-09-09,0.3136297513002484
2015-09-10,-0.5381684320927116
2015-09-11,-0.0088055904738038
2015-09-12,0.2171933402754788
2015-09-13,0.1233665330848454
2015-09-14,-0.083346682246399
2015-09-15,-0.0438408152937053
2015-09-16,-0.0012699576903085
2015-09-17,-42.35724597702024
2015-09-18,-12.54959717090076
2015-09-19,-4.538676330544156
2015-09-20,-0.4762478000040926
2015-09-21,0.8330264191233061
2015-09-22,0.5269227937869214
2015-09-23,-27.81374648188022
2015-09-24,-15.878805578326972
2015-09-25,-2.89065199092996
2015-09-26,-0.1427986020029914
2015-09-27,-7.882607019691568
2015-09-28,7.327337565305148
2015-09-29,1.0517720740846448
2015-09-30,-0.0847683625109563
2015-10-01,-0.6615929013350064
2015-10-02,-0.0968522644740454
2015-10-03,-0.9505243151461952
2015-10-04,-1.4756724217268369
2015-10-05,-3.4628716420036065
2015-10-06,1.4917191495931623
2015-10-07,1.987938910122944
2015-10-08,-2.547082276264967
2015-10-09,-5.730568899927557
2015-10-10,0.13738099325864
2015-10-11,0.3079856391695834
2015-10-12,-5.316901534959573
2015-10-13,-3.984818789708511
2015-10-14,0.704342587484974
2015-10-15,0.2414313371175147
2015-10-16,11.027679126141445
2015-10-17,6.914826149495945
2015-10-18,14.141765845765295
2015-10-19,-0.852055233393878
2015-10-20,2.3871910348093994
2015-10-21,-2.0034646949876334
2015-10-22,3.616521232238212
2015-10-23,-0.3528123573500852
2015-10-24,0.041130929680877
2015-10-25,-0.0921217049944966
2015-10-26,-0.7611259508094492
2015-10-27,2.3474393231591506
2015-10-28,3.259787454139307
2015-10-29,0.5976297130402708
2015-10-30,6.76433821762148
2015-10-31,16.23142751160891
2015-11-01,2.361041090527305
2015-11-02,31.956467143039347
2015-11-03,19.930595389787896
2015-11-04,-0.1289137140842777
2015-11-05,10.5237200368123
2015-11-06,1.9428598966713784
2015-11-07,-0.0546181913114729
2015-11-08,3.2364544592392352
2015-11-09,-0.1184925842533046
2015-11-10,21.090132800625103
2015-11-11,6.532694697013075
2015-11-12,4.198772849128374
2015-11-13,0.1422125402004148
2015-11-14,0.3110338393115253
2015-11-15,1.1022231709984842
2015-11-16,0.1147772523122814
2015-11-17,-1.173996516910092
2015-11-18,0.0648540424048382
2015-11-19,0.5917866580726905
2015-11-20,0.0216372863159231
2015-11-21,-0.3027722493659457
2015-11-22,0.1108492973694419
2015-11-23,-0.0648808052167271
2015-11-24,0.1256177008271075
2015-11-25,0.3049385307465568
2015-11-26,2.6729485775297546
2015-11-27,-0.5617762971297124
2015-11-28,-0.3921573502241426
2015-11-29,-0.2982618455089292
2015-11-30,-1.520289319819823
2015-12-01,0.7706975271507766
2015-12-02,-7.495114032236872
2015-12-03,-10.806785608504844
2015-12-04,-0.4859779729317948
2015-12-05,1.250291178400209
2015-12-06,-1.0305982006026837
2015-12-07,-0.6904283035936931
2015-12-08,0.9141428053195622
2015-12-09,-0.2258146241442604
2015-12-10,-17.858234757002656
2015-12-11,-3.752729381404629
2015-12-12,-4.988591412642018
2015-12-13,-0.0557332299380264
2015-12-14,-0.3715335141810327
2015-12-15,-2.315031100868681
2015-12-16,1.3806266334051465
2015-12-17,0.1051295583997413
2015-12-18,-0.2090852788970365
2015-12-19,-2.1904504579118966
2015-12-20,4.598412323336887
2015-12-21,0.626993115931529
2015-12-22,-0.1468718073374564
2015-12-23,-0.3711610600805493
2015-12-24,-0.2330956826087526
2015-12-25,-0.1694068418783278
2015-12-26,8.977856051377685
2015-12-27,-0.0485009152079052
2015-12-28,-0.0121034646906936
2015-12-29,-1.054365256106926
2015-12-30,0.3785414401592524
2015-12-31,-3.137729501681119
2016-01-01,-0.3667711863156175
2016-01-02,0.1112375428739431
2016-01-03,0.3131976002832992
2016-01-04,-6.92137705454382
2016-01-05,0.0418990857535828
2016-01-06,-0.1967092109501522
2016-01-07,3.220415301669899
2016-01-08,0.3209105577475446
2016-01-09,0.2993125750011094
2016-01-10,-12.94936158908112
2016-01-11,-3.5099088168877968
2016-01-12,2.101094062134101
2016-01-13,-1.2728843643970311
2016-01-14,-5.854710450782196
2016-01-15,55.70318041596922
2016-01-16,5.080186353394112
2016-01-17,-0.454896459034515
2016-01-18,0.3570259361141081
2016-01-19,-1.326810803126821
2016-01-20,10.770486002926226
2016-01-21,0.420662498122315
2016-01-22,3.5124714870490514
2016-01-23,-0.6208367435375672
2016-01-24,1.5219191279745026
2016-01-25,-5.318216005091614
2016-01-26,-0.2017074484074399
2016-01-27,0.079108505972858
2016-01-28,0.3484343626755981
2016-01-29,-0.0966374114259926
2016-01-30,-0.154944864493689
2016-01-31,0.2073611117527685
2016-02-01,0.2378533850417641
2016-02-02,0.0548605596460971
2016-02-03,-0.0822777190039314
2016-02-04,2.7039062742039377
2016-02-05,0.0075897606445884
2016-02-06,-3.779910947367604
2016-02-07,0.0231281886076351
2016-02-08,-0.0312636829513435
2016-02-09,0.1057551427026126
2016-02-10,0.3331613543093858
2016-02-11,-0.5040703681743808
2016-02-12,0.2278450405701404
2016-02-13,0.4725451680274384
2016-02-14,-26.82241195756769
2016-02-15,-5.292672997731007
2016-02-16,0.0745101720947882
2016-02-17,0.4751741139066512
2016-02-18,-0.5837986284144336
2016-02-19,-19.69217839236451
2016-02-20,2.107012435314215
2016-02-21,-16.01579475864039
2016-02-22,-0.116022756763956
2016-02-23,1.8099695941965253
2016-02-24,-3.2763991380271307
2016-02-25,0.0431267195911022
2016-02-26,0.8141490109254468
2016-02-27,-7.002077307350152
2016-02-28,-0.1730989968731222
2016-02-29,-0.1698887394327775
2016-03-01,-3.797672254153972
2016-03-02,4.383986675482721
2016-03-03,0.4208256639641305
2016-03-04,2.7464829188066364
2016-03-05,-7.45552836741351
2016-03-06,0.899942155803557
2016-03-07,-3.1947317594818503
2016-03-08,0.0398829399435696
2016-03-09,-0.7207259105555308
2016-03-10,-0.0408221191758428
2016-03-11,-0.3984166356624574
2016-03-12,3.518348497649537
2016-03-13,-0.3933390309293072
2016-03-14,-1.4577525757019427
2016-03-15,-7.38292551297789
2016-03-16,-2.089810723801666
2016-03-17,-1.4563938567076715
2016-03-18,1.7746999837628064
2016-03-19,-1.3975871267073003
2016-03-20,0.4382951193167672
2016-03-21,-10.449181167904376
2016-03-22,1.1505629540405238
2016-03-23,0.0112833074926488
2016-03-24,-12.328875641190118
2016-03-25,-1.055353818624705
2016-03-26,0.058246925893246
2016-03-27,1.2670118601979086
2016-03-28,0.2764179182239479
2016-03-29,2.86910089766772
2016-03-30,-1.1291820388153462
2016-03-31,0.1960406483072718
2016-04-01,-6.038569321349796
2016-04-02,0.2657493354122575
2016-04-03,-7.68996720886157
2016-04-04,-9.612741175817064
2016-04-05,-3.8118033273740304
2016-04-06,-3.799585004149042
2016-04-07,0.0515181135593678
2016-04-08,0.6638524931971146
2016-04-09,-0.3604863077902642
2016-04-10,-1.6583963928524126
2016-04-11,-11.963093613041732
2016-04-12,0.1205991660189864
2016-04-13,-0.1809899873775999
2016-04-14,0.0090318609936357
2016-04-15,3.37330914420968
2016-04-16,-1.3314104344874789
2016-04-17,-17.824509951455937
2016-04-18,0.0434120365437662
2016-04-19,5.570410869308784
2016-04-20,3.69632276298979
2016-04-21,4.57003239383551
2016-04-22,2.710627436389368
2016-04-23,0.5067310280372217
2016-04-24,5.5952513280432825
2016-04-25,0.1580724715780412
2016-04-26,-6.064865453748292
2016-04-27,47.50036774411684
2016-04-28,-4.180451384027317
2016-04-29,0.8242680005180469
2016-04-30,3.762509134419578
2016-05-01,0.327792037057506
2016-05-02,3.475102868586477
2016-05-03,1.129807489644041
2016-05-04,1.0388761807719191
2016-05-05,-0.1729350619824932
2016-05-06,5.256743980751466
2016-05-07,0.0638817151147108
2016-05-08,-0.5911172262265008
2016-05-09,-0.2414765990931711
2016-05-10,5.057931978626651
2016-05-11,0.0267707250653836
2016-05-12,-0.1013024192136002
2016-05-13,-0.2800379227481553
2016-05-14,0.0384549116041688
2016-05-15,-0.906293613599496
2016-05-16,0.7622467615488571
2016-05-17,-0.673375608524629
2016-05-18,-0.0054145491705015
2016-05-19,9.291033359906375
2016-05-20,-0.7079478375952575
2016-05-21,-2.4534645483488604
2016-05-22,0.0642176023782692
2016-05-23,0.1344707483067253
2016-05-24,-2.599080862187974
2016-05-25,0.2394229305372919
2016-05-26,-0.2726435054518417
2016-05-27,-3.604693430622252
2016-05-28,75.13886235362423
2016-05-29,0.2414771141737048
2016-05-30,-0.9417007345680406
2016-05-31,0.2880610668571481
2016-06-01,-1.3267768599985796
2016-06-02,-0.0731525274942024
2016-06-03,6.332306814632549
2016-06-04,-0.0641880631871205
2016-06-05,-0.7897837474514002
2016-06-06,0.0141386954667144
2016-06-07,1.264341477843289
2016-06-08,-0.0290559561480607
2016-06-09,-1.136352100522664
2016-06-10,-0.0166539356385886
2016-06-11,4.215614840596582
2016-06-12,18.691233188515262
2016-06-13,1.4488778660355583
2016-06-14,2.638443640121091
2016-06-15,-0.7243115471777917
2016-06-16,10.094957639551438
2016-06-17,1.8136722983862263
2016-06-18,-3.6094841663256494
2016-06-19,-0.0229664378496252
2016-06-20,3.457820970529357
2016-06-21,15.501012908228915
2016-06-22,13.899343995641413
2016-06-23,0.8921958948647113
2016-06-24,1.958069740937329
2016-06-25,0.1084043504031795
2016-06-26,2.352815263600782
2016-06-27,-6.923008382291263
2016-06-28,0.1448507535066312
2016-06-29,0.1890015746061513
2016-06-30,1.3817209627825289
2016-07-01,0.0037718586677115
2016-07-02,0.708643206904469
2016-07-03,2.117339384963968
2016-07-04,0.7190442519270146
2016-07-05,0.4272659564512171
2016-07-06,-0.1042295546097693
2016-07-07,2.2157306858447967
2016-07-08,0.8317061433689377
2016-07-09,0.3344461268202758
2016-07-10,0.0269507545166858
2016-07-11,-1.3889508644611914
2016-07-12,-6.848637108942879
2016-07-13,-1.591820205119043
2016-07-14,-0.4620880474181188
2016-07-15,-0.0965690362242588
2016-07-16,-8.70663446294353
2016-07-17,0.6425768449026092
2016-07-18,-0.1361105156624908
2016-07-19,-0.1744485163359899
2016-07-20,-0.9155194149764512
2016-07-21,-10.070094198546098
2016-07-22,-16.160170451431565
2016-07-23,-3.244989180013591
2016-07-24,-7.556110818366257
2016-07-25,0.2390405449278487
2016-07-26,-6.807574657553584
2016-07-27,-3.949985242380727
2016-07-28,-0.4428052372942859
2016-07-29,-0.3546305572614594
2016-07-30,-7.293908331680809
2016-07-31,6.274356145353965
2016-08-01,-3.4528639540934214
2016-08-02,15.67852090498456
2016-08-03,-0.6256995354409378
2016-08-04,1.1599619102478087
2016-08-05,-0.5096950304022019
2016-08-06,-4.56064086624457
2016-08-07,-4.330921064698212
2016-08-08,-1.0860413132524285
2016-08-09,0.0121145954548484
2016-08-10,0.2985795554379278
2016-08-11,-2.3575450225458594
2016-08-12,-0.37459555239161
2016-08-13,-0.2464347385415344
2016-08-14,0.9223428544758772
2016-08-15,-0.0036660803342192
2016-08-16,-1.6262765678367597
2016-08-17,-0.0360013426819683
2016-08-18,0.081840721960269
2016-08-19,0.0641826061549499
2016-08-20,0.6318591800025919
2016-08-21,-0.8853655691067108
2016-08-22,0.1265755382534594
2016-08-23,-0.4619635208854666
2016-08-24,-0.1327759961132435
2016-08-25,-0.0005551274780635
2016-08-26,-0.0302878672588269
2016-08-27,0.381905323104581
2016-08-28,0.2224420960151185
2016-08-29,0.0610788769892511
2016-08-30,-5.579594669105459
2016-08-31,-2.5648904741974343
2016-09-01,-47.06007873820691
2016-09-02,-14.173592581891535
2016-09-03,16.03275107071047
2016-09-04,2.438989692712368
2016-09-05,-4.812071665939122
2016-09-06,-0.3324935591174083
2016-09-07,0.2079883044935782
2016-09-08,3.191373935549069
2016-09-09,0.3238480043503244
2016-09-10,-0.5702752230896557
2016-09-11,9.628204763598692
2016-09-12,-0.1937937156366032
2016-09-13,-8.43346963909738
2016-09-14,-0.7983087830022106
2016-09-15,-2.375898510375374
2016-09-16,-1.0495460706052897
2016-09-17,0.163168805206948
2016-09-18,0.2746653383751019
2016-09-19,-0.9243837405718548
2016-09-20,0.0594051606573664
2016-09-21,4.194935438173331
2016-09-22,-0.4542221967656079
2016-09-23,0.6964613073897841
2016-09-24,-0.3451377636863983
2016-09-25,0.1825743983198569
2016-09-26,-3.040231315334996
2016-09-27,0.0184842617332536
2016-09-28,0.2018649673118933
2016-09-29,-0.2383503097173833
2016-09-30,-0.0526636769918376
2016-10-01,-0.4750426031664201
2016-10-02,0.536915675407279
2016-10-03,-20.62186414868937
2016-10-04,-5.903165805446076
2016-10-05,3.030502049305994e-06
2016-10-06,-0.8803831799869655
2016-10-07,-0.0131265735629493
2016-10-08,-9.001959029535044
2016-10-09,-0.4365097069734314
2016-10-10,0.4009414673046274
2016-10-11,10.70288685642511
2016-10-12,2.0395621342000902
2016-10-13,0.0064854152940663
2016-10-14,0.3695850891904273
2016-10-15,-0.8341120525081513
2016-10-16,0.0953129675855368
2016-10-17,0.4566765294238939
2016-10-18,-0.227885073265599
2016-10-19,3.733872070243915
2016-10-20,-0.1455562174784042
2016-10-21,-9.04891978476192
2016-10-22,28.12409439310779
2016-10-23,-0.7982909869812649
2016-10-24,0.8272282263335873
2016-10-25,-0.403106408044307
2016-10-26,10.508357118884405
2016-10-27,0.8489913327919929
2016-10-28,-0.5036297733973294
2016-10-29,11.245636771751254
2016-10-30,5.341945062804987
2016-10-31,0.2666178893352855
2016-11-01,10.11077296725642
2016-11-02,0.4772059412139651
2016-11-03,38.86618841574483
2016-11-04,1.0867767803018236
2016-11-05,0.0180643848894934
2016-11-06,0.164021138972048
2016-11-07,1.028094709597327
2016-11-08,-0.1641205718099558
2016-11-09,0.7181697916907037
2016-11-10,-2.6990025397579887
2016-11-11,-0.4963114284317838
2016-11-12,1.5105764763555962
2016-11-13,0.1982698071613331
2016-11-14,-0.1302810446905944
2016-11-15,0.1308935944540401
2016-11-16,5.941665646521432
2016-11-17,0.1358772270621422
2016-11-18,-0.7513074030071731
2016-11-19,0.0191994597022571
2016-11-20,3.749168596628905
2016-11-21,-3.5788542450039484
2016-11-22,0.4345207607245216
2016-11-23,0.3153166772576821
2016-11-24,0.3302301386825634
2016-11-25,-2.6254931322433617
2016-11-26,-0.0820175693903024
2016-11-27,0.1601656897024073
2016-11-28,-4.1790173516245925
2016-11-29,-1.4315285607775283
2016-11-30,0.5235957572507166
2016-12-01,-5.437567278334154
2016-12-02,2.213272018147272
2016-12-03,-27.82178963688834
2016-12-04,-2.5217885127171047
2016-12-05,4.289816656533096
2016-12-06,-0.4622739583352464
2016-12-07,-1.6602948119335823
2016-12-08,-0.36560725184831
2016-12-09,-2.235293433366992
2016-12-10,-1.5324367615908383
2016-12-11,0.6954922817070219
2016-12-12,-2.2124260054183
2016-12-13,-0.4843552258567363
2016-12-14,0.0441235041269916
2016-12-15,0.1851976785667952
2016-12-16,-18.05990980956369
2016-12-17,-0.1266935296079574
2016-12-18,-2.0556029606635278
2016-12-19,-0.0260544253703143
2016-12-20,-13.256002396697165
2016-12-21,23.15909980037123
2016-12-22,10.163952777854778
2016-12-23,29.27429276384663
2016-12-24,5.396366338169245
2016-12-25,0.3748646500878694
2016-12-26,-1.0930563631771917
2016-12-27,1.5017100782274362
2016-12-28,6.922294757953895
2016-12-29,0.231107360924021
2016-12-30,2.1300979446842394
2016-12-31,-0.047180917898193
2017-01-01,1.646622820495125
2017-01-02,-0.471904625622932
2017-01-03,0.4508720361193985
2017-01-04,27.411320241319004
2017-01-05,45.75816384344602
2017-01-06,18.307592358288915
2017-01-07,-0.001043805838008
2017-01-08,-0.0015624637964783
2017-01-09,0.1892860999716639
2017-01-10,-0.1269308286987791
2017-01-11,20.800448523352895
2017-01-12,0.7267767376304191
2017-01-13,0.3081742498527884
2017-01-14,0.0222536982571464
2017-01-15,-0.0277682667134238
2017-01-16,0.042975187595351
2017-01-17,4.395858901915539
2017-01-18,0.4464016157984973
2017-01-19,0.0350577608220437
2017-01-20,-0.7819862187349758
2017-01-21,-0.21627144960914
2017-01-22,-2.3459601616850456
2017-01-23,-0.3973557751577927
2017-01-24,0.603742932875706
2017-01-25,-0.0388843281779238
2017-01-26,-0.2855980554304138
2017-01-27,-1.294064579973586
2017-01-28,0.0093145838131469
2017-01-29,-0.0758634872709773
2017-01-30,-0.0067692379880468
2017-01-31,1.0001693694982272
2017-02-01,-0.1139925399801233
2017-02-02,0.0393513210586116
2017-02-03,-6.549172665156644
2017-02-04,-12.397553221713586
2017-02-05,-13.626950499521184
2017-02-06,0.0368074045661304
2017-02-07,0.3650428182394361
2017-02-08,-0.2408521979798017
2017-02-09,6.0158435926136455
2017-02-10,-33.421650313271535
2017-02-11,-1.5845153084617425
2017-02-12,-0.3260429342750059
2017-02-13,0.1296047914159492
2017-02-14,0.1255787812053377
2017-02-15,-0.0361382809152321
2017-02-16,-18.63320346947761
2017-02-17,-2.4987804980306505
2017-02-18,-0.2722466595372341
2017-02-19,0.1492584498769433
2017-02-20,0.1434507433641485
2017-02-21,2.7610754449920227
2017-02-22,-0.3333564705717218
2017-02-23,-0.9959639234396024
2017-02-24,0.0293433881929372
2017-02-25,4.0621190852214495
2017-02-26,0.3297964398018438
2017-02-27,-0.0585265997650519
2017-02-28,-0.1550314942308728
2017-03-01,2.297751312476848
2017-03-02,-6.203955997531874
2017-03-03,-0.0015801744264409
2017-03-04,1.2895997982981244
2017-03-05,-0.4172100370604004
2017-03-06,-0.1083970774959253
2017-03-07,6.171529258377961
2017-03-08,14.157664951611103
2017-03-09,1.3587375819427594
2017-03-10,10.329322767115068
2017-03-11,-5.781088105107479
2017-03-12,2.023198886514077
2017-03-13,-0.1751754631841073
2017-03-14,-0.3450872048838316
2017-03-15,-0.597094508187046
2017-03-16,7.310184038276035
2017-03-17,12.492795297963363
2017-03-18,21.285534158728893
2017-03-19,3.94328444303107
2017-03-20,0.2234532299165037
2017-03-21,3.490222179744995
2017-03-22,3.2746499840448307
2017-03-23,-0.9503793633941826
2017-03-24,8.286383666402797
2017-03-25,-0.4398874037676692
2017-03-26,-0.1151416562114926
2017-03-27,4.908048360507045
2017-03-28,-0.3189811232700901
2017-03-29,-0.1859823810766547
2017-03-30,0.0395226705874662
2017-03-31,0.4861872424178237
2017-04-01,-0.4257181030247969
2017-04-02,0.0299482365099024
2017-04-03,1.0909422072439725
2017-04-04,-0.0915286493153089
2017-04-05,-0.0403069571995096
2017-04-06,0.9894303886953226
2017-04-07,-2.621671078445087
2017-04-08,-0.7710916524128586
2017-04-09,-2.8885174951860937
2017-04-10,-1.9816741619272271
2017-04-11,-0.9906951504001782
2017-04-12,-0.0618928667443618
2017-04-13,0.4541438675287335
2017-04-14,-0.0784967856028773
2017-04-15,-1.9841039178482125
2017-04-16,-5.197803074980623
2017-04-17,-16.510216881405626
2017-04-18,-4.337902954511785
2017-04-19,-0.1535017887746015
2017-04-20,-4.772672690850044
2017-04-21,-8.194152463469862
2017-04-22,-0.4558672016658605
2017-04-23,-25.25457601403631
2017-04-24,-0.3814685337673595
2017-04-25,-0.7461657283406753
2017-04-26,-19.887398001335637
2017-04-27,2.2485148350193773
2017-04-28,-0.7446647203992351
2017-04-29,-2.3916080937249395
2017-04-30,-6.530861383903863
2017-05-01,12.374234538674587
2017-05-02,0.2240141020974251
2017-05-03,-2.7241974700894955
2017-05-04,0.6994770610080359
2017-05-05,-1.7471292798122209
2017-05-06,-9.185843019872951
2017-05-07,-1.474302366055369
2017-05-08,25.044276882774064
2017-05-09,0.1009043182863544
2017-05-10,-0.7712689860425614
2017-05-11,1.7541291743167875
2017-05-12,25.334034269544997
