date,target_sp500_change_stockprice_next
2015-10-17,0.0
2015-10-18,0.0
2015-10-19,0.0270545534716726
2015-10-20,-0.1421090349352893
2015-10-21,-0.5825414995899281
2015-10-22,1.662757156411132
2015-10-23,1.103034453932339
2015-10-24,0.0
2015-10-25,0.0
2015-10-26,-0.1913100686673829
2015-10-27,-0.2554118539720318
2015-10-28,1.184003327863703
2015-10-29,-0.044977420190484
2015-10-30,-0.4809877003672413
2015-10-31,0.0
2015-11-01,0.0
2015-11-02,1.1873817006551102
2015-11-03,0.2728067346863705
2015-11-04,-0.3545367230984642
2015-11-05,-0.1132148392381848
2015-11-06,-0.0347621345717752
2015-11-07,0.0
2015-11-08,0.0
2015-11-09,-0.9822729385718598
2015-11-10,0.1510594954300392
2015-11-11,-0.3228085812548187
2015-11-12,-1.3990375564759017
2015-11-13,-1.1207364706699363
2015-11-14,0.0
2015-11-15,0.0
2015-11-16,1.4903265264943455
2015-11-17,-0.133937924813543
2015-11-18,1.616245179852549
2015-11-19,-0.112310916925773
2015-11-20,0.3810195689989637
2015-11-21,0.0
2015-11-22,0.0
2015-11-23,-0.1234860772866053
2015-11-24,0.1221995974340028
2015-11-25,-0.0129132276676879
2015-11-26,0.0
2015-11-27,0.0593617680760605
2015-11-28,0.0
2015-11-29,0.0
2015-11-30,-0.4640997274763192
2015-12-01,1.068057336863748
2015-12-02,-1.0995693172566212
2015-12-03,-1.4373526666262015
2015-12-04,2.05256690573854
2015-12-05,0.0
2015-12-06,0.0
2015-12-07,-0.6989502964787397
2015-12-08,-0.6489901652377839
2015-12-09,-0.7738985017979982
2015-12-10,0.2251387153161088
2015-12-11,-1.9422767297482932
2015-12-12,0.0
2015-12-13,0.0
2015-12-14,0.4755560017433602
2015-12-15,1.0618561082731848
2015-12-16,1.4514969430300615
2015-12-17,-1.5040520909943789
2015-12-18,-1.779722000676376
2015-12-19,0.0
2015-12-20,0.0
2015-12-21,0.7778402536028795
2015-12-22,0.8816736053143037
2015-12-23,1.241806830075265
2015-12-24,-0.1598636221499028
2015-12-25,0.0
2015-12-26,0.0
2015-12-27,0.0
2015-12-28,-0.217855994238203
2015-12-29,1.0629762908764828
2015-12-30,-0.7217228595965963
2015-12-31,-0.941191309542666
2016-01-01,0.0
2016-01-02,0.0
2016-01-03,0.0
2016-01-04,-1.5303731089594377
2016-01-05,0.2012225954227453
2016-01-06,-1.3115396702646942
2016-01-07,-2.3700443014411654
2016-01-08,-1.0838374390218508
2016-01-09,0.0
2016-01-10,0.0
2016-01-11,0.0853272125533655
2016-01-12,0.7802798516756138
2016-01-13,-2.4965452304219538
2016-01-14,1.669590538666221
2016-01-15,-2.1599098001850003
2016-01-16,0.0
2016-01-17,0.0
2016-01-18,0.0
2016-01-19,0.0531821554392575
2016-01-20,-1.16938551524135
2016-01-21,0.5195438361131455
2016-01-22,2.0283701024494727
2016-01-23,0.0
2016-01-24,0.0
2016-01-25,-1.5637982053378965
2016-01-26,1.4144335590226431
2016-01-27,-1.0863483795639506
2016-01-28,0.5528577205787588
2016-01-29,2.47602174153414
2016-01-30,0.0
2016-01-31,0.0
2016-02-01,-0.0443236587170159
2016-02-02,-1.874309083027492
2016-02-03,0.4992038934619414
2016-02-04,0.1526732563814192
2016-02-05,-1.8481246310869337
2016-02-06,0.0
2016-02-07,0.0
2016-02-08,-1.4153935656373462
2016-02-09,-0.0663620353307359
2016-02-10,-0.0188950277408284
2016-02-11,-1.2301161792504731
2016-02-12,1.951804956585512
2016-02-13,0.0
2016-02-14,0.0
2016-02-15,0.0
2016-02-16,1.651665412216241
2016-02-17,1.648043921048603
2016-02-18,-0.4665713707027619
2016-02-19,-0.0026032942938902
2016-02-20,0.0
2016-02-21,0.0
2016-02-22,1.4454197186153817
2016-02-23,-1.2454371867771763
2016-02-24,0.4439786812972857
2016-02-25,1.1348275359951865
2016-02-26,-0.1870114482279139
2016-02-27,0.0
2016-02-28,0.0
2016-02-29,-0.8120976341902342
2016-03-01,2.3868791801894496
2016-03-02,0.4094308735004714
2016-03-03,0.3498740674582556
2016-03-04,0.3305892314438674
2016-03-05,0.0
2016-03-06,0.0
2016-03-07,0.0885014195017408
2016-03-08,-1.1240108649505087
2016-03-09,0.5052393293786706
2016-03-10,0.0155804933450687
2016-03-11,1.639550053418848
2016-03-12,0.0
2016-03-13,0.0
2016-03-14,-0.126097292128724
2016-03-15,-0.1836941687920479
2016-03-16,0.5600351545632876
2016-03-17,0.6595236486620859
2016-03-18,0.4405643688967897
2016-03-19,0.0
2016-03-20,0.0
2016-03-21,0.0985577266684689
2016-03-22,-0.0877387766836879
2016-03-23,-0.6386031602501285
2016-03-24,-0.0378070292785137
2016-03-25,0.0
2016-03-26,0.0
2016-03-27,0.0
2016-03-28,0.0545255485831397
2016-03-29,0.8816651779288476
2016-03-30,0.4350315260639448
2016-03-31,-0.2039759217567049
2016-04-01,0.6330915127309877
2016-04-02,0.0
2016-04-03,0.0
2016-04-04,-0.3208322345054082
2016-04-05,-1.0144492387214377
2016-04-06,1.0507619269939372
2016-04-07,-1.1975786526205012
2016-04-08,0.2786577915287802
2016-04-09,0.0
2016-04-10,0.0
2016-04-11,-0.2739785807018724
2016-04-12,0.96621337827838
2016-04-13,1.004013710204088
2016-04-14,0.0172927380348353
2016-04-15,-0.0984284849714578
2016-04-16,0.0
2016-04-17,0.0
2016-04-18,0.6541025289023228
2016-04-19,0.3084485167834661
2016-04-20,0.0761544877399211
2016-04-21,-0.5194027008290192
2016-04-22,0.0047859724780829
2016-04-23,0.0
2016-04-24,0.0
2016-04-25,-0.1812045879638346
2016-04-26,0.1872751587190579
2016-04-27,0.1649352800310755
2016-04-28,-0.9230768513682652
2016-04-29,-0.5063088369821722
2016-04-30,0.0
2016-05-01,0.0
2016-05-02,0.7809946463542827
2016-05-03,-0.8676638198860664
2016-05-04,-0.5936889314214544
2016-05-05,-0.0239008125800133
2016-05-06,0.3174639080503638
2016-05-07,0.0
2016-05-08,0.0
2016-05-09,0.0753497043986861
2016-05-10,1.2483643435067249
2016-05-11,-0.9561518078546328
2016-05-12,-0.0169464907164407
2016-05-13,-0.847828902508041
2016-05-14,0.0
2016-05-15,0.0
2016-05-16,0.9796652464963084
2016-05-17,-0.9411297455333644
2016-05-18,0.0205178732678668
2016-05-19,-0.3706707658226005
2016-05-20,0.6019504059596059
2016-05-21,0.0
2016-05-22,0.0
2016-05-23,-0.2085458970489173
2016-05-24,1.3681382686285826
2016-05-25,0.6974740643369559
2016-05-26,-0.0210443903503221
2016-05-27,0.4286857336424754
2016-05-28,0.0
2016-05-29,0.0
2016-05-30,0.0
2016-05-31,-0.1005263004855927
2016-06-01,0.1135042327450319
2016-06-02,0.2824678073455322
2016-06-03,-0.2911814656949452
2016-06-04,0.0
2016-06-05,0.0
2016-06-06,0.4897281193053882
2016-06-07,0.1289446251063308
2016-06-08,0.3309566533707508
2016-06-09,-0.1717758558953841
2016-06-10,-0.9175181182794367
2016-06-11,0.0
2016-06-12,0.0
2016-06-13,-0.8115191387155773
2016-06-14,-0.1798885135095518
2016-06-15,-0.1840712870085137
2016-06-16,0.3132990699674209
2016-06-17,-0.3257965419980912
2016-06-18,0.0
2016-06-19,0.0
2016-06-20,0.580818525653326
2016-06-21,0.2712061607464289
2016-06-22,-0.1651563661812738
2016-06-23,1.336407865930278
2016-06-24,-3.5919799994431734
2016-06-25,0.0
2016-06-26,0.0
2016-06-27,-1.809650217612302
2016-06-28,1.777016508725926
2016-06-29,1.703267257002827
2016-06-30,1.356504470592235
2016-07-01,0.194860235588723
2016-07-02,0.0
2016-07-03,0.0
2016-07-04,0.0
2016-07-05,-0.6847477437932237
2016-07-06,0.5352963242081676
2016-07-07,-0.0871577841923931
2016-07-08,1.5253349296718175
2016-07-09,0.0
2016-07-10,0.0
2016-07-11,0.3408615474199461
2016-07-12,0.7009293213798395
2016-07-13,0.0134767755339826
2016-07-14,0.525920411762093
2016-07-15,-0.0928947320912754
2016-07-16,0.0
2016-07-17,0.0
2016-07-18,0.2382294987840705
2016-07-19,-0.1435173652293842
2016-07-20,0.4270300173431884
2016-07-21,-0.3612528916297486
2016-07-22,0.4553964713003289
2016-07-23,0.0
2016-07-24,0.0
2016-07-25,-0.3011475124434226
2016-07-26,0.0322784244346063
2016-07-27,-0.1198542120781409
2016-07-28,0.1606209022175564
2016-07-29,0.163130925730881
2016-07-30,0.0
2016-07-31,0.0
2016-08-01,-0.1269787284515211
2016-08-02,-0.6361619481225378
2016-08-03,0.3133943280255735
2016-08-04,0.0212571889691925
2016-08-05,0.8603496447961101
2016-08-06,0.0
2016-08-07,0.0
2016-08-08,-0.0907165567837986
2016-08-09,0.0389793936476534
2016-08-10,-0.2864685997403637
2016-08-11,0.4734588012062168
2016-08-12,-0.0796046373750192
2016-08-13,0.0
2016-08-14,0.0
2016-08-15,0.2792909218769068
2016-08-16,-0.547907701986905
2016-08-17,0.1868589648029051
2016-08-18,0.2199617312904633
2016-08-19,-0.1440271380974911
2016-08-20,0.0
2016-08-21,0.0
2016-08-22,-0.0563323157221185
2016-08-23,0.1951769405530878
2016-08-24,-0.5240276852734871
2016-08-25,-0.1365227624351317
2016-08-26,-0.157881659441994
2016-08-27,0.0
2016-08-28,0.0
2016-08-29,0.5228047221710774
2016-08-30,-0.1953680484111486
2016-08-31,-0.2375864261715099
2016-09-01,-0.0041384533048027
2016-09-02,0.4201041336424849
2016-09-03,0.0
2016-09-04,0.0
2016-09-05,0.0
2016-09-06,0.2981678757711492
2016-09-07,-0.0146385222930978
2016-09-08,-0.2223013629666703
2016-09-09,-2.452206896667508
2016-09-10,0.0
2016-09-11,0.0
2016-09-12,1.467705274849096
2016-09-13,-1.4830674258895948
2016-09-14,-0.0587676650206314
2016-09-15,1.0109273363029914
2016-09-16,-0.3772294747450777
2016-09-17,0.0
2016-09-18,0.0
2016-09-19,-0.0018603060785604
2016-09-20,0.0299138217149996
2016-09-21,1.0917162352442444
2016-09-22,0.6499784427785649
2016-09-23,-0.573677446354337
2016-09-24,0.0
2016-09-25,0.0
2016-09-26,-0.8587762798917709
2016-09-27,0.6444170055012188
2016-09-28,0.5296554012835575
2016-09-29,-0.9321411497187015
2016-09-30,0.7967969231286176
2016-10-01,0.0
2016-10-02,0.0
2016-10-03,-0.3260695529472612
2016-10-04,-0.4955562270715696
2016-10-05,0.4296690650193557
2016-10-06,0.0481559765297179
2016-10-07,-0.325348335701181
2016-10-08,0.0
2016-10-09,0.0
2016-10-10,0.4605905039596125
2016-10-11,-1.2446471596532338
2016-10-12,0.1146589037580358
2016-10-13,-0.3099263747961212
2016-10-14,0.0201604478573091
2016-10-15,0.0
2016-10-16,0.0
2016-10-17,-0.3037994040303138
2016-10-18,0.6160403318245855
2016-10-19,0.2191971018971061
2016-10-20,-0.1375723954379237
2016-10-21,-0.0084141600051768
2016-10-22,0.0
2016-10-23,0.0
2016-10-24,0.4749839541692946
2016-10-25,-0.3797727786498339
2016-10-26,-0.1740411645288153
2016-10-27,-0.2986726736698974
2016-10-28,-0.3108299343522414
2016-10-29,0.0
2016-10-30,0.0
2016-10-31,-0.0122276407829136
2016-11-01,-0.6786883476427641
2016-11-02,-0.652550029741239
2016-11-03,-0.4423400838946101
2016-11-04,-0.1666130732233761
2016-11-05,0.0
2016-11-06,0.0
2016-11-07,2.222354396733728
2016-11-08,0.3771974454299664
2016-11-09,1.1077020753253342
2016-11-10,0.1950745950128452
2016-11-11,-0.1397950303660855
2016-11-12,0.0
2016-11-13,0.0
2016-11-14,-0.0115502786222743
2016-11-15,0.7480797417763307
2016-11-16,-0.1582263421610164
2016-11-17,0.4676369608375141
2016-11-18,-0.2386798421690206
2016-11-19,0.0
2016-11-20,0.0
2016-11-21,0.7461400625843329
2016-11-22,0.2165432272904111
2016-11-23,0.0808024432903398
2016-11-24,0.0
2016-11-25,0.3914386891670673
2016-11-26,0.0
2016-11-27,0.0
2016-11-28,-0.5254535631502799
2016-11-29,0.1335293064226972
2016-11-30,-0.2653404039096418
2016-12-01,-0.351552897374574
2016-12-02,0.0397006506315911
2016-12-03,0.0
2016-12-04,0.0
2016-12-05,0.5821305253253195
2016-12-06,0.3410888354698826
2016-12-07,1.3163241364864575
2016-12-08,0.2159343047327233
2016-12-09,0.5938984786955759
2016-12-10,0.0
2016-12-11,0.0
2016-12-12,-0.113743492055951
2016-12-13,0.6539774750587091
2016-12-14,-0.8117171853951111
2016-12-15,0.3883227954907253
2016-12-16,-0.1750622620483422
2016-12-17,0.0
2016-12-18,0.0
2016-12-19,0.1975120701520394
2016-12-20,0.3637512148869648
2016-12-21,-0.2457361456517759
2016-12-22,-0.1862973728567585
2016-12-23,0.125171527753487
2016-12-24,0.0
2016-12-25,0.0
2016-12-26,0.0
2016-12-27,0.2248372712209567
2016-12-28,-0.8356529175972627
2016-12-29,-0.0293304709629405
2016-12-30,-0.4637050227782158
2016-12-31,0.0
2017-01-01,0.0
2017-01-02,0.0
2017-01-03,0.8486575281279274
2017-01-04,0.5722273788525856
2017-01-05,-0.0770670483320468
2017-01-06,0.3516959219369786
2017-01-07,0.0
2017-01-08,0.0
2017-01-09,-0.3548594275886718
2017-01-10,0.0
2017-01-11,0.2829638279323365
2017-01-12,-0.2144808996759617
2017-01-13,0.1849840242536204
2017-01-14,0.0
2017-01-15,0.0
2017-01-16,0.0
2017-01-17,-0.2967502689997014
2017-01-18,0.1763754057500843
2017-01-19,-0.3609308355419394
2017-01-20,0.3366237154707852
2017-01-21,0.0
2017-01-22,0.0
2017-01-23,-0.2690124758069401
2017-01-24,0.6564593637664151
2017-01-25,0.8026090549617448
2017-01-26,-0.0735384407513639
2017-01-27,-0.0866463892926328
2017-01-28,0.0
2017-01-29,0.0
2017-01-30,-0.6009543517695892
2017-01-31,-0.0889905407144064
2017-02-01,0.0298363489650732
2017-02-02,0.0570309403293611
2017-02-03,0.7264758098647794
2017-02-04,0.0
2017-02-05,0.0
2017-02-06,-0.2115356985885164
2017-02-07,0.0226829185695942
2017-02-08,0.0693322385540096
2017-02-09,0.5752546449780516
2017-02-10,0.3566050102845164
2017-02-11,0.0
2017-02-12,0.0
2017-02-13,0.5245845097992419
2017-02-14,0.4007335176634763
2017-02-15,0.4992308919898214
2017-02-16,-0.0864118036341343
2017-02-17,0.1678556528755814
2017-02-18,0.0
2017-02-19,0.0
2017-02-20,0.0
2017-02-21,0.6048066160828425
2017-02-22,-0.1082200145408052
2017-02-23,0.0418986721685721
2017-02-24,0.1493364191442303
2017-02-25,0.0
2017-02-26,0.0
2017-02-27,0.1017983061116556
2017-02-28,-0.2578376378046254
2017-03-01,1.3673854659866258
2017-03-02,-0.5859880503598425
2017-03-03,0.0503877272060027
2017-03-04,0.0
2017-03-05,0.0
2017-03-06,-0.3277240848005291
2017-03-07,-0.2913373768021698
2017-03-08,-0.228421516504873
2017-03-09,0.0799895358561286
2017-03-10,0.3268670195698986
2017-03-11,0.0
2017-03-12,0.0
2017-03-13,0.0366632812556222
2017-03-14,-0.3379027175504645
2017-03-15,0.8374752796581397
2017-03-16,-0.1626710269420961
2017-03-17,-0.1314314795001769
2017-03-18,0.0
2017-03-19,0.0
2017-03-20,-0.2009893533848394
2017-03-21,-1.24079729406269
2017-03-22,0.1889886436000187
2017-03-23,-0.1060269661328106
2017-03-24,-0.0843995848914147
2017-03-25,0.0
2017-03-26,0.0
2017-03-27,-0.1019587452981141
2017-03-28,0.7251474353500598
2017-03-29,0.1085324742930105
2017-03-30,0.2935109936855751
2017-03-31,-0.2255047489714501
2017-04-01,0.0
2017-04-02,0.0
2017-04-03,-0.1642125542006267
2017-04-04,0.0559522549038238
2017-04-05,-0.3054861198390601
2017-04-06,0.1929509405943275
2017-04-07,-0.0827130202016745
2017-04-08,0.0
2017-04-09,0.0
2017-04-10,0.0687686483783922
2017-04-11,-0.1433879303282093
2017-04-12,-0.3759951034546627
2017-04-13,-0.6814694227374907
2017-04-14,0.0
2017-04-15,0.0
2017-04-16,0.0
2017-04-17,0.8613348940219367
2017-04-18,-0.2903379862589594
2017-04-19,-0.1716350779320863
2017-04-20,0.7557263417987681
2017-04-21,-0.3035072932635718
2017-04-22,0.0
2017-04-23,0.0
2017-04-24,1.084006896297951
