date,tesla_stockprice,tesla_volume,tesla_volatility
2014-11-12,16.606666564941406,88062000.0,0.0327749612053034
2014-11-13,16.780000686645508,93540000.0,0.0317502263434966
2014-11-14,17.245332717895508,91516500.0,0.0320304615815075
2014-11-15,17.245332717895508,91516500.0,0.0320304615815075
2014-11-16,17.245332717895508,91516500.0,0.0320304615815075
2014-11-17,16.93199920654297,60385500.0,0.0319658439826005
2014-11-18,17.18000030517578,67095000.0,0.0320819171803232
2014-11-19,16.516000747680664,118777500.0,0.0328703165695334
2014-11-20,16.58066749572754,53808000.0,0.0328551638947181
2014-11-21,16.185333251953125,112276500.0,0.0295197646609448
2014-11-22,16.185333251953125,112276500.0,0.0295197646609448
2014-11-23,16.185333251953125,112276500.0,0.0295197646609448
2014-11-24,16.447999954223633,71845500.0,0.0277947211765568
2014-11-25,16.53933334350586,47397000.0,0.0277598942619989
2014-11-26,16.562667846679688,29718000.0,0.0277131874795255
2014-11-27,16.562667846679688,29718000.0,0.0277131874795255
2014-11-28,16.301332473754883,31795500.0,0.0277401746043532
2014-11-29,16.301332473754883,31795500.0,0.0277401746043532
2014-11-30,16.301332473754883,31795500.0,0.0277401746043532
2014-12-01,15.442667007446287,129291000.0,0.0295991404102379
2014-12-02,15.428667068481444,88305000.0,0.0295061860182987
2014-12-03,15.286666870117188,79615500.0,0.0292869990618046
2014-12-04,15.218667030334473,57834000.0,0.0291139063875986
2014-12-05,14.913999557495115,90954000.0,0.0291175844832641
2014-12-06,14.913999557495115,90954000.0,0.0291175844832641
2014-12-07,14.913999557495115,90954000.0,0.0291175844832641
2014-12-08,14.290666580200195,138384000.0,0.0300613166191151
2014-12-09,14.459333419799805,141472500.0,0.0282148778382676
2014-12-10,13.989333152770996,109711500.0,0.0229079947094602
2014-12-11,13.925333023071287,100416000.0,0.0227422675680474
2014-12-12,13.800000190734863,107607000.0,0.0227213902979975
2014-12-13,13.800000190734863,107607000.0,0.0227213902979975
2014-12-14,13.800000190734863,107607000.0,0.0227213902979975
2014-12-15,13.602666854858398,78274500.0,0.0225431868446499
2014-12-16,13.187333106994627,126391500.0,0.0229346568619633
2014-12-17,13.721332550048828,110517000.0,0.0243855020850611
2014-12-18,14.550666809082031,112249500.0,0.0263764149441539
2014-12-19,14.619333267211914,103657500.0,0.0249940944656349
2014-12-20,14.619333267211914,103657500.0,0.0249940944656349
2014-12-21,14.619333267211914,103657500.0,0.0249940944656349
2014-12-22,14.84000015258789,71991000.0,0.0252113371049237
2014-12-23,14.731332778930664,67585500.0,0.0251577917171244
2014-12-24,14.817333221435549,19983000.0,0.0240606329577701
2014-12-25,14.817333221435549,19983000.0,0.0240606329577701
2014-12-26,15.187999725341797,49905000.0,0.0246114738631652
2014-12-27,15.187999725341797,49905000.0,0.0246114738631652
2014-12-28,15.187999725341797,49905000.0,0.0246114738631652
2014-12-29,15.047332763671877,42037500.0,0.0245052048688885
2014-12-30,14.815333366394045,43548000.0,0.0238781972171842
2014-12-31,14.827333450317385,34462500.0,0.023766795261538
2015-01-01,14.827333450317385,34462500.0,0.023766795261538
2015-01-02,14.620667457580566,71466000.0,0.023552177450902
2015-01-03,14.620667457580566,71466000.0,0.023552177450902
2015-01-04,14.620667457580566,71466000.0,0.023552177450902
2015-01-05,14.005999565124512,80527500.0,0.0237364211116072
2015-01-06,14.085332870483398,93928500.0,0.0237623083130275
2015-01-07,14.063332557678224,44526000.0,0.0235058976954648
2015-01-08,14.041333198547363,51637500.0,0.0231864171045258
2015-01-09,13.77733325958252,70024500.0,0.0232242950291779
2015-01-10,13.77733325958252,70024500.0,0.0232242950291779
2015-01-11,13.77733325958252,70024500.0,0.0232242950291779
2015-01-12,13.480667114257812,89254500.0,0.0233513578083258
2015-01-13,13.616666793823242,67159500.0,0.023484963175531
2015-01-14,12.845999717712402,173278500.0,0.0237883664917286
2015-01-15,12.791333198547363,78247500.0,0.0237708049575591
2015-01-16,12.871333122253418,54048000.0,0.023871310615536
2015-01-17,12.871333122253418,54048000.0,0.023871310615536
2015-01-18,12.871333122253418,54048000.0,0.023871310615536
2015-01-19,12.871333122253418,54048000.0,0.023871310615536
2015-01-20,12.795332908630373,67548000.0,0.0238701119416694
2015-01-21,13.104666709899902,62295000.0,0.0243045004296512
2015-01-22,13.441332817077637,61753500.0,0.0237687536416972
2015-01-23,13.419333457946776,51579000.0,0.0236264641535305
2015-01-24,13.419333457946776,51579000.0,0.0236264641535305
2015-01-25,13.419333457946776,51579000.0,0.0236264641535305
2015-01-26,13.770000457763672,48517500.0,0.0234439452844588
2015-01-27,13.732000350952148,41715000.0,0.0234354270003825
2015-01-28,13.291333198547363,47244000.0,0.0241182189321975
2015-01-29,13.68000030517578,53221500.0,0.0245919968598998
2015-01-30,13.57333278656006,45105000.0,0.0239332841349834
2015-01-31,13.57333278656006,45105000.0,0.0239332841349834
2015-02-01,13.57333278656006,45105000.0,0.0239332841349834
2015-02-02,14.062666893005373,62238000.0,0.0237061873840572
2015-02-03,14.557332992553713,72393000.0,0.022025746429249
2015-02-04,14.56999969482422,49581000.0,0.0220086885076032
2015-02-05,14.732666969299316,52843500.0,0.0219282058780771
2015-02-06,14.490667343139648,48658500.0,0.0220950547050261
2015-02-07,14.490667343139648,48658500.0,0.0220950547050261
2015-02-08,14.490667343139648,48658500.0,0.0220950547050261
2015-02-09,14.498666763305664,52086000.0,0.0220635925665606
2015-02-10,14.419333457946776,80857500.0,0.0215460435133286
2015-02-11,14.186667442321776,146536500.0,0.0216675902812926
2015-02-12,13.525333404541016,234744000.0,0.0231125814481577
2015-02-13,13.584667205810549,92865000.0,0.0231422131340015
2015-02-14,13.584667205810549,92865000.0,0.0231422131340015
2015-02-15,13.584667205810549,92865000.0,0.0231422131340015
2015-02-16,13.584667205810549,92865000.0,0.0231422131340015
2015-02-17,13.623332977294922,59694000.0,0.0230676348591469
2015-02-18,13.630666732788086,40704000.0,0.021757845832947
2015-02-19,14.11400032043457,77311500.0,0.0226939501370767
2015-02-20,14.473999977111816,89731500.0,0.0231486162026522
2015-02-21,14.473999977111816,89731500.0,0.0231486162026522
2015-02-22,14.473999977111816,89731500.0,0.0231486162026522
2015-02-23,13.822667121887209,127497000.0,0.024689038979913
2015-02-24,13.607333183288574,99054000.0,0.024611631114352
2015-02-25,13.583999633789062,58642500.0,0.0242817712448621
2015-02-26,13.812666893005373,97093500.0,0.0244043343895377
2015-02-27,13.555999755859377,58231500.0,0.0220807772630554
2015-02-28,13.555999755859377,58231500.0,0.0220807772630554
2015-03-01,13.555999755859377,58231500.0,0.0220807772630554
2015-03-02,13.155332565307615,118831500.0,0.0228121429671651
2015-03-03,13.303999900817873,66484500.0,0.022870429415037
2015-03-04,13.496000289916992,63330000.0,0.022954657496549
2015-03-05,13.375332832336426,73155000.0,0.0226452495233169
2015-03-06,12.925333023071287,100686000.0,0.0230157666658981
2015-03-07,12.925333023071287,100686000.0,0.0230157666658981
2015-03-08,12.925333023071287,100686000.0,0.0230157666658981
2015-03-09,12.725333213806152,101050500.0,0.0231633098131258
2015-03-10,12.687999725341797,83695500.0,0.0225706481446712
2015-03-11,12.916000366210938,74623500.0,0.0228799667140173
2015-03-12,12.73799991607666,62239500.0,0.0222639725997368
2015-03-13,12.57866668701172,81514500.0,0.0215982041114013
2015-03-14,12.57866668701172,81514500.0,0.0215982041114013
2015-03-15,12.57866668701172,81514500.0,0.0215982041114013
2015-03-16,13.046667098999023,84432000.0,0.0227306619451673
2015-03-17,12.982000350952148,73411500.0,0.0216502397341112
2015-03-18,13.380666732788086,72313500.0,0.0214068065966107
2015-03-19,13.043333053588867,127128000.0,0.0217896751714022
2015-03-20,13.20533275604248,64042500.0,0.0218198816296344
2015-03-21,13.20533275604248,64042500.0,0.0218198816296344
2015-03-22,13.20533275604248,64042500.0,0.0218198816296344
2015-03-23,13.308667182922363,39474000.0,0.021775894425987
2015-03-24,13.447999954223633,54748500.0,0.021902896892573
2015-03-25,12.953332901000977,85956000.0,0.0228127783028403
2015-03-26,12.694000244140623,61920000.0,0.0228999573229913
2015-03-27,12.333333015441896,129073500.0,0.021883687601073
2015-03-28,12.333333015441896,129073500.0,0.021883687601073
2015-03-29,12.333333015441896,129073500.0,0.021883687601073
2015-03-30,12.704667091369627,151342500.0,0.0226540494392367
2015-03-31,12.584667205810549,75399000.0,0.0226706759782248
2015-04-01,12.505999565124512,56919000.0,0.0226718077225025
2015-04-02,12.733332633972168,75156000.0,0.0219015041411459
2015-04-03,12.733332633972168,75156000.0,0.0219015041411459
2015-04-04,12.733332633972168,75156000.0,0.0219015041411459
2015-04-05,12.733332633972168,75156000.0,0.0219015041411459
2015-04-06,13.539999961853027,186837000.0,0.0243920567817744
2015-04-07,13.550000190734863,65218500.0,0.0229465441379004
2015-04-08,13.844667434692385,94546500.0,0.0231109408857027
2015-04-09,14.005999565124512,57003000.0,0.0231928956662962
2015-04-10,14.0600004196167,61015500.0,0.0230114191960239
2015-04-11,14.0600004196167,61015500.0,0.0230114191960239
2015-04-12,14.0600004196167,61015500.0,0.0230114191960239
2015-04-13,13.985333442687988,56373000.0,0.022751176293002
2015-04-14,13.830666542053224,45390000.0,0.0221151251392675
2015-04-15,13.85533332824707,29286000.0,0.022041304441152
2015-04-16,13.779999732971191,24886500.0,0.021935385370023
2015-04-17,13.78600025177002,37048500.0,0.0218594031190155
2015-04-18,13.78600025177002,37048500.0,0.0218594031190155
2015-04-19,13.78600025177002,37048500.0,0.0218594031190155
2015-04-20,13.684666633605955,38389500.0,0.0208956706514515
2015-04-21,13.96066665649414,51487500.0,0.0208775356305621
2015-04-22,14.629332542419434,117945000.0,0.0223073532801426
2015-04-23,14.57333278656006,66168000.0,0.0222201032890457
2015-04-24,14.562000274658203,36417000.0,0.0219836424727273
2015-04-25,14.562000274658203,36417000.0,0.0219836424727273
2015-04-26,14.562000274658203,36417000.0,0.0219836424727273
2015-04-27,15.436667442321776,175089000.0,0.0238231720304507
2015-04-28,15.36533260345459,91281000.0,0.0232313046573692
2015-04-29,15.49666690826416,59041500.0,0.023153013560892
2015-04-30,15.06999969482422,58678500.0,0.0234772102502672
2015-05-01,15.0686674118042,79225500.0,0.022825399474959
2015-05-02,15.0686674118042,79225500.0,0.022825399474959
2015-05-03,15.0686674118042,79225500.0,0.022825399474959
2015-05-04,15.36733341217041,66519000.0,0.0229466785444548
2015-05-05,15.529999732971191,86953500.0,0.0229633680559011
2015-05-06,15.362000465393066,79063500.0,0.0231233530323004
2015-05-07,15.786666870117188,141838500.0,0.0220742710125346
2015-05-08,15.77400016784668,70023000.0,0.021538971036471
2015-05-09,15.77400016784668,70023000.0,0.021538971036471
2015-05-10,15.77400016784668,70023000.0,0.021538971036471
2015-05-11,15.965999603271484,85084500.0,0.0204441883597699
2015-05-12,16.31599998474121,95451000.0,0.0202113558783701
2015-05-13,16.211999893188477,81603000.0,0.0201249053048975
2015-05-14,16.273332595825195,43438500.0,0.01995449797372
2015-05-15,16.589332580566406,67914000.0,0.0199751594400393
2015-05-16,16.589332580566406,67914000.0,0.0199751594400393
2015-05-17,16.589332580566406,67914000.0,0.0199751594400393
2015-05-18,16.583332061767578,50298000.0,0.0173808231891545
2015-05-19,16.47599983215332,55113000.0,0.0175168095839724
2015-05-20,16.290000915527344,56334000.0,0.0175742563971955
2015-05-21,16.374666213989258,29559000.0,0.0175356548901596
2015-05-22,16.51533317565918,33346500.0,0.0175441127099749
2015-05-23,16.51533317565918,33346500.0,0.0175441127099749
2015-05-24,16.51533317565918,33346500.0,0.0175441127099749
2015-05-25,16.51533317565918,33346500.0,0.0175441127099749
2015-05-26,16.497333526611328,52480500.0,0.0174720309393628
2015-05-27,16.495332717895508,51123000.0,0.017224740600204
2015-05-28,16.76333236694336,54709500.0,0.0173059698755147
2015-05-29,16.719999313354492,56839500.0,0.0172464191582644
2015-05-30,16.719999313354492,56839500.0,0.0172464191582644
2015-05-31,16.719999313354492,56839500.0,0.0172464191582644
2015-06-01,16.6299991607666,37576500.0,0.0173490887821838
2015-06-02,16.55666732788086,32022000.0,0.0172772087584655
2015-06-03,16.599332809448242,26722500.0,0.017095372073353
2015-06-04,16.39466667175293,36804000.0,0.0155438880413704
2015-06-05,16.609333038330078,45330000.0,0.0155628738236337
2015-06-06,16.609333038330078,45330000.0,0.0155628738236337
2015-06-07,16.609333038330078,45330000.0,0.0155628738236337
2015-06-08,17.086000442504883,75255000.0,0.0161269104727775
2015-06-09,17.066667556762695,39166500.0,0.0126721114085733
2015-06-10,16.713333129882812,51817500.0,0.0133562136149718
2015-06-11,16.76066780090332,30661500.0,0.0133126947362837
2015-06-12,16.71266746520996,21334500.0,0.0120580428410661
2015-06-13,16.71266746520996,21334500.0,0.0120580428410661
2015-06-14,16.71266746520996,21334500.0,0.0120580428410661
2015-06-15,16.691999435424805,32793000.0,0.012071482793751
2015-06-16,16.874666213989258,29770500.0,0.0117682290326233
2015-06-17,17.360666275024414,82693500.0,0.0125800867459716
2015-06-18,17.459333419799805,41740500.0,0.0122773811244936
2015-06-19,17.500667572021484,36945000.0,0.0114847705977643
2015-06-20,17.500667572021484,36945000.0,0.0114847705977643
2015-06-21,17.500667572021484,36945000.0,0.0114847705977643
2015-06-22,17.319332122802734,68416500.0,0.0117384085446067
2015-06-23,17.844667434692383,58062000.0,0.0126233238402399
2015-06-24,17.67799949645996,36184500.0,0.0123695445767131
2015-06-25,17.91933250427246,42738000.0,0.0124016165386583
2015-06-26,17.805999755859375,57576000.0,0.0125263078625118
2015-06-27,17.805999755859375,57576000.0,0.0125263078625118
2015-06-28,17.805999755859375,57576000.0,0.0125263078625118
2015-06-29,17.468000411987305,52183500.0,0.0127698663035105
2015-06-30,17.884000778198242,46303500.0,0.0133669156169609
2015-07-01,17.94333267211914,31518000.0,0.0132584401602638
2015-07-02,18.667999267578125,107458500.0,0.0145746271550253
2015-07-03,18.667999267578125,107458500.0,0.0145746271550253
2015-07-04,18.667999267578125,107458500.0,0.0145746271550253
2015-07-05,18.667999267578125,107458500.0,0.0145746271550253
2015-07-06,18.64800071716309,61828500.0,0.0146098353817745
2015-07-07,17.858667373657227,91576500.0,0.0169653688307862
2015-07-08,16.997333526611328,93316500.0,0.0194434572904599
2015-07-09,17.19466781616211,50011500.0,0.0195367582565206
2015-07-10,17.27666664123535,39163500.0,0.0193505764945428
2015-07-11,17.27666664123535,39163500.0,0.0193505764945428
2015-07-12,17.27666664123535,39163500.0,0.0193505764945428
2015-07-13,17.477333068847656,44404500.0,0.0194319926441609
2015-07-14,17.709999084472656,28614000.0,0.0195021413750452
2015-07-15,17.542667388916016,30324000.0,0.0195824436332997
2015-07-16,17.778667449951172,24240000.0,0.0196934724484463
2015-07-17,18.310667037963867,75061500.0,0.020096655061977
2015-07-18,18.310667037963867,75061500.0,0.020096655061977
2015-07-19,18.310667037963867,75061500.0,0.020096655061977
2015-07-20,18.817333221435547,74677500.0,0.0204906141996215
2015-07-21,17.784666061401367,91630500.0,0.0227633424178941
2015-07-22,17.857999801635742,46575000.0,0.0227638832524668
2015-07-23,17.81333351135254,33408000.0,0.0223832521740461
2015-07-24,17.694000244140625,42547500.0,0.0224407356817057
2015-07-25,17.694000244140625,42547500.0,0.0224407356817057
2015-07-26,17.694000244140625,42547500.0,0.0224407356817057
2015-07-27,16.867332458496094,70413000.0,0.0241975824944633
2015-07-28,17.654666900634766,58437000.0,0.0255680156866793
2015-07-29,17.58799934387207,41851500.0,0.0255298939905062
2015-07-30,17.785999298095703,30519000.0,0.0250917121330391
2015-07-31,17.74333381652832,33339000.0,0.0250810594195997
2015-08-01,17.74333381652832,33339000.0,0.0250810594195997
2015-08-02,17.74333381652832,33339000.0,0.0250810594195997
2015-08-03,17.332666397094727,38302500.0,0.0254552107192083
2015-08-04,17.75200080871582,35287500.0,0.0257553792442606
2015-08-05,18.0086669921875,93214500.0,0.0253033452170211
2015-08-06,16.408666610717773,219357000.0,0.0304870127425372
2015-08-07,16.167333602905273,76101000.0,0.0304122087089899
2015-08-08,16.167333602905273,76101000.0,0.0304122087089899
2015-08-09,16.167333602905273,76101000.0,0.0304122087089899
2015-08-10,16.076000213623047,62788500.0,0.0304102159381511
2015-08-11,15.824666976928713,63973500.0,0.0303556484321913
2015-08-12,15.878000259399414,55920000.0,0.0299617319537517
2015-08-13,16.167333602905273,70338000.0,0.030205215550292
2015-08-14,16.209999084472656,65472000.0,0.0291224440216235
2015-08-15,16.209999084472656,65472000.0,0.0291224440216235
2015-08-16,16.209999084472656,65472000.0,0.0291224440216235
2015-08-17,16.999332427978516,107650500.0,0.0306445965414458
2015-08-18,17.381332397460938,62925000.0,0.0300103875823226
2015-08-19,17.016666412353516,54064500.0,0.0288566737055838
2015-08-20,16.14533233642578,73587000.0,0.0303121405384222
2015-08-21,15.38466739654541,98853000.0,0.0314237177926593
2015-08-22,15.38466739654541,98853000.0,0.0314237177926593
2015-08-23,15.38466739654541,98853000.0,0.0314237177926593
2015-08-24,14.591333389282228,143724000.0,0.0325197096674175
2015-08-25,14.66866683959961,64909500.0,0.0323897855456445
2015-08-26,14.989333152770996,74445000.0,0.0327792889252066
2015-08-27,16.19933319091797,114840000.0,0.0359809689764835
2015-08-28,16.565332412719727,82705500.0,0.0357809936486886
2015-08-29,16.565332412719727,82705500.0,0.0357809936486886
2015-08-30,16.565332412719727,82705500.0,0.0357809936486886
2015-08-31,16.604000091552734,70503000.0,0.0353314679743663
2015-09-01,15.908666610717772,81822000.0,0.034717200855414
2015-09-02,16.512666702270508,69438000.0,0.0354938593614961
2015-09-03,16.3713321685791,62922000.0,0.0355106501322634
2015-09-04,16.1286678314209,55338000.0,0.0355734056221419
2015-09-05,16.1286678314209,55338000.0,0.0355734056221419
2015-09-06,16.1286678314209,55338000.0,0.0355734056221419
2015-09-07,16.1286678314209,55338000.0,0.0355734056221419
2015-09-08,16.544666290283203,47073000.0,0.034904438899705
2015-09-09,16.5939998626709,50862000.0,0.0338063961645129
2015-09-10,16.565332412719727,40635000.0,0.0338048766715549
2015-09-11,16.682666778564453,35262000.0,0.0337576172357696
2015-09-12,16.682666778564453,35262000.0,0.0337576172357696
2015-09-13,16.682666778564453,35262000.0,0.0337576172357696
2015-09-14,16.87933349609375,43363500.0,0.0338520881484251
2015-09-15,16.904666900634766,44002500.0,0.0336047392376519
2015-09-16,17.483333587646484,66256500.0,0.0338982166453526
2015-09-17,17.471332550048828,53787000.0,0.033781834358339
2015-09-18,17.374666213989258,56446500.0,0.0290008085592496
2015-09-19,17.374666213989258,56446500.0,0.0290008085592496
2015-09-20,17.374666213989258,56446500.0,0.0290008085592496
2015-09-21,17.613332748413086,91803000.0,0.0289001958756058
2015-09-22,17.395999908447266,54966000.0,0.0289949518294779
2015-09-23,17.40399932861328,39012000.0,0.0287907651819085
2015-09-24,17.541332244873047,51723000.0,0.02880350279653
2015-09-25,17.12733268737793,56601000.0,0.0290800938689569
2015-09-26,17.12733268737793,56601000.0,0.0290800938689569
2015-09-27,17.12733268737793,56601000.0,0.0290800938689569
2015-09-28,16.562000274658203,73516500.0,0.0297918474830978
2015-09-29,16.44333267211914,55548000.0,0.0284718247245706
2015-09-30,16.559999465942383,73944000.0,0.0281765310034395
2015-10-01,15.991999626159668,68595000.0,0.0286125474286543
2015-10-02,16.504667282104492,66360000.0,0.0275974622509212
2015-10-03,16.504667282104492,66360000.0,0.0275974622509212
2015-10-04,16.504667282104492,66360000.0,0.0275974622509212
2015-10-05,16.40999984741211,55348500.0,0.0260427171280424
2015-10-06,16.097333908081055,78378000.0,0.0242491807674302
2015-10-07,15.46399974822998,102210000.0,0.0255049234984165
2015-10-08,15.114666938781738,91998000.0,0.0256027950312322
2015-10-09,14.71266746520996,92376000.0,0.0214982607532941
2015-10-10,14.71266746520996,92376000.0,0.0214982607532941
2015-10-11,14.71266746520996,92376000.0,0.0214982607532941
2015-10-12,14.371999740600586,57544500.0,0.0212450352520205
2015-10-13,14.616666793823242,77572500.0,0.0215753826162185
2015-10-14,14.458666801452637,46566000.0,0.020362834540981
2015-10-15,14.753999710083008,42663000.0,0.0194108960004357
2015-10-16,15.133999824523926,65017500.0,0.0201000408629476
2015-10-17,15.133999824523926,65017500.0,0.0201000408629476
2015-10-18,15.133999824523926,65017500.0,0.0201000408629476
2015-10-19,15.206666946411133,37618500.0,0.0200057253882782
2015-10-20,14.20199966430664,223500000.0,0.0227190376581735
2015-10-21,14.005999565124512,62272500.0,0.0227213218645694
2015-10-22,14.114666938781738,42378000.0,0.0228429151756813
2015-10-23,13.939332962036133,63532500.0,0.0227558990129542
2015-10-24,13.939332962036133,63532500.0,0.0227558990129542
2015-10-25,13.939332962036133,63532500.0,0.0227558990129542
2015-10-26,14.350666999816896,50871000.0,0.0234325141900763
2015-10-27,14.023332595825195,52791000.0,0.0236114733351839
2015-10-28,14.197333335876465,40929000.0,0.0226714831638517
2015-10-29,14.108667373657228,27075000.0,0.0226412843867004
2015-10-30,13.795332908630373,66583500.0,0.0228105331253148
2015-10-31,13.795332908630373,66583500.0,0.0228105331253148
2015-11-01,13.795332908630373,66583500.0,0.0228105331253148
2015-11-02,14.252667427062988,58918500.0,0.0236691050670763
2015-11-03,13.890000343322754,124987500.0,0.0238979590896653
2015-11-04,15.44200038909912,190896000.0,0.0316190643467378
2015-11-05,15.451333045959473,67452000.0,0.0315530024760007
2015-11-06,15.490667343139648,36679500.0,0.0313535997254148
2015-11-07,15.490667343139648,36679500.0,0.0313535997254148
2015-11-08,15.490667343139648,36679500.0,0.0313535997254148
2015-11-09,15.022000312805176,57763500.0,0.0312632943203494
2015-11-10,14.43333339691162,69255000.0,0.0319706802004193
2015-11-11,14.60533332824707,50217000.0,0.0320413069373265
2015-11-12,14.196000099182127,43738500.0,0.0318485022562425
2015-11-13,13.812666893005373,51454500.0,0.0313959019325639
2015-11-14,13.812666893005373,51454500.0,0.0313959019325639
2015-11-15,13.812666893005373,51454500.0,0.0313959019325639
2015-11-16,14.28733253479004,43881000.0,0.0322228805084368
2015-11-17,14.266667366027832,32230500.0,0.0321080403814176
2015-11-18,14.73799991607666,42178500.0,0.0320295980248951
2015-11-19,14.786666870117188,37566000.0,0.0317863414898298
2015-11-20,14.667332649230955,66010500.0,0.0314343850272922
2015-11-21,14.667332649230955,66010500.0,0.0314343850272922
2015-11-22,14.667332649230955,66010500.0,0.0314343850272922
2015-11-23,14.516667366027832,37893000.0,0.0311892206780952
2015-11-24,14.550000190734863,37204500.0,0.0310356915571964
2015-11-25,15.309332847595217,59862000.0,0.0323210003772969
2015-11-26,15.309332847595217,59862000.0,0.0323210003772969
2015-11-27,15.440667152404783,29241000.0,0.032162753310284
2015-11-28,15.440667152404783,29241000.0,0.032162753310284
2015-11-29,15.440667152404783,29241000.0,0.032162753310284
2015-11-30,15.350666999816896,39897000.0,0.031866417983482
2015-12-01,15.812666893005373,56010000.0,0.0323028466047299
2015-12-02,15.465999603271484,44722500.0,0.0298783938466722
2015-12-03,15.513999938964844,44094000.0,0.0297107179304559
2015-12-04,15.358667373657228,38604000.0,0.0297989475945736
2015-12-05,15.358667373657228,38604000.0,0.0297989475945736
2015-12-06,15.358667373657228,38604000.0,0.0297989475945736
2015-12-07,15.408666610717772,47163000.0,0.0296582248884404
2015-12-08,15.114666938781738,40314000.0,0.0295244826987542
2015-12-09,14.968000411987305,45867000.0,0.0292373456773012
2015-12-10,15.137999534606934,31075500.0,0.0292255200083332
2015-12-11,14.468000411987305,49030500.0,0.0304539898208452
2015-12-12,14.468000411987305,49030500.0,0.0304539898208452
2015-12-13,14.468000411987305,49030500.0,0.0304539898208452
2015-12-14,14.571999549865724,42406500.0,0.0301512864303748
2015-12-15,14.739333152770996,33666000.0,0.0296491160200968
2015-12-16,15.633999824523926,76564500.0,0.0310019399567218
2015-12-17,15.559332847595217,49479000.0,0.0243114666124831
2015-12-18,15.36400032043457,45213000.0,0.0244247291336768
2015-12-19,15.36400032043457,45213000.0,0.0244247291336768
2015-12-20,15.36400032043457,45213000.0,0.0244247291336768
2015-12-21,15.503999710083008,29298000.0,0.0244789268327583
2015-12-22,15.329999923706056,29422500.0,0.0238870597090102
2015-12-23,15.313332557678224,23325000.0,0.0226268662620454
2015-12-24,15.371333122253418,10620000.0,0.022553299092407
2015-12-25,15.371333122253418,10620000.0,0.022553299092407
2015-12-26,15.371333122253418,10620000.0,0.022553299092407
2015-12-27,15.371333122253418,10620000.0,0.022553299092407
2015-12-28,15.263333320617676,28519500.0,0.0218966695463545
2015-12-29,15.812666893005373,36094500.0,0.0219489538097348
2015-12-30,15.87266731262207,55468500.0,0.0212409464687042
2015-12-31,16.000667572021484,40725000.0,0.0212352011440235
2016-01-01,16.000667572021484,40725000.0,0.0212352011440235
2016-01-02,16.000667572021484,40725000.0,0.0212352011440235
