date,target_tesla_change_stockprice_next
2015-01-02,-1.3938176640412303
2015-01-03,0.0
2015-01-04,0.0
2015-01-05,-4.204102817052724
2015-01-06,0.5664237314159992
2015-01-07,-0.1561930627232644
2015-01-08,-0.1564306258181269
2015-01-09,-1.8801629106854008
2015-01-10,0.0
2015-01-11,0.0
2015-01-12,-2.1532914950603166
2015-01-13,1.0088497728839352
2015-01-14,-5.659733676235856
2015-01-15,-0.4255528597720825
2015-01-16,0.6254228739435819
2015-01-17,0.0
2015-01-18,0.0
2015-01-19,0.0
2015-01-20,-0.5904610882275119
2015-01-21,2.4175518017267583
2015-01-22,2.569055090301542
2015-01-23,-0.1636694770544622
2015-01-24,0.0
2015-01-25,0.0
2015-01-26,2.6131476717216278
2015-01-27,-0.275963003255375
2015-01-28,-3.209052877530916
2015-01-29,2.924214605280495
2015-01-30,-0.7797333058198963
2015-01-31,0.0
2015-02-01,0.0
2015-02-02,3.60511389604945
2015-02-03,3.5175838502893297
2015-02-04,0.0870125199237126
2015-02-05,1.1164535201251935
2015-02-06,-1.6426056915829212
2015-02-07,0.0
2015-02-08,0.0
2015-02-09,0.0552039459369879
2015-02-10,-0.5471765552931496
2015-02-11,-1.6135698387415576
2015-02-12,-4.661658846022309
2015-02-13,0.4386864226918918
2015-02-14,0.0
2015-02-15,0.0
2015-02-16,0.0
2015-02-17,0.2846280361423536
2015-02-18,0.0538323147895258
2015-02-19,3.5459277020091884
2015-02-20,2.5506564298148016
2015-02-21,0.0
2015-02-22,0.0
2015-02-23,-4.500019733692007
2015-02-24,-1.5578320500655662
2015-02-25,-0.1714777553045277
2015-02-26,1.6833573717678796
2015-02-27,-1.85820116516362
2015-02-28,0.0
2015-03-01,0.0
2015-03-02,-2.955644716492256
2015-03-03,1.1300918070464627
2015-03-04,1.4431779204035822
2015-03-05,-0.8940979178158281
2015-03-06,-3.36440083328029
2015-03-07,0.0
2015-03-08,0.0
2015-03-09,-1.5473474370690687
2015-03-10,-0.293379260386295
2015-03-11,1.7969786081706296
2015-03-12,-1.3781390917263936
2015-03-13,-1.250849663327791
2015-03-14,0.0
2015-03-15,0.0
2015-03-16,3.720588386927704
2015-03-17,-0.4956572246090029
2015-03-18,3.0709164308927006
2015-03-19,-2.5210528438961437
2015-03-20,1.2420115455768377
2015-03-21,0.0
2015-03-22,0.0
2015-03-23,0.7825204316233458
2015-03-24,1.0469325694766771
2015-03-25,-3.6783689389238594
2015-03-26,-2.0020535165919617
2015-03-27,-2.8412417028683024
2015-03-28,0.0
2015-03-29,0.0
2015-03-30,3.01081690945022
2015-03-31,-0.9445338842494766
2015-04-01,-0.6251070401743664
2015-04-02,1.8177920738268627
2015-04-03,0.0
2015-04-04,0.0
2015-04-05,0.0
2015-04-06,6.335084074758979
2015-04-07,0.0738569343427641
2015-04-08,2.17466597645517
2015-04-09,1.1653015949509626
2015-04-10,0.3855551632791165
2015-04-11,0.0
2015-04-12,0.0
2015-04-13,-0.5310595640134919
2015-04-14,-1.1059221524362672
2015-04-15,0.1783484991040973
2015-04-16,-0.5437155028403029
2015-04-17,0.043545130008038
2015-04-18,0.0
2015-04-19,0.0
2015-04-20,-0.7350472676152298
2015-04-21,2.0168560205215518
2015-04-22,4.789641514821552
2015-04-23,-0.3827909147392394
2015-04-24,-0.0777619784563476
2015-04-25,0.0
2015-04-26,0.0
2015-04-27,6.006504265665535
2015-04-28,-0.4621129472000662
2015-04-29,0.854744301337429
2015-04-30,-2.7532837607318283
2015-05-01,-0.0088406307033883
2015-05-02,0.0
2015-05-03,0.0
2015-05-04,1.9820332628235349
2015-05-05,1.0585201507501196
2015-05-06,-1.081772507834955
2015-05-07,2.7643952080381284
2015-05-08,-0.0802367109835278
2015-05-09,0.0
2015-05-10,0.0
2015-05-11,1.2171892568897835
2015-05-12,2.192160780199504
2015-05-13,-0.6374116918974937
2015-05-14,0.3783166977597174
2015-05-15,1.9418271142708663
2015-05-16,0.0
2015-05-17,0.0
2015-05-18,-0.0361709476236371
2015-05-19,-0.6472295749399448
2015-05-20,-1.1289082211751178
2015-05-21,0.5197378373454464
2015-05-22,0.8590523912465953
2015-05-23,0.0
2015-05-24,0.0
2015-05-25,0.0
2015-05-26,-0.1089875018348451
2015-05-27,-0.0121280733798134
2015-05-28,1.6246998689338543
2015-05-29,-0.2584990420778088
2015-05-30,0.0
2015-05-31,0.0
2015-06-01,-0.5382784466743784
2015-06-02,-0.44096113401344
2015-06-03,0.2576936573191579
2015-06-04,-1.232978096437809
2015-06-05,1.309367069639822
2015-06-06,0.0
2015-06-07,0.0
2015-06-08,2.8698768522178453
2015-06-09,-0.1131504462219989
2015-06-10,-2.0703187995237737
2015-06-11,0.2832150275032585
2015-06-12,-0.2863867732690983
2015-06-13,0.0
2015-06-14,0.0
2015-06-15,-0.1236668522734629
2015-06-16,1.0943373157369374
2015-06-17,2.8800573289696096
2015-06-18,0.5683373161624372
2015-06-19,0.2367453053780721
2015-06-20,0.0
2015-06-21,0.0
2015-06-22,-1.0361630404811084
2015-06-23,3.0332307745169373
2015-06-24,-0.9339929636816736
2015-06-25,1.3651601690611417
2015-06-26,-0.6324607704336294
2015-06-27,0.0
2015-06-28,0.0
2015-06-29,-1.8982328906347767
2015-06-30,2.381499635902573
2015-07-01,0.3317596250232091
2015-07-02,4.038639915454456
2015-07-03,0.0
2015-07-04,0.0
2015-07-05,0.0
2015-07-06,-0.1071274437521974
2015-07-07,-4.232804124569678
2015-07-08,-4.823057784907436
2015-07-09,1.160972038595531
2015-07-10,0.4768851945843755
2015-07-11,0.0
2015-07-12,0.0
2015-07-13,1.1614881028806812
2015-07-14,1.3312443878506386
2015-07-15,-0.9448430502932648
2015-07-16,1.3452917723576483
2015-07-17,2.9923479333326286
2015-07-18,0.0
2015-07-19,0.0
2015-07-20,2.767054757869825
2015-07-21,-5.487850737839029
2015-07-22,0.4123425201304931
2015-07-23,-0.2501192226416759
2015-07-24,-0.6699098017553085
2015-07-25,0.0
2015-07-26,0.0
2015-07-27,-4.672023139133175
2015-07-28,4.667806507496031
2015-07-29,-0.3776200204621105
2015-07-30,1.1257673505236987
2015-07-31,-0.2398823976786701
2015-08-01,0.0
2015-08-02,0.0
2015-08-03,-2.314488492861744
2015-08-04,2.419330078904558
2015-08-05,1.4458436896063187
2015-08-06,-8.884613070827719
2015-08-07,-1.4707655017798138
2015-08-08,0.0
2015-08-09,0.0
2015-08-10,-0.5649254943673188
2015-08-11,-1.5634065274604203
2015-08-12,0.3370262549503122
2015-08-13,1.8222278547613824
2015-08-14,0.2638993084160601
2015-08-15,0.0
2015-08-16,0.0
2015-08-17,4.869422505161958
2015-08-18,2.2471468870960187
2015-08-19,-2.098032399177252
2015-08-20,-5.120474567775368
2015-08-21,-4.711361302636186
2015-08-22,0.0
2015-08-23,0.0
2015-08-24,-5.156653613722728
2015-08-25,0.5299957738899019
2015-08-26,2.1860631008791875
2015-08-27,8.072407396744573
2015-08-28,2.2593474526899198
2015-08-29,0.0
2015-08-30,0.0
2015-08-31,0.233425311787383
2015-09-01,-4.187746789935954
2015-09-02,3.79667326201818
2015-09-03,-0.8559158628931418
2015-09-04,-1.4822516253377382
2015-09-05,0.0
2015-09-06,0.0
2015-09-07,0.0
2015-09-08,2.57924872165749
2015-09-09,0.2981841490309778
2015-09-10,-0.1727579256865064
2015-09-11,0.7083127758706009
2015-09-12,0.0
2015-09-13,0.0
2015-09-14,1.1788685834209334
2015-09-15,0.1500853368818111
2015-09-16,3.423117949694654
2015-09-17,-0.0686427307326376
2015-09-18,-0.5532854221774852
2015-09-19,0.0
2015-09-20,0.0
2015-09-21,1.37364673073066
2015-09-22,-1.2339109416155347
2015-09-23,0.0459842504490382
2015-09-24,0.7890882645230857
2015-09-25,-2.360137483948066
2015-09-26,0.0
2015-09-27,0.0
2015-09-28,-3.300761554870424
2015-09-29,-0.716505256437161
2015-09-30,0.7095082009808129
2015-10-01,-3.429950833940998
2015-10-02,3.205775812464396
2015-10-03,0.0
2015-10-04,0.0
2015-10-05,-0.5735797824596434
2015-10-06,-1.905337856419076
2015-10-07,-3.934404066335062
2015-10-08,-2.2590068231747584
2015-10-09,-2.659664782558424
2015-10-10,0.0
2015-10-11,0.0
2015-10-12,-2.3154721971044845
2015-10-13,1.7023869860745666
2015-10-14,-1.0809577491181055
2015-10-15,2.042601248689824
2015-10-16,2.5755735523108614
2015-10-17,0.0
2015-10-18,0.0
2015-10-19,0.480158072748571
2015-10-20,-6.606755350432659
2015-10-21,-1.380088042634786
2015-10-22,0.7758630374929743
2015-10-23,-1.242211222596079
2015-10-24,0.0
2015-10-25,0.0
2015-10-26,2.950887527409196
2015-10-27,-2.2809699646425985
2015-10-28,1.2407945034625278
2015-10-29,-0.6245254663083677
2015-10-30,-2.2208650663342766
2015-10-31,0.0
2015-11-01,0.0
2015-11-02,3.3151394131743395
2015-11-03,-2.5445558566223325
2015-11-04,11.173506172895433
2015-11-05,0.0604368386555753
2015-11-06,0.2545689557216679
2015-11-07,0.0
2015-11-08,0.0
2015-11-09,-3.0254799225420848
2015-11-10,-3.918698599624981
2015-11-11,1.1916854312549408
2015-11-12,-2.8026284636262444
2015-11-13,-2.7002902472425205
2015-11-14,0.0
2015-11-15,0.0
2015-11-16,3.43645181239427
2015-11-17,-0.1446397969102286
2015-11-18,3.3037326654939525
2015-11-19,0.3302141017617943
2015-11-20,-0.8070393546729449
2015-11-21,0.0
2015-11-22,0.0
2015-11-23,-1.027216650813623
2015-11-24,0.2296176103410374
2015-11-25,5.21878107839393
2015-11-26,0.0
2015-11-27,0.8578708564050741
2015-11-28,0.0
2015-11-29,0.0
2015-11-30,-0.5828773569144019
2015-12-01,3.009640513952827
2015-12-02,-2.1923391675773174
2015-12-03,0.3103603835810542
2015-12-04,-1.0012412396462889
2015-12-05,0.0
2015-12-06,0.0
2015-12-07,0.3255441103327872
2015-12-08,-1.9080150110557748
2015-12-09,-0.97035897243698
2015-12-10,1.1357503870956798
2015-12-11,-4.425942285755435
2015-12-12,0.0
2015-12-13,0.0
2015-12-14,0.7188217785247808
2015-12-15,1.1483228662796163
2015-12-16,6.069926383234869
2015-12-17,-0.4775935638145823
2015-12-18,-1.2554042584855152
2015-12-19,0.0
2015-12-20,0.0
2015-12-21,0.9112170445755297
2015-12-22,-1.1222896648004357
2015-12-23,-0.1087238493853948
2015-12-24,0.3787586036986479
2015-12-25,0.0
2015-12-26,0.0
2015-12-27,0.0
2015-12-28,-0.7026053028503343
2015-12-29,3.599040660703245
2015-12-30,0.3794452891639599
2015-12-31,0.8064193426244648
2016-01-01,0.0
2016-01-02,0.0
2016-01-03,0.0
2016-01-04,-6.916383417344562
2016-01-05,0.0089515018769636
2016-01-06,-1.9648196488239345
2016-01-07,-1.5476613580219345
2016-01-08,-2.1562746019443413
2016-01-09,0.0
2016-01-10,0.0
2016-01-11,-1.4928912731952293
2016-01-12,1.019968109607805
2016-01-13,-4.600657570629507
2016-01-14,2.930452476111012
2016-01-15,-0.5771584676250496
2016-01-16,0.0
2016-01-17,0.0
2016-01-18,0.0
2016-01-19,-0.13171814898143
2016-01-20,-2.940598345394596
2016-01-21,0.6391513633018819
2016-01-22,1.2901930307042342
2016-01-23,0.0
2016-01-24,0.0
2016-01-25,-3.046159650450919
2016-01-26,-1.43598934641187
2016-01-27,-2.8363311180212625
2016-01-28,0.866696594809202
2016-01-29,0.7907252180474389
2016-01-30,0.0
2016-01-31,0.0
2016-02-01,3.002083893062091
2016-02-02,-7.190002137704655
2016-02-03,-5.088083130264021
2016-02-04,1.0664105137480284
2016-02-05,-7.260598006471019
2016-02-06,0.0
2016-02-07,0.0
2016-02-08,-8.985239514773324
2016-02-09,0.1756844759010611
2016-02-10,-3.089374112383303
2016-02-11,4.733064290572564
2016-02-12,0.3788141309478465
2016-02-13,0.0
2016-02-14,0.0
2016-02-15,0.0
2016-02-16,2.734385248001603
2016-02-17,8.706565860035354
2016-02-18,-1.1323158733693717
2016-02-19,-0.1139296837177505
2016-02-20,0.0
2016-02-21,0.0
2016-02-22,6.699479062990088
2016-02-23,-0.298182862417029
2016-02-24,1.010100439324635
2016-02-25,4.709491491533591
2016-02-26,1.5525816600528095
2016-02-27,0.0
2016-02-28,0.0
2016-02-29,0.8353468768718564
2016-03-01,-2.907308025957478
2016-03-02,1.0678823954508363
2016-03-03,3.9290607872446426
2016-03-04,2.707681972740761
2016-03-05,0.0
2016-03-06,0.0
2016-03-07,2.1140033080220944
2016-03-08,-1.3103370952345372
2016-03-09,3.02073034174748
2016-03-10,-1.696052509474277
2016-03-11,1.1307091998520535
2016-03-12,0.0
2016-03-13,0.0
2016-03-14,3.686748727241152
2016-03-15,1.4826854254383903
2016-03-16,1.6442233909399029
2016-03-17,2.005139734476491
2016-03-18,2.809434045604342
2016-03-19,0.0
2016-03-20,0.0
2016-03-21,2.3975234953553137
2016-03-22,-1.711979903690175
2016-03-23,-4.977800018235589
2016-03-24,2.322759065700808
2016-03-25,0.0
2016-03-26,0.0
2016-03-27,0.0
2016-03-28,1.1020873910291271
2016-03-29,-0.0564600364766132
2016-03-30,-1.407897296076599
2016-03-31,1.2693337980441255
2016-04-01,3.4033995706784337
2016-04-02,0.0
2016-04-03,0.0
2016-04-04,3.9563979070301736
2016-04-05,3.433343457363125
2016-04-06,3.894785316335248
2016-04-07,-3.0969800698537053
2016-04-08,-2.772166475041915
2016-04-09,0.0
2016-04-10,0.0
2016-04-11,-0.0599845776824925
2016-04-12,-0.8402652353309281
2016-04-13,2.70760454618868
2016-04-14,-1.0489893292484176
2016-04-15,1.052169423541249
2016-04-16,0.0
2016-04-17,0.0
2016-04-18,-0.2475334060495493
2016-04-19,-2.564203697895895
2016-04-20,1.0510619221744344
2016-04-21,-0.6720777009723511
2016-04-22,2.199043252962962
2016-04-23,0.0
2016-04-24,0.0
2016-04-25,-0.7605979610801672
2016-04-26,0.7624509088934195
2016-04-27,-0.8946136908751234
2016-04-28,-1.4952135009967504
2016-04-29,-2.8056989923414988
2016-04-30,0.0
2016-05-01,0.0
2016-05-02,0.4319697802968258
2016-05-03,-3.920601056164674
2016-05-04,-4.201105333661326
2016-05-05,-4.955961442777834
2016-05-06,1.6073354609201562
2016-05-07,0.0
2016-05-08,0.0
2016-05-09,-2.796256243720363
2016-05-10,-0.1100888509737996
2016-05-11,0.1293759758121515
2016-05-12,-0.803978103371572
2016-05-13,0.1592002938870074
2016-05-14,0.0
2016-05-15,0.0
2016-05-16,0.327534138207608
2016-05-17,-1.742759842604591
2016-05-18,3.180885470243422
2016-05-19,1.9131473535199064
2016-05-20,2.355840619441185
2016-05-21,0.0
2016-05-22,0.0
2016-05-23,-1.8431050749258548
2016-05-24,0.7816075741021722
2016-05-25,0.7663749778195506
2016-05-26,2.522997924071091
2016-05-27,-0.923954578720032
2016-05-28,0.0
2016-05-29,0.0
2016-05-30,0.0
2016-05-31,0.0851867534534145
2016-06-01,-1.6440468601288782
2016-06-02,-0.2732735675403885
2016-06-03,0.0137001399348024
2016-06-04,0.0
2016-06-05,0.0
2016-06-06,0.7717276207808599
2016-06-07,5.283668197567204
2016-06-08,1.3686831518021192
2016-06-09,-2.6154878987485475
2016-06-10,-4.608472325253499
2016-06-11,0.0
2016-06-12,0.0
2016-06-13,-0.4204967396840731
2016-06-14,-1.3356605490256523
2016-06-15,1.2746565418183309
2016-06-16,0.1056554617381522
2016-06-17,-1.1288062840889457
2016-06-18,0.0
2016-06-19,0.0
2016-06-20,1.9631474173017691
2016-06-21,-0.0409619834897956
2016-06-22,-10.450341756812144
2016-06-23,-0.1322128315258908
2016-06-24,-1.6547827629193046
2016-06-25,0.0
2016-06-26,0.0
2016-06-27,2.7957518513328727
2016-06-28,1.6318349791359932
2016-06-29,4.162739299981633
2016-06-30,0.994341248072428
2016-07-01,1.9879378262587453
2016-07-02,0.0
2016-07-03,0.0
2016-07-04,0.0
2016-07-05,-1.1639738141737022
2016-07-06,0.2149711537805965
2016-07-07,0.6994990541306034
2016-07-08,0.3889952501772153
2016-07-09,0.0
2016-07-10,0.0
2016-07-11,3.6903805062947104
2016-07-12,-0.0578301346868759
2016-07-13,-0.9436981531152132
2016-07-14,-0.4493707690691684
2016-07-15,-0.5100971389125797
2016-07-16,0.0
2016-07-17,0.0
2016-07-18,2.6542674288099866
2016-07-19,-0.4375689688323136
2016-07-20,1.3761894071912415
2016-07-21,-3.4419348964429552
2016-07-22,0.8027213064534022
2016-07-23,0.0
2016-07-24,0.0
2016-07-25,3.482249963460071
2016-07-26,-0.2173785411705653
2016-07-27,-0.4444240282544531
2016-07-28,0.92782587991731
2016-07-29,1.81258915884297
2016-07-30,0.0
2016-07-31,0.0
2016-08-01,-2.035866545145193
2016-08-02,-1.2216845667703868
2016-08-03,-0.6205976906180188
2016-08-04,2.134724289646428
2016-08-05,-0.251507260151429
2016-08-06,0.0
2016-08-07,0.0
2016-08-08,-1.68238552332044
2016-08-09,1.2911226187923397
2016-08-10,-1.4972973712197857
2016-08-11,-0.3279367580152681
2016-08-12,0.3112321193226242
2016-08-13,0.0
2016-08-14,0.0
2016-08-15,-0.0088642128141525
2016-08-16,-0.8776982760304364
2016-08-17,-0.1654674620534812
2016-08-18,0.1209501174802119
2016-08-19,0.6666333002271596
2016-08-20,0.0
2016-08-21,0.0
2016-08-22,-0.9199968973795604
2016-08-23,0.856766810594789
2016-08-24,-0.9873672296182744
2016-08-25,-0.7456626175134207
2016-08-26,-0.4389940220988597
2016-08-27,0.0
2016-08-28,0.0
2016-08-29,-2.177369892972058
2016-08-30,-1.7936898094209286
2016-08-31,0.3170288138355737
2016-09-01,-5.301630375559707
2016-09-02,-1.4892723045455414
2016-09-03,0.0
2016-09-04,0.0
2016-09-05,0.0
2016-09-06,2.55334510261378
2016-09-07,-0.552188841897916
2016-09-08,-2.156561115945044
2016-09-09,-1.4643244819832146
2016-09-10,0.0
2016-09-11,0.0
2016-09-12,1.969452362101887
2016-09-13,-1.1346487834701158
2016-09-14,0.1836279143616392
2016-09-15,2.04164528413362
2016-09-16,2.484780383791363
2016-09-17,0.0
2016-09-18,0.0
2016-09-19,0.457645297210707
2016-09-20,-0.8238786856348712
2016-09-21,0.2834179856757268
2016-09-22,0.5896172409194822
2016-09-23,0.4941130603694166
2016-09-24,0.0
2016-09-25,0.0
2016-09-26,0.7423489184726018
2016-09-27,-1.521603125645976
2016-09-28,0.2235048163077513
2016-09-29,-2.700342693045543
2016-09-30,1.6591937232549814
2016-10-01,0.0
2016-10-02,0.0
2016-10-03,4.739499048253792
2016-10-04,-1.0715983364832038
2016-10-05,-1.3953932130380098
2016-10-06,-3.5786256357047463
2016-10-07,-2.184077937114126
2016-10-08,0.0
2016-10-09,0.0
2016-10-10,2.207415798926582
2016-10-11,-0.4229886150648454
2016-10-12,0.7046466386483541
2016-10-13,-0.6302456879140772
2016-10-14,-1.862758335422932
2016-10-15,0.0
2016-10-16,0.0
2016-10-17,-1.297644435175116
2016-10-18,2.650023191602613
2016-10-19,2.240090564098618
2016-10-20,-2.19100995679794
2016-10-21,0.497237481730628
2016-10-22,0.0
2016-10-23,0.0
2016-10-24,1.3344029700076645
2016-10-25,-0.2071405495898792
2016-10-26,-0.0494181839545637
2016-10-27,0.8751979915121444
2016-10-28,-1.9802987560840315
2016-10-29,0.0
2016-10-30,0.0
2016-10-31,-1.1201655407329314
2016-11-01,-3.509842661102902
2016-11-02,-1.4518503789442303
2016-11-03,-0.3191146745655016
2016-11-04,1.6753821362995858
2016-11-05,0.0
2016-11-06,0.0
2016-11-07,1.3906348645120523
2016-11-08,0.8954005217394645
2016-11-09,-2.503336319008032
2016-11-10,-2.478165808216759
2016-11-11,1.7318643404319325
2016-11-12,0.0
2016-11-13,0.0
2016-11-14,-3.770682709596152
2016-11-15,1.2785831275338833
2016-11-16,0.0870668279355557
2016-11-17,2.571630763626209
2016-11-18,-1.9293934240147916
2016-11-19,0.0
2016-11-20,0.0
2016-11-21,-0.2702446513161427
2016-11-22,3.603947721674805
2016-11-23,1.0304965252273537
2016-11-24,0.0
2016-11-25,1.8173287121064248
2016-11-26,0.0
2016-11-27,0.0
2016-11-28,-0.2695093872907783
2016-11-29,-3.339797817354073
2016-11-30,-0.0896701402055222
2016-12-01,-3.970439621692412
2016-12-02,-0.2254227571355849
2016-12-03,0.0
2016-12-04,0.0
2016-12-05,2.9371246552803765
2016-12-06,-0.5085590996538158
2016-12-07,3.927898836940713
2016-12-08,-0.4452545532701246
2016-12-09,-0.05720111783587
2016-12-10,0.0
2016-12-11,0.0
2016-12-12,0.1300843896052894
2016-12-13,2.97250961802078
2016-12-14,0.2725227226802351
2016-12-15,-0.5586619127426196
2016-12-16,2.485070240083087
2016-12-17,0.0
2016-12-18,0.0
2016-12-19,0.1185228451954012
2016-12-20,2.989199578262647
2016-12-21,-0.5220520683151042
2016-12-22,0.361092210958347
2016-12-23,2.3458878645067798
2016-12-24,0.0
2016-12-25,0.0
2016-12-26,0.0
2016-12-27,2.9014693821664217
2016-12-28,0.0956584924052039
2016-12-29,-2.302717301331636
2016-12-30,-0.4611513658092536
2016-12-31,0.0
2017-01-01,0.0
2017-01-02,0.0
2017-01-03,1.5442882835696947
2017-01-04,4.608509628379487
2017-01-05,-0.1057301693226708
2017-01-06,0.9966895409707854
2017-01-07,0.0
2017-01-08,0.0
2017-01-09,0.9912262252654848
2017-01-10,-0.6096497424114333
2017-01-11,-0.0609057968353865
2017-01-12,-0.0609429146031459
2017-01-13,3.554165910672369
2017-01-14,0.0
2017-01-15,0.0
2017-01-16,0.0
2017-01-17,-0.9127294759965988
2017-01-18,1.1800718170465796
2017-01-19,2.265484584252664
2017-01-20,0.3979211340805033
2017-01-21,0.0
2017-01-22,0.0
2017-01-23,1.7121013222806347
2017-01-24,2.2858758549190616
2017-01-25,-0.0549933056269269
2017-01-26,-0.7702287210641479
2017-01-27,0.1742492293105746
2017-01-28,0.0
2017-01-29,0.0
2017-01-30,-0.9171674163915622
2017-01-31,0.5186895116227497
2017-02-01,-1.0677646659077555
2017-02-02,0.9268250070681772
2017-02-03,-0.0874627941917394
2017-02-04,0.0
2017-02-05,0.0
2017-02-06,2.562376061798921
2017-02-07,-0.1125118830062832
2017-02-08,1.7865504360315532
2017-02-09,2.716727290193832
2017-02-10,0.0111486369436253
2017-02-11,0.0
2017-02-12,0.0
2017-02-13,4.223151490536248
2017-02-14,0.1354244698619444
2017-02-15,-0.4341936732680684
2017-02-16,-3.86402737238839
2017-02-17,1.2195542272078752
2017-02-18,0.0
2017-02-19,0.0
2017-02-20,0.0
2017-02-21,1.8954553212526597
2017-02-22,-1.3987544509128869
2017-02-23,-6.405612128285886
2017-02-24,0.3945460066550499
2017-02-25,0.0
2017-02-26,0.0
2017-02-27,-4.190663914295778
2017-02-28,1.527033141297096
2017-03-01,0.0119938876951053
2017-03-02,0.1839948405004232
2017-03-03,0.4351614767985623
2017-03-04,0.0
2017-03-05,0.0
2017-03-06,-0.1431023214010118
2017-03-07,-1.0429562301419115
2017-03-08,-0.6918982373962046
2017-03-09,-0.7979851500776736
2017-03-10,-0.4940842600990924
2017-03-11,0.0
2017-03-12,0.0
2017-03-13,1.0176830680722393
2017-03-14,4.805628371511106
2017-03-15,-0.8798421425113223
2017-03-16,2.471345021912174
2017-03-17,-0.2098847828182704
2017-03-18,0.0
2017-03-19,0.0
2017-03-20,0.1606111626727413
2017-03-21,-4.291381746799239
2017-03-22,1.7273078068332337
2017-03-23,-0.090202828464514
2017-03-24,3.289120992821504
2017-03-25,0.0
2017-03-26,0.0
2017-03-27,2.6827796887382016
2017-03-28,2.6755994839105623
2017-03-29,-0.0252330967898228
2017-03-30,0.1946749781900791
2017-03-31,0.1367303794684859
2017-04-01,0.0
2017-04-02,0.0
2017-04-03,7.265538500445645
2017-04-04,1.735235570532212
2017-04-05,-2.864668535390913
2017-04-06,1.254233586312381
2017-04-07,1.2855637977449377
2017-04-08,0.0
2017-04-09,0.0
2017-04-10,3.2557731358312747
2017-04-11,-1.1780116939354768
2017-04-12,-3.8450363788538833
2017-04-13,2.412072506749219
2017-04-14,0.0
2017-04-15,0.0
2017-04-16,0.0
2017-04-17,-0.8421007061268471
2017-04-18,-0.3947763554076555
2017-04-19,1.7552054419372576
2017-04-20,-0.9852043760390616
2017-04-21,1.0214507204857617
2017-04-22,0.0
2017-04-23,0.0
2017-04-24,0.7951603024820564
2017-04-25,1.8699422064641924
2017-04-26,-1.1536362728744365
2017-04-27,-0.4965028404995242
2017-04-28,1.7626304762964562
2017-04-29,0.0
2017-04-30,0.0
2017-05-01,2.7891854114518333
2017-05-02,-1.2204567888302154
