date,sp500_stockprice_sma_5,sp500_stockprice_sma_10,sp500_stockprice_sma_20,sp500_stockprice_sma_50,sp500_stockprice_sma_100,sp500_stockprice_ema_12,sp500_stockprice_ema_26,sp500_stockprice_macd_line,sp500_stockprice_macd_signal,sp500_stockprice_macd_hist,sp500_stockprice_rsi_14,sp500_stockprice_bb_mean_20,sp500_stockprice_bb_upper_20,sp500_stockprice_bb_lower_20,sp500_atr_14,sp500_pdi_14,sp500_mdi_14,sp500_dx_14,sp500_adx_14,sp500_stoch_k_14,sp500_stoch_d_3,sp500_obv,sp500_stockprice_momentum_7,sp500_stockprice_roc_7,sp500_stockprice_momentum_21,sp500_stockprice_roc_21,sp500_mfi_14,sp500_volatility_std_10,sp500_avg_volume_20,sp500_volume_spike_20
2014-09-27,1982.552001953125,1994.961010742188,1995.5618230646307,1995.5618230646307,1995.5618230646307,1991.67303065211,1996.566879013469,-4.893848361359005,-2.022582182796364,-2.871266178562642,,1995.5618230646307,2026.00269766628,1965.120948462982,18.180956134601512,9.43892595584917,7.791970880118637,9.558150637247598,76.05443562274802,31.65004537246628,21.10003024831085,-5303660000.0,-27.550048828125227,-1.3703764670493723,,,68.86227691047884,0.0,3650929090.909091,0.8023820586640212
2014-09-28,1982.5679931640625,1992.110009765625,1994.5025024414065,1994.5025024414065,1994.5025024414065,1990.3156375650065,1995.550812092911,-5.235174527904519,-2.6651006518179945,-2.5700738760865245,,1994.5025024414065,2024.4402697742728,1964.56473510854,18.180956134601512,9.43892595584917,7.791970880118637,9.558150637247598,71.30470098092655,31.65004537246628,31.65004537246628,-5303660000.0,-27.550048828125227,-1.3703764670493723,,,68.86227691047884,0.0,3590805000.0,0.8158170660896373
2014-09-29,1978.4679931640624,1988.850012207032,1993.217698317308,1993.217698317308,1993.217698317308,1988.390162374717,1994.235940739964,-5.8457783652470425,-3.3012361945038045,-2.544542170743238,,1993.217698317308,2023.3410825662609,1963.0943140683544,18.232473124242887,9.412255682026217,7.769954180552892,9.5581506372476,66.89423309923521,24.91853869246312,29.40620981246522,-8398100000.0,-16.489990234375,-0.8268601813870013,,,68.86227691047884,0.0,3552623076.923077,0.8710296400709334
2014-09-30,1979.728002929688,1985.039013671875,1991.722865513393,1991.722865513393,1991.722865513393,1985.913220326684,1992.6103183934847,-6.697098066801573,-3.980408568963359,-2.716689497838214,,1991.722865513393,2022.751082974538,1960.694648052248,18.088016687355005,10.54090057280486,7.145502753859856,19.197785757978103,63.48734400343113,14.940246970346758,23.83627701175872,-12349200000.0,-10.47998046875,-0.5285524980465306,,,73.77145701556904,0.0,3581085714.285714,1.1033246102538736
2014-10-01,1972.3900146484373,1978.6150146484367,1988.6853434244792,1988.6853434244792,1988.6853434244792,1979.797345534838,1989.1695565998705,-9.372211065032388,-5.058769068177165,-4.313441996855223,29.750351099294235,1988.6853434244792,2026.7323515617315,1950.6383352872272,18.979591806785,9.32818424962231,16.575031591604823,27.97663188386265,60.9508645663191,5.726155841865971,15.194980501558613,-16537790000.0,-52.1400146484375,-2.609218504449029,,,63.30985806965752,0.0,3621586000.0,1.1565623458893424
2014-10-02,1965.0540283203125,1973.8030151367188,1986.0281372070312,1986.0281372070312,1986.0281372070312,1974.6239145210648,1985.984407514348,-11.36049299328306,-6.319113853198345,-5.041379140084715,30.18356861328847,1986.0281372070312,2028.4893843872603,1943.5668900268024,19.50175789145661,8.429960499100696,20.725712125293224,42.17275925887896,59.60957133007338,21.60250870715165,14.08963717312146,-12525280000.0,-19.8199462890625,-1.0081407528783837,,,50.904114867408005,0.0,3646018750.0,1.1005182022171445
2014-10-03,1962.0640380859368,1972.316015625,1984.9617776309744,1984.9617776309744,1984.9617776309744,1973.5894698892184,1984.6448235809933,-11.055353691775052,-7.266361820913687,-3.7889918708613664,36.37850797112703,1984.9617776309744,2027.004577422196,1942.9189778397529,19.895910717848103,14.447287333604168,18.86404029184253,13.25901209312469,56.29881709886276,50.41545098442702,25.91470517781488,-8964310000.0,-14.949951171874773,-0.7539627987970698,,,48.42834485642115,0.0,3641015882.352941,0.9780155085999754
2014-10-04,1960.084033203125,1969.2760131835937,1984.0139024522568,1984.0139024522568,1984.0139024522568,1972.714170585348,1983.4044680871464,-10.69029750179834,-7.951148957090618,-2.7391485447077226,35.9047501833969,1984.0139024522568,2025.586854823308,1942.4409500812064,19.895910717848103,14.447287333604168,18.86404029184253,13.25901209312469,53.22454531273862,50.41545098442702,40.81113689200189,-8964310000.0,-14.949951171874773,-0.7539627987970698,,,48.42834485642115,0.0,3636568888.888889,0.9792114789520769
2014-10-05,1959.2060302734376,1969.4670166015624,1983.1658036081408,1983.1658036081408,1983.1658036081408,1971.9735327128424,1982.255990778029,-10.282458065186349,-8.417410778709765,-1.8650472864765817,35.9047501833969,1983.1658036081408,2024.2383950954784,1942.0932121208048,19.895910717848103,14.447287333604168,18.86404029184253,13.25901209312469,50.369864368480485,50.41545098442702,50.41545098442702,-8964310000.0,-14.949951171874773,-0.7539627987970698,,,48.42834485642115,0.0,3632590000.0,0.9802840397622633
2014-10-06,1962.9380126953124,1967.664013671875,1982.248510742188,1982.248510742188,1982.248510742188,1970.8729809553377,1980.9644319269944,-10.091450971656286,-8.75221881729907,-1.339232154357216,35.13178405500628,1982.248510742188,2023.058860122084,1941.438161362291,19.85610473069362,14.47625014085254,18.901857464733347,13.2590120931247,47.71908920595507,52.58935989222861,51.14008728702754,-12322530000.0,-12.9801025390625,-0.6562899291439162,,,48.42834485642115,0.0,3618871500.0,0.9279743699106199
2014-10-07,1960.7239990234373,1962.889013671875,1978.9250122070312,1980.0033424014136,1980.0033424014136,1965.3694416677376,1977.5670647906195,-12.19762312288185,-9.441299678415628,-2.756323444466224,31.89066148697266,1978.9250122070312,2023.739966416872,1934.1100579971903,20.577093762206577,12.744587938108127,26.676848063680875,35.34183819417557,46.83499984797082,12.29656329748646,38.43379139138069,-16010400000.0,-37.19006347656273,-1.8856285201460763,,,47.87107672270973,0.0,3642794000.0,1.0123740184045542
2014-10-08,1960.9219970703125,1961.493017578125,1976.801513671875,1979.4981911399148,1979.4981911399148,1965.911068280153,1976.924320335643,-11.013252055490057,-9.755690153830512,-1.2575619016595443,47.06717694178554,1976.801513671875,2019.0994403262544,1934.503587017496,22.329443161446285,10.905542093560264,25.904668633799133,40.74719009715064,46.40015629434081,60.55230632946952,41.81274317306153,-11568510000.0,22.729980468749773,1.1679399468466969,-32.67993164062523,-1.63271494464704,49.71356046627962,0.0,3703121500.0,1.1994988552225467
2014-10-09,1952.983984375,1956.5340087890625,1972.6920104980468,1977.268268087636,1977.268268087636,1960.1108979197447,1973.3158492691136,-13.204951349368912,-10.445542392938194,-2.7594089564307183,33.20652743000004,1972.6920104980468,2017.160362562508,1928.2236584335856,23.68662265382064,9.54634942040724,22.67608673429797,40.74719009715064,45.99637299454152,4.842868412906061,25.897246013287344,-15912530000.0,-17.9600830078125,-0.9228424342306418,-83.1500244140625,-4.134020017283424,48.10934712535095,0.0,3676311500.0,1.1816245712584474
2014-10-10,1940.62998046875,1949.9180053710936,1967.4785095214845,1974.3041737874348,1974.3041737874348,1951.806145144832,1968.3391200553133,-16.53297491048147,-11.66302889644685,-4.869946014034621,35.08313968976918,1967.4785095214845,2017.4423017213128,1917.514717321655,24.20400186716381,8.674982491053978,26.954101738208813,51.303926672754265,46.37548397155671,0.1010566982076707,21.83207714686108,-20463070000.0,-61.77001953125,-3.1388799616302587,-104.27001953125,-5.186530952298407,36.81422883341836,0.0,3659827500.0,1.2433755416068106
2014-10-11,1928.8919921875,1945.9150024414064,1962.2650085449216,1971.57720703125,1971.57720703125,1944.7790466429828,1963.731037449943,-18.95199080696011,-13.120821278549505,-5.831169528410609,29.57185037450583,1962.2650085449216,2015.0517258819,1909.478291207944,24.20400186716381,8.674982491053978,26.954101738208813,51.303926672754265,46.72751559307082,0.1010566982076707,1.6816606031071293,-20463070000.0,-61.77001953125,-3.1388799616302587,-104.27001953125,-5.186530952298407,36.81422883341836,0.0,3643343500.0,1.2490010892467318
2014-10-12,1923.097998046875,1941.9109985351563,1957.8570068359368,1969.0600069486177,1969.0600069486177,1938.8330402183408,1959.464294296822,-20.63125407848088,-14.62290783853578,-6.0083462399451,29.57185037450583,1957.8570068359368,2014.000628546936,1901.7133851249391,24.20400186716381,8.674982491053978,26.954101738208813,51.303926672754265,47.054402098762495,0.1010566982076707,0.1010566982076707,-20463070000.0,-61.77001953125,-3.1388799616302587,-104.27001953125,-5.186530952298407,36.81422883341836,0.0,3703387000.0,1.2287508704869354
2014-10-13,1904.2679931640623,1932.594995117188,1952.4555053710933,1965.5666729962384,1965.5666729962384,1928.9725709900383,1953.1884199218264,-24.215848931787605,-16.541496057186144,-7.67435287460146,25.06041220652027,1952.4555053710933,2018.432791119775,1886.4782196224128,25.32987151351711,8.289394294757289,25.756037824794426,51.303926672754265,47.357939568333336,0.5403723566833399,0.247495251032889,-24815650000.0,-90.0799560546875,-4.584641774673592,-119.550048828125,-5.994616955732502,36.81422883341836,0.0,3757048500.0,1.1585104637323687
2014-10-14,1894.1659912109376,1923.5749877929688,1946.4255004882807,1962.428575788225,1962.428575788225,1921.084475633398,1947.596681495904,-26.51220586250588,-18.53563801825009,-7.97656784425579,27.02051575618232,1946.4255004882807,2016.6675064484857,1876.1834945280768,25.44344653933732,7.529038983299759,24.20310860219583,52.54630047957296,47.72853677627902,5.572763970758356,2.0713976752164505,-20003640000.0,-57.40002441406227,-2.96625627297018,-105.070068359375,-5.299155591641169,24.10042513604442,0.0,3831956500.0,1.2557579920335735
2014-10-15,1885.43798828125,1913.033984375,1941.2505004882807,1958.982417665679,1958.982417665679,1912.069939418164,1941.292482143198,-29.222542725034373,-20.67301895960695,-8.549523765427423,25.65912853172172,1941.2505004882807,2020.141498278767,1862.359502697796,27.70033728596947,6.421636895930627,33.8276876000367,68.09070971328215,49.18297770035067,26.6127842263777,10.90864018460646,-26094440000.0,-106.40002441406229,-5.404061355507506,-135.81005859375,-6.796279601423915,23.003030635786004,0.0,3972844000.0,1.5331082720590086
2014-10-16,1876.7639892578125,1902.8279907226563,1935.2460021972656,1955.7750040690105,1955.7750040690105,1904.483796394696,1935.4752619670808,-30.991465572385096,-22.73670828216258,-8.254757290222514,29.25278301118168,1935.2460021972656,2018.939881857476,1851.552122537056,28.649598210855583,6.221616069924949,30.370654365544176,65.9949164351699,50.383830467123474,26.784574306976136,19.65670750137072,-21021290000.0,-65.449951171875,-3.3943373645914154,-103.22998046875,-5.250788711108512,35.974856284362644,0.0,4080029500.0,1.2434101273042266
2014-10-17,1872.889990234375,1897.993994140625,1930.44150390625,1953.5487139301915,1953.5487139301915,1901.757059990224,1931.8667247669728,-30.10966477674947,-24.21129958107996,-5.898365195669509,37.30709824620671,1930.44150390625,2013.6599864091024,1847.223021403398,29.131771511084647,11.11258703482632,27.734548908355244,42.788127026508384,49.84128022136525,42.053699156116174,31.81701922982333,-16539170000.0,-19.3699951171875,-1.016194859089814,-96.08996582031229,-4.8460532568490144,37.28117325261582,0.0,4157663500.0,1.0780381817816667
2014-10-18,1875.293994140625,1889.780993652344,1925.6370056152343,1951.4615669250488,1951.4615669250488,1899.449821494132,1928.5254866187247,-29.07566512459357,-25.184172689782685,-3.8914924348108855,30.03248518580601,1925.6370056152343,2007.194232721317,1844.0797785091515,29.131771511084647,11.11258703482632,27.734548908355244,42.788127026508384,49.33748356458976,42.053699156116174,36.96399087306949,-16539170000.0,-19.3699951171875,-1.016194859089814,-96.08996582031229,-4.8460532568490144,37.28117325261582,0.0,4235297500.0,1.0582774881811727
2014-10-19,1877.106005859375,1885.635998535156,1921.085003662109,1949.5009136777933,1949.5009136777933,1897.497542766669,1925.4317475925693,-27.93420482590045,-25.73417911700624,-2.200025708894213,30.03248518580601,1921.085003662109,2000.5185699944363,1841.6514373297823,29.131771511084647,11.11258703482632,27.734548908355244,42.788127026508384,48.86967238329824,42.053699156116174,42.053699156116174,-16539170000.0,-19.3699951171875,-1.016194859089814,-96.08996582031229,-4.8460532568490144,37.28117325261582,0.0,4304681500.0,1.0412198904843482
