date,target_bitcoin_change_volume_next
2015-08-11,21.23273306195601
2015-08-12,5.43172694710603
2015-08-13,3.2447772548610088
2015-08-14,-2.14661104188113
2015-08-15,-28.681269194424765
2015-08-16,53.80594272582824
2015-08-17,-27.25409698152572
2015-08-18,94.9643582401621
2015-08-19,44.42050717485384
2015-08-20,-46.97646757309115
2015-08-21,-28.1989155693261
2015-08-22,0.1385184993397681
2015-08-23,-20.68137844255125
2015-08-24,221.73622504971044
2015-08-25,3.155146764560368
2015-08-26,-47.9318766655972
2015-08-27,-31.132419517102612
2015-08-28,43.05422407260311
2015-08-29,-45.29559684203136
2015-08-30,13.242525885955958
2015-08-31,6.686894079103256
2015-09-01,-0.6542511841705068
2015-09-02,-8.820327384423965
2015-09-03,-6.814353638515169
2015-09-04,19.908477290927816
2015-09-05,-1.388199824447578
2015-09-06,23.231614694698965
2015-09-07,-16.807530904422997
2015-09-08,26.835345079793505
2015-09-09,-12.066951397363011
2015-09-10,-10.239595188634144
2015-09-11,-9.383705309797088
2015-09-12,-6.564991911447249
2015-09-13,2.873748789150788
2015-09-14,13.631837565209873
2015-09-15,-8.667574698301728
2015-09-16,5.039159861923692
2015-09-17,-6.000734702792865
2015-09-18,6.901359358661563
2015-09-19,-37.197537817035695
2015-09-20,13.625064896244666
2015-09-21,36.23543583459677
2015-09-22,27.08752566213386
2015-09-23,-31.009264553586068
2015-09-24,45.45991967126655
2015-09-25,-10.894181960171812
2015-09-26,-38.63197338532258
2015-09-27,3.3211649579935942
2015-09-28,74.28190607832212
2015-09-29,-8.180714603649896
2015-09-30,-12.990881967978918
2015-10-01,3.7749132625927606
2015-10-02,-3.957772051071806
2015-10-03,-16.237505018320043
2015-10-04,-21.13549357811524
2015-10-05,79.520732364028
2015-10-06,17.994592023448842
2015-10-07,-16.473156080784168
2015-10-08,-19.495895509409024
2015-10-09,-6.276970937548942
2015-10-10,-8.300534198500554
2015-10-11,5.747610399240855
2015-10-12,3.333868178495658
2015-10-13,62.169389762081394
2015-10-14,-2.6097132826214176
2015-10-15,-8.15327026574323
2015-10-16,42.33353816877119
2015-10-17,20.32811999498627
2015-10-18,-48.06826915064028
2015-10-19,12.59009641486475
2015-10-20,22.293220580550145
2015-10-21,-17.00399484619518
2015-10-22,47.4749681128668
2015-10-23,-22.127505382373325
2015-10-24,-11.887917126602698
2015-10-25,76.22540705563094
2015-10-26,-29.76632376069348
2015-10-27,44.29626768985449
2015-10-28,9.66139886643731
2015-10-29,26.940192607084317
2015-10-30,21.41081836209744
2015-10-31,-37.93742417470148
2015-11-01,-23.863072836180844
2015-11-02,175.44586512292878
2015-11-03,102.28222688828272
2015-11-04,28.006131100784827
2015-11-05,-42.46874118984464
2015-11-06,-19.19182844416023
2015-11-07,-53.84588424201423
2015-11-08,-8.490051231697604
2015-11-09,31.66260112394244
2015-11-10,40.4158981244247
2015-11-11,11.766537188538065
2015-11-12,-26.70421219762772
2015-11-13,-33.73540032977479
2015-11-14,-25.750437474761068
2015-11-15,14.506112089505852
2015-11-16,8.520099246603374
2015-11-17,6.297402464771862
2015-11-18,-14.152105031998996
2015-11-19,2.8030915544105417
2015-11-20,18.08842707687659
2015-11-21,-46.94456934616926
2015-11-22,-16.883033988759067
2015-11-23,17.23380291304384
2015-11-24,6.855077896131223
2015-11-25,41.90466784276596
2015-11-26,154.65057395678582
2015-11-27,-47.99575891805288
2015-11-28,-33.27799837257223
2015-11-29,9.75836986576708
2015-11-30,77.4383619612317
2015-12-01,-15.68918964151428
2015-12-02,-10.407727096780594
2015-12-03,-6.361831962408027
2015-12-04,-29.440657479360112
2015-12-05,85.22807615672883
2015-12-06,17.319582029564494
2015-12-07,-18.39741776188885
2015-12-08,-8.910769385934781
2015-12-09,57.29238392149672
2015-12-10,-42.6523254125732
2015-12-11,112.78546344476004
2015-12-12,18.951002307470443
2015-12-13,-58.28520334320939
2015-12-14,137.04737096416753
2015-12-15,-36.3037150564002
2015-12-16,29.863530205277343
2015-12-17,-55.55250870821909
2015-12-18,25.515023427208902
2015-12-19,-20.47057377852245
2015-12-20,57.45489396087504
2015-12-21,2.957583537330888
2015-12-22,-34.51751794597444
2015-12-23,-7.236371074971871
2015-12-24,21.194875470193853
2015-12-25,-31.629785923733145
2015-12-26,197.2632009928733
2015-12-27,-53.86670798684641
2015-12-28,-7.3754646285211
2015-12-29,3.94430946884079
2015-12-30,-9.122905623443456
2015-12-31,-1.9040550742811857
2016-01-01,-21.12699634320797
2016-01-02,-17.041034871509332
2016-01-03,31.68862928038383
2016-01-04,-2.917459340260076
2016-01-05,-10.278474433110263
2016-01-06,-1.390683204625376
2016-01-07,157.21436439744437
2016-01-08,-34.91141154516446
2016-01-09,-43.36497464600916
2016-01-10,11.518371646322567
2016-01-11,12.373909250775773
2016-01-12,185.80222496909764
2016-01-13,50.41303727282951
2016-01-14,-74.72769828855354
2016-01-15,248.9572493201807
2016-01-16,-21.51861173289451
2016-01-17,-62.34412390321723
2016-01-18,20.04496950546784
2016-01-19,-13.940360893244783
2016-01-20,159.97548045912197
2016-01-21,-43.85639171869865
2016-01-22,33.96148555708392
2016-01-23,-38.55872309840016
2016-01-24,-2.5291835711517385
2016-01-25,7.7293487618741885
2016-01-26,-1.549886222029584
2016-01-27,-18.440504239255684
2016-01-28,24.93125901434705
2016-01-29,45.36430151954753
2016-01-30,-64.83681170744539
2016-01-31,25.128118767418208
2016-02-01,36.31786310869973
2016-02-02,-21.83259867548644
2016-02-03,13.75651023930935
2016-02-04,50.83904958047955
2016-02-05,-36.74723070499712
2016-02-06,12.377181973759278
2016-02-07,-24.717102578107703
2016-02-08,28.575666935481703
2016-02-09,16.042004484897564
2016-02-10,53.89227112087276
2016-02-11,-12.633833902088853
2016-02-12,-9.859147354777642
2016-02-13,-7.653469127184421
2016-02-14,20.283888182685985
2016-02-15,-0.536195880746293
2016-02-16,-1.319542939202134
2016-02-17,13.818671594518683
2016-02-18,-7.742182090930072
2016-02-19,-27.41444589499248
2016-02-20,68.71280332715266
2016-02-21,-4.43802423556977
2016-02-22,-4.938175501274178
2016-02-23,-0.1643188749338331
2016-02-24,-20.5304960428364
2016-02-25,4.508617303667628
2016-02-26,-13.152913924122146
2016-02-27,-31.86481475457828
2016-02-28,26.59069643095844
2016-02-29,14.446179200277554
2016-03-01,23.397594847655554
2016-03-02,0.0794383663703435
2016-03-03,34.058572725801795
2016-03-04,-9.58152939771506
2016-03-05,49.01035589290564
2016-03-06,-32.627321054906886
2016-03-07,-5.975163753878632
2016-03-08,-18.0157085156199
2016-03-09,-0.4258068245146629
2016-03-10,15.726652846619649
2016-03-11,-8.7051936529151
2016-03-12,25.339025321937235
2016-03-13,-19.83553183367285
2016-03-14,28.16982137379109
2016-03-15,-29.8948975114267
2016-03-16,-2.3897265268778667
2016-03-17,28.13925732291389
2016-03-18,25.63361531259951
2016-03-19,-44.32723461025348
2016-03-20,-21.35306300600791
2016-03-21,34.185457877291455
2016-03-22,8.365690596444097
2016-03-23,-8.03597487326625
2016-03-24,11.233776336904056
2016-03-25,-23.09797411737661
2016-03-26,-15.048706240487064
2016-03-27,59.52690233458156
2016-03-28,-3.799835461200008
2016-03-29,10.053156029817822
2016-03-30,-12.434978090345473
2016-03-31,-8.811962304324583
2016-04-01,-14.912347712869844
2016-04-02,-10.841073704467783
2016-04-03,-16.697240878085516
2016-04-04,33.06012293154148
2016-04-05,19.91476133767032
2016-04-06,-2.6796007773642105
2016-04-07,-2.0855967913895546
2016-04-08,9.672028013121636
2016-04-09,-21.53032005509442
2016-04-10,47.56902116173656
2016-04-11,-30.935673788014476
2016-04-12,39.37395930834031
2016-04-13,-2.3588693714583053
2016-04-14,-34.43275741235209
2016-04-15,21.025374881296788
2016-04-16,-28.117296059414432
2016-04-17,32.32341950813347
2016-04-18,6.800841808007152
2016-04-19,-5.138052375657665
2016-04-20,38.02197669024152
2016-04-21,-6.428022813963641
2016-04-22,-13.782486322351016
2016-04-23,-14.146900572066034
2016-04-24,35.08539102393959
2016-04-25,27.703582488738743
2016-04-26,-9.323376023919582
2016-04-27,18.478713644791945
2016-04-28,-20.84135486026725
2016-04-29,-33.49261208145785
2016-04-30,40.73225940700589
2016-05-01,-41.34654499398464
2016-05-02,126.57839011709268
2016-05-03,-35.56025920739848
2016-05-04,-15.091196366968518
2016-05-05,0.0664586280161749
2016-05-06,44.32126373887806
2016-05-07,-47.29919447008659
2016-05-08,5.084127253059467
2016-05-09,37.648765968001975
2016-05-10,6.240415475077077
2016-05-11,-14.1646072246977
2016-05-12,18.267095081137903
2016-05-13,1.663678606098995
2016-05-14,-38.84624866463966
2016-05-15,-23.368002365019212
2016-05-16,107.51735989338572
2016-05-17,8.329685743981475
2016-05-18,35.49093529983478
2016-05-19,10.566832303789276
2016-05-20,-14.620302122102649
2016-05-21,-47.843159888561125
2016-05-22,-7.260367192597217
2016-05-23,27.548061405632215
2016-05-24,30.051104631048297
2016-05-25,-0.8392733087981608
2016-05-26,-0.0416979656911564
2016-05-27,152.71685392569142
2016-05-28,9.96353754199999
2016-05-29,-17.915117945899574
2016-05-30,-40.862926688741965
2016-05-31,57.40341058231144
2016-06-01,-37.83907547851209
2016-06-02,-29.84320569637168
2016-06-03,102.09280833148388
2016-06-04,-22.205133584658256
2016-06-05,-27.44389651415994
2016-06-06,4.740243704977276
2016-06-07,49.39236109185814
2016-06-08,-25.52120256100956
2016-06-09,-11.168891358461508
2016-06-10,-6.043533751279783
2016-06-11,22.93575790506017
2016-06-12,236.44376555726896
2016-06-13,-12.194808443468496
2016-06-14,-23.264352386547937
2016-06-15,-46.85217521720034
2016-06-16,173.75890058635127
2016-06-17,33.75387963238061
2016-06-18,-30.442224488916946
2016-06-19,-46.11187489612928
2016-06-20,28.142613541439275
2016-06-21,77.60713410124822
2016-06-22,-14.051250548486182
2016-06-23,-4.854103669513954
2016-06-24,-11.49876825717464
2016-06-25,-43.53704600318464
2016-06-26,-13.762474734714502
2016-06-27,11.818722819867244
2016-06-28,13.30587060114301
2016-06-29,2.941798775404769
2016-06-30,-2.4400516650755266
2016-07-01,-3.273127068642967
2016-07-02,-16.42255631974433
2016-07-03,15.271374405895656
2016-07-04,-28.95762554821175
2016-07-05,41.80879137122262
2016-07-06,3.437407645850588
2016-07-07,91.23378109135416
2016-07-08,-44.992271873338574
2016-07-09,27.164893991688377
2016-07-10,-43.20689502370718
2016-07-11,5.245191745016187
2016-07-12,28.044659438420915
2016-07-13,-4.866357674298605
2016-07-14,-25.05732261181143
2016-07-15,-17.09273850539126
2016-07-16,-38.376041150584896
2016-07-17,47.83947609983667
2016-07-18,-6.642982444445689
2016-07-19,-11.893327575037793
2016-07-20,54.62630283007614
2016-07-21,-36.07977480123928
2016-07-22,121.79700389143652
2016-07-23,-48.17565905686112
2016-07-24,69.97017209292962
2016-07-25,-33.85187842685981
2016-07-26,187.98298659996223
2016-07-27,-34.501083012376284
2016-07-28,-41.38897424479553
2016-07-29,-29.764406144276645
2016-07-30,-36.649287108651066
2016-07-31,188.1675468911304
2016-08-01,9.988449529859778
2016-08-02,171.50802956837072
2016-08-03,-37.15283606416613
2016-08-04,-39.75824830994989
2016-08-05,-47.22097180985219
2016-08-06,22.183368895730847
2016-08-07,1.981630672392809
2016-08-08,-25.73387347327133
2016-08-09,50.71403288879157
2016-08-10,11.57662844953451
2016-08-11,-27.589135610514543
2016-08-12,-7.107887871337626
2016-08-13,-37.064058481897774
2016-08-14,39.68528338268715
2016-08-15,-5.897674816067422
2016-08-16,1.9959030636212736
2016-08-17,-6.783984987638092
2016-08-18,10.01708208585126
2016-08-19,-15.46832374458651
2016-08-20,-10.5274176601174
2016-08-21,-15.456475958800386
2016-08-22,90.19619106304538
2016-08-23,17.167096809620563
2016-08-24,-34.00266200503344
2016-08-25,141.67290983912144
2016-08-26,-64.11018879012708
2016-08-27,22.19036040018993
2016-08-28,44.562910501639074
2016-08-29,27.92115094042289
2016-08-30,-36.282903675791225
2016-08-31,7.816759166590836
2016-09-01,1.4273354576401551
2016-09-02,3.883603688864512
2016-09-03,98.98937315106345
2016-09-04,-38.40611770032827
2016-09-05,-15.821561984444488
2016-09-06,-4.751786606636033
2016-09-07,-4.4527491361674
2016-09-08,15.567408212985324
2016-09-09,-25.55879741215273
2016-09-10,-30.26078927718272
2016-09-11,63.51850864566118
2016-09-12,-1.0847538676389878
2016-09-13,19.37625267289991
2016-09-14,-44.91789058059884
2016-09-15,24.201037226098983
2016-09-16,9.247182357234385
2016-09-17,-42.82888518765952
2016-09-18,31.06894666978997
2016-09-19,12.565890294457205
2016-09-20,32.69283383579944
2016-09-21,13.842910146506782
2016-09-22,-18.95581096981983
2016-09-23,-23.87751116861667
2016-09-24,-30.75861123621908
2016-09-25,-3.907577878646473
2016-09-26,74.09543878650177
2016-09-27,-16.451014136031837
2016-09-28,-1.4159571368448365
2016-09-29,14.235693497473443
2016-09-30,0.8332944055366109
2016-10-01,0.4180149102675612
2016-10-02,-30.355057934240648
2016-10-03,19.231945130930605
2016-10-04,6.417540808106281
2016-10-05,36.697423375955786
2016-10-06,-16.547909864615484
2016-10-07,12.777735728832408
2016-10-08,-33.90826484203561
2016-10-09,-7.326565263697315
2016-10-10,71.95529439345214
2016-10-11,53.50964026907443
2016-10-12,-10.83096824017762
2016-10-13,-33.28941585056653
2016-10-14,-5.641123843124141
2016-10-15,-32.864960804614704
2016-10-16,3.2347561444227457
2016-10-17,44.085205009665465
2016-10-18,12.88776445139468
2016-10-19,5.850784250008001
2016-10-20,-17.90731088499191
2016-10-21,-1.7667621182886115
2016-10-22,40.40230916337511
2016-10-23,-30.655511926092014
2016-10-24,14.215065369915523
2016-10-25,45.26103294534396
2016-10-26,-1.6615577989528507
2016-10-27,8.132794245861108
2016-10-28,-15.566043311494504
2016-10-29,66.07327006065549
2016-10-30,-25.30108415942798
2016-10-31,-3.5768141856653224
2016-11-01,34.47463745719337
2016-11-02,-34.98264726838125
2016-11-03,103.6264570165392
2016-11-04,-42.18572288319985
2016-11-05,-46.19803863758404
2016-11-06,11.441184842323016
2016-11-07,8.588833131337402
2016-11-08,22.466335931963144
2016-11-09,66.24111231622078
2016-11-10,-48.04174312272992
2016-11-11,-8.26665000188932
2016-11-12,2.380873166380693
2016-11-13,24.28812874772719
2016-11-14,-21.57060097639765
2016-11-15,14.35952566158145
2016-11-16,96.13679885821048
2016-11-17,-23.153849420357552
2016-11-18,-19.53959421250886
2016-11-19,26.60722311331796
2016-11-20,39.33531028497035
2016-11-21,-60.5476394404215
2016-11-22,113.65275054932044
2016-11-23,-41.07754838113713
2016-11-24,12.248537438695228
2016-11-25,-21.079893392050145
2016-11-26,-18.943156814280403
2016-11-27,-4.29545855643918
2016-11-28,17.65490914759571
2016-11-29,10.700684778779944
2016-11-30,22.71120313577197
2016-12-01,-4.29268664030793
2016-12-02,58.59057971086541
2016-12-03,-45.49798518866815
2016-12-04,-12.925586639630104
2016-12-05,75.63852115083252
2016-12-06,9.265440049641317
2016-12-07,-17.029981586329136
2016-12-08,-16.91885565915683
2016-12-09,-14.238343405244748
2016-12-10,-21.631805501572977
2016-12-11,6.445208392533108
2016-12-12,33.60051925029748
2016-12-13,6.627313212573949
2016-12-14,-6.940484239199662
2016-12-15,7.371900130299158
2016-12-16,2.486027964468196
2016-12-17,-5.523860099846667
2016-12-18,-23.37694233939066
2016-12-19,23.72927282220063
2016-12-20,33.04057345526024
2016-12-21,56.1548723580261
2016-12-22,28.57189283694144
2016-12-23,37.76339643094597
2016-12-24,-50.019956162633726
2016-12-25,4.311415811777453
2016-12-26,-13.847487632895284
2016-12-27,35.17544497499414
2016-12-28,41.43376288043608
2016-12-29,-15.767231542915097
2016-12-30,-5.943206903471809
2016-12-31,-47.120611924853584
2017-01-01,49.06425881189372
2017-01-02,50.35356452154616
2017-01-03,-16.660437623077616
2017-01-04,86.28811889743369
2017-01-05,47.906927943825536
2017-01-06,-31.031618156341068
2017-01-07,-20.55439529834373
2017-01-08,-43.22482600036768
2017-01-09,-10.608962701246249
2017-01-10,-18.374361926139517
2017-01-11,168.48662613981764
2017-01-12,-28.496214338224213
2017-01-13,-23.99989205041245
2017-01-14,-44.92253207707968
2017-01-15,-23.693224877829387
2017-01-16,16.534297655660325
2017-01-17,87.41421445419743
2017-01-18,45.5088689895164
2017-01-19,-53.19638078125395
2017-01-20,-17.890272189349112
2017-01-21,28.167935762679814
2017-01-22,4.87144425052628
2017-01-23,-36.87337548145797
2017-01-24,51.31283921694394
2017-01-25,8.515568168551123
2017-01-26,9.208729547880925
2017-01-27,-4.822746631503961
2017-01-28,-45.07731261047502
2017-01-29,-11.783048901414327
2017-01-30,28.55400259976304
2017-01-31,110.38947837338004
2017-02-01,-8.793185159981043
2017-02-02,-2.857243354873096
2017-02-03,38.03088104077634
2017-02-04,-22.960283786603608
2017-02-05,-26.347830573182684
2017-02-06,-2.141706360325024
2017-02-07,30.64101215082049
2017-02-08,38.250218784018905
2017-02-09,101.73886396715012
2017-02-10,-53.2311772506262
2017-02-11,-46.30615588179698
2017-02-12,-33.96309443482852
2017-02-13,48.98119354361026
2017-02-14,37.11371972129176
2017-02-15,-34.93149493279979
2017-02-16,36.22751488980542
2017-02-17,11.610523647129067
2017-02-18,-27.404850740800445
2017-02-19,-21.852672133207285
2017-02-20,41.40188503470584
2017-02-21,70.69090776229015
2017-02-22,-27.16822703255123
2017-02-23,39.20205731080089
2017-02-24,74.58539170458265
2017-02-25,-57.68490392860291
2017-02-26,-16.772524733177086
2017-02-27,12.949195611489795
2017-02-28,40.57611917610397
