date,tesla_stockprice_sma_5,tesla_stockprice_sma_10,tesla_stockprice_sma_20,tesla_stockprice_sma_50,tesla_stockprice_sma_100,tesla_stockprice_ema_12,tesla_stockprice_ema_26,tesla_stockprice_macd_line,tesla_stockprice_macd_signal,tesla_stockprice_macd_hist,tesla_stockprice_rsi_14,tesla_stockprice_bb_mean_20,tesla_stockprice_bb_upper_20,tesla_stockprice_bb_lower_20,tesla_atr_14,tesla_pdi_14,tesla_mdi_14,tesla_dx_14,tesla_adx_14,tesla_stoch_k_14,tesla_stoch_d_3,tesla_obv,tesla_stockprice_momentum_7,tesla_stockprice_roc_7,tesla_stockprice_momentum_21,tesla_stockprice_roc_21,tesla_mfi_14,tesla_volatility_std_10,tesla_avg_volume_20,tesla_volume_spike_20
2019-06-27,14.764933395385745,14.812533283233645,14.512733364105223,14.040133419036865,15.83874668121338,14.657110173620628,14.403907380864442,0.2532027927561842,0.2302018484704922,0.0230009442856919,68.82695230293662,14.512733364105223,15.369421784972824,13.656044943237626,0.5963387037707574,19.34306343539064,19.15294967092854,0.4938531269122254,10.646205399901696,51.1092930956357,46.42805652471683,-3509676000.0,0.2146673202514666,1.4661733718502878,1.1260004043579102,8.201022883461139,42.324290989373125,0.0006679298198847966,146076600.0,0.6509974903577985
2019-06-28,14.786266708374024,14.803999900817873,14.575933361053467,14.015440082550048,15.805320014953612,14.694067553854625,14.440457437477566,0.2536101163770574,0.2348835020518053,0.0187266143252521,64.74857094235016,14.575933361053467,15.34106617390078,13.810800548206156,0.5745525962548007,20.52387095308461,18.459255863953388,5.296176211880634,10.264060457900191,44.8949513472113,46.3973087263345,-3406905000.0,0.1066665649414062,0.7211748325406608,1.2639999389648438,9.271393281814412,42.08623247664183,0.0007227915316576663,139212525.0,0.7382309889142518
2019-06-29,14.783866691589356,14.784199905395509,14.63913335800171,13.994026737213137,15.771613349914553,14.72533918328339,14.474300082489718,0.2510391007936725,0.2381146218001787,0.0129244789934937,63.5641646797185,14.63913335800171,15.27419689035722,14.004069825646198,0.5745525962548007,20.52387095308461,18.459255863953388,5.296176211880634,9.909211583184508,44.8949513472113,46.96639859668608,-3406905000.0,0.1066665649414062,0.7211748325406608,1.2639999389648438,9.271393281814412,42.08623247664183,0.0007709374108946967,132348450.0,0.7765183498560051
2019-06-30,14.833199882507325,14.809799957275391,14.674399995803832,13.97261339187622,15.744233360290528,14.75179979280004,14.505635864908376,0.2461639278916632,0.2397244830184756,0.0064394448731875,63.5641646797185,14.674399995803832,15.2826877655606,14.066112226047068,0.5745525962548007,20.52387095308461,18.459255863953388,5.296176211880634,9.579709056662802,44.8949513472113,44.8949513472113,-3406905000.0,0.1066665649414062,0.7211748325406608,1.2639999389648438,9.271393281814412,42.08623247664183,0.0007672715400486602,129548250.0,0.7933028813588759
2019-07-01,14.938533210754397,14.845199966430664,14.707966661453248,13.956146717071531,15.719326705932618,14.812240851100483,14.552971480230196,0.2592693708702889,0.2436334605888383,0.0156359102814505,67.66772289862391,14.707966661453248,15.343038987975095,14.072894334931398,0.5801315294806672,20.32649966784166,18.281739299810823,5.296176211880624,9.273742424892648,60.65489790501379,50.14826686647877,-3283704000.0,0.23533344268799,1.578430363533756,0.9526662826538104,6.712699101851438,42.08623247664183,0.0014545027686577565,126968175.0,0.9703297696450311
2019-07-02,14.961333274841309,14.863133335113526,14.758933305740356,13.95286672592163,15.692673387527464,14.836511530474072,14.583862501474536,0.2526490289995369,0.245436574270978,0.0072124547285588,48.77868363971691,14.758933305740356,15.29381401427128,14.224052597209434,0.5716935554597963,18.81852027543497,21.0753885123588,5.657175006161233,9.015416180697548,51.4204737106904,52.32344098763847,-3422589000.0,0.3193330764770508,2.179648696702285,0.4966669082641601,3.4316000050077733,24.081169063131284,0.0018431316513786854,122514300.0,1.1336227689339122
2019-07-03,15.11386661529541,14.950066661834716,14.828899955749511,13.956320056915285,15.675660047531128,14.963202040772233,14.663576378951394,0.2996256618208388,0.2562743917809502,0.0433512700398885,64.20804056975936,14.828899955749511,15.448697431207714,14.209102480291309,0.6119059726801973,25.9913474241386,18.283928329845804,17.4079527750862,9.614883080296735,74.41498310493814,62.16345157354743,-3209572500.0,1.0419998168945312,7.128196844432733,1.70933246612549,12.252693146554282,42.20948916013321,0.0018599390179435198,127038900.0,1.6767816786826713
2019-07-04,15.266399955749511,15.025133323669433,14.89549994468689,13.96025339126587,15.653746709823608,15.070401703332212,14.737385524763296,0.3330161785689149,0.2716227491385432,0.0613934294303717,61.74105960159844,14.89549994468689,15.572307075386274,14.218692813987506,0.6119059726801973,25.9913474241386,18.283928329845804,17.4079527750862,10.171530915638842,74.41498310493814,66.75014664018887,-3209572500.0,0.8039999008178711,5.41195411758324,1.3993330001831057,9.81253552287431,50.442496294300966,0.0017526444643848045,132114675.0,1.6123606253430969
2019-07-05,15.394933319091797,15.11406660079956,14.956099939346313,13.966613388061525,15.62592670440674,15.142647589258493,14.796838446029204,0.3458091432292871,0.286460027956692,0.0593491152725951,71.38174495201278,14.956099939346313,15.635991488526807,14.276208390165818,0.5888093000335884,27.010885741664094,19.001134914905546,17.40795277508621,10.688418191313652,65.02886417947649,71.2862767964509,-3315558000.0,0.6426668167114258,4.313972242213127,1.2119998931884766,8.45896068802463,58.25949667307158,0.002123905139142988,131838900.0,0.8039015798827205
2019-07-06,15.473999977111816,15.206266593933105,15.016699934005738,13.9960400390625,15.59558003425598,15.203778723503806,14.85188744720134,0.3518912763024673,0.299546277625847,0.0523449986766202,69.50035812441092,15.016699934005738,15.676633274379771,14.356766593631704,0.5888093000335884,27.010885741664094,19.001134914905546,17.40795277508621,11.168384947297406,65.02886417947649,68.1575704879637,-3315558000.0,0.6426668167114258,4.313972242213127,1.2119998931884766,8.45896068802463,58.25949667307158,0.0023160139717599768,131563125.0,0.8055866717972836
