counts__tweet_count,counts__nlp_tweet_count,counts__tesla,counts__stock,counts__market,counts__price,counts__profit,counts__loss,counts__revenue,counts__inflation,counts__interest,counts__bitcoin,counts__dogecoin,counts__crypto,counts__ethereum,counts__spacex,counts__model,counts__cybertruck,counts__starship,counts__buy,counts__sell,counts__likeCount,counts__quoteCount,counts__retweetCount,counts__replyCount,counts__nasdaq_stockprice,counts__nasdaq_volume,counts__nasdaq_volatility,counts__nasdaq_volatility_std_10,counts__nasdaq_avg_volume_20,counts__nasdaq_volume_spike_20,counts__nasdaq_stockprice_sma_5,counts__nasdaq_stockprice_sma_10,counts__nasdaq_stockprice_sma_20,counts__nasdaq_stockprice_sma_50,counts__nasdaq_stockprice_sma_100,counts__nasdaq_stockprice_ema_12,counts__nasdaq_stockprice_ema_26,counts__nasdaq_stockprice_macd_line,counts__nasdaq_stockprice_macd_signal,counts__nasdaq_stockprice_macd_hist,counts__nasdaq_stockprice_rsi_14,counts__nasdaq_stockprice_bb_mean_20,counts__nasdaq_stockprice_bb_upper_20,counts__nasdaq_stockprice_bb_lower_20,counts__nasdaq_atr_14,counts__nasdaq_pdi_14,counts__nasdaq_mdi_14,counts__nasdaq_dx_14,counts__nasdaq_adx_14,counts__nasdaq_stoch_d_3,counts__nasdaq_obv,counts__nasdaq_stockprice_momentum_7,counts__nasdaq_stockprice_roc_7,counts__nasdaq_stockprice_momentum_21,counts__nasdaq_stockprice_roc_21,scores__neg,scores__neu,scores__pos,scores__polarized,scores__anger,scores__disgust,scores__fear,scores__joy,scores__neutral,scores__sadness,scores__surprise,scores__Extroversion,scores__Neuroticism,scores__Agreeableness,scores__Conscientiousness,scores__Openness,scores__arts_culture,scores__business_entrepreneurs,scores__celebrity_pop_culture,scores__diaries_daily_life,scores__family,scores__fashion_style,scores__film_tv_video,scores__fitness_&_health,scores__food_&_dining,scores__gaming,scores__learning_educational,scores__music,scores__news_social_concern,scores__other_hobbies,scores__relationships,scores__science_technology,scores__sports,scores__travel_adventure,scores__youth_student_life,binary__no_tweets,binary__is_trading_day,date,nasdaq_change_volume
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2866802963943855,0.37756738369832843,0.4254246979240973,0.14897400687363319,0.15372634111758,0.5344960839321214,0.23786348839027038,0.24758617883108291,0.23354455321494916,0.18283261267098405,0.0,0.22900671561060282,0.19832875140488104,0.5630794511432926,0.6076663821344239,0.4996822738894789,0.4212132442673705,0.23354455321494916,0.19888789396858986,0.27878057102068565,0.3270128426372403,0.5184013988361681,0.3901676801289542,0.024496691027101797,0.22879715993990388,0.37277714830153275,0.21835413144071897,0.678507496608426,0.6552583733654855,0.5664771795157193,0.5333607413691713,-0.4385062225340766,-0.7293078253416577,-0.6300068834972417,-0.494270107093812,-0.32812412647599737,-0.3183279899444558,-0.2679505622521933,-0.347929431169753,-0.775211061031227,-0.32855488471162964,-0.46748227527488895,-0.8845980464084808,-0.898629581014359,-0.8964676144733237,-0.8892079515583824,-0.8945124420589604,-0.28962058552529457,-0.3423879515011093,-0.18218109438653443,-0.42449479488651587,-0.19712632070224897,-0.14723660573580824,-0.2613000641541336,-0.1615716139354794,-0.10027878880544305,-0.13668236862228417,-0.22282717987970355,-0.1500948471233639,-0.4703495620535786,-0.42618238304611455,-0.19497677578989822,-0.42055124609778866,-0.19970878567084424,-0.26533469645562313,-0.42176289238745196,1.0,1.0,2015-01-08,7.533389514543276
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2670612428104677,0.2723829424214937,0.42998192988068085,0.1769416998989157,0.0769666827468618,0.4323745889539158,0.23504381268203822,0.242907600744938,0.23146031837669412,0.1828659898171625,0.0026900003775809367,0.22860901816300894,0.19742428966699999,0.5662374432185266,0.596592759356814,0.5313821535378467,0.37195080452050316,0.23146031837669412,0.19737931738637293,0.2762897398546418,0.3284545814049835,0.4669498873403617,0.3654045583399884,0.0,0.20022088599393048,0.5237197128000246,0.19741286238636466,0.6510591785713449,0.6267051548345134,0.5215272869990537,0.4879688232084088,-0.4385062225340766,-0.7293078253416577,-0.6300068834972417,-0.494270107093812,-0.32812412647599737,-0.3183279899444558,-0.2679505622521933,-0.347929431169753,-0.775211061031227,-0.32855488471162964,-0.46748227527488895,-0.8845980464084808,-0.898629581014359,-0.8964676144733237,-0.8892079515583824,-0.8945124420589604,-0.28962058552529457,-0.3423879515011093,-0.18218109438653443,-0.42449479488651587,-0.19712632070224897,-0.14723660573580824,-0.2613000641541336,-0.1615716139354794,-0.10027878880544305,-0.13668236862228417,-0.22282717987970355,-0.1500948471233639,-0.4703495620535786,-0.42618238304611455,-0.19497677578989822,-0.42055124609778866,-0.19970878567084424,-0.26533469645562313,-0.42176289238745196,1.0,1.0,2015-01-09,-18.50530765394572
0.22950819672131148,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14491096334095685,0.0013163668275559457,0.2630882036512902,0.3868942515205023,0.2670612428104677,0.2723829424214937,0.42998192988068085,0.19307364369963984,0.0002070243761438384,0.46573848080936686,0.24142955596767468,0.24086833950954922,0.22937608353843864,0.1827309401788635,0.005302630550620968,0.22827250493812246,0.19658682509488745,0.5693877997390433,0.5884170043048662,0.5567275757551007,0.3209825857369098,0.22937608353843864,0.19560852362174064,0.27400969939647934,0.3284545814049835,0.4669498873403617,0.3654045583399884,0.0,0.17368577447266956,0.5968675672677358,0.19741286238636466,0.6510591785713449,0.6267051548345134,0.5215272869990537,0.4879688232084088,0.371410863611746,0.46268297829334615,1.30095854141741,0.9944135611627191,-0.022061166076459523,0.19805650341154832,0.1706295926397133,0.19261406461702463,1.1180003579897162,1.0100089267899388,0.30894472959260766,1.0884297527153939,1.0683643333037474,1.2695357704829382,1.2501747925703384,1.1021399954344058,-0.03291531877382394,-0.15502925989403346,-0.01916037996229838,0.28710898937922485,-0.03427867887393186,-0.08870745769861649,0.6083584253313821,0.08198538329535092,-0.05660809339208582,0.03027315457124006,0.0918903082617287,0.1159421310649436,0.5354372630313293,0.29562859159728183,-0.05719747192721155,1.6066835644874085,-0.09656301663156666,0.3139579671828423,0.2871951645139101,0.0,0.0,2015-01-10,0.0
0.01639344262295082,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008870615919516676,0.00043878894251864854,0.02183160368770379,0.030998626643123407,0.2670612428104677,0.2723829424214937,0.42998192988068085,0.1976048030774241,0.0,0.4658333818675292,0.25523387015869226,0.23882907827416,0.22674656773017965,0.18259589054056402,0.007481968946030371,0.22798776297860268,0.19581139493552424,0.572496272488529,0.5825504610924708,0.576924477271426,0.3209825857369098,0.22674656773017965,0.19216345020044123,0.2721066489563664,0.3284545814049835,0.4669498873403617,0.3654045583399884,0.0,0.14904602806007003,0.5545028021623767,0.19741286238636466,0.6510591785713449,0.6267051548345134,0.5215272869990537,0.4879688232084088,-0.3958058271863035,0.7237454189309508,1.432664387790511,-0.494270107093812,0.8065750302634755,-0.021446057491125717,0.4657252796018044,-0.16826958299583042,1.6113401193382506,-0.23262958031349873,-0.1889907337505854,1.603543956577186,1.2706867354699911,0.8240060894076181,0.6113585155843007,1.463251202396343,-0.2787390607746504,-0.2062322489836902,-0.164477979296197,-0.41881674997267,-0.1599711199529305,-0.13873887362465614,-0.24777700906430153,0.0316591206836326,-0.08637222723096656,-0.12386453114610145,-0.08533446276850036,-0.14007619275591476,-0.17546872862777738,-0.4017782843508857,-0.1720369135528525,4.135862037171464,-0.1899819396649395,-0.2487920972094841,-0.05559799684197279,0.0,0.0,2015-01-11,0.0
0.01639344262295082,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03203204526525918,0.00043878894251864854,0.0491086945727196,0.03766921718658034,0.24302013292712576,0.3118331821519589,0.4316511252967151,0.18861282016139647,0.01323881824236306,0.5143050985537932,0.2569995276928152,0.23486915334587533,0.22332293359966693,0.18186361595747336,0.009285826617908555,0.22377925712261115,0.19303756799483507,0.5608624512983025,0.5753344753872539,0.5651219407251278,0.28217988154114637,0.22332293359966693,0.19083943850433505,0.2670874288777152,0.33174252475281496,0.46422932912629367,0.3630991764874084,4.87890977618477e-17,0.1261662635340848,0.5052125282056318,0.17468811382243607,0.6929032341205221,0.6704758652769054,0.47081008327332236,0.4370695710239873,-0.42668591049147614,0.2948111532534239,1.8738915328587593,2.4490784522708364,0.054573292071381896,-0.1167201838860489,1.2132216968810394,0.06433262178633589,0.5810937281453011,2.965142891299637,-0.039739855930468616,1.2254049987421685,1.1673783322754665,0.9194956275405166,0.8268606432666782,1.2621575324416066,0.17982439287114704,-0.30297453423656007,0.038315121915284155,-0.29947038806550097,0.07241401700007348,-0.09505654536311664,-0.14786865537853316,0.18916131777106332,-0.06360904075063703,-0.042667035014740354,0.5666508322054291,0.07213445727218433,-0.01311760034902459,-0.07182914379036111,-0.031354362965534795,3.215486921574344,-0.15646451964128272,0.3688513521527626,1.1862118358575742,0.0,1.0,2015-01-12,8.516577982667272
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24105948019141277,0.39288259686406635,0.4313089609355162,0.16515756403141005,0.083179367091327,0.5884438131672877,0.24773834726874622,0.23070453945871616,0.21951650724847704,0.18044656532273473,0.011059062271443487,0.21989464180345353,0.19030154771579344,0.551288303455033,0.5674855682420732,0.559586263239169,0.28174236636146144,0.21951650724847704,0.18816473482281904,0.2624738051304609,0.39034934545096833,0.4888575682891533,0.28011732348507723,0.15261431022886843,0.12053726417559765,0.4514423283918645,0.14829925646247394,0.760826677101077,0.7433974842839197,0.48251903923443434,0.4485427261037514,-0.4385062225340766,-0.7293078253416577,-0.6300068834972417,-0.494270107093812,-0.32812412647599737,-0.3183279899444558,-0.2679505622521933,-0.347929431169753,-0.775211061031227,-0.32855488471162964,-0.46748227527488895,-0.8845980464084808,-0.898629581014359,-0.8964676144733237,-0.8892079515583824,-0.8945124420589604,-0.28962058552529457,-0.3423879515011093,-0.18218109438653443,-0.42449479488651587,-0.19712632070224897,-0.14723660573580824,-0.2613000641541336,-0.1615716139354794,-0.10027878880544305,-0.13668236862228417,-0.22282717987970355,-0.1500948471233639,-0.4703495620535786,-0.42618238304611455,-0.19497677578989822,-0.42055124609778866,-0.19970878567084424,-0.26533469645562313,-0.42176289238745196,1.0,1.0,2015-01-13,16.12386947088016
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22751176943391904,0.3690256360416396,0.41533034753327247,0.11663612358017704,0.148805117798823,0.5259836348616725,0.23970967003097998,0.22512556658816107,0.2149560660399823,0.1786419841645781,0.012819325256727687,0.2143718437184261,0.18660968535634437,0.5363645344888437,0.557970278372568,0.5450116940310827,0.2866120457404139,0.2149560660399823,0.18577198300241182,0.25629369341350783,0.3891210695256091,0.4416257073998755,0.3150179337169724,0.04272356645873601,0.10406559520587114,0.38078054887236934,0.12298893249237752,0.6649628742739454,0.6409402766817501,0.4548438127908073,0.42078004755446674,-0.4385062225340766,-0.7293078253416577,-0.6300068834972417,-0.494270107093812,-0.32812412647599737,-0.3183279899444558,-0.2679505622521933,-0.347929431169753,-0.775211061031227,-0.32855488471162964,-0.46748227527488895,-0.8845980464084808,-0.898629581014359,-0.8964676144733237,-0.8892079515583824,-0.8945124420589604,-0.28962058552529457,-0.3423879515011093,-0.18218109438653443,-0.42449479488651587,-0.19712632070224897,-0.14723660573580824,-0.2613000641541336,-0.1615716139354794,-0.10027878880544305,-0.13668236862228417,-0.22282717987970355,-0.1500948471233639,-0.4703495620535786,-0.42618238304611455,-0.19497677578989822,-0.42055124609778866,-0.19970878567084424,-0.26533469645562313,-0.42176289238745196,1.0,1.0,2015-01-14,-4.08707878160005
0.06557377049180328,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04185450074692965,0.0028521281263712154,0.0926891437840343,0.13262703551108496,0.1856717860162571,0.3426903805451168,0.431134589899022,0.08345366227220483,0.1998795938416107,0.47141627306315226,0.2231873342482409,0.21991263013386986,0.20693188723602818,0.17535693208948722,0.014590078169804954,0.20279373957197455,0.1796134167738459,0.5001506867065528,0.5425052074043528,0.49297353069062866,0.26238636271079696,0.20693188723602818,0.1837353349419435,0.2436724921065725,0.4160579768726941,0.3788882533909891,0.3309800800310808,0.05839386077248057,0.09037396121809257,0.25069038232147445,0.09886918147895646,0.479953982375531,0.44911890560284945,0.39213380233526485,0.3575044249008321,-0.14146413626033322,1.6569468626273705,0.3774146282843383,-0.494270107093812,-0.1994119527350431,-0.24561064190217546,-0.18894910022526648,1.1974822162801653,1.3544345880190027,-0.2679376945577248,-0.17465064768195548,1.356380125965414,1.1495773932354867,1.115536096266148,1.0766545564004806,1.2420483558479063,-0.2051156142748922,-0.14187939625645768,-0.13685073949675258,-0.3331802430011759,0.05018621844382008,-0.10378109193040352,-0.09396657205721662,0.12504640789498556,-0.04355803021757301,-0.013651030807938579,0.8643302432860382,-0.1284649919155596,-0.055573970779946455,-0.3329402382187364,-0.1273817649118207,3.1296219014331053,0.1311384006368382,0.22214568354244718,5.649650806997135,0.0,1.0,2015-01-15,-4.703902479012056
0.13114754098360656,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09367687690863662,0.003290917068889864,0.20090371915189434,0.12458308809103395,0.22449443999564567,0.34114077145695654,0.45224480784168253,0.06124872564061769,0.2506738057525433,0.4496420736475081,0.2145461289004471,0.22256785755018482,0.20106843199817614,0.17303630542952986,0.016171663028900163,0.19940389136343306,0.1764552458430102,0.4969036022559613,0.5294290323654371,0.5138673677091339,0.36278429857116734,0.20106843199817614,0.17343005165573544,0.24153772581417154,0.4194950282635187,0.33654681880943005,0.3019590054379828,0.07392909561166952,0.07924996811452648,0.24583720377790438,0.1229188772512569,0.5947362070137044,0.5676938417491656,0.4197540466614903,0.38648050250092103,1.990985159607616,0.9678590995182647,-0.024890351715856917,-0.18259787701367775,2.3712489269770294,0.2503303112352522,-0.029062550235242655,0.00229538743035418,0.9557802752233769,0.5960759341395911,0.3778031708990706,1.1777162574837934,1.0518310871775614,1.1226783540801635,1.0915471275653463,1.1289352880354897,-0.18157057751246214,-0.2246020625923008,-0.10555428147700437,-0.2904809868138803,-0.1466419491641601,-0.11573026417157879,-0.015430550649423853,-0.05673297013323023,-0.08610402643668384,0.16450754125586547,-0.09014332343808576,-0.07779858587111237,2.4165625791204213,0.020706209029995808,-0.15428470176091755,0.4456678036363143,0.30086378140738973,-0.189551841526924,-0.0790621362370646,0.0,1.0,2015-01-16,-0.2904476131683098
0.01639344262295082,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004296498023610909,0.0,0.00014896469536719798,0.002354326074161271,0.22449443999564567,0.34114077145695654,0.45224480784168253,0.046973428370676265,0.3014680176634761,0.43094089005567116,0.21078535040064983,0.2215418284565165,0.1952049767603241,0.17065028030801566,0.018614204519288968,0.19653555826389812,0.17353101349964328,0.4958258656689203,0.5187343891379037,0.5346967964469522,0.3646131733917362,0.1952049767603241,0.16103748084479186,0.2410808847089707,0.4194950282635187,0.33654681880943005,0.3019590054379828,0.07392909561166952,0.06892054594692934,0.2578756049400621,0.1229188772512569,0.5947362070137044,0.5676938417491656,0.4197540466614903,0.38648050250092103,-0.34199707211152214,0.014326820825571561,2.109006961604236,2.4490784522708364,8.110954983250299,1.180251417602874,0.6185776899954453,0.3330138316128932,-0.2304225357312055,0.12117999814887959,0.4709418742219321,0.41831568718170475,1.123363203881176,1.1659103538009352,1.190606661234545,0.771200605596801,0.964141002402843,-0.22910976248716033,0.5925111979577269,0.43120204691571656,0.6985493251503724,-0.01685846803495776,1.076570636032829,0.35939701739316426,0.3654534853482929,0.6799779957396263,0.4038822424605014,1.2205270117962683,-0.17665115767850165,0.44754546336679296,0.23832663110067567,-0.3202306231030348,3.182473686585575,0.08194249800574444,1.4430903219256934,0.0,0.0,2015-01-17,0.0
