counts__tweet_count,counts__nlp_tweet_count,counts__tesla,counts__stock,counts__market,counts__price,counts__profit,counts__loss,counts__revenue,counts__inflation,counts__interest,counts__bitcoin,counts__dogecoin,counts__crypto,counts__ethereum,counts__spacex,counts__model,counts__cybertruck,counts__starship,counts__buy,counts__sell,counts__likeCount,counts__quoteCount,counts__retweetCount,counts__replyCount,counts__bitcoin_stockprice,counts__bitcoin_volume,counts__bitcoin_volatility,counts__bitcoin_volatility_std_10,counts__bitcoin_avg_volume_20,counts__bitcoin_volume_spike_20,counts__bitcoin_stockprice_sma_5,counts__bitcoin_stockprice_sma_10,counts__bitcoin_stockprice_sma_20,counts__bitcoin_stockprice_sma_50,counts__bitcoin_stockprice_sma_100,counts__bitcoin_stockprice_ema_12,counts__bitcoin_stockprice_ema_26,counts__bitcoin_stockprice_macd_line,counts__bitcoin_stockprice_macd_signal,counts__bitcoin_stockprice_macd_hist,counts__bitcoin_stockprice_rsi_14,counts__bitcoin_stockprice_bb_mean_20,counts__bitcoin_stockprice_bb_upper_20,counts__bitcoin_stockprice_bb_lower_20,counts__bitcoin_atr_14,counts__bitcoin_pdi_14,counts__bitcoin_mdi_14,counts__bitcoin_dx_14,counts__bitcoin_adx_14,counts__bitcoin_stoch_d_3,counts__bitcoin_obv,counts__bitcoin_stockprice_momentum_7,counts__bitcoin_stockprice_roc_7,counts__bitcoin_stockprice_momentum_21,counts__bitcoin_stockprice_roc_21,scores__neg,scores__neu,scores__pos,scores__polarized,scores__anger,scores__disgust,scores__fear,scores__joy,scores__neutral,scores__sadness,scores__surprise,scores__Extroversion,scores__Neuroticism,scores__Agreeableness,scores__Conscientiousness,scores__Openness,scores__arts_culture,scores__business_entrepreneurs,scores__celebrity_pop_culture,scores__diaries_daily_life,scores__family,scores__fashion_style,scores__film_tv_video,scores__fitness_&_health,scores__food_&_dining,scores__gaming,scores__learning_educational,scores__music,scores__news_social_concern,scores__other_hobbies,scores__relationships,scores__science_technology,scores__sports,scores__travel_adventure,scores__youth_student_life,binary__no_tweets,binary__is_trading_day,date,bitcoin_change_volume
0.09615384615384616,0.07777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10440574857003969,0.019078229401732552,0.06439151431470452,0.09751523946910363,0.07719016061082651,0.33342553513520695,0.1595641926939066,0.05379165972485163,0.5350743886984007,0.3453144320036307,0.07428156953038723,0.07681325966561964,0.06295857086598888,0.055080639581674695,0.05831548190474334,0.06920537008495242,0.06093407745571755,0.3325505626855139,0.3189110899585654,0.5575200334348307,0.5936409568758185,0.06295857086598888,0.0689504777202693,0.08900120588834903,0.07494227207497524,0.24814891132886402,0.3209279619605938,0.13721347527991914,0.09121662015252652,0.6874895313248268,0.3578013769265336,0.4787650155390812,0.3722525263159589,0.39194949242189725,0.4253291067048087,-1.3941861636524941,-0.09165323515264949,1.3931160469736839,-0.2018066175716603,-0.6534080868351563,-0.8723925222521876,-0.5410832715841667,-0.10633688983359564,1.1755002116825126,-0.3196480799076376,0.06440532362755316,0.3272239208566675,0.12188345485495393,-0.06411552713920161,-0.35655039625613705,0.4510965894966854,-0.10041420128375231,-0.5143180782257355,-0.2994767123407502,-0.41926802308666,-0.1465316374966388,-0.1228249918862427,-0.5939589284486458,-0.11373399015509329,-0.19901605284763454,-0.2237032057873177,0.8811049549105923,-0.21717012801895968,-1.0280509496634829,-0.20831570431599672,-0.23599860916073442,4.050398735162425,-0.3571518618457841,-0.2807250936871528,0.3773098563764445,0.0,1.0,2022-11-03,-22.18350681654512
0.2403846153846154,0.24444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35553281496082095,0.10922542231152867,0.2071106311775886,0.4157810435907416,0.09354799810640041,0.5168123087361111,0.2191420660678275,0.050710479662236574,0.5883781571421658,0.5253941027864768,0.07613525676095839,0.07878420302933625,0.06493622427934787,0.055650331888982885,0.057950447481934786,0.071940579028903,0.0626443943666588,0.33970592093129126,0.3217610057763351,0.5709618001888763,0.694892112431201,0.06493622427934787,0.0717294703730893,0.08976029608099989,0.08458775696387748,0.38425926001846633,0.2695861206595006,0.38293854421675955,0.10964131446947206,0.757880008518841,0.4251139557207857,0.5023314487773459,0.42517221326364296,0.42573601238806297,0.51834374923471,2.8170341805300154,-1.4831602889335,-1.2584986677821557,1.1398771347430936,2.700992737545147,1.4628357223751909,-0.35670361383480786,-0.6426265802466077,-1.6634260959391958,0.5824451316974188,0.030343073480565804,1.5967241399527667,-0.09298495553999452,-0.026070844553143787,0.026799644617566076,1.0126651494008125,-0.47877023329752766,-0.5764521810631787,-0.435321740240528,0.6804846175082022,-0.1284867466412693,-0.19827241566947965,-0.6672826461796866,0.10534107820549612,-0.20940714551531786,-0.2876821167456022,-0.19674371602096533,-0.35499242468132486,1.014693599680871,-0.46904858453281034,0.045477024498309405,-0.6502499455680154,-0.39048192331814846,-0.2912976460706528,-0.20848783102202847,0.0,1.0,2022-11-04,48.21785891262189
0.40384615384615385,0.3666666666666667,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5179161439749977,0.10811049153014801,0.24001096566376534,0.3805287838954297,0.09591221947007333,0.28606814162757427,0.2154317974471926,0.05036803929017431,0.610484444215315,0.2512234912344661,0.07898635712083812,0.07974448610018797,0.06685206586597969,0.056245273079512714,0.057426186377526,0.07464980584008768,0.0644230631018955,0.34624101246659145,0.32547757202472116,0.5802533204255819,0.6918531215334938,0.06685206586597969,0.074700295385565,0.09017819423038176,0.08072023028840312,0.41508786710205636,0.25394286104789165,0.4370667796488671,0.13236257653040467,0.8661842215930939,0.464873696615848,0.49904031948679384,0.417376742486053,0.4332850318932594,0.5400890377817995,0.21654975746312483,-0.09254061554876677,-0.07067224362453978,0.5502021543340404,-0.5309982244780869,-0.8448632034465433,-0.7325212293533074,-0.3047529171188753,0.9653757571206244,0.01668157548908764,0.4803280831607569,0.5002719363451772,-0.23970559903582972,0.2905142524140882,0.29633763359171184,0.3128779490602913,-0.1859681417828362,-0.10824067077009375,-0.20278639054020087,2.1995011978132366,-0.08044203296567487,-0.16886513673824324,-0.17940328897725433,-0.20383635816758633,-0.16811166965290703,-0.2368716359332187,0.8250736185834326,0.5065745539835301,-0.9919694353883718,0.9171021833521611,-0.13165851040385596,-0.2346808179847487,-0.3374093319407984,-0.23109226214308853,0.22706804067026973,0.0,0.0,2022-11-05,-40.93267319828545
0.057692307692307696,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14813478176831799,0.10874512020938022,0.0913351197112821,0.16870414232861114,0.08969531538617886,0.2617559564431548,0.21068320245396227,0.04964685776621484,0.618956561589207,0.22070827841406399,0.08058492556278479,0.08094547336119667,0.06816035583344437,0.05656002191962872,0.05683704729579159,0.0759040205975004,0.06555710056811159,0.34723852958978496,0.3286701129403932,0.5746351475020474,0.6264069029673285,0.06816035583344437,0.07629309112089744,0.0909601431571136,0.07857740400955009,0.38292563412051805,0.2879015082197782,0.3533368703115176,0.14477884325169055,0.9086237660103744,0.4280170397109708,0.4925329992831727,0.40316201431147974,0.4167068887834912,0.4930920851892418,2.1818713771764027,-1.0301358608678353,-1.0642977804006772,1.5676013171434497,2.156107773971497,-0.15679904469482403,-0.18713855476708424,0.14976625664688992,-0.6826972822373046,-0.02137081266944422,-0.9903690261095836,1.8162835424638617,0.046555144831457444,-0.525899867794937,-1.1111059270085621,1.2149174700422387,-0.4797994943624085,-0.5819071307936067,-0.5213068173612457,-0.48090515964235864,-0.20356011286995793,-0.20869992953324812,-0.6572434344413921,-0.2538177706576072,-0.224208257827009,-0.30335608855246854,-0.4842198485220462,-0.4040893109931833,1.8373593596860316,-0.44079785761408863,-0.33221155946018976,-0.7337637412615204,-0.4278981341888731,-0.3377398807074099,-0.4000767009950839,0.0,0.0,2022-11-06,-7.301566672295944
0.3557692307692308,0.3666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079627920944813,0.1418103767300718,0.2788697008346274,0.509171172552895,0.08404625257738768,0.4238881878392348,0.21767580568926914,0.04947031401221532,0.6444847071469729,0.38477970507306136,0.08219110114713057,0.08095946723738934,0.06936657892683507,0.05702621404300112,0.05621203680422876,0.07602189942743742,0.06614110262253692,0.34421547702550875,0.3305595767304268,0.5606646156069126,0.5501548790144797,0.06936657892683507,0.07673108623618963,0.09285501295059773,0.07922169088864871,0.3429440597498464,0.3874766732707249,0.17066519611410708,0.13736680334793588,0.7813041956399167,0.37180040007773774,0.48563118938203853,0.38778365922731645,0.3986495140714589,0.44272455552807055,-0.36389142569408833,0.15137345584005657,0.250705641823795,0.31814858586521305,0.41982576504866204,1.7780800101512109,-0.0671162634886211,-0.5845080701216641,0.5542126122198193,-0.7512929477975435,-1.0298799268467784,1.4501883120107786,-0.056826120374303644,0.0013746889653243938,0.5974316452684404,0.9991688035588334,-0.41944285065242926,-0.6018522824558719,0.670710887522511,-0.5954435328480633,-0.13370780002270896,-0.1849221127154023,-0.2242006574819859,-0.2239024191175854,-0.2031647575989011,-0.2684091537171205,-0.28642254903612835,-0.28874159213347705,1.3442884366609882,-0.7196362426700023,-0.2568896389042888,-0.5048324049384936,-0.33635990628826756,-0.3226137179888239,-0.26187120965085775,0.0,1.0,2022-11-07,52.52777748758246
0.19230769230769232,0.18888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31171875028799495,0.04421141481251683,0.1308499559534695,0.22371670865086749,0.048065780004116154,1.0,0.4751459027049858,0.23496255106423547,0.7519896413613797,0.8810704706883007,0.0761451354314599,0.07669053315172614,0.06879764228641289,0.05663111553553124,0.0552304015316043,0.07011299125281661,0.06371355210540913,0.32048434260307723,0.3268542437979293,0.5006817607773374,0.3552151796891633,0.06879764228641289,0.07813159353652038,0.09013056005963349,0.12746578332408787,0.1930210745085011,0.8811993864404613,0.4545186303581002,0.15991727528658406,0.5364371456449847,0.24679105564426873,0.4086298067616414,0.21426833071390244,0.3436970866856126,0.2946496368270184,0.4926454347575901,-1.0169346135227058,0.4604376577949681,0.9407994253000108,-0.22184129313931314,6.1013151703420165,-0.47221070136656856,-0.20723268069425485,-1.0144124809630168,-0.9417542958062208,-0.5278721617251214,1.5128364772185339,0.09984622926036604,-0.14384272096300843,-0.23986349858422934,0.760215482316253,-0.33350357198766273,-0.5957686802205494,-0.42884036995410557,-0.6312146415665654,-0.1722854885143073,-0.20146974690493266,-0.6357647530733394,-0.19622096990265694,-0.2070595118510717,-0.2694655123236501,-0.07878065174221309,-0.2758670378222928,1.5735861792693828,-0.5335377238422847,-0.3058704879258499,-0.47650110624113495,-0.20904576848113257,-0.34091245918349555,-0.09012556488600472,0.0,1.0,2022-11-08,122.37071665800632
0.21153846153846156,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1639881137794856,0.03772339953103618,0.06812167874951315,0.22123093529031315,0.0016318022475204086,0.8584626867788822,0.8226438162788101,0.559903605215197,0.8392822112797773,0.6756837726528111,0.05706414015186867,0.06777696308952036,0.06578022159845415,0.05544525406201667,0.05370882588027337,0.05735878401987354,0.0576351406483005,0.27473623279735915,0.3138329995103565,0.4008041448192208,0.14842966449194864,0.06578022159845415,0.09016976513274877,0.07042920603479946,0.16933971922759,0.11211011350292066,1.0,0.6356606547119181,0.19963981855528262,0.2744014553284786,0.13868248359753554,0.3209784854997906,0.0108995869659122,0.2702681660587688,0.09285201858422404,0.05875775735049801,0.8087075287968449,-0.6897645091594727,-0.8833357468682227,2.637082258343457,-0.13296460155747117,0.33218528791166435,-0.39717613043010186,-0.5257896642509553,-0.5204594694195122,-0.8449110950071548,1.4005954496158775,0.24989813925477797,-0.22119943737369155,-0.5300424322954425,0.8610271609579025,-0.3581407477218563,-0.259702938657878,-0.41928034234366907,1.525140055060136,-0.11861113536255476,-0.11071521659569829,-0.5236761241746485,-0.19906784755275703,-0.16139343512449966,0.4924384271485381,0.6997075661800567,-0.35867234823518257,-0.9061621948072232,1.047389936808351,-0.006695187595578028,0.7841042080923216,-0.20220647246710946,0.21775796906874645,0.30182642277011507,0.0,1.0,2022-11-09,-13.519607244825115
0.2884615384615385,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34239078278476354,0.0706784227823822,0.14333927863985652,0.2661426961236115,0.03140673915238834,0.6851154777283098,0.9597321698775592,0.7959294620584629,0.8957727101156041,0.491298620012081,0.043673368765515586,0.06232363887544429,0.06427225560044564,0.05506679243944401,0.05260525020262974,0.05153910488391367,0.054463334886459325,0.2564616160251462,0.29939862678210194,0.38565373233477823,0.2558618541090294,0.06427225560044564,0.09234027893198543,0.06496406126282861,0.19510898126314108,0.06978641672593586,0.82472193339569,0.6356606547119181,0.2365250373047884,0.17312514426853465,0.2260919081377546,0.3831303740055634,0.1537833259515082,0.3236297694618333,0.23848773424447703,-0.9756338480996987,-1.2475476259974834,1.990575887121192,2.0762930065399603,1.0624941195993063,-1.0107395042948326,-0.7997992539403118,2.4433701354482285,-1.216175275872455,-0.7671031830594726,-0.7449221181643302,0.7626373694114773,-0.33943643037911087,0.2349073711510595,0.4183089565604169,0.22711551920767323,0.044550514462733566,-0.5981852550652071,0.3250566473790045,1.3052913768887822,-0.04294936632407489,-0.18842000129504405,0.3504272131514141,-0.23165949341442157,-0.01758620073294651,-0.2536102952337875,-0.36725456889992775,-0.2905351551859502,-0.02359310419916748,0.5402430054836397,0.5365446403296796,-0.6792431601199316,-0.377551313931129,-0.33783353235278357,-0.27252757135986105,0.0,1.0,2022-11-10,-19.146629277062555
0.31730769230769235,0.2888888888888889,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2629721228242786,0.0765459822335465,0.1364355909339369,0.23219843358658898,0.021764243435784036,0.4446583567658668,0.9681596954152454,0.9309902863949492,0.9400441912370077,0.27502623868404297,0.029571474631285788,0.05585430139964043,0.06220492405318717,0.054129429669722284,0.051415525171440546,0.045004487562413154,0.0507309974839123,0.2370575779480471,0.28358546639514476,0.3708714937523272,0.24130407536320056,0.06220492405318717,0.09533498607604302,0.05744995907525874,0.19781006947943086,0.0523249590254487,0.7524075851958735,0.6356606547119181,0.2707755975721868,0.1697289239855338,0.16739513171603648,0.32720251370595066,0.04166660210294032,0.30364039531331777,0.18456891897445551,0.2081492191478486,-0.24394819680186342,0.06507433689195345,0.33238945741695697,0.5669557332107387,-0.0008363892644145061,-0.5856907492748261,0.047306773810338015,0.48375371678895707,-0.9211828650136585,-0.23824306621773597,1.184105864625722,0.03269931549474724,-0.37300247054957364,-0.7360866267083794,0.8891970675923583,0.19681897036169924,-0.45564814256482483,-0.3724880273302348,-0.5702437276207403,-0.15934164229474843,-0.19249912483421008,0.34947393083937106,-0.17216715610217312,-0.18407975852851893,0.19879016436014751,-0.2612338625684489,-0.31629859270914806,1.0022537486508034,-0.03367190063824976,-0.3013920953307462,-0.5474320078234618,-0.238971221861968,-0.16883158486526637,-0.2653072872926226,0.0,1.0,2022-11-11,-32.84845801185842
0.2403846153846154,0.17777777777777778,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.16323094044687972,0.028375618290533953,0.09076844897706739,0.128928874760719,0.017660876075323018,0.21455436601115863,0.9662774170539246,0.9976532763873225,0.948492668245301,0.08852074183730052,0.015790453301654572,0.049554922515931354,0.0595727811116728,0.05314510719362664,0.050221797014850356,0.03878994356899862,0.0469366126398954,0.22020254276135587,0.2672296327123757,0.36505339255278146,0.20852928056047357,0.0595727811116728,0.09798096744361173,0.04921220881178179,0.18710749184535624,0.04605597720052282,0.7264454151226747,0.6356606547119179,0.30257968924905654,0.22665774388934262,0.1361747506314921,0.31329044589947763,0.013636238355034691,0.29557479935183933,0.16287745706072962,-0.7097529146254239,1.9218328344272446,-0.9328416764306312,-0.9444347907302185,-0.623150876381395,-0.8776668248095932,1.0745391599515985,-0.5266867448405479,0.8535662545525762,-0.5925620130296307,0.4178167357706244,0.8557698964775539,0.019030454024257005,0.33072110502471436,0.1485468553209152,0.48733466056009755,0.2389086106854802,-0.14115530252466607,-0.07216962409342441,1.2394534821250656,-0.07617959083390437,0.007392828046940357,-0.3938285414382751,0.1270377277630181,-0.1498078265722016,-0.05243574898532328,0.2945547165594429,-0.16752341192135264,-1.13606574302632,2.6274349481607233,-0.03871198454580041,0.46604494023532794,0.01997868055378249,0.2584050258565227,0.06546381035002964,0.0,0.0,2022-11-12,-46.81073989441005
