counts__tweet_count,counts__nlp_tweet_count,counts__tesla,counts__stock,counts__market,counts__price,counts__profit,counts__loss,counts__revenue,counts__inflation,counts__interest,counts__bitcoin,counts__dogecoin,counts__crypto,counts__ethereum,counts__spacex,counts__model,counts__cybertruck,counts__starship,counts__buy,counts__sell,counts__likeCount,counts__quoteCount,counts__retweetCount,counts__replyCount,counts__tesla_stockprice,counts__tesla_volume,counts__tesla_volatility,counts__tesla_volatility_std_10,counts__tesla_avg_volume_20,counts__tesla_volume_spike_20,counts__tesla_stockprice_sma_5,counts__tesla_stockprice_sma_10,counts__tesla_stockprice_sma_20,counts__tesla_stockprice_sma_50,counts__tesla_stockprice_sma_100,counts__tesla_stockprice_ema_12,counts__tesla_stockprice_ema_26,counts__tesla_stockprice_macd_line,counts__tesla_stockprice_macd_signal,counts__tesla_stockprice_macd_hist,counts__tesla_stockprice_rsi_14,counts__tesla_stockprice_bb_mean_20,counts__tesla_stockprice_bb_upper_20,counts__tesla_stockprice_bb_lower_20,counts__tesla_atr_14,counts__tesla_pdi_14,counts__tesla_mdi_14,counts__tesla_dx_14,counts__tesla_adx_14,counts__tesla_stoch_d_3,counts__tesla_obv,counts__tesla_stockprice_momentum_7,counts__tesla_stockprice_roc_7,counts__tesla_stockprice_momentum_21,counts__tesla_stockprice_roc_21,scores__neg,scores__neu,scores__pos,scores__polarized,scores__anger,scores__disgust,scores__fear,scores__joy,scores__neutral,scores__sadness,scores__surprise,scores__Extroversion,scores__Neuroticism,scores__Agreeableness,scores__Conscientiousness,scores__Openness,scores__arts_culture,scores__business_entrepreneurs,scores__celebrity_pop_culture,scores__diaries_daily_life,scores__family,scores__fashion_style,scores__film_tv_video,scores__fitness_&_health,scores__food_&_dining,scores__gaming,scores__learning_educational,scores__music,scores__news_social_concern,scores__other_hobbies,scores__relationships,scores__science_technology,scores__sports,scores__travel_adventure,scores__youth_student_life,binary__no_tweets,binary__is_trading_day,date,tesla_change_stockprice
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018060634857335896,0.0504974199246897,0.0,0.0,0.16873678995850652,0.0942438464751893,0.01777328752518606,0.0182633238738595,0.017801883796955506,0.014539476975099726,0.012038563924773489,0.01777672021451474,0.016949411118846888,0.3442176131655435,0.32396568134548437,0.5487834681240019,0.0,0.017801883796955506,0.013386019117443474,0.023474068619251637,0.004616370770336992,0.10525368381946523,0.11081477803048866,0.28164708450085923,1.0,0.2895715081488122,0.2640761099311124,0.4753861240535818,0.39700799264412623,0.3930189555495151,0.41481016339028315,-0.6973502953389693,-1.183839362768726,-0.9333377035498862,-0.6920386020065563,-0.4383475282136372,-0.4269968886278698,-0.3460585193654963,-0.5405508305518156,-1.194104640344907,-0.47870244502969983,-0.7098533101546813,-1.4995046657075521,-1.535693650032303,-1.5312782994886645,-1.5096718009229548,-1.525622528421604,-0.3928039727337433,-0.4664304647391533,-0.33808385814651454,-0.7132823531105049,-0.2127760661875913,-0.17642678568143802,-0.3828800278066985,-0.14327317569437936,-0.1453800301765872,-0.2156978660805345,-0.3276847291590263,-0.3005369742653917,-0.6586582490192955,-0.6553636375508426,-0.30491399356507254,-0.5493798940438127,-0.32839823236874394,-0.3668762015697974,-0.25712853649499634,0.0,1.0,2014-09-24,0.6908683086271461
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017196480053066128,0.06850647841303785,0.0,0.0,0.1635636132655304,0.13759224757340452,0.017358308968317075,0.018071071425414833,0.017597621208295083,0.014328153583404661,0.011817868761920258,0.017503715453937068,0.016780972889775536,0.34341293156789565,0.32343545662368556,0.5477502100954624,0.0,0.017597621208295083,0.013422354619987493,0.022976610287210077,0.005156508273546219,0.12793300339551045,0.09555062311076949,0.38900843481244657,0.9593396433457438,0.24008883515510437,0.25961513350862137,0.4715030722189866,0.3682761999713031,0.3930189555495151,0.41481016339028315,-0.6973502953389693,-1.183839362768726,-0.9333377035498862,-0.6920386020065563,-0.4383475282136372,-0.4269968886278698,-0.3460585193654963,-0.5405508305518156,-1.194104640344907,-0.47870244502969983,-0.7098533101546813,-1.4995046657075521,-1.535693650032303,-1.5312782994886645,-1.5096718009229548,-1.525622528421604,-0.3928039727337433,-0.4664304647391533,-0.33808385814651454,-0.7132823531105049,-0.2127760661875913,-0.17642678568143802,-0.3828800278066985,-0.14327317569437936,-0.1453800301765872,-0.2156978660805345,-0.3276847291590263,-0.3005369742653917,-0.6586582490192955,-0.6553636375508426,-0.30491399356507254,-0.5493798940438127,-0.32839823236874394,-0.3668762015697974,-0.25712853649499634,0.0,1.0,2014-09-25,-2.058384201761687
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01713820567256387,0.05125948850089987,0.0,0.0,0.1547360925698771,0.10370619825850161,0.016931589275675188,0.017911224287126538,0.017427788311388567,0.014152450024416938,0.011634373100348427,0.017263133630558158,0.01662011896263147,0.34278627214562024,0.32286700946259517,0.5473513151094648,0.0,0.017427788311388567,0.013394275705045467,0.02263967939617939,0.0045676444951141,0.11838388793678895,0.09046601829035573,0.38609196937657037,0.9213142764690887,0.17887830809713098,0.25611275671123557,0.4736150844496214,0.38324156326006104,0.3930189555495151,0.41481016339028315,-0.6973502953389693,-1.183839362768726,-0.9333377035498862,-0.6920386020065563,-0.4383475282136372,-0.4269968886278698,-0.3460585193654963,-0.5405508305518156,-1.194104640344907,-0.47870244502969983,-0.7098533101546813,-1.4995046657075521,-1.535693650032303,-1.5312782994886645,-1.5096718009229548,-1.525622528421604,-0.3928039727337433,-0.4664304647391533,-0.33808385814651454,-0.7132823531105049,-0.2127760661875913,-0.17642678568143802,-0.3828800278066985,-0.14327317569437936,-0.1453800301765872,-0.2156978660805345,-0.3276847291590263,-0.3005369742653917,-0.6586582490192955,-0.6553636375508426,-0.30491399356507254,-0.5493798940438127,-0.32839823236874394,-0.3668762015697974,-0.25712853649499634,0.0,1.0,2014-09-26,-0.1417246170087205
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01713820567256387,0.05125948850089987,0.0,0.0,0.14751357563706982,0.108068083236537,0.016816522689849504,0.01765593714119634,0.017288834123010507,0.014008692567063337,0.011484240286335108,0.017059564395391382,0.01647118014120178,0.342341210547204,0.3223097911784597,0.5474685013173239,0.0,0.017288834123010507,0.013331968917624667,0.022415749739988798,0.0045676444951141,0.11838388793678895,0.09046601829035573,0.38609196937657037,0.8860050072264802,0.0898739390027861,0.25611275671123557,0.4736150844496214,0.38324156326006104,0.3930189555495151,0.41481016339028315,-0.6973502953389693,-1.183839362768726,-0.9333377035498862,-0.6920386020065563,-0.4383475282136372,-0.4269968886278698,-0.3460585193654963,-0.5405508305518156,-1.194104640344907,-0.47870244502969983,-0.7098533101546813,-1.4995046657075521,-1.535693650032303,-1.5312782994886645,-1.5096718009229548,-1.525622528421604,-0.3928039727337433,-0.4664304647391533,-0.33808385814651454,-0.7132823531105049,-0.2127760661875913,-0.17642678568143802,-0.3828800278066985,-0.14327317569437936,-0.1453800301765872,-0.2156978660805345,-0.3276847291590263,-0.3005369742653917,-0.6586582490192955,-0.6553636375508426,-0.30491399356507254,-0.5493798940438127,-0.32839823236874394,-0.3668762015697974,-0.25712853649499634,0.0,0.0,2014-09-27,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01713820567256387,0.05125948850089987,0.0,0.0,0.14149481152639715,0.11190562219431649,0.0166887081464226,0.01735850521546926,0.017173038966028786,0.013888894685935342,0.011359129607990674,0.016887313504096415,0.016333273825063173,0.3420434983731607,0.3217954782751697,0.5479162681686495,0.0,0.017173038966028786,0.013256066434119976,0.022260686582856917,0.0045676444951141,0.11838388793678895,0.09046601829035573,0.38609196937657037,0.853217828644058,0.0842510960175554,0.25611275671123557,0.4736150844496214,0.38324156326006104,0.3930189555495151,0.41481016339028315,-0.6973502953389693,-1.183839362768726,-0.9333377035498862,-0.6920386020065563,-0.4383475282136372,-0.4269968886278698,-0.3460585193654963,-0.5405508305518156,-1.194104640344907,-0.47870244502969983,-0.7098533101546813,-1.4995046657075521,-1.535693650032303,-1.5312782994886645,-1.5096718009229548,-1.525622528421604,-0.3928039727337433,-0.4664304647391533,-0.33808385814651454,-0.7132823531105049,-0.2127760661875913,-0.17642678568143802,-0.3828800278066985,-0.14327317569437936,-0.1453800301765872,-0.2156978660805345,-0.3276847291590263,-0.3005369742653917,-0.6586582490192955,-0.6553636375508426,-0.30491399356507254,-0.5493798940438127,-0.32839823236874394,-0.3668762015697974,-0.25712853649499634,0.0,0.0,2014-09-28,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016915092872334662,0.06881363023569337,0.0,0.0,0.14007315375822071,0.15635873381521292,0.016457904080149688,0.01711565434748531,0.017056142434678713,0.013767957358917747,0.01123282895160288,0.016704892626823547,0.016186850673751516,0.3417306957912445,0.3213120156145941,0.5482382258292186,0.0,0.017056142434678713,0.013196123520642398,0.02208220473609534,0.0048062797232390885,0.11557504915345193,0.08872913358964292,0.38609196937657053,0.8227725913889519,0.10765167714059425,0.2516347085780548,0.4776609930110658,0.4133593802516618,0.3930189555495151,0.41481016339028315,-0.6973502953389693,-1.183839362768726,-0.9333377035498862,-0.6920386020065563,-0.4383475282136372,-0.4269968886278698,-0.3460585193654963,-0.5405508305518156,-1.194104640344907,-0.47870244502969983,-0.7098533101546813,-1.4995046657075521,-1.535693650032303,-1.5312782994886645,-1.5096718009229548,-1.525622528421604,-0.3928039727337433,-0.4664304647391533,-0.33808385814651454,-0.7132823531105049,-0.2127760661875913,-0.17642678568143802,-0.3828800278066985,-0.14327317569437936,-0.1453800301765872,-0.2156978660805345,-0.3276847291590263,-0.3005369742653917,-0.6586582490192955,-0.6553636375508426,-0.30491399356507254,-0.5493798940438127,-0.32839823236874394,-0.3668762015697974,-0.25712853649499634,0.0,1.0,2014-09-29,-0.5433855089076345
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01648551165064474,0.05861286916328523,0.0,0.0,0.13687365803872587,0.13346669357451635,0.016314658000635418,0.01682824023255559,0.016922126019906808,0.013629308360595824,0.01108803114659581,0.016479931871816605,0.01601520687584622,0.34128569821267574,0.3208227996693003,0.5481781837055434,0.0,0.016922126019906808,0.013173117820551205,0.021817446096147483,0.005053961358146694,0.09400002469454383,0.11483998740867025,0.23773643851125284,0.7808021015172545,0.11100670237559519,0.24772362579880614,0.4761545864880606,0.40151096221912264,0.3930189555495151,0.41481016339028315,-0.6973502953389693,-1.183839362768726,-0.9333377035498862,-0.6920386020065563,-0.4383475282136372,-0.4269968886278698,-0.3460585193654963,-0.5405508305518156,-1.194104640344907,-0.47870244502969983,-0.7098533101546813,-1.4995046657075521,-1.535693650032303,-1.5312782994886645,-1.5096718009229548,-1.525622528421604,-0.3928039727337433,-0.4664304647391533,-0.33808385814651454,-0.7132823531105049,-0.2127760661875913,-0.17642678568143802,-0.3828800278066985,-0.14327317569437936,-0.1453800301765872,-0.2156978660805345,-0.3276847291590263,-0.3005369742653917,-0.6586582490192955,-0.6553636375508426,-0.30491399356507254,-0.5493798940438127,-0.32839823236874394,-0.3668762015697974,-0.25712853649499634,0.0,1.0,2014-09-30,-1.051950204719554
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016079243992118235,0.0868940807693074,0.0,0.0,0.13922668102068506,0.20206153922818995,0.016101298154314478,0.01649868133782899,0.016776126732013452,0.013478262273766972,0.010930286466919563,0.016222807580087092,0.015822167988924225,0.34075619467766105,0.32030952642467336,0.5479271181990383,0.14953489906129222,0.016776126732013452,0.013178082333058855,0.021489514909481776,0.005179101867895037,0.0788794668943284,0.21573378568040452,0.08190289143196154,0.727439032896809,0.13207688469162582,0.24224065372286488,0.47403239662201513,0.38510584007260007,0.3930189555495151,0.41481016339028315,-0.6973502953389693,-1.183839362768726,-0.9333377035498862,-0.6920386020065563,-0.4383475282136372,-0.4269968886278698,-0.3460585193654963,-0.5405508305518156,-1.194104640344907,-0.47870244502969983,-0.7098533101546813,-1.4995046657075521,-1.535693650032303,-1.5312782994886645,-1.5096718009229548,-1.525622528421604,-0.3928039727337433,-0.4664304647391533,-0.33808385814651454,-0.7132823531105049,-0.2127760661875913,-0.17642678568143802,-0.3828800278066985,-0.14327317569437936,-0.1453800301765872,-0.2156978660805345,-0.3276847291590263,-0.3005369742653917,-0.6586582490192955,-0.6553636375508426,-0.30491399356507254,-0.5493798940438127,-0.32839823236874394,-0.3668762015697974,-0.25712853649499634,0.0,1.0,2014-10-01,-1.0054370988181185
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017940751504133906,0.13764054271236645,0.0,0.0,0.1499084254251193,0.3121749811128837,0.016262995275609024,0.016522690084858346,0.016776608435211136,0.013478760628136181,0.010930806922311596,0.016311192433186277,0.015799716838041857,0.34152779363284946,0.3200765426949553,0.5508522607121007,0.39238410647734484,0.016776608435211136,0.013101127136941806,0.021591806637466328,0.006452824772541858,0.24725264726307095,0.18188254042313506,0.35921244625597243,0.7034958019845099,0.283611759531251,0.25054414924329416,0.48236339545719276,0.4507166375507816,0.3930189555495151,0.41481016339028315,-0.6973502953389693,-1.183839362768726,-0.9333377035498862,-0.6920386020065563,-0.4383475282136372,-0.4269968886278698,-0.3460585193654963,-0.5405508305518156,-1.194104640344907,-0.47870244502969983,-0.7098533101546813,-1.4995046657075521,-1.535693650032303,-1.5312782994886645,-1.5096718009229548,-1.525622528421604,-0.3928039727337433,-0.4664304647391533,-0.33808385814651454,-0.7132823531105049,-0.2127760661875913,-0.17642678568143802,-0.3828800278066985,-0.14327317569437936,-0.1453800301765872,-0.2156978660805345,-0.3276847291590263,-0.3005369742653917,-0.6586582490192955,-0.6553636375508426,-0.30491399356507254,-0.5493798940438127,-0.32839823236874394,-0.3668762015697974,-0.25712853649499634,0.0,1.0,2014-10-02,4.653675593786688
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01857179925898835,0.07800494099364445,0.0,0.0,0.14979627635893036,0.17034336684726034,0.016551836045708944,0.016605597945606943,0.01681794651158869,0.013521527649564546,0.010975470575886208,0.016489696654904917,0.01583191028058583,0.34257137406942617,0.3201304052213023,0.5538458303381413,0.4034119788002065,0.01681794651158869,0.013084702775993346,0.021704413194978255,0.006150922857337022,0.2985353022859245,0.1688483505902486,0.45633005318461106,0.6902311409601055,0.5647416431097616,0.25553305678392413,0.48447031158998255,0.46761143675290395,0.3930189555495151,0.41481016339028315,-0.6973502953389693,-1.183839362768726,-0.9333377035498862,-0.6920386020065563,-0.4383475282136372,-0.4269968886278698,-0.3460585193654963,-0.5405508305518156,-1.194104640344907,-0.47870244502969983,-0.7098533101546813,-1.4995046657075521,-1.535693650032303,-1.5312782994886645,-1.5096718009229548,-1.525622528421604,-0.3928039727337433,-0.4664304647391533,-0.33808385814651454,-0.7132823531105049,-0.2127760661875913,-0.17642678568143802,-0.3828800278066985,-0.14327317569437936,-0.1453800301765872,-0.2156978660805345,-0.3276847291590263,-0.3005369742653917,-0.6586582490192955,-0.6553636375508426,-0.30491399356507254,-0.5493798940438127,-0.32839823236874394,-0.3668762015697974,-0.25712853649499634,0.0,1.0,2014-10-03,1.5074365885482166
