counts__tweet_count,counts__nlp_tweet_count,counts__tesla,counts__stock,counts__market,counts__price,counts__profit,counts__loss,counts__revenue,counts__inflation,counts__interest,counts__bitcoin,counts__dogecoin,counts__crypto,counts__ethereum,counts__spacex,counts__model,counts__cybertruck,counts__starship,counts__buy,counts__sell,counts__likeCount,counts__quoteCount,counts__retweetCount,counts__replyCount,counts__nasdaq_stockprice,counts__nasdaq_volume,counts__nasdaq_volatility,counts__nasdaq_volatility_std_10,counts__nasdaq_avg_volume_20,counts__nasdaq_volume_spike_20,counts__nasdaq_stockprice_sma_5,counts__nasdaq_stockprice_sma_10,counts__nasdaq_stockprice_sma_20,counts__nasdaq_stockprice_sma_50,counts__nasdaq_stockprice_sma_100,counts__nasdaq_stockprice_ema_12,counts__nasdaq_stockprice_ema_26,counts__nasdaq_stockprice_macd_line,counts__nasdaq_stockprice_macd_signal,counts__nasdaq_stockprice_macd_hist,counts__nasdaq_stockprice_rsi_14,counts__nasdaq_stockprice_bb_mean_20,counts__nasdaq_stockprice_bb_upper_20,counts__nasdaq_stockprice_bb_lower_20,counts__nasdaq_atr_14,counts__nasdaq_pdi_14,counts__nasdaq_mdi_14,counts__nasdaq_dx_14,counts__nasdaq_adx_14,counts__nasdaq_stoch_d_3,counts__nasdaq_obv,counts__nasdaq_stockprice_momentum_7,counts__nasdaq_stockprice_roc_7,counts__nasdaq_stockprice_momentum_21,counts__nasdaq_stockprice_roc_21,scores__neg,scores__neu,scores__pos,scores__polarized,scores__anger,scores__disgust,scores__fear,scores__joy,scores__neutral,scores__sadness,scores__surprise,scores__Extroversion,scores__Neuroticism,scores__Agreeableness,scores__Conscientiousness,scores__Openness,scores__arts_culture,scores__business_entrepreneurs,scores__celebrity_pop_culture,scores__diaries_daily_life,scores__family,scores__fashion_style,scores__film_tv_video,scores__fitness_&_health,scores__food_&_dining,scores__gaming,scores__learning_educational,scores__music,scores__news_social_concern,scores__other_hobbies,scores__relationships,scores__science_technology,scores__sports,scores__travel_adventure,scores__youth_student_life,binary__no_tweets,binary__is_trading_day,date,nasdaq_change_stockprice
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028838770283486248,0.09697177375390657,0.0,0.0,0.13108992196632044,0.23218987896123672,0.02746472943313022,0.026753042273189642,0.019563614051293643,0.012693989875596667,0.012969951753434683,0.02323686156442112,0.01792327623428569,0.6565884905751367,0.6684860214033794,0.48712596794869073,0.0,0.019563614051293643,0.007547689221488241,0.03415369776222732,0.020076827073326545,0.5053267336331367,0.0,0.9999999999999999,0.9999999999999999,0.21699358103529187,0.018774996106989624,0.5475317597822087,0.5641722334541639,0.5664192693867348,0.5738831678060304,-0.6973502953389693,-1.183839362768726,-0.9333377035498862,-0.6920386020065563,-0.4383475282136372,-0.4269968886278698,-0.3460585193654963,-0.5405508305518156,-1.194104640344907,-0.47870244502969983,-0.7098533101546813,-1.4995046657075521,-1.535693650032303,-1.5312782994886645,-1.5096718009229548,-1.525622528421604,-0.3928039727337433,-0.4664304647391533,-0.33808385814651454,-0.7132823531105049,-0.2127760661875913,-0.17642678568143802,-0.3828800278066985,-0.14327317569437936,-0.1453800301765872,-0.2156978660805345,-0.3276847291590263,-0.3005369742653917,-0.6586582490192955,-0.6553636375508426,-0.30491399356507254,-0.5493798940438127,-0.32839823236874394,-0.3668762015697974,-0.25712853649499634,0.0,1.0,2014-09-24,1.0320131577508107
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021369008703886083,0.11294621464847525,0.0,0.0,0.12472832377991286,0.2813938944624388,0.025547354363049446,0.025859811292303803,0.018660689291104704,0.011764392203502005,0.012020145027942408,0.022054420359913007,0.017317540988818436,0.6483719277096882,0.6656805278375276,0.47044808061497884,0.0,0.018660689291104704,0.008756819232870361,0.03111506811033976,0.027732266687086962,0.4133450430197344,0.0941831831345737,0.63482697380694,0.9696189076638931,0.16741094634923598,0.015779787119506495,0.5046866802722183,0.47986798095149663,0.5664192693867348,0.5738831678060304,-0.6973502953389693,-1.183839362768726,-0.9333377035498862,-0.6920386020065563,-0.4383475282136372,-0.4269968886278698,-0.3460585193654963,-0.5405508305518156,-1.194104640344907,-0.47870244502969983,-0.7098533101546813,-1.4995046657075521,-1.535693650032303,-1.5312782994886645,-1.5096718009229548,-1.525622528421604,-0.3928039727337433,-0.4664304647391533,-0.33808385814651454,-0.7132823531105049,-0.2127760661875913,-0.17642678568143802,-0.3828800278066985,-0.14327317569437936,-0.1453800301765872,-0.2156978660805345,-0.3276847291590263,-0.3005369742653917,-0.6586582490192955,-0.6553636375508426,-0.30491399356507254,-0.5493798940438127,-0.32839823236874394,-0.3668762015697974,-0.25712853649499634,0.0,1.0,2014-09-25,-1.942172072284432
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02520561664131632,0.08526420818173573,0.0,0.0,0.11515276200499872,0.22085831037661852,0.024400727530149546,0.025533533670582254,0.018330870745115913,0.01142483062973293,0.011673201531668453,0.021653760489579177,0.01705136428113907,0.6464211982978493,0.6629996518686657,0.47174971879051186,0.0,0.018330870745115913,0.008337767635068827,0.03088284908182959,0.02799289311372706,0.3693415650489933,0.08604396941609649,0.63482697380694,0.9414078933517939,0.27202069642161536,0.018308437112455528,0.5258317905047977,0.52134897231168,0.5664192693867348,0.5738831678060304,-0.6973502953389693,-1.183839362768726,-0.9333377035498862,-0.6920386020065563,-0.4383475282136372,-0.4269968886278698,-0.3460585193654963,-0.5405508305518156,-1.194104640344907,-0.47870244502969983,-0.7098533101546813,-1.4995046657075521,-1.535693650032303,-1.5312782994886645,-1.5096718009229548,-1.525622528421604,-0.3928039727337433,-0.4664304647391533,-0.33808385814651454,-0.7132823531105049,-0.2127760661875913,-0.17642678568143802,-0.3828800278066985,-0.14327317569437936,-0.1453800301765872,-0.2156978660805345,-0.3276847291590263,-0.3005369742653917,-0.6586582490192955,-0.6553636375508426,-0.30491399356507254,-0.5493798940438127,-0.32839823236874394,-0.3668762015697974,-0.25712853649499634,0.0,1.0,2014-09-26,1.017293141685793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02520561664131632,0.08526420818173573,0.0,0.0,0.10731821146188716,0.23062524733763762,0.02413781791128594,0.025106258512461288,0.01806101920748876,0.011147007523921892,0.011389338671080718,0.02131474059929661,0.016804904366621132,0.6450610123463995,0.6605506057145102,0.4741711949249975,0.0,0.01806101920748876,0.007945739666658458,0.03074299067364178,0.02799289311372706,0.3693415650489933,0.08604396941609649,0.63482697380694,0.9152119514905593,0.2112361812227469,0.018308437112455528,0.5258317905047977,0.52134897231168,0.5664192693867348,0.5738831678060304,-0.6973502953389693,-1.183839362768726,-0.9333377035498862,-0.6920386020065563,-0.4383475282136372,-0.4269968886278698,-0.3460585193654963,-0.5405508305518156,-1.194104640344907,-0.47870244502969983,-0.7098533101546813,-1.4995046657075521,-1.535693650032303,-1.5312782994886645,-1.5096718009229548,-1.525622528421604,-0.3928039727337433,-0.4664304647391533,-0.33808385814651454,-0.7132823531105049,-0.2127760661875913,-0.17642678568143802,-0.3828800278066985,-0.14327317569437936,-0.1453800301765872,-0.2156978660805345,-0.3276847291590263,-0.3005369742653917,-0.6586582490192955,-0.6553636375508426,-0.30491399356507254,-0.5493798940438127,-0.32839823236874394,-0.3668762015697974,-0.25712853649499634,0.0,0.0,2014-09-27,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02520561664131632,0.08526420818173573,0.0,0.0,0.10078941934262756,0.23913553089784395,0.024197184599416444,0.024412019832694143,0.01783614292613278,0.010915488269079343,0.011152786287257632,0.021027877615211465,0.01657670074206752,0.6441790035898582,0.6583940168856884,0.4772259289959752,0.0,0.01783614292613278,0.00758437334926898,0.03066180344783148,0.02799289311372706,0.3693415650489933,0.08604396941609649,0.63482697380694,0.8908871483336982,0.3164726157520491,0.018308437112455528,0.5258317905047977,0.52134897231168,0.5664192693867348,0.5738831678060304,-0.6973502953389693,-1.183839362768726,-0.9333377035498862,-0.6920386020065563,-0.4383475282136372,-0.4269968886278698,-0.3460585193654963,-0.5405508305518156,-1.194104640344907,-0.47870244502969983,-0.7098533101546813,-1.4995046657075521,-1.535693650032303,-1.5312782994886645,-1.5096718009229548,-1.525622528421604,-0.3928039727337433,-0.4664304647391533,-0.33808385814651454,-0.7132823531105049,-0.2127760661875913,-0.17642678568143802,-0.3828800278066985,-0.14327317569437936,-0.1453800301765872,-0.2156978660805345,-0.3276847291590263,-0.3005369742653917,-0.6586582490192955,-0.6553636375508426,-0.30491399356507254,-0.5493798940438127,-0.32839823236874394,-0.3668762015697974,-0.25712853649499634,0.0,0.0,2014-09-28,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02467032777208439,0.09445122962422726,0.0,0.0,0.09641036004761863,0.27106711752952845,0.023359773070834644,0.02378016582957798,0.017603735986688462,0.010676215896217589,0.010908312235965612,0.020701453078500853,0.016324285634718272,0.6430760498101634,0.6564219568554197,0.47915334321742753,0.0,0.017603735986688462,0.007279378617008114,0.03050807157322044,0.028627568002375592,0.36630624920317423,0.08548253460431574,0.63482697380694,0.8682998311166131,0.30544144742850743,0.015624946917004478,0.542209656679437,0.5535062221530103,0.5664192693867348,0.5738831678060304,-0.6973502953389693,-1.183839362768726,-0.9333377035498862,-0.6920386020065563,-0.4383475282136372,-0.4269968886278698,-0.3460585193654963,-0.5405508305518156,-1.194104640344907,-0.47870244502969983,-0.7098533101546813,-1.4995046657075521,-1.535693650032303,-1.5312782994886645,-1.5096718009229548,-1.525622528421604,-0.3928039727337433,-0.4664304647391533,-0.33808385814651454,-0.7132823531105049,-0.2127760661875913,-0.17642678568143802,-0.3828800278066985,-0.14327317569437936,-0.1453800301765872,-0.2156978660805345,-0.3276847291590263,-0.3005369742653917,-0.6586582490192955,-0.6553636375508426,-0.30491399356507254,-0.5493798940438127,-0.32839823236874394,-0.3668762015697974,-0.25712853649499634,0.0,1.0,2014-09-29,-0.1405048065867609
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023618302097018096,0.1368387007515821,0.0,0.0,0.0975636833261154,0.3890204521563251,0.023811640696073444,0.02304183519086689,0.017327649915664323,0.010391974085340538,0.010617891130425605,0.020260759743594092,0.016009762013869777,0.6412279137516742,0.6544307832623755,0.47895370092308176,0.0,0.017327649915664323,0.007064691421277913,0.030174901235050178,0.026947001296420844,0.3587246945004391,0.07791098732430111,0.6562731709705528,0.8488655874237724,0.2659881642536925,0.012227048395199513,0.5445503754342319,0.5581345985229422,0.5664192693867348,0.5738831678060304,-0.6973502953389693,-1.183839362768726,-0.9333377035498862,-0.6920386020065563,-0.4383475282136372,-0.4269968886278698,-0.3460585193654963,-0.5405508305518156,-1.194104640344907,-0.47870244502969983,-0.7098533101546813,-1.4995046657075521,-1.535693650032303,-1.5312782994886645,-1.5096718009229548,-1.525622528421604,-0.3928039727337433,-0.4664304647391533,-0.33808385814651454,-0.7132823531105049,-0.2127760661875913,-0.17642678568143802,-0.3828800278066985,-0.14327317569437936,-0.1453800301765872,-0.2156978660805345,-0.3276847291590263,-0.3005369742653917,-0.6586582490192955,-0.6553636375508426,-0.30491399356507254,-0.5493798940438127,-0.32839823236874394,-0.3668762015697974,-0.25712853649499634,0.0,1.0,2014-09-30,-0.2765285277462115
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01759823997811355,0.14712336373073515,0.0,0.0,0.09967441915256228,0.4140232665551,0.022283370868048935,0.021694207673109978,0.01667776914300273,0.009722895464350179,0.009934267028110677,0.018946607249979763,0.01525613640179252,0.633196069849739,0.6510406970388375,0.46434197570877234,0.31430785307084835,0.01667776914300273,0.007862508590364692,0.0280617318308225,0.0333349152177017,0.2931398041837717,0.27127959576430244,0.10072676236679375,0.7909349822004648,0.1816795149251607,0.008655809764380374,0.5023781171282105,0.4745369711178311,0.5664192693867348,0.5738831678060304,-0.6973502953389693,-1.183839362768726,-0.9333377035498862,-0.6920386020065563,-0.4383475282136372,-0.4269968886278698,-0.3460585193654963,-0.5405508305518156,-1.194104640344907,-0.47870244502969983,-0.7098533101546813,-1.4995046657075521,-1.535693650032303,-1.5312782994886645,-1.5096718009229548,-1.525622528421604,-0.3928039727337433,-0.4664304647391533,-0.33808385814651454,-0.7132823531105049,-0.2127760661875913,-0.17642678568143802,-0.3828800278066985,-0.14327317569437936,-0.1453800301765872,-0.2156978660805345,-0.3276847291590263,-0.3005369742653917,-0.6586582490192955,-0.6553636375508426,-0.30491399356507254,-0.5493798940438127,-0.32839823236874394,-0.3668762015697974,-0.25712853649499634,0.0,1.0,2014-10-01,-1.5867817126784425
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018283017251522538,0.13364289634434057,0.0,0.0,0.10015586838454008,0.3753839725358167,0.020892668100550016,0.02086110873956243,0.01615291045989431,0.00918253215667636,0.009382156454639301,0.017941699426396618,0.014610932545241817,0.6279969625358394,0.6471653133789755,0.45927301526606684,0.3338214576735855,0.01615291045989431,0.008090112601285337,0.026780052459323134,0.037557084972709015,0.2439619603221885,0.3518834637049713,0.08851814912349926,0.7362657804573925,0.1729588968874555,0.011999845453201692,0.5369448744480683,0.5426359459581144,0.5664192693867348,0.5738831678060304,-0.6973502953389693,-1.183839362768726,-0.9333377035498862,-0.6920386020065563,-0.4383475282136372,-0.4269968886278698,-0.3460585193654963,-0.5405508305518156,-1.194104640344907,-0.47870244502969983,-0.7098533101546813,-1.4995046657075521,-1.535693650032303,-1.5312782994886645,-1.5096718009229548,-1.525622528421604,-0.3928039727337433,-0.4664304647391533,-0.33808385814651454,-0.7132823531105049,-0.2127760661875913,-0.17642678568143802,-0.3828800278066985,-0.14327317569437936,-0.1453800301765872,-0.2156978660805345,-0.3276847291590263,-0.3005369742653917,-0.6586582490192955,-0.6553636375508426,-0.30491399356507254,-0.5493798940438127,-0.32839823236874394,-0.3668762015697974,-0.25712853649499634,0.0,1.0,2014-10-02,0.1834053999143048
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022117934889843205,0.09810606442367863,0.0,0.0,0.09719286759744619,0.280260309880424,0.02027237400072668,0.020578510452120558,0.015920592991612637,0.00894335189800638,0.009137776520061924,0.01769099582487277,0.0143080809956877,0.6286406173730543,0.6442090260060676,0.46887303037617584,0.36136931031168684,0.015920592991612637,0.007785172810903185,0.026626443476005512,0.03865052845796539,0.37657770967690096,0.32259982380021596,0.09898921591073,0.6862532743578816,0.2857110555193728,0.0147449350869474,0.5369377093391429,0.5428882563288564,0.5664192693867348,0.5738831678060304,-0.6973502953389693,-1.183839362768726,-0.9333377035498862,-0.6920386020065563,-0.4383475282136372,-0.4269968886278698,-0.3460585193654963,-0.5405508305518156,-1.194104640344907,-0.47870244502969983,-0.7098533101546813,-1.4995046657075521,-1.535693650032303,-1.5312782994886645,-1.5096718009229548,-1.525622528421604,-0.3928039727337433,-0.4664304647391533,-0.33808385814651454,-0.7132823531105049,-0.2127760661875913,-0.17642678568143802,-0.3828800278066985,-0.14327317569437936,-0.1453800301765872,-0.2156978660805345,-0.3276847291590263,-0.3005369742653917,-0.6586582490192955,-0.6553636375508426,-0.30491399356507254,-0.5493798940438127,-0.32839823236874394,-0.3668762015697974,-0.25712853649499634,0.0,1.0,2014-10-03,1.0252340723351017
