counts__tweet_count,counts__nlp_tweet_count,counts__tesla,counts__stock,counts__market,counts__price,counts__profit,counts__loss,counts__revenue,counts__inflation,counts__interest,counts__bitcoin,counts__dogecoin,counts__crypto,counts__ethereum,counts__spacex,counts__model,counts__cybertruck,counts__starship,counts__buy,counts__sell,counts__likeCount,counts__quoteCount,counts__retweetCount,counts__replyCount,counts__nasdaq_stockprice,counts__nasdaq_volume,counts__nasdaq_volatility,counts__nasdaq_volatility_std_10,counts__nasdaq_avg_volume_20,counts__nasdaq_volume_spike_20,counts__nasdaq_stockprice_sma_5,counts__nasdaq_stockprice_sma_10,counts__nasdaq_stockprice_sma_20,counts__nasdaq_stockprice_sma_50,counts__nasdaq_stockprice_sma_100,counts__nasdaq_stockprice_ema_12,counts__nasdaq_stockprice_ema_26,counts__nasdaq_stockprice_macd_line,counts__nasdaq_stockprice_macd_signal,counts__nasdaq_stockprice_macd_hist,counts__nasdaq_stockprice_rsi_14,counts__nasdaq_stockprice_bb_mean_20,counts__nasdaq_stockprice_bb_upper_20,counts__nasdaq_stockprice_bb_lower_20,counts__nasdaq_atr_14,counts__nasdaq_pdi_14,counts__nasdaq_mdi_14,counts__nasdaq_dx_14,counts__nasdaq_adx_14,counts__nasdaq_stoch_d_3,counts__nasdaq_obv,counts__nasdaq_stockprice_momentum_7,counts__nasdaq_stockprice_roc_7,counts__nasdaq_stockprice_momentum_21,counts__nasdaq_stockprice_roc_21,scores__neg,scores__neu,scores__pos,scores__polarized,scores__anger,scores__disgust,scores__fear,scores__joy,scores__neutral,scores__sadness,scores__surprise,scores__Extroversion,scores__Neuroticism,scores__Agreeableness,scores__Conscientiousness,scores__Openness,scores__arts_culture,scores__business_entrepreneurs,scores__celebrity_pop_culture,scores__diaries_daily_life,scores__family,scores__fashion_style,scores__film_tv_video,scores__fitness_&_health,scores__food_&_dining,scores__gaming,scores__learning_educational,scores__music,scores__news_social_concern,scores__other_hobbies,scores__relationships,scores__science_technology,scores__sports,scores__travel_adventure,scores__youth_student_life,binary__no_tweets,binary__is_trading_day,date,nasdaq_change_volatility
0.09615384615384616,0.07777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10440574857003969,0.019078229401732552,0.1237562848376785,0.09751523946910363,0.015372058774660635,0.29933877142376486,0.8041289394381853,0.21467317285260049,0.19529198728215902,0.346242835685647,0.046547932648504986,0.06176256470598562,0.04170609212947807,0.017225188644458544,0.1252254594731077,0.04333608997043781,0.032239773677744,0.3640868268902406,0.37743347459108567,0.3554240070215021,0.34854249423256134,0.04170609212947807,0.07991617498285497,0.025848543924763767,0.8669826827895123,0.23197380489174735,0.792028186115491,0.37528044383645354,0.36630323305567647,0.17794498159530245,0.04818414621739642,0.2546294115139645,0.1484398281899003,0.3025185548049085,0.2828847204567197,-1.3568400142811026,-0.06334821522475043,1.330334651068226,-0.2620216045594187,-0.6624688246369963,-0.852837058037863,-0.5470195769110474,-0.12136065946083617,1.1527123771988417,-0.2771168148060669,0.058110926248730634,0.2636932198474398,0.12276287442350302,-0.053802142974162866,-0.34206001024876503,0.4019388481172919,-0.12424073508362068,-0.5207622194131307,-0.30594047980842415,-0.4606767231694326,-0.14776585926143193,-0.12269948162850539,-0.5971243952999516,-0.12404877957303144,-0.20791784590942808,-0.23174031433116993,0.8335567322303669,-0.2165404134548717,-0.977580300391114,-0.24847951214377975,-0.2453747459910611,3.9386695860272116,-0.35667776303263293,-0.27854670163046585,0.36153935195192394,0.0,1.0,2022-11-03,0.4087690809903899
0.2403846153846154,0.24444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35553281496082095,0.10922542231152867,0.39805310587441567,0.4157810435907416,0.031059404423904313,0.33540168148601013,0.8012456933671882,0.1959172950034358,0.2118593228219714,0.38109137948470345,0.030949207558107483,0.05274039691170085,0.04269868421965306,0.014135026680933915,0.12268534517530805,0.03716908741943281,0.0287646558798742,0.32147381699215,0.3511777041253318,0.30262356257562134,0.41242874125425477,0.04269868421965306,0.07777560537609673,0.03015748192112322,0.8659885883135537,0.23861288607367437,0.7168633893126981,0.31558414483090214,0.3650358289624278,0.07808751725515298,0.07023646801199268,0.1527027148295968,0.04551292934911089,0.47841937480817925,0.49263004135047983,2.7444221282519097,-1.4182457867073335,-1.2363587169025432,1.0737036985381796,2.6654936180206033,1.4110721773950696,-0.3493119409918877,-0.6453916767414908,-1.6215962588733694,0.5993782896229142,0.025100535374999254,1.5214317051663249,-0.08265709752640195,-0.017398564909309487,0.026186710305131578,0.9456343399942536,-0.4962358637791604,-0.5807873555280001,-0.4502170968546226,0.6356125790684185,-0.1298369171630106,-0.19867860898650216,-0.6688602912956207,0.08695688666498981,-0.21785992379635089,-0.2934965225207694,-0.21331274693971192,-0.35637727493691573,1.110768713360558,-0.5035511224536523,0.024794397049649444,-0.6568373217944029,-0.38930009182878245,-0.28890736126042466,-0.21642958338611892,0.0,1.0,2022-11-04,-0.247908058824231
0.40384615384615385,0.3666666666666667,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5179161439749977,0.10811049153014801,0.4612853999004064,0.3805287838954297,0.031059404423904313,0.33540168148601013,0.8012456933671882,0.1735609334346016,0.22842665836178377,0.3741384845154057,0.018193165305712133,0.04656159290983464,0.0436912763098285,0.011343119317369865,0.11993289279220787,0.03195085449165935,0.025546954215179607,0.28936359873584483,0.32231263315015707,0.2813474050685587,0.32849679789038055,0.0436912763098285,0.07541058495971109,0.03470592191212085,0.8659885883135537,0.23861288607367437,0.7168633893126981,0.31558414483090214,0.3638589537329825,0.15237209203281532,0.07023646801199268,0.1527027148295968,0.04551292934911089,0.47841937480817925,0.49263004135047983,0.21183835326508857,-0.06421224932390483,-0.08657395057893404,0.48664747863757907,-0.5410237601192602,-0.8261484980512052,-0.7522957256886931,-0.31524123274393656,0.9473706297304576,0.04966903463515237,0.461189783524,0.4351379707927577,-0.22292597379345072,0.28553024164720237,0.2851053745061408,0.26811929861925754,-0.20835634687122007,-0.12846796323841436,-0.2032488116173473,2.149845476031115,-0.08210091828504312,-0.1690640869905241,-0.19154593913625942,-0.21083232064127497,-0.17834888770690338,-0.24445125769422127,0.7791358311707396,0.5177833302096345,-0.9406932629124044,0.8525022767289716,-0.1452258460686069,-0.25056343786961127,-0.3373544472817072,-0.22990860030484236,0.21330540679487342,0.0,0.0,2022-11-05,0.0
0.057692307692307696,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14813478176831799,0.10874512020938022,0.17554013461198656,0.16870414232861114,0.031059404423904313,0.33540168148601013,0.8012456933671882,0.12984617467051712,0.24427257487865583,0.3676274396199059,0.007857033233739319,0.04260533649254783,0.04239747873431621,0.008551211953805593,0.1168083541316014,0.027535426629697435,0.02256760082194398,0.2658479918029478,0.293464048673054,0.2814818354756533,0.32849679789038055,0.04239747873431621,0.07663122454612514,0.030764161902640197,0.8659885883135537,0.23861288607367437,0.7168633893126981,0.31558414483090214,0.3627661410199261,0.21876788546456605,0.07023646801199268,0.1527027148295968,0.04551292934911089,0.47841937480817925,0.49263004135047983,2.125843914139251,-0.9771400835485169,-1.0483773608924651,1.4995283477472117,2.124903274385399,-0.15909815419200513,-0.1674897846217721,0.1288884032716386,-0.6631901142005333,0.012696434128114525,-0.9640914654945598,1.7389569219389893,0.05074698663609942,-0.49566684393892957,-1.0668873744042546,1.1414495668530553,-0.49724782095677905,-0.586057152388596,-0.5415390703948403,-0.5221197522037033,-0.20442789402376677,-0.2091796090757666,-0.6590384782258245,-0.25897271982451425,-0.23202145772950297,-0.30862596207459186,-0.49252632971950194,-0.4061918162459329,1.9518005639193885,-0.4759138010633057,-0.3377229538764691,-0.73848312242213,-0.42592180446327355,-0.3344188109153883,-0.4054580100648041,0.0,0.0,2022-11-06,0.0
0.3557692307692308,0.3666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079627920944813,0.1418103767300718,0.5359693508746566,0.509171172552895,0.041643687853720746,0.23312359209397937,0.8043533770120371,0.12882389243961953,0.2350471889882002,0.25548397753622537,0.008844879060230904,0.03590067967963817,0.04105638666856337,0.006015413269886416,0.11382943529674372,0.025535124513272,0.020685513162638225,0.26277447100779405,0.2696327953402837,0.32239300201492166,0.3625926414708067,0.04105638666856337,0.07671875939743455,0.027935012343988763,0.8004684706906259,0.25974169507651457,0.7551575657035343,0.315584144830902,0.36175138635780246,0.25039051718927485,0.08825716240003012,0.2696186316146068,0.17008101968810452,0.37704692784404326,0.37094430867109657,-0.3534470642358719,0.17328463010419862,0.2245113977570761,0.25562446554441,0.4023061197580088,1.7166887509165536,-0.03879162043208262,-0.5886016572276804,0.545566095153256,-0.696513179494636,-1.0023822499107315,1.3762535102291618,-0.04808827984015131,0.008863071515467804,0.574336809373526,0.9325675429635416,-0.43790589022285303,-0.605325322180817,0.7244644380050688,-0.6362974214414153,-0.1350244222866974,-0.18523422192128003,-0.23537322268621308,-0.23015926912159315,-0.2118872788734144,-0.27489312494194196,-0.3004140587871573,-0.28915804612984514,1.4477217861106444,-0.7486977929912624,-0.2654266116878655,-0.5146724084238605,-0.33632730520120546,-0.31959580340026617,-0.26909953271260806,0.0,1.0,2022-11-07,0.2678697829742615
0.19230769230769232,0.18888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31171875028799495,0.04421141481251683,0.251485068992659,0.22371670865086749,0.047771229789017156,0.3026531206788312,0.8053713226746456,0.12161816612240042,0.23784930604612864,0.33320212172873936,0.015640961067391324,0.02984016000103007,0.0406415093452861,0.003379378290604862,0.1109348199099951,0.024847481922191772,0.019450312316888096,0.2700924708370687,0.25235921012817786,0.3758640297139388,0.3473586339752379,0.0406415093452861,0.07678295232050392,0.027020190721111392,0.796628455033963,0.34461726545282834,0.6675969410967479,0.15101558845301274,0.3412788179399847,0.30092293517298874,0.10901859192180008,0.3551831012458019,0.2626813932982823,0.35987248542162475,0.35136146496524867,0.4807249601055611,-0.9642861508861864,0.42752647813383343,0.8755100979023607,-0.23430351103489894,5.9078902014052055,-0.47316851761519085,-0.21995014359454898,-0.9873550416487951,-0.8815699307981112,-0.5158767349549059,1.438321249352919,0.10169469480988216,-0.13009020550935324,-0.22997037201276782,0.701219399914368,-0.35341141855618285,-0.5994482106499832,-0.44333344278788217,-0.671955879870821,-0.1733542270386607,-0.2018984728991804,-0.6380249167150109,-0.20349743727673916,-0.2156137349222504,-0.27591278440551514,-0.0987401404196585,-0.27609530293476864,1.6821386224132648,-0.5666400148000521,-0.31243996710175226,-0.4869748101317376,-0.21171656401231323,-0.33752780527623494,-0.09964914123954234,0.0,1.0,2022-11-08,0.0875083976263235
0.21153846153846156,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1639881137794856,0.03772339953103618,0.13092541724896792,0.22123093529031315,0.016584923266492302,0.2865440087315818,0.8096026854619375,0.10836510428967402,0.24330719471394624,0.3129423046691568,0.012604779650487785,0.02050128526177941,0.038953410416275425,0.00030422221348636036,0.10764655372925147,0.019151056579545633,0.015723809380124187,0.2380856599587037,0.2307052010736105,0.3401461860683288,0.19001145180765142,0.038953410416275425,0.07898151234599782,0.02123058268998812,0.7927558129845732,0.2996194551244561,0.7064381129841528,0.23242373878865893,0.3319297488267361,0.2596107701556129,0.0888921560492848,0.41435027830312493,0.32456173935235627,0.2944398685425956,0.2737864334228731,0.058166423618741275,0.8133247482494941,-0.6858389958616637,-0.9405240469039182,2.6020868620570354,-0.13599162656919275,0.38937364850186423,-0.40555180808714264,-0.5098539185844778,-0.4722299112759668,-0.8231253478524421,1.3271201184479435,0.2451483513312152,-0.20411004411168723,-0.5087167638729048,0.7988225406873688,-0.3776343952830407,-0.2747892720053014,-0.43318004620188694,1.4776080297584437,-0.12002476234191875,-0.1105043646458441,-0.5283635619202626,-0.20623945315172112,-0.1719209582215116,0.4595217142717053,0.6573730109116563,-0.3601109883688283,-0.85297036760574,0.9799611037479927,-0.02528212875370895,0.7454339112015567,-0.20502249405121664,0.20994587397250922,0.2870646985082447,0.0,1.0,2022-11-09,0.3634339712653034
0.2884615384615385,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34239078278476354,0.0706784227823822,0.2754887314667566,0.2661426961236115,0.10681092594648867,0.435852826890646,0.9999610908947093,0.42386902053905345,0.2702734910605109,0.46852964493804145,0.028494493378241836,0.022071723265901788,0.04059480705993157,0.0,0.10563261235934696,0.029128125655258685,0.01974571237037015,0.3298087519921223,0.2358354444786333,0.5585441712684533,0.4948870294614637,0.04059480705993157,0.08298658775981438,0.02030528315810831,0.9999999999999999,0.5349999909630865,0.5373245745024104,0.140983734163394,0.3123967595816892,0.47254626435085473,0.11490409024220472,0.9558512082236834,0.9555821139983085,0.610496952897417,0.6469892610197301,-0.9492164215575449,-1.188831912048794,1.9086600770065447,2.005960925342429,1.0399091549958213,-0.9869588557941226,-0.8244369768048511,2.370064385829662,-1.1845254517621346,-0.7118747780840934,-0.7262240804845245,0.6950726265108927,-0.31827132744232356,0.23232203210510105,0.4022712409358864,0.18508643351149012,0.018286840870191466,-0.6017827616832837,0.35735623237849407,1.2584516985128833,-0.04484916349636643,-0.18875676130765112,0.3268111078352572,-0.2376306196605219,-0.03432785124534762,-0.2606083962434333,-0.378922829839355,-0.2909778259056997,0.04930216105214564,0.4838258087704833,0.4961364994531319,-0.6851820305362997,-0.37664405183594646,-0.3345105856152249,-0.27961348004292624,0.0,1.0,2022-11-10,16.290777162359717
0.31730769230769235,0.2888888888888889,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2629721228242786,0.0765459822335465,0.2622202946042761,0.23219843358658898,0.13161241273888646,0.3778696663698695,1.0,0.5433989037602392,0.2884114240661575,0.3966934897703039,0.04958659139125876,0.027462070600550614,0.04358567483847864,0.0007359412291938483,0.10343887482205671,0.041637720487780916,0.025523714835221423,0.434346752240856,0.26553012876705806,0.7588418799536797,0.5756789208458883,0.04358567483847864,0.0917953954155093,0.01700696110000055,0.9860456397703278,0.6251594027021246,0.4853724629379011,0.26277583238818786,0.3087127519939813,0.6734603608570303,0.1386304273882495,1.0,0.9999999999999999,0.5968475313652557,0.6261013949371969,0.20365715946530688,-0.21163641335274233,0.04482517237716091,0.26980209304940833,0.5482764536173372,-0.00789867430224021,-0.5948515290156858,0.02877097050962085,0.4767109362302661,-0.8615822419996343,-0.23519153037074328,1.1126362777860614,0.03750044160671153,-0.34936486536560196,-0.7066431778333797,0.8260958824256658,0.16799536685014616,-0.4640836690989777,-0.3834834395739355,-0.6111769753797914,-0.16049355244320948,-0.19286463181336555,0.32587846880784077,-0.18032962067160027,-0.19362697138720547,0.17607513821013102,-0.2759493377232925,-0.3171178506439211,1.0980511414849177,-0.07762773388826723,-0.30814146540236664,-0.5563191645685693,-0.24100657838486125,-0.1688957377331761,-0.2724896897225636,0.0,1.0,2022-11-11,0.0028633584351123
0.2403846153846154,0.17777777777777778,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.16323094044687972,0.028375618290533953,0.17445103047242702,0.128928874760719,0.13161241273888646,0.3778696663698695,1.0,0.6223031156706401,0.3065493570718041,0.38927480291186595,0.0684585196923968,0.03741478717871449,0.04657654261702615,0.0020424563538903318,0.10115962793143685,0.05222276226914535,0.03087371711749065,0.5162394856921945,0.3093328938928066,0.8738787447891138,0.5069947868965093,0.04657654261702615,0.09974550427680828,0.014624920317032553,0.9860456397703278,0.6251594027021246,0.4853724629379011,0.26277583238818786,0.3052918878053954,0.9662190403642953,0.1386304273882495,1.0,0.9999999999999999,0.5968475313652557,0.6261013949371969,-0.6902778437208962,1.8971645816564469,-0.9211313064933963,-1.0013517484697578,-0.6324500924455901,-0.8579502808235371,1.185388951100831,-0.5321020294159955,0.8381060575093712,-0.5422864483146409,0.40060881771912077,0.7873422943408124,0.0244326428796016,0.32400272185365764,0.14313729410032952,0.4370235684493166,0.2093773981756671,-0.16026540073273035,-0.06452496221479484,1.1928211402881876,-0.07786586478480846,0.008436027430217955,-0.4013278226164679,0.10785436271864274,-0.1608359812823129,-0.06642289082479752,0.26386493866991034,-0.1661680054330629,-1.0880065341863636,2.525698737883716,-0.05601285482937291,0.4344888349346842,0.012444765092010701,0.2497782914495787,0.05386089727638721,0.0,0.0,2022-11-12,0.0
