counts__tweet_count,counts__nlp_tweet_count,counts__tesla,counts__stock,counts__market,counts__price,counts__profit,counts__loss,counts__revenue,counts__inflation,counts__interest,counts__bitcoin,counts__dogecoin,counts__crypto,counts__ethereum,counts__spacex,counts__model,counts__cybertruck,counts__starship,counts__buy,counts__sell,counts__likeCount,counts__quoteCount,counts__retweetCount,counts__replyCount,counts__sp500_stockprice,counts__sp500_volume,counts__sp500_volatility,counts__sp500_volatility_std_10,counts__sp500_avg_volume_20,counts__sp500_volume_spike_20,counts__sp500_stockprice_sma_5,counts__sp500_stockprice_sma_10,counts__sp500_stockprice_sma_20,counts__sp500_stockprice_sma_50,counts__sp500_stockprice_sma_100,counts__sp500_stockprice_ema_12,counts__sp500_stockprice_ema_26,counts__sp500_stockprice_macd_line,counts__sp500_stockprice_macd_signal,counts__sp500_stockprice_macd_hist,counts__sp500_stockprice_rsi_14,counts__sp500_stockprice_bb_mean_20,counts__sp500_stockprice_bb_upper_20,counts__sp500_stockprice_bb_lower_20,counts__sp500_atr_14,counts__sp500_pdi_14,counts__sp500_mdi_14,counts__sp500_dx_14,counts__sp500_adx_14,counts__sp500_stoch_d_3,counts__sp500_obv,counts__sp500_stockprice_momentum_7,counts__sp500_stockprice_roc_7,counts__sp500_stockprice_momentum_21,counts__sp500_stockprice_roc_21,scores__neg,scores__neu,scores__pos,scores__polarized,scores__anger,scores__disgust,scores__fear,scores__joy,scores__neutral,scores__sadness,scores__surprise,scores__Extroversion,scores__Neuroticism,scores__Agreeableness,scores__Conscientiousness,scores__Openness,scores__arts_culture,scores__business_entrepreneurs,scores__celebrity_pop_culture,scores__diaries_daily_life,scores__family,scores__fashion_style,scores__film_tv_video,scores__fitness_&_health,scores__food_&_dining,scores__gaming,scores__learning_educational,scores__music,scores__news_social_concern,scores__other_hobbies,scores__relationships,scores__science_technology,scores__sports,scores__travel_adventure,scores__youth_student_life,binary__no_tweets,binary__is_trading_day,date,sp500_change_stockprice
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07853799468580247,0.30385749292337894,0.148429042311957,0.06846025248293797,0.058511304558288235,0.5775723713842071,0.06260577931467093,0.06441363373046816,0.06304422017394595,0.05622033243434621,0.020459635258833098,0.062114930874983765,0.058310979590960765,0.716408311524101,0.7368141831328818,0.44207018336325976,0.4355744840399586,0.06304422017394595,0.05972377055500355,0.07178235242709508,0.10243961169634212,0.4710756812061347,0.410245330261674,0.05277858434962457,0.24815305160593182,0.37361935093899823,0.12509987164642447,0.586070463187795,0.5124976078808035,0.6306375946768173,0.5416986419489783,-0.7133485709941672,-1.2342144716165973,-0.9639271325911984,-0.7093421824475263,-0.44618820830456624,-0.43393242593830733,-0.3488169262786368,-0.5507577621712952,-1.2481923482334385,-0.48710205345782487,-0.7275745224804351,-1.5899252511667539,-1.6321571149793936,-1.627002610559066,-1.6019019365521943,-1.6203659290358925,-0.40226058529139946,-0.476340366703773,-0.34462767222145396,-0.7319611083589982,-0.21635117619365757,-0.1804970033802266,-0.3905261600237838,-0.1460535020061297,-0.14853827396838346,-0.21888761065334394,-0.33331905324002603,-0.30688735282166785,-0.6729658779840576,-0.6711870371161844,-0.31059973645397393,-0.5613683270845559,-0.33475622431066615,-0.37487666809622405,-0.26143148265674243,1.0,1.0,2015-01-08,1.7888280629516196
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07269807886983892,0.23820419147948324,0.15063825694546612,0.07893993534949076,0.02928100526767241,0.5007360112633628,0.061692674814143866,0.06319475386308104,0.06259122598927802,0.05616318835045331,0.020827044377952686,0.06189273800613149,0.05809097196098523,0.7163458590560422,0.7330556359360033,0.45162881883725886,0.37584416029188455,0.06259122598927802,0.05954497207578335,0.0710577003372993,0.10337747050575537,0.4285796189118474,0.36509157392848346,0.05567596331551183,0.22922433140899817,0.5127418525306231,0.11960749842966131,0.568237765807748,0.48965157454773817,0.6117574584783301,0.5163781250651103,-0.7133485709941672,-1.2342144716165973,-0.9639271325911984,-0.7093421824475263,-0.44618820830456624,-0.43393242593830733,-0.3488169262786368,-0.5507577621712952,-1.2481923482334385,-0.48710205345782487,-0.7275745224804351,-1.5899252511667539,-1.6321571149793936,-1.627002610559066,-1.6019019365521943,-1.6203659290358925,-0.40226058529139946,-0.476340366703773,-0.34462767222145396,-0.7319611083589982,-0.21635117619365757,-0.1804970033802266,-0.3905261600237838,-0.1460535020061297,-0.14853827396838346,-0.21888761065334394,-0.33331905324002603,-0.30688735282166785,-0.6729658779840576,-0.6711870371161844,-0.31059973645397393,-0.5613683270845559,-0.33475622431066615,-0.37487666809622405,-0.26143148265674243,1.0,1.0,2015-01-09,-0.8403811034715436
0.2222222222222222,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00526583545747411,8.437394532568343e-05,0.03248697557396382,0.010289321958727924,0.07269807886983892,0.23820419147948324,0.15063825694546612,0.08544925938545833,5.0705977056586526e-05,0.5396437579010132,0.06334501186969255,0.06271152910209266,0.06213823180461009,0.05602867607573647,0.02119441621700835,0.0617047286555642,0.057887261192489214,0.7164607119732389,0.7300749028609597,0.45969357056090193,0.3524854009328775,0.06213823180461009,0.05931430200377441,0.07038634954830436,0.10337747050575537,0.4285796189118474,0.36509157392848346,0.05567596331551183,0.21164766265470253,0.5750832433894245,0.11960749842966131,0.568237765807748,0.48965157454773817,0.6117574584783301,0.5163781250651103,0.0021481980787355854,-0.04386200636086207,1.0407013230382236,0.7554766741038695,-0.22445302668588132,-0.10630628839097306,0.05204622005879509,-0.1145157457756401,0.763052676802291,0.7119018525250236,-0.01642642207077824,0.6730747739960534,0.557843480883025,0.7846329952811464,0.7470461006003046,0.6428396108392362,-0.23816359214997335,-0.29675948470903935,-0.22328758807291355,-0.1140103110964006,-0.12298511976863699,-0.15370924569988095,0.3991736108371391,-0.09054656185778781,-0.10419470651706736,-0.07262022771698406,-0.058381049136770814,-0.15531408064256458,0.422246363143253,-0.08316667043012616,-0.20101433297103308,1.5398884217790678,-0.23779265287219709,0.15376948084546313,-0.0596303169320331,0.0,0.0,2015-01-10,0.0
0.015873015873015872,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032234416749214316,2.8124648441894476e-05,0.002695836475750757,0.0008243980068351987,0.07269807886983892,0.23820419147948324,0.15063825694546612,0.08672952831316137,0.0,0.5397150359807635,0.06622278527789516,0.06222830434110371,0.06154691688997138,0.055894163801019636,0.02148085758463314,0.06154564382046901,0.057698640110548594,0.716713170500908,0.7277476971785292,0.4664696575694444,0.3524854009328775,0.06154691688997138,0.05874842081511911,0.06978207777486312,0.10337747050575537,0.4285796189118474,0.36509157392848346,0.05567596331551183,0.1953264702399995,0.5179513554365962,0.11960749842966131,0.568237765807748,0.48965157454773817,0.6117574584783301,0.5163781250651103,-0.6756261973931162,0.21684161555550927,1.177431522349765,-0.7093421824475263,0.3758737729092037,-0.24557223679874668,0.3217642732511117,-0.40576448217880956,1.2871500547790597,-0.40117801033960265,-0.47249744569977353,1.2638943543479306,0.7831040564623823,0.2885787186339413,0.045653961187434616,1.0521591642880403,-0.3953046489564295,-0.345836887324398,-0.33145083464998587,-0.7270303414645748,-0.195048843960311,-0.17660774142682542,-0.3782464506494779,-0.10201597919516325,-0.13441744201558922,-0.20765808373094524,-0.2132050632468811,-0.3011792733071319,-0.3518669230295651,-0.6513063376428899,-0.2923540784442985,4.161416676453154,-0.325612371524951,-0.3597803585209747,-0.15720457945811658,0.0,0.0,2015-01-11,0.0
0.015873015873015872,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011639939162942817,2.8124648441894476e-05,0.0060640991838912025,0.0010018001095718871,0.06712093993166568,0.24884014843335073,0.152164691335285,0.08301105658142167,0.0038878666534591932,0.5542869078483115,0.06638372109071944,0.061201485216154206,0.06060183080826853,0.055640540146220996,0.02170566045903477,0.060530396621942706,0.05709167802006987,0.7126219933138783,0.7249560574151499,0.4616541811597139,0.31488385939043456,0.06060183080826853,0.058170624902939005,0.06848064003854448,0.1047254636855794,0.42426252888068533,0.36074406933661873,0.055675963315511695,0.18017107728348952,0.4696113327406198,0.11396440143345628,0.5908316698191624,0.5187957102183717,0.5945074306923912,0.4934280110246298,-0.7029062736027629,-0.2115030990386536,1.6354907288935776,2.1868221022121523,-0.1689332229387083,-0.3060200125173827,1.0049775066003563,-0.21804442704327714,0.1926722230747751,2.463191735027657,-0.3357949899880954,0.8301810171736292,0.6680831288902522,0.39489709825696523,0.28226580692234216,0.8242194891952928,-0.10217126349817413,-0.4385631161578639,-0.18050724412130692,-0.623390955163357,-0.06181459159106673,-0.15661511102598868,-0.2875239371954683,-0.06612103416642845,-0.11130352350471885,-0.1365221007281376,0.3563709611532878,-0.1802732893531043,-0.175081009139005,-0.382514615937631,-0.18045952217273348,3.2074352170600418,-0.29410386874128913,0.20386363599056032,0.19627002938188257,0.0,1.0,2015-01-12,-0.8093685160912578
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06535850841130764,0.3238218016380203,0.15216906199056135,0.07260987399403922,0.02924387115064586,0.6543552311095057,0.06371668011419562,0.059995298874162994,0.059570143400672015,0.05530674222772536,0.021910984954911505,0.059393051241007244,0.05639306088415652,0.7082170829131382,0.721721562612506,0.4570624466553191,0.299897297352868,0.059570143400672015,0.05752753735510108,0.06707263391242213,0.11659472873411124,0.3451427333079452,0.39066086885657625,0.09829859338076205,0.17034017537618368,0.40643780809175617,0.10725872791415823,0.6044931245050363,0.5368813055577936,0.5882540866869598,0.4851718691340497,-0.7133485709941672,-1.2342144716165973,-0.9639271325911984,-0.7093421824475263,-0.44618820830456624,-0.43393242593830733,-0.3488169262786368,-0.5507577621712952,-1.2481923482334385,-0.48710205345782487,-0.7275745224804351,-1.5899252511667539,-1.6321571149793936,-1.627002610559066,-1.6019019365521943,-1.6203659290358925,-0.40226058529139946,-0.476340366703773,-0.34462767222145396,-0.7319611083589982,-0.21635117619365757,-0.1804970033802266,-0.3905261600237838,-0.1460535020061297,-0.14853827396838346,-0.21888761065334394,-0.33331905324002603,-0.30688735282166785,-0.6729658779840576,-0.6711870371161844,-0.31059973645397393,-0.5613683270845559,-0.33475622431066615,-0.37487666809622405,-0.26143148265674243,1.0,1.0,2015-01-13,-0.2578555236295576
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06139554678755066,0.3550868146161459,0.15179061702247026,0.0515369031957533,0.05715760576932227,0.6668388976441126,0.06142946530368554,0.05838579167148339,0.05833229313516497,0.05490543515089852,0.022083982180146067,0.057804925660560946,0.05543900347369479,0.701861329722463,0.7176893807478447,0.44879164270905597,0.29626156008404486,0.05833229313516497,0.05699585518486272,0.06513673822452937,0.12069313194618862,0.3030975857223945,0.45895354121836784,0.2477534129421007,0.17608578134657465,0.3244690887281058,0.10010999309433014,0.566907958033628,0.48762733948670284,0.5801585133962689,0.47436722764661376,-0.7133485709941672,-1.2342144716165973,-0.9639271325911984,-0.7093421824475263,-0.44618820830456624,-0.43393242593830733,-0.3488169262786368,-0.5507577621712952,-1.2481923482334385,-0.48710205345782487,-0.7275745224804351,-1.5899252511667539,-1.6321571149793936,-1.627002610559066,-1.6019019365521943,-1.6203659290358925,-0.40226058529139946,-0.476340366703773,-0.34462767222145396,-0.7319611083589982,-0.21635117619365757,-0.1804970033802266,-0.3905261600237838,-0.1460535020061297,-0.14853827396838346,-0.21888761065334394,-0.33331905324002603,-0.30688735282166785,-0.6729658779840576,-0.6711870371161844,-0.31059973645397393,-0.5613683270845559,-0.33475622431066615,-0.37487666809622405,-0.26143148265674243,1.0,1.0,2015-01-14,-0.5813067327385291
0.06349206349206349,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015209264296276086,0.0001828102148723141,0.011445552891739376,0.0035271712191176858,0.055127610712756736,0.3433402573044439,0.1523157152380975,0.04134520941459866,0.08111090198299009,0.6133858666478417,0.05787385186203475,0.05742859435634151,0.05664757977124779,0.054328520097794875,0.022298394373444386,0.05547141243942466,0.05406975677613568,0.6922110204918757,0.7122702363922007,0.434410947082963,0.30040504935910445,0.05664757977124779,0.05643887318915197,0.06233075551916756,0.12218448861936367,0.2867754149382918,0.40864124709600147,0.21815343501871662,0.17847508678078572,0.21696074958183129,0.09312772054217851,0.5081016303529704,0.4127865191116472,0.5670305404085094,0.4568587406179723,-0.4509357183169585,1.1487604153455038,0.08192578806367454,-0.7093421824475263,-0.35293936439437934,-0.3877960601521396,-0.27660943061304705,0.6964563815556652,1.0142275662610025,-0.43280486781771266,-0.4593630172171404,0.9804053152466324,0.648264019730486,0.6131692292462176,0.5565285229129988,0.8014257375064283,-0.3482413909710934,-0.2841555105358062,-0.310887241772257,-0.6526643123231999,-0.07455853968209936,-0.16060818195138235,-0.23857775503038411,-0.0807329012265849,-0.09094356977318244,-0.11110158802260812,0.6164244574761714,-0.29456384819861314,-0.22131221385363808,-0.595227704107876,-0.2568367522260214,3.1184349433270713,-0.023738864281623622,0.06998417987654215,1.4667643537624568,0.0,1.0,2015-01-15,-0.9247875921837956
0.12698412698412698,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034040697032031693,0.00021093486331420856,0.0248082358928451,0.003313245154052856,0.06414199297503786,0.3179588916577093,0.15825509076995545,0.03143958949935611,0.10298779786109369,0.5449622980665946,0.05614241626547034,0.05800511150516863,0.0554318163962354,0.053944125891625117,0.02248658686161964,0.05492028306521568,0.05350068724269008,0.6922793253219863,0.7079504457715198,0.445809576498464,0.3995516843099536,0.0554318163962354,0.05447715221341776,0.061908604332451045,0.12477802379855181,0.2532299177372459,0.379143416973046,0.24384439411883937,0.18325058753027207,0.244207165205848,0.09975030986373179,0.5553696928443802,0.47293636502137837,0.581047749597427,0.4757685198395918,1.4329121563661003,0.4606197727389585,-0.33572643933727064,-0.40266631206635556,1.5094420106629391,-0.07314056406631834,-0.13047280137628997,-0.2681111625012108,0.5907188681495792,0.3411258979247037,0.046642674476962104,0.7754835503079281,0.5394357885133009,0.6211214436194735,0.572879910200696,0.6732120750290885,-0.33319039577721715,-0.3634441160129472,-0.28759256500016867,-0.615584634015017,-0.18740677989361063,-0.166077107114515,-0.16726254468068347,-0.12216064574279853,-0.13414510882054387,0.0449806282766742,-0.21740609625052626,-0.2656969102037149,2.4706242319837317,-0.307131068155288,-0.2782345173970703,0.33647962557693223,0.13581376920545524,-0.3057193717440885,-0.16388352278425952,0.0,1.0,2015-01-16,1.3424199395820402
0.015873015873015872,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5612794997756562e-05,0.0,1.839463857600971e-05,6.261250684824294e-05,0.06414199297503786,0.3179588916577093,0.15825509076995545,0.018997055894605378,0.12486469373919729,0.5199642660604091,0.05553958748787269,0.05778287433428286,0.05421605302122312,0.053597660232128974,0.02282628689161703,0.054453942825500645,0.052973771008018256,0.6927708859085061,0.7046063390659582,0.45592593761264194,0.39495032780884615,0.05421605302122312,0.05215116934421016,0.06186075498823429,0.12477802379855181,0.2532299177372459,0.379143416973046,0.24384439411883937,0.18768498108336662,0.2902487755446514,0.09975030986373179,0.5553696928443802,0.47293636502137837,0.581047749597427,0.4757685198395918,-0.6280904791542872,-0.49160191821825033,1.879575409405932,2.1868221022121523,5.667719651198827,0.5168586791776604,0.46147168470650846,-0.0012070519644064074,-0.6694385966989941,-0.08425694695401928,0.13195064486881514,-0.09552470941623259,0.6190778133634508,0.6692561005467952,0.681642915704075,0.2677198121307291,0.3991974809913349,-0.36776468804482343,0.2319936993280214,0.011118899502946701,0.29716994054044515,-0.12082523167895699,0.8243371433911174,-0.027324108200554593,0.324369938683396,0.4965770350092677,0.21417590405795078,0.47401777356870795,-0.3531544829163318,0.04059178958475451,0.03403641239723219,-0.4573846222777708,2.844710028364144,-0.05796129355274241,0.26938913344385573,0.0,0.0,2015-01-17,0.0
