counts__tweet_count,counts__nlp_tweet_count,counts__tesla,counts__stock,counts__market,counts__price,counts__profit,counts__loss,counts__revenue,counts__inflation,counts__interest,counts__bitcoin,counts__dogecoin,counts__crypto,counts__ethereum,counts__spacex,counts__model,counts__cybertruck,counts__starship,counts__buy,counts__sell,counts__likeCount,counts__quoteCount,counts__retweetCount,counts__replyCount,counts__bitcoin_stockprice,counts__bitcoin_volume,counts__bitcoin_volatility,counts__bitcoin_volatility_std_10,counts__bitcoin_avg_volume_20,counts__bitcoin_volume_spike_20,counts__bitcoin_stockprice_sma_5,counts__bitcoin_stockprice_sma_10,counts__bitcoin_stockprice_sma_20,counts__bitcoin_stockprice_sma_50,counts__bitcoin_stockprice_sma_100,counts__bitcoin_stockprice_ema_12,counts__bitcoin_stockprice_ema_26,counts__bitcoin_stockprice_macd_line,counts__bitcoin_stockprice_macd_signal,counts__bitcoin_stockprice_macd_hist,counts__bitcoin_stockprice_rsi_14,counts__bitcoin_stockprice_bb_mean_20,counts__bitcoin_stockprice_bb_upper_20,counts__bitcoin_stockprice_bb_lower_20,counts__bitcoin_atr_14,counts__bitcoin_pdi_14,counts__bitcoin_mdi_14,counts__bitcoin_dx_14,counts__bitcoin_adx_14,counts__bitcoin_stoch_d_3,counts__bitcoin_obv,counts__bitcoin_stockprice_momentum_7,counts__bitcoin_stockprice_roc_7,counts__bitcoin_stockprice_momentum_21,counts__bitcoin_stockprice_roc_21,scores__neg,scores__neu,scores__pos,scores__polarized,scores__anger,scores__disgust,scores__fear,scores__joy,scores__neutral,scores__sadness,scores__surprise,scores__Extroversion,scores__Neuroticism,scores__Agreeableness,scores__Conscientiousness,scores__Openness,scores__arts_culture,scores__business_entrepreneurs,scores__celebrity_pop_culture,scores__diaries_daily_life,scores__family,scores__fashion_style,scores__film_tv_video,scores__fitness_&_health,scores__food_&_dining,scores__gaming,scores__learning_educational,scores__music,scores__news_social_concern,scores__other_hobbies,scores__relationships,scores__science_technology,scores__sports,scores__travel_adventure,scores__youth_student_life,binary__no_tweets,binary__is_trading_day,date,bitcoin_change_stockprice
0.09615384615384616,0.07777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10440574857003969,0.019078229401732552,0.1237562848376785,0.09751523946910363,0.07719016061082651,0.33342553513520695,0.1595641926939066,0.05379165972485163,0.5350743886984007,0.35611113542484685,0.07428156953038723,0.07681325966561964,0.06295857086598888,0.055080639581674695,0.05831548190474334,0.06920537008495242,0.06093407745571755,0.3325505626855139,0.3189110899585654,0.5583418845579602,0.5936409568758185,0.06295857086598888,0.0689504777202693,0.08900120588834903,0.07494227207497524,0.24814891132886402,0.3209279619605938,0.1337963470246974,0.09121662015252652,0.6874895313248268,0.3578013769265336,0.406076909078969,0.3722525263159589,0.39194949242189725,0.4253291067048087,-1.3568400142811026,-0.06334821522475043,1.330334651068226,-0.2620216045594187,-0.6624688246369963,-0.852837058037863,-0.5470195769110474,-0.12136065946083617,1.1527123771988417,-0.2771168148060669,0.058110926248730634,0.2636932198474398,0.12276287442350302,-0.053802142974162866,-0.34206001024876503,0.4019388481172919,-0.12424073508362068,-0.5207622194131307,-0.30594047980842415,-0.4606767231694326,-0.14776585926143193,-0.12269948162850539,-0.5971243952999516,-0.12404877957303144,-0.20791784590942808,-0.23174031433116993,0.8335567322303669,-0.2165404134548717,-0.977580300391114,-0.24847951214377975,-0.2453747459910611,3.9386695860272116,-0.35667776303263293,-0.27854670163046585,0.36153935195192394,0.0,1.0,2022-11-03,0.2504246891926076
0.2403846153846154,0.24444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35553281496082095,0.10922542231152867,0.39805310587441567,0.4157810435907416,0.09354799810640041,0.5168123087361111,0.2191420660678275,0.050710479662236574,0.5883781571421658,0.5418212305903384,0.07613525676095839,0.07878420302933625,0.06493622427934787,0.055650331888982885,0.057950447481934786,0.071940579028903,0.0626443943666588,0.33970592093129126,0.3217610057763351,0.5732131585954146,0.694892112431201,0.06493622427934787,0.0717294703730893,0.08976029608099989,0.08458775696387748,0.38425926001846633,0.2695861206595006,0.3804946278187268,0.10964131446947206,0.757880008518841,0.4251139557207857,0.4329297667882998,0.42517221326364296,0.42573601238806297,0.51834374923471,2.7444221282519097,-1.4182457867073335,-1.2363587169025432,1.0737036985381796,2.6654936180206033,1.4110721773950696,-0.3493119409918877,-0.6453916767414908,-1.6215962588733694,0.5993782896229142,0.025100535374999254,1.5214317051663249,-0.08265709752640195,-0.017398564909309487,0.026186710305131578,0.9456343399942536,-0.4962358637791604,-0.5807873555280001,-0.4502170968546226,0.6356125790684185,-0.1298369171630106,-0.19867860898650216,-0.6688602912956207,0.08695688666498981,-0.21785992379635089,-0.2934965225207694,-0.21331274693971192,-0.35637727493691573,1.110768713360558,-0.5035511224536523,0.024794397049649444,-0.6568373217944029,-0.38930009182878245,-0.28890736126042466,-0.21642958338611892,0.0,1.0,2022-11-04,4.63751969796804
0.40384615384615385,0.3666666666666667,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5179161439749977,0.10811049153014801,0.4612853999004064,0.3805287838954297,0.09591221947007333,0.28606814162757427,0.2154317974471926,0.05036803929017431,0.610484444215315,0.25907831940241394,0.07898635712083812,0.07974448610018797,0.06685206586597969,0.056245273079512714,0.057426186377526,0.07464980584008768,0.0644230631018955,0.34624101246659145,0.32547757202472116,0.5834928149972052,0.6918531215334938,0.06685206586597969,0.074700295385565,0.09017819423038176,0.08072023028840312,0.41508786710205636,0.25394286104789165,0.43483724203098545,0.13236257653040467,0.8661842215930939,0.464873696615848,0.42917967759793774,0.417376742486053,0.4332850318932594,0.5400890377817995,0.21183835326508857,-0.06421224932390483,-0.08657395057893404,0.48664747863757907,-0.5410237601192602,-0.8261484980512052,-0.7522957256886931,-0.31524123274393656,0.9473706297304576,0.04966903463515237,0.461189783524,0.4351379707927577,-0.22292597379345072,0.28553024164720237,0.2851053745061408,0.26811929861925754,-0.20835634687122007,-0.12846796323841436,-0.2032488116173473,2.149845476031115,-0.08210091828504312,-0.1690640869905241,-0.19154593913625942,-0.21083232064127497,-0.17834888770690338,-0.24445125769422127,0.7791358311707396,0.5177833302096345,-0.9406932629124044,0.8525022767289716,-0.1452258460686069,-0.25056343786961127,-0.3373544472817072,-0.22990860030484236,0.21330540679487342,0.0,0.0,2022-11-05,0.6405611254872046
0.057692307692307696,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14813478176831799,0.10874512020938022,0.17554013461198656,0.16870414232861114,0.08969531538617886,0.2617559564431548,0.21068320245396227,0.04964685776621484,0.618956561589207,0.22760900888981422,0.08058492556278479,0.08094547336119667,0.06816035583344437,0.05656002191962872,0.05683704729579159,0.0759040205975004,0.06555710056811159,0.34723852958978496,0.3286701129403932,0.5772771596697133,0.6264069029673285,0.06816035583344437,0.07629309112089744,0.0909601431571136,0.07857740400955009,0.38292563412051805,0.2879015082197782,0.3507757143491137,0.14477884325169055,0.9086237660103744,0.4280170397109708,0.42176488802285816,0.40316201431147974,0.4167068887834912,0.4930920851892418,2.125843914139251,-0.9771400835485169,-1.0483773608924651,1.4995283477472117,2.124903274385399,-0.15909815419200513,-0.1674897846217721,0.1288884032716386,-0.6631901142005333,0.012696434128114525,-0.9640914654945598,1.7389569219389893,0.05074698663609942,-0.49566684393892957,-1.0668873744042546,1.1414495668530553,-0.49724782095677905,-0.586057152388596,-0.5415390703948403,-0.5221197522037033,-0.20442789402376677,-0.2091796090757666,-0.6590384782258245,-0.25897271982451425,-0.23202145772950297,-0.30862596207459186,-0.49252632971950194,-0.4061918162459329,1.9518005639193885,-0.4759138010633057,-0.3377229538764691,-0.73848312242213,-0.42592180446327355,-0.3344188109153883,-0.4054580100648041,0.0,0.0,2022-11-06,-1.6736843631552811
0.3557692307692308,0.3666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079627920944813,0.1418103767300718,0.5359693508746566,0.509171172552895,0.08404625257738768,0.4238881878392348,0.21767580568926914,0.04947031401221532,0.6444847071469729,0.39681034142402966,0.08219110114713057,0.08095946723738934,0.06936657892683507,0.05702621404300112,0.05621203680422876,0.07602189942743742,0.06614110262253692,0.34421547702550875,0.3305595767304268,0.5618208872865449,0.5501548790144797,0.06936657892683507,0.07673108623618963,0.09285501295059773,0.07922169088864871,0.3429440597498464,0.3874766732707249,0.16738055581178352,0.13736680334793588,0.7813041956399167,0.37180040007773774,0.4139005957331331,0.38778365922731645,0.3986495140714589,0.44272455552807055,-0.3534470642358719,0.17328463010419862,0.2245113977570761,0.25562446554441,0.4023061197580088,1.7166887509165536,-0.03879162043208262,-0.5886016572276804,0.545566095153256,-0.696513179494636,-1.0023822499107315,1.3762535102291618,-0.04808827984015131,0.008863071515467804,0.574336809373526,0.9325675429635416,-0.43790589022285303,-0.605325322180817,0.7244644380050688,-0.6362974214414153,-0.1350244222866974,-0.18523422192128003,-0.23537322268621308,-0.23015926912159315,-0.2118872788734144,-0.27489312494194196,-0.3004140587871573,-0.28915804612984514,1.4477217861106444,-0.7486977929912624,-0.2654266116878655,-0.5146724084238605,-0.33632730520120546,-0.31959580340026617,-0.26909953271260806,0.0,1.0,2022-11-07,-1.5466997985227438
0.19230769230769232,0.18888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31171875028799495,0.04421141481251683,0.251485068992659,0.22371670865086749,0.048065780004116154,1.0,0.4751459027049858,0.23496255106423547,0.7519896413613797,0.9086182812736191,0.0761451354314599,0.07669053315172614,0.06879764228641289,0.05663111553553124,0.0552304015316043,0.07011299125281661,0.06371355210540913,0.32048434260307723,0.3268542437979293,0.49545896567002967,0.3552151796891633,0.06879764228641289,0.07813159353652038,0.09013056005963349,0.12746578332408787,0.1930210745085011,0.8811993864404613,0.45235821205357807,0.15991727528658406,0.5364371456449847,0.24679105564426873,0.3261610914126434,0.21426833071390244,0.3436970866856126,0.2946496368270184,0.4807249601055611,-0.9642861508861864,0.42752647813383343,0.8755100979023607,-0.23430351103489894,5.9078902014052055,-0.47316851761519085,-0.21995014359454898,-0.9873550416487951,-0.8815699307981112,-0.5158767349549059,1.438321249352919,0.10169469480988216,-0.13009020550935324,-0.22997037201276782,0.701219399914368,-0.35341141855618285,-0.5994482106499832,-0.44333344278788217,-0.671955879870821,-0.1733542270386607,-0.2018984728991804,-0.6380249167150109,-0.20349743727673916,-0.2156137349222504,-0.27591278440551514,-0.0987401404196585,-0.27609530293476864,1.6821386224132648,-0.5666400148000521,-0.31243996710175226,-0.4869748101317376,-0.21171656401231323,-0.33752780527623494,-0.09964914123954234,0.0,1.0,2022-11-08,-10.006131594948432
0.21153846153846156,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1639881137794856,0.03772339953103618,0.13092541724896792,0.22123093529031315,0.0016318022475204086,0.8584626867788822,0.8226438162788101,0.559903605215197,0.8392822112797773,0.6968099018375423,0.05706414015186867,0.06777696308952036,0.06578022159845415,0.05544525406201667,0.05370882588027337,0.05735878401987354,0.0576351406483005,0.27473623279735915,0.3138329995103565,0.38495954812331934,0.14842966449194864,0.06578022159845415,0.09016976513274877,0.07042920603479946,0.16933971922759,0.11211011350292066,1.0,0.6342176624587919,0.19963981855528262,0.2744014553284786,0.13868248359753554,0.2262864759338085,0.0108995869659122,0.2702681660587688,0.09285201858422404,0.058166423618741275,0.8133247482494941,-0.6858389958616637,-0.9405240469039182,2.6020868620570354,-0.13599162656919275,0.38937364850186423,-0.40555180808714264,-0.5098539185844778,-0.4722299112759668,-0.8231253478524421,1.3271201184479435,0.2451483513312152,-0.20411004411168723,-0.5087167638729048,0.7988225406873688,-0.3776343952830407,-0.2747892720053014,-0.43318004620188694,1.4776080297584437,-0.12002476234191875,-0.1105043646458441,-0.5283635619202626,-0.20623945315172112,-0.1719209582215116,0.4595217142717053,0.6573730109116563,-0.3601109883688283,-0.85297036760574,0.9799611037479927,-0.02528212875370895,0.7454339112015567,-0.20502249405121664,0.20994587397250922,0.2870646985082447,0.0,1.0,2022-11-09,-14.349022466876317
0.2884615384615385,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34239078278476354,0.0706784227823822,0.2754887314667566,0.2661426961236115,0.03140673915238834,0.6851154777283098,0.9597321698775592,0.7959294620584629,0.8957727101156041,0.5066597083417672,0.043673368765515586,0.06232363887544429,0.06427225560044564,0.05506679243944401,0.05260525020262974,0.05153910488391367,0.054463334886459325,0.2564616160251462,0.29939862678210194,0.3681979170104448,0.2558618541090294,0.06427225560044564,0.09234027893198543,0.06496406126282861,0.19510898126314108,0.06978641672593586,0.82472193339569,0.6342176624587919,0.2365250373047884,0.17312514426853465,0.2260919081377546,0.29710567040154967,0.1537833259515082,0.3236297694618333,0.23848773424447703,-0.9492164215575449,-1.188831912048794,1.9086600770065447,2.005960925342429,1.0399091549958213,-0.9869588557941226,-0.8244369768048511,2.370064385829662,-1.1845254517621346,-0.7118747780840934,-0.7262240804845245,0.6950726265108927,-0.31827132744232356,0.23232203210510105,0.4022712409358864,0.18508643351149012,0.018286840870191466,-0.6017827616832837,0.35735623237849407,1.2584516985128833,-0.04484916349636643,-0.18875676130765112,0.3268111078352572,-0.2376306196605219,-0.03432785124534762,-0.2606083962434333,-0.378922829839355,-0.2909778259056997,0.04930216105214564,0.4838258087704833,0.4961364994531319,-0.6851820305362997,-0.37664405183594646,-0.3345105856152249,-0.27961348004292624,0.0,1.0,2022-11-10,10.742489862358797
0.31730769230769235,0.2888888888888889,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2629721228242786,0.0765459822335465,0.2622202946042761,0.23219843358658898,0.021764243435784036,0.4446583567658668,0.9681596954152454,0.9309902863949492,0.9400441912370077,0.2836252906115714,0.029571474631285788,0.05585430139964043,0.06220492405318717,0.054129429669722284,0.051415525171440546,0.045004487562413154,0.0507309974839123,0.2370575779480471,0.28358546639514476,0.3518436144199392,0.24130407536320056,0.06220492405318717,0.09533498607604302,0.05744995907525874,0.19781006947943086,0.0523249590254487,0.7524075851958735,0.6342176624587919,0.2707755975721868,0.1697289239855338,0.16739513171603648,0.2333784674163169,0.04166660210294032,0.30364039531331777,0.18456891897445551,0.20365715946530688,-0.21163641335274233,0.04482517237716091,0.26980209304940833,0.5482764536173372,-0.00789867430224021,-0.5948515290156858,0.02877097050962085,0.4767109362302661,-0.8615822419996343,-0.23519153037074328,1.1126362777860614,0.03750044160671153,-0.34936486536560196,-0.7066431778333797,0.8260958824256658,0.16799536685014616,-0.4640836690989777,-0.3834834395739355,-0.6111769753797914,-0.16049355244320948,-0.19286463181336555,0.32587846880784077,-0.18032962067160027,-0.19362697138720547,0.17607513821013102,-0.2759493377232925,-0.3171178506439211,1.0980511414849177,-0.07762773388826723,-0.30814146540236664,-0.5563191645685693,-0.24100657838486125,-0.1688957377331761,-0.2724896897225636,0.0,1.0,2022-11-11,-3.141443647663533
0.2403846153846154,0.17777777777777778,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.16323094044687972,0.028375618290533953,0.17445103047242702,0.128928874760719,0.017660876075323018,0.21455436601115863,0.9662774170539246,0.9976532763873225,0.948492668245301,0.09128845759912922,0.015790453301654572,0.049554922515931354,0.0595727811116728,0.05314510719362664,0.050221797014850356,0.03878994356899862,0.0469366126398954,0.22020254276135587,0.2672296327123757,0.34540676881033616,0.20852928056047357,0.0595727811116728,0.09798096744361173,0.04921220881178179,0.18710749184535624,0.04605597720052282,0.7264454151226747,0.6342176624587916,0.30257968924905654,0.22665774388934262,0.1361747506314921,0.2175263113656845,0.013636238355034691,0.29557479935183933,0.16287745706072962,-0.6902778437208962,1.8971645816564469,-0.9211313064933963,-1.0013517484697578,-0.6324500924455901,-0.8579502808235371,1.185388951100831,-0.5321020294159955,0.8381060575093712,-0.5422864483146409,0.40060881771912077,0.7873422943408124,0.0244326428796016,0.32400272185365764,0.14313729410032952,0.4370235684493166,0.2093773981756671,-0.16026540073273035,-0.06452496221479484,1.1928211402881876,-0.07786586478480846,0.008436027430217955,-0.4013278226164679,0.10785436271864274,-0.1608359812823129,-0.06642289082479752,0.26386493866991034,-0.1661680054330629,-1.0880065341863636,2.525698737883716,-0.05601285482937291,0.4344888349346842,0.012444765092010701,0.2497782914495787,0.05386089727638721,0.0,0.0,2022-11-12,-1.3802006476365758
