counts__tweet_count,counts__nlp_tweet_count,counts__tesla,counts__stock,counts__market,counts__price,counts__profit,counts__loss,counts__revenue,counts__inflation,counts__interest,counts__bitcoin,counts__dogecoin,counts__crypto,counts__ethereum,counts__spacex,counts__model,counts__cybertruck,counts__starship,counts__buy,counts__sell,counts__likeCount,counts__quoteCount,counts__retweetCount,counts__replyCount,counts__nasdaq_stockprice,counts__nasdaq_volume,counts__nasdaq_volatility,counts__nasdaq_volatility_std_10,counts__nasdaq_avg_volume_20,counts__nasdaq_volume_spike_20,counts__nasdaq_stockprice_sma_5,counts__nasdaq_stockprice_sma_10,counts__nasdaq_stockprice_sma_20,counts__nasdaq_stockprice_sma_50,counts__nasdaq_stockprice_sma_100,counts__nasdaq_stockprice_ema_12,counts__nasdaq_stockprice_ema_26,counts__nasdaq_stockprice_macd_line,counts__nasdaq_stockprice_macd_signal,counts__nasdaq_stockprice_macd_hist,counts__nasdaq_stockprice_rsi_14,counts__nasdaq_stockprice_bb_mean_20,counts__nasdaq_stockprice_bb_upper_20,counts__nasdaq_stockprice_bb_lower_20,counts__nasdaq_atr_14,counts__nasdaq_pdi_14,counts__nasdaq_mdi_14,counts__nasdaq_dx_14,counts__nasdaq_adx_14,counts__nasdaq_stoch_d_3,counts__nasdaq_obv,counts__nasdaq_stockprice_momentum_7,counts__nasdaq_stockprice_roc_7,counts__nasdaq_stockprice_momentum_21,counts__nasdaq_stockprice_roc_21,scores__neg,scores__neu,scores__pos,scores__polarized,scores__anger,scores__disgust,scores__fear,scores__joy,scores__neutral,scores__sadness,scores__surprise,scores__Extroversion,scores__Neuroticism,scores__Agreeableness,scores__Conscientiousness,scores__Openness,scores__arts_culture,scores__business_entrepreneurs,scores__celebrity_pop_culture,scores__diaries_daily_life,scores__family,scores__fashion_style,scores__film_tv_video,scores__fitness_&_health,scores__food_&_dining,scores__gaming,scores__learning_educational,scores__music,scores__news_social_concern,scores__other_hobbies,scores__relationships,scores__science_technology,scores__sports,scores__travel_adventure,scores__youth_student_life,binary__no_tweets,binary__is_trading_day,date,nasdaq_change_volatility
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03980714080129544,0.12814094523611663,0.1319295690447985,0.05590229230380821,0.023375209071816172,0.5344960839321214,0.03270970504149184,0.033379614693696436,0.02984717785396923,0.02157827296462067,0.0,0.03018025136834135,0.024809005477233192,0.6451655006051443,0.6664156656941207,0.48288095250566915,0.4212132442673705,0.02984717785396923,0.022542323903010475,0.040077575224819195,0.06256808827724146,0.5184013988361681,0.4093028332922747,0.02456409171070744,0.2615653353837357,0.37277714830153275,0.028274005304398424,0.6097887149587299,0.5692118936572614,0.6537006720076335,0.5682384855951712,-0.7133485709941672,-1.2342144716165973,-0.9639271325911984,-0.7093421824475263,-0.44618820830456624,-0.43393242593830733,-0.3488169262786368,-0.5507577621712952,-1.2481923482334385,-0.48710205345782487,-0.7275745224804351,-1.5899252511667539,-1.6321571149793936,-1.627002610559066,-1.6019019365521943,-1.6203659290358925,-0.40226058529139946,-0.476340366703773,-0.34462767222145396,-0.7319611083589982,-0.21635117619365757,-0.1804970033802266,-0.3905261600237838,-0.1460535020061297,-0.14853827396838346,-0.21888761065334394,-0.33331905324002603,-0.30688735282166785,-0.6729658779840576,-0.6711870371161844,-0.31059973645397393,-0.5613683270845559,-0.33475622431066615,-0.37487666809622405,-0.26143148265674243,1.0,1.0,2015-01-08,4.403956869157488
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03708292697067772,0.09244285712976817,0.1333428242013586,0.0662088352968619,0.011703344317523068,0.4323745889539158,0.03232195843375013,0.032748847925667623,0.02958081099997717,0.021582212202596374,0.0002608926285414537,0.030127839765891562,0.024695866075859996,0.6459746860809565,0.6634878538070241,0.4934072554122013,0.37195080452050316,0.02958081099997717,0.02237133902670524,0.039719492618617624,0.06284393933484948,0.4669498873403617,0.385316722023732,0.0014686552577424313,0.23420325867557296,0.5237197128000246,0.025562384743720384,0.6007107540292786,0.5535473609745899,0.6410490072877575,0.545640435244448,-0.7133485709941672,-1.2342144716165973,-0.9639271325911984,-0.7093421824475263,-0.44618820830456624,-0.43393242593830733,-0.3488169262786368,-0.5507577621712952,-1.2481923482334385,-0.48710205345782487,-0.7275745224804351,-1.5899252511667539,-1.6321571149793936,-1.627002610559066,-1.6019019365521943,-1.6203659290358925,-0.40226058529139946,-0.476340366703773,-0.34462767222145396,-0.7319611083589982,-0.21635117619365757,-0.1804970033802266,-0.3905261600237838,-0.1460535020061297,-0.14853827396838346,-0.21888761065334394,-0.33331905324002603,-0.30688735282166785,-0.6729658779840576,-0.6711870371161844,-0.31059973645397393,-0.5613683270845559,-0.33475622431066615,-0.37487666809622405,-0.26143148265674243,1.0,1.0,2015-01-09,0.6625620344433258
0.2222222222222222,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00526583545747411,8.437394532568343e-05,0.03248697557396382,0.010289321958727924,0.03708292697067772,0.09244285712976817,0.1333428242013586,0.07215371506200334,3.147956322996359e-05,0.46573848080936686,0.033200091436664636,0.032473914346505595,0.029314444145985108,0.02156627337244771,0.0005142814231794968,0.03008349148689554,0.02459110737088477,0.6467819150667492,0.66132622402174,0.5018234889913878,0.3209825857369098,0.029314444145985108,0.022170633967129927,0.03939171334532371,0.06284393933484948,0.4669498873403617,0.385316722023732,0.0014686552577424313,0.2087956160179933,0.5968675672677358,0.025562384743720384,0.6007107540292786,0.5535473609745899,0.6410490072877575,0.545640435244448,0.0021481980787355854,-0.04386200636086207,1.0407013230382236,0.7554766741038695,-0.22445302668588132,-0.10630628839097306,0.05204622005879509,-0.1145157457756401,0.763052676802291,0.7119018525250236,-0.01642642207077824,0.6730747739960534,0.557843480883025,0.7846329952811464,0.7470461006003046,0.6428396108392362,-0.23816359214997335,-0.29675948470903935,-0.22328758807291355,-0.1140103110964006,-0.12298511976863699,-0.15370924569988095,0.3991736108371391,-0.09054656185778781,-0.10419470651706736,-0.07262022771698406,-0.058381049136770814,-0.15531408064256458,0.422246363143253,-0.08316667043012616,-0.20101433297103308,1.5398884217790678,-0.23779265287219709,0.15376948084546313,-0.0596303169320331,0.0,0.0,2015-01-10,0.0
0.015873015873015872,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032234416749214316,2.8124648441894476e-05,0.002695836475750757,0.0008243980068351987,0.03708292697067772,0.09244285712976817,0.1333428242013586,0.07382351989335982,0.0,0.4658333818675292,0.03509838633069817,0.032198980767343566,0.028978389954532002,0.021550334542299043,0.0007256469408940536,0.030045966020052772,0.024494108569981854,0.6475784119992677,0.6597751385912207,0.5085300981486622,0.3209825857369098,0.028978389954532002,0.021780162936525904,0.03911813026565991,0.06284393933484948,0.4669498873403617,0.385316722023732,0.0014686552577424313,0.18520280497881209,0.5545028021623767,0.025562384743720384,0.6007107540292786,0.5535473609745899,0.6410490072877575,0.545640435244448,-0.6756261973931162,0.21684161555550927,1.177431522349765,-0.7093421824475263,0.3758737729092037,-0.24557223679874668,0.3217642732511117,-0.40576448217880956,1.2871500547790597,-0.40117801033960265,-0.47249744569977353,1.2638943543479306,0.7831040564623823,0.2885787186339413,0.045653961187434616,1.0521591642880403,-0.3953046489564295,-0.345836887324398,-0.33145083464998587,-0.7270303414645748,-0.195048843960311,-0.17660774142682542,-0.3782464506494779,-0.10201597919516325,-0.13441744201558922,-0.20765808373094524,-0.2132050632468811,-0.3011792733071319,-0.3518669230295651,-0.6513063376428899,-0.2923540784442985,4.161416676453154,-0.325612371524951,-0.3597803585209747,-0.15720457945811658,0.0,0.0,2015-01-11,0.0
0.015873015873015872,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011639939162942817,2.8124648441894476e-05,0.0060640991838912025,0.0010018001095718871,0.03374468622591076,0.1058317016833863,0.13386046277044852,0.07050983011447585,0.002013058673154239,0.5143050985537932,0.03534119003939806,0.03166510295176367,0.02854084681600172,0.021463910022033517,0.0009005960499919308,0.029491337024652786,0.02414712969134225,0.6445974294916945,0.6578672671430826,0.5046109326461475,0.28217988154114637,0.02854084681600172,0.021630096987767244,0.038396565740788036,0.06347302878582829,0.46422932912629367,0.38308367781776664,0.0014686552577424775,0.16329519472814386,0.5052125282056318,0.02261982690339816,0.614549806057605,0.5775603360276428,0.6267740664337899,0.5203005970026708,-0.7029062736027629,-0.2115030990386536,1.6354907288935776,2.1868221022121523,-0.1689332229387083,-0.3060200125173827,1.0049775066003563,-0.21804442704327714,0.1926722230747751,2.463191735027657,-0.3357949899880954,0.8301810171736292,0.6680831288902522,0.39489709825696523,0.28226580692234216,0.8242194891952928,-0.10217126349817413,-0.4385631161578639,-0.18050724412130692,-0.623390955163357,-0.06181459159106673,-0.15661511102598868,-0.2875239371954683,-0.06612103416642845,-0.11130352350471885,-0.1365221007281376,0.3563709611532878,-0.1802732893531043,-0.175081009139005,-0.382514615937631,-0.18045952217273348,3.2074352170600418,-0.29410386874128913,0.20386363599056032,0.19627002938188257,0.0,1.0,2015-01-12,0.2410819059235791
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033472438776418756,0.1333387085395229,0.1337543532828336,0.06186619241800021,0.012648028191433763,0.5884438131672877,0.03406764241736743,0.031103628932665772,0.028054382530159683,0.021296666853791446,0.0010725752491511642,0.028979392794157677,0.02380488005982012,0.6421442056730507,0.6557920543512182,0.502772748443039,0.28174236636146144,0.028054382530159683,0.021326941096625696,0.03773330986139645,0.07468640102380576,0.4888575682891533,0.3027056068965681,0.1453531537724353,0.15790536985005382,0.4514423283918645,0.01920281487779723,0.6370140736582018,0.6175657414767568,0.6300696868846032,0.5260124273610159,-0.7133485709941672,-1.2342144716165973,-0.9639271325911984,-0.7093421824475263,-0.44618820830456624,-0.43393242593830733,-0.3488169262786368,-0.5507577621712952,-1.2481923482334385,-0.48710205345782487,-0.7275745224804351,-1.5899252511667539,-1.6321571149793936,-1.627002610559066,-1.6019019365521943,-1.6203659290358925,-0.40226058529139946,-0.476340366703773,-0.34462767222145396,-0.7319611083589982,-0.21635117619365757,-0.1804970033802266,-0.3905261600237838,-0.1460535020061297,-0.14853827396838346,-0.21888761065334394,-0.33331905324002603,-0.30688735282166785,-0.6729658779840576,-0.6711870371161844,-0.31059973645397393,-0.5613683270845559,-0.33475622431066615,-0.37487666809622405,-0.26143148265674243,1.0,1.0,2015-01-13,-0.049299947891146
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03159126439352061,0.1252419988070707,0.12879918356565942,0.04398526417542214,0.022626901246828285,0.5259836348616725,0.03296358199137306,0.03035147077228323,0.027471554551648736,0.021083686553129255,0.0012432962798923919,0.02825155634613774,0.02334306384382534,0.6383202261303148,0.653276258089363,0.49793309820088316,0.2866120457404139,0.027471554551648736,0.021055742153950785,0.036844855220073636,0.07445139228253762,0.4416257073998755,0.33651111524468325,0.04174835724280288,0.1421335771134214,0.38078054887236934,0.01592545882565936,0.6053091125222353,0.5613568669739214,0.622280175799975,0.5121909711822816,-0.7133485709941672,-1.2342144716165973,-0.9639271325911984,-0.7093421824475263,-0.44618820830456624,-0.43393242593830733,-0.3488169262786368,-0.5507577621712952,-1.2481923482334385,-0.48710205345782487,-0.7275745224804351,-1.5899252511667539,-1.6321571149793936,-1.627002610559066,-1.6019019365521943,-1.6203659290358925,-0.40226058529139946,-0.476340366703773,-0.34462767222145396,-0.7319611083589982,-0.21635117619365757,-0.1804970033802266,-0.3905261600237838,-0.1460535020061297,-0.14853827396838346,-0.21888761065334394,-0.33331905324002603,-0.30688735282166785,-0.6729658779840576,-0.6711870371161844,-0.31059973645397393,-0.5613683270845559,-0.33475622431066615,-0.37487666809622405,-0.26143148265674243,1.0,1.0,2015-01-14,-2.3033765254604432
0.06349206349206349,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015209264296276086,0.0001828102148723141,0.011445552891739376,0.0035271712191176858,0.02578155186015746,0.11630419146973102,0.1337002786232973,0.031756995516409224,0.03039314707727106,0.47141627306315226,0.03069151941587106,0.029648661709642976,0.02644605818019946,0.020695978094863843,0.0014150346877529474,0.026725705488109208,0.02246789842099134,0.6290410009294308,0.6491873687055668,0.48065323858951015,0.26238636271079696,0.02644605818019946,0.02082490467390402,0.03503042768319636,0.07960529016378358,0.3788882533909891,0.3519724056602386,0.05652228267305575,0.12902369651310347,0.25069038232147445,0.012802266406104053,0.5441212652382619,0.4561220706499639,0.6046297214286038,0.48068964309044016,-0.4509357183169585,1.1487604153455038,0.08192578806367454,-0.7093421824475263,-0.35293936439437934,-0.3877960601521396,-0.27660943061304705,0.6964563815556652,1.0142275662610025,-0.43280486781771266,-0.4593630172171404,0.9804053152466324,0.648264019730486,0.6131692292462176,0.5565285229129988,0.8014257375064283,-0.3482413909710934,-0.2841555105358062,-0.310887241772257,-0.6526643123231999,-0.07455853968209936,-0.16060818195138235,-0.23857775503038411,-0.0807329012265849,-0.09094356977318244,-0.11110158802260812,0.6164244574761714,-0.29456384819861314,-0.22131221385363808,-0.595227704107876,-0.2568367522260214,3.1184349433270713,-0.023738864281623622,0.06998417987654215,1.4667643537624568,0.0,1.0,2015-01-15,2.331953972684464
0.12698412698412698,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034040697032031693,0.00021093486331420856,0.0248082358928451,0.003313245154052856,0.03117229155407575,0.11577827640959439,0.1402468236856949,0.023574120588377018,0.0381167767065487,0.4496420736475081,0.029503227425191347,0.030006639963918613,0.02569670398240803,0.020422093065349756,0.0015684264250143132,0.02627896544050179,0.022072841832543433,0.6282089869428348,0.6457300917614667,0.4875912730481938,0.36278429857116734,0.02569670398240803,0.01965688469483645,0.03472353306583531,0.08026290878542618,0.33654681880943005,0.3238619464760131,0.07116887427244474,0.11837235851234433,0.24583720377790438,0.015916387587822108,0.5820831013425053,0.521173264812012,0.6124037571633256,0.49511518153660555,1.4329121563661003,0.4606197727389585,-0.33572643933727064,-0.40266631206635556,1.5094420106629391,-0.07314056406631834,-0.13047280137628997,-0.2681111625012108,0.5907188681495792,0.3411258979247037,0.046642674476962104,0.7754835503079281,0.5394357885133009,0.6211214436194735,0.572879910200696,0.6732120750290885,-0.33319039577721715,-0.3634441160129472,-0.28759256500016867,-0.615584634015017,-0.18740677989361063,-0.166077107114515,-0.16726254468068347,-0.12216064574279853,-0.13414510882054387,0.0449806282766742,-0.21740609625052626,-0.2656969102037149,2.4706242319837317,-0.307131068155288,-0.2782345173970703,0.33647962557693223,0.13581376920545524,-0.3057193717440885,-0.16388352278425952,0.0,1.0,2015-01-16,3.043881514829616
0.015873015873015872,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5612794997756562e-05,0.0,1.839463857600971e-05,6.261250684824294e-05,0.03117229155407575,0.11577827640959439,0.1402468236856949,0.018313444818006175,0.04584040633582634,0.43094089005567116,0.028986065433297403,0.029868310530616393,0.02494734978461649,0.02014048957776443,0.0018053189827477722,0.025900954630987794,0.021707048695091657,0.6279328340038124,0.6429024802201796,0.4945079200101513,0.3646131733917362,0.02494734978461649,0.018252287664635103,0.03465785745690586,0.08026290878542618,0.33654681880943005,0.3238619464760131,0.07116887427244474,0.10848183036878227,0.2578756049400621,0.015916387587822108,0.5820831013425053,0.521173264812012,0.6124037571633256,0.49511518153660555,-0.6280904791542872,-0.49160191821825033,1.879575409405932,2.1868221022121523,5.667719651198827,0.5168586791776604,0.46147168470650846,-0.0012070519644064074,-0.6694385966989941,-0.08425694695401928,0.13195064486881514,-0.09552470941623259,0.6190778133634508,0.6692561005467952,0.681642915704075,0.2677198121307291,0.3991974809913349,-0.36776468804482343,0.2319936993280214,0.011118899502946701,0.29716994054044515,-0.12082523167895699,0.8243371433911174,-0.027324108200554593,0.324369938683396,0.4965770350092677,0.21417590405795078,0.47401777356870795,-0.3531544829163318,0.04059178958475451,0.03403641239723219,-0.4573846222777708,2.844710028364144,-0.05796129355274241,0.26938913344385573,0.0,0.0,2015-01-17,0.0
