counts__tweet_count,counts__nlp_tweet_count,counts__tesla,counts__stock,counts__market,counts__price,counts__profit,counts__loss,counts__revenue,counts__inflation,counts__interest,counts__bitcoin,counts__dogecoin,counts__crypto,counts__ethereum,counts__spacex,counts__model,counts__cybertruck,counts__starship,counts__buy,counts__sell,counts__likeCount,counts__quoteCount,counts__retweetCount,counts__replyCount,counts__bitcoin_stockprice,counts__bitcoin_volume,counts__bitcoin_volatility,counts__bitcoin_volatility_std_10,counts__bitcoin_avg_volume_20,counts__bitcoin_volume_spike_20,counts__bitcoin_stockprice_sma_5,counts__bitcoin_stockprice_sma_10,counts__bitcoin_stockprice_sma_20,counts__bitcoin_stockprice_sma_50,counts__bitcoin_stockprice_sma_100,counts__bitcoin_stockprice_ema_12,counts__bitcoin_stockprice_ema_26,counts__bitcoin_stockprice_macd_line,counts__bitcoin_stockprice_macd_signal,counts__bitcoin_stockprice_macd_hist,counts__bitcoin_stockprice_rsi_14,counts__bitcoin_stockprice_bb_mean_20,counts__bitcoin_stockprice_bb_upper_20,counts__bitcoin_stockprice_bb_lower_20,counts__bitcoin_atr_14,counts__bitcoin_pdi_14,counts__bitcoin_mdi_14,counts__bitcoin_dx_14,counts__bitcoin_adx_14,counts__bitcoin_stoch_d_3,counts__bitcoin_obv,counts__bitcoin_stockprice_momentum_7,counts__bitcoin_stockprice_roc_7,counts__bitcoin_stockprice_momentum_21,counts__bitcoin_stockprice_roc_21,scores__neg,scores__neu,scores__pos,scores__polarized,scores__anger,scores__disgust,scores__fear,scores__joy,scores__neutral,scores__sadness,scores__surprise,scores__Extroversion,scores__Neuroticism,scores__Agreeableness,scores__Conscientiousness,scores__Openness,scores__arts_culture,scores__business_entrepreneurs,scores__celebrity_pop_culture,scores__diaries_daily_life,scores__family,scores__fashion_style,scores__film_tv_video,scores__fitness_&_health,scores__food_&_dining,scores__gaming,scores__learning_educational,scores__music,scores__news_social_concern,scores__other_hobbies,scores__relationships,scores__science_technology,scores__sports,scores__travel_adventure,scores__youth_student_life,binary__no_tweets,binary__is_trading_day,date,bitcoin_change_volatility
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09594972210423383,0.01347934760670229,0.38875405346641917,0.31247808100050123,0.011304832403394277,0.18200133941830227,0.07466921796564702,0.08117062295268851,0.08381545089247333,0.12110018677514883,0.14847807460124907,0.07238916569466847,0.08616245499156563,0.1478372403806401,0.14548638382165494,0.5898103703505216,0.30186957235545936,0.08381545089247333,0.09933485651386709,0.10302006640826791,0.1668282501729632,0.22301964907881838,0.5892281426930321,0.3127670839298745,0.33591012117721863,0.392370364997911,0.016314736535708838,0.6085859412541483,0.3861316168510367,0.3593992834638098,0.31435250473228826,-0.4385062225340766,-0.7293078253416577,-0.6300068834972417,-0.494270107093812,-0.32812412647599737,-0.3183279899444558,-0.2679505622521933,-0.347929431169753,-0.775211061031227,-0.32855488471162964,-0.46748227527488895,-0.8845980464084808,-0.898629581014359,-0.8964676144733237,-0.8892079515583824,-0.8945124420589604,-0.28962058552529457,-0.3423879515011093,-0.18218109438653443,-0.42449479488651587,-0.19712632070224897,-0.14723660573580824,-0.2613000641541336,-0.1615716139354794,-0.10027878880544305,-0.13668236862228417,-0.22282717987970355,-0.1500948471233639,-0.4703495620535786,-0.42618238304611455,-0.19497677578989822,-0.42055124609778866,-0.19970878567084424,-0.26533469645562313,-0.42176289238745196,1.0,1.0,2015-01-08,0.8052320001944446
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10238519861269549,0.011663394310877375,0.3947718952026072,0.29721648670991496,0.010984534281521317,0.16714844038953375,0.07960068147844956,0.07917254778660476,0.08180489827026177,0.11956769201112305,0.14726160015072015,0.0715283161639888,0.08446440786288242,0.15490804016010906,0.14403840969803616,0.6082513237226435,0.35353110201410815,0.08180489827026177,0.09714054774943881,0.10143601441902098,0.1631548295986689,0.20673032487815568,0.5704762292876843,0.3257174450992523,0.33613980430141166,0.4233543687095682,0.018150571916731344,0.6196225368493848,0.41238756831194967,0.36037623654911377,0.3176498679288279,-0.4385062225340766,-0.7293078253416577,-0.6300068834972417,-0.494270107093812,-0.32812412647599737,-0.3183279899444558,-0.2679505622521933,-0.347929431169753,-0.775211061031227,-0.32855488471162964,-0.46748227527488895,-0.8845980464084808,-0.898629581014359,-0.8964676144733237,-0.8892079515583824,-0.8945124420589604,-0.28962058552529457,-0.3423879515011093,-0.18218109438653443,-0.42449479488651587,-0.19712632070224897,-0.14723660573580824,-0.2613000641541336,-0.1615716139354794,-0.10027878880544305,-0.13668236862228417,-0.22282717987970355,-0.1500948471233639,-0.4703495620535786,-0.42618238304611455,-0.19497677578989822,-0.42055124609778866,-0.19970878567084424,-0.26533469645562313,-0.42176289238745196,1.0,1.0,2015-01-09,1.2323456547758571
0.22950819672131148,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14491096334095685,0.0013163668275559457,0.2630882036512902,0.3868942515205023,0.08815219229067703,0.006700305878431767,0.4081924963029638,0.27504679446417646,0.01099302822638367,0.12276525912503784,0.07966125782544597,0.07471061753950087,0.07946394800757262,0.11783929476691224,0.14595286591154644,0.06837280353738612,0.08166732933981405,0.1503747047017666,0.14180215643443592,0.6023505007037273,0.2587590733774416,0.07946394800757262,0.09671734646233815,0.09707254050301681,0.166620484217387,0.18320445176589684,0.5820808745161088,0.37668693145224497,0.3415271207244124,0.34577492919630853,0.016653518611113305,0.6518708132651453,0.48503825990492244,0.31611798187039325,0.2465972999646116,0.371410863611746,0.46268297829334615,1.30095854141741,0.9944135611627191,-0.022061166076459523,0.19805650341154832,0.1706295926397133,0.19261406461702463,1.1180003579897162,1.0100089267899388,0.30894472959260766,1.0884297527153939,1.0683643333037474,1.2695357704829382,1.2501747925703384,1.1021399954344058,-0.03291531877382394,-0.15502925989403346,-0.01916037996229838,0.28710898937922485,-0.03427867887393186,-0.08870745769861649,0.6083584253313821,0.08198538329535092,-0.05660809339208582,0.03027315457124006,0.0918903082617287,0.1159421310649436,0.5354372630313293,0.29562859159728183,-0.05719747192721155,1.6066835644874085,-0.09656301663156666,0.3139579671828423,0.2871951645139101,0.0,0.0,2015-01-10,2.7148412800166666
0.01639344262295082,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008870615919516676,0.00043878894251864854,0.02183160368770379,0.030998626643123407,0.0798231790167225,0.010919426737035979,0.4109695721413735,0.22563125785468666,0.010376685416027778,0.1629161397667877,0.0757991267320477,0.06993495690799406,0.07609713276700164,0.11585617852361235,0.14472797350260408,0.06428243882173723,0.07836069366989748,0.14166299756602582,0.13794180428500102,0.5901929798402995,0.26734176192648107,0.07609713276700164,0.09494049239963992,0.09217737904916326,0.16767620863168556,0.1641955742056566,0.621147700196695,0.43963627513587666,0.3529197731593994,0.2693869732879473,0.01486846670536638,0.6655013316300262,0.5213750387350115,0.3160812986314765,0.2423618635522496,-0.3958058271863035,0.7237454189309508,1.432664387790511,-0.494270107093812,0.8065750302634755,-0.021446057491125717,0.4657252796018044,-0.16826958299583042,1.6113401193382506,-0.23262958031349873,-0.1889907337505854,1.603543956577186,1.2706867354699911,0.8240060894076181,0.6113585155843007,1.463251202396343,-0.2787390607746504,-0.2062322489836902,-0.164477979296197,-0.41881674997267,-0.1599711199529305,-0.13873887362465614,-0.24777700906430153,0.0316591206836326,-0.08637222723096656,-0.12386453114610145,-0.08533446276850036,-0.14007619275591476,-0.17546872862777738,-0.4017782843508857,-0.1720369135528525,4.135862037171464,-0.1899819396649395,-0.2487920972094841,-0.05559799684197279,0.0,0.0,2015-01-11,0.546924044386099
0.01639344262295082,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03203204526525918,0.00043878894251864854,0.0491086945727196,0.03766921718658034,0.08177049568741085,0.011895722539324948,0.41269189353258956,0.11543463474806315,0.010722150781937341,0.1703005036697503,0.07080595009689988,0.06529227512693059,0.07270235553997173,0.11358859448464131,0.14393092925678824,0.06115342963463932,0.07546656912188468,0.13823875506378225,0.13403935342312476,0.589877841409202,0.27397757748592866,0.07270235553997173,0.09148809348519849,0.08920417729384653,0.15974409989081295,0.15546162889651793,0.5965402240178777,0.4396362751358766,0.363498664706173,0.16623100251035733,0.016720160888922798,0.651181465435955,0.48247779232279414,0.3018627680519291,0.22380756494626172,-0.42668591049147614,0.2948111532534239,1.8738915328587593,2.4490784522708364,0.054573292071381896,-0.1167201838860489,1.2132216968810394,0.06433262178633589,0.5810937281453011,2.965142891299637,-0.039739855930468616,1.2254049987421685,1.1673783322754665,0.9194956275405166,0.8268606432666782,1.2621575324416066,0.17982439287114704,-0.30297453423656007,0.038315121915284155,-0.29947038806550097,0.07241401700007348,-0.09505654536311664,-0.14786865537853316,0.18916131777106332,-0.06360904075063703,-0.042667035014740354,0.5666508322054291,0.07213445727218433,-0.01311760034902459,-0.07182914379036111,-0.031354362965534795,3.215486921574344,-0.15646451964128272,0.3688513521527626,1.1862118358575742,0.0,1.0,2015-01-12,0.337353082793812
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04353957690488888,0.08942985066527684,0.5561346275395753,0.2417330054741807,0.019373631206777625,0.7463845936221476,0.05999069813476329,0.059864773970755625,0.06778766600842118,0.11015598090669071,0.14269563458525386,0.05198643048080548,0.06949688581193367,0.10591216908932063,0.1232312230888086,0.5381839802812903,0.190136252941129,0.06778766600842118,0.09523991744800414,0.07455968835375995,0.20091580922226043,0.10662398404332685,0.8376168836668512,0.6568825439924686,0.3953751298251701,0.09201902005134796,0.00957596120224715,0.556835373434397,0.23969979683963888,0.23063293055819037,0.10797502412871951,-0.4385062225340766,-0.7293078253416577,-0.6300068834972417,-0.494270107093812,-0.32812412647599737,-0.3183279899444558,-0.2679505622521933,-0.347929431169753,-0.775211061031227,-0.32855488471162964,-0.46748227527488895,-0.8845980464084808,-0.898629581014359,-0.8964676144733237,-0.8892079515583824,-0.8945124420589604,-0.28962058552529457,-0.3423879515011093,-0.18218109438653443,-0.42449479488651587,-0.19712632070224897,-0.14723660573580824,-0.2613000641541336,-0.1615716139354794,-0.10027878880544305,-0.13668236862228417,-0.22282717987970355,-0.1500948471233639,-0.4703495620535786,-0.42618238304611455,-0.19497677578989822,-0.42055124609778866,-0.19970878567084424,-0.26533469645562313,-0.42176289238745196,1.0,1.0,2015-01-13,28.00182917016203
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12505466178903635,0.7706427233964851,0.5337369716633489,0.03251978067782274,0.8469086152940984,0.03886269484498131,0.051403058024345305,0.06062429782171985,0.10567328883758442,0.14071214691074074,0.03680509722292574,0.060222629576278025,0.046938382405070256,0.10056274540880936,0.4494009501589976,0.13043381591922037,0.06062429782171985,0.10640316567574498,0.046484960807811865,0.24616303298990783,0.07012655697831491,1.0000000000000002,0.771778379425327,0.43663806638865266,0.06298601607881131,0.0,0.45852197600092826,0.0,0.17361202656821337,0.0,-0.4385062225340766,-0.7293078253416577,-0.6300068834972417,-0.494270107093812,-0.32812412647599737,-0.3183279899444558,-0.2679505622521933,-0.347929431169753,-0.775211061031227,-0.32855488471162964,-0.46748227527488895,-0.8845980464084808,-0.898629581014359,-0.8964676144733237,-0.8892079515583824,-0.8945124420589604,-0.28962058552529457,-0.3423879515011093,-0.18218109438653443,-0.42449479488651587,-0.19712632070224897,-0.14723660573580824,-0.2613000641541336,-0.1615716139354794,-0.10027878880544305,-0.13668236862228417,-0.22282717987970355,-0.1500948471233639,-0.4703495620535786,-0.42618238304611455,-0.19497677578989822,-0.42055124609778866,-0.19970878567084424,-0.26533469645562313,-0.42176289238745196,1.0,1.0,2015-01-14,32.714128817186584
0.06557377049180328,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04185450074692965,0.0028521281263712154,0.0926891437840343,0.13262703551108496,0.02893734496370387,0.10225977118936748,0.8880048440394757,0.7798755734552484,0.04231148706254512,0.6142264195864634,0.026643238262581387,0.045050775858210046,0.05462131251080543,0.10207054471268245,0.13906320368030956,0.028893931210155543,0.05412554082515894,0.027438901056021037,0.07779164559881505,0.4486327514382502,0.22215267485725415,0.05462131251080543,0.1053609099568667,0.03524475816620007,0.2856193372274626,0.07379683199615722,0.8163484340028596,0.7128459384630009,0.4689712717911563,0.0988274768653381,0.008019974350292506,0.533662982381139,0.17640077976879415,0.22990978846193758,0.0927968293650307,-0.14146413626033322,1.6569468626273705,0.3774146282843383,-0.494270107093812,-0.1994119527350431,-0.24561064190217546,-0.18894910022526648,1.1974822162801653,1.3544345880190027,-0.2679376945577248,-0.17465064768195548,1.356380125965414,1.1495773932354867,1.115536096266148,1.0766545564004806,1.2420483558479063,-0.2051156142748922,-0.14187939625645768,-0.13685073949675258,-0.3331802430011759,0.05018621844382008,-0.10378109193040352,-0.09396657205721662,0.12504640789498556,-0.04355803021757301,-0.013651030807938579,0.8643302432860382,-0.1284649919155596,-0.055573970779946455,-0.3329402382187364,-0.1273817649118207,3.1296219014331053,0.1311384006368382,0.22214568354244718,5.649650806997135,0.0,1.0,2015-01-15,13.486599456438595
0.13114754098360656,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09367687690863662,0.003290917068889864,0.20090371915189434,0.12458308809103395,0.027344661278827176,0.03997151854195643,0.8879180191186764,0.9128965464683367,0.04579232663984073,0.23784549416760675,0.01581387708115331,0.037375356529746134,0.049142673789391134,0.09839855260511804,0.13717281121756736,0.021928273252114022,0.048343030856397934,0.013949455114029674,0.0563674313912117,0.458715136171433,0.21956717413176646,0.049142673789391134,0.10450827192767415,0.024869866062153467,0.2866475789691156,0.06329917899072776,0.7533915442860322,0.7128459384630009,0.49899496252205244,0.16652293757553976,0.0042518169467331765,0.5181772355397152,0.14513079180590882,0.21288810793699606,0.07239907690625813,1.990985159607616,0.9678590995182647,-0.024890351715856917,-0.18259787701367775,2.3712489269770294,0.2503303112352522,-0.029062550235242655,0.00229538743035418,0.9557802752233769,0.5960759341395911,0.3778031708990706,1.1777162574837934,1.0518310871775614,1.1226783540801635,1.0915471275653463,1.1289352880354897,-0.18157057751246214,-0.2246020625923008,-0.10555428147700437,-0.2904809868138803,-0.1466419491641601,-0.11573026417157879,-0.015430550649423853,-0.05673297013323023,-0.08610402643668384,0.16450754125586547,-0.09014332343808576,-0.07779858587111237,2.4165625791204213,0.020706209029995808,-0.15428470176091755,0.4456678036363143,0.30086378140738973,-0.189551841526924,-0.0790621362370646,0.0,1.0,2015-01-16,-0.0087917296345496
0.01639344262295082,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004296498023610909,0.0,0.00014896469536719798,0.002354326074161271,0.01928822003342931,0.01848970628476277,0.8902830324594706,0.9800608440883289,0.04755899226869814,0.11330270528172647,0.002920160572733227,0.028030532818709486,0.043144823039547975,0.09437170901748765,0.135009345919338,0.014660420101319516,0.04229556283022565,0.0,0.03591135103074672,0.4659622979962671,0.20497632284822181,0.043144823039547975,0.10284330561848859,0.014376211382933712,0.281778090251717,0.05568393784057575,0.7389237995278286,0.7245050184303439,0.5280576460993028,0.2267165045652697,0.0019500152285499839,0.5300913878264986,0.15626534225717337,0.2180346737963685,0.06910732661399593,-0.34199707211152214,0.014326820825571561,2.109006961604236,2.4490784522708364,8.110954983250299,1.180251417602874,0.6185776899954453,0.3330138316128932,-0.2304225357312055,0.12117999814887959,0.4709418742219321,0.41831568718170475,1.123363203881176,1.1659103538009352,1.190606661234545,0.771200605596801,0.964141002402843,-0.22910976248716033,0.5925111979577269,0.43120204691571656,0.6985493251503724,-0.01685846803495776,1.076570636032829,0.35939701739316426,0.3654534853482929,0.6799779957396263,0.4038822424605014,1.2205270117962683,-0.17665115767850165,0.44754546336679296,0.23832663110067567,-0.3202306231030348,3.182473686585575,0.08194249800574444,1.4430903219256934,0.0,0.0,2015-01-17,0.2394978984023632
