counts__tweet_count,counts__nlp_tweet_count,counts__tesla,counts__stock,counts__market,counts__price,counts__profit,counts__loss,counts__revenue,counts__inflation,counts__interest,counts__bitcoin,counts__dogecoin,counts__crypto,counts__ethereum,counts__spacex,counts__model,counts__cybertruck,counts__starship,counts__buy,counts__sell,counts__likeCount,counts__quoteCount,counts__retweetCount,counts__replyCount,counts__tesla_stockprice,counts__tesla_volume,counts__tesla_volatility,counts__tesla_volatility_std_10,counts__tesla_avg_volume_20,counts__tesla_volume_spike_20,counts__tesla_stockprice_sma_5,counts__tesla_stockprice_sma_10,counts__tesla_stockprice_sma_20,counts__tesla_stockprice_sma_50,counts__tesla_stockprice_sma_100,counts__tesla_stockprice_ema_12,counts__tesla_stockprice_ema_26,counts__tesla_stockprice_macd_line,counts__tesla_stockprice_macd_signal,counts__tesla_stockprice_macd_hist,counts__tesla_stockprice_rsi_14,counts__tesla_stockprice_bb_mean_20,counts__tesla_stockprice_bb_upper_20,counts__tesla_stockprice_bb_lower_20,counts__tesla_atr_14,counts__tesla_pdi_14,counts__tesla_mdi_14,counts__tesla_dx_14,counts__tesla_adx_14,counts__tesla_stoch_d_3,counts__tesla_obv,counts__tesla_stockprice_momentum_7,counts__tesla_stockprice_roc_7,counts__tesla_stockprice_momentum_21,counts__tesla_stockprice_roc_21,scores__neg,scores__neu,scores__pos,scores__polarized,scores__anger,scores__disgust,scores__fear,scores__joy,scores__neutral,scores__sadness,scores__surprise,scores__Extroversion,scores__Neuroticism,scores__Agreeableness,scores__Conscientiousness,scores__Openness,scores__arts_culture,scores__business_entrepreneurs,scores__celebrity_pop_culture,scores__diaries_daily_life,scores__family,scores__fashion_style,scores__film_tv_video,scores__fitness_&_health,scores__food_&_dining,scores__gaming,scores__learning_educational,scores__music,scores__news_social_concern,scores__other_hobbies,scores__relationships,scores__science_technology,scores__sports,scores__travel_adventure,scores__youth_student_life,binary__no_tweets,binary__is_trading_day,date,tesla_change_volatility
0.10526315789473684,0.057692307692307696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01560679007660358,0.007031162110473619,0.009207538531658196,0.014776551616185334,0.03485440912631497,0.09409096817003346,0.14222804315298126,0.06183438604172911,0.06386501144463202,0.3221847751909358,0.03604963853902126,0.03538649546601096,0.03566223795431375,0.032416511707864,0.03131441482718095,0.03531247925977678,0.03329169704664286,0.4759134041613719,0.46064083057805527,0.4528258085720619,0.33566209139017966,0.03566223795431375,0.03368031922204246,0.03848244038394923,0.02061423422986444,0.10807450245124875,0.5390085755958856,0.386327754314862,0.307352270560303,0.4640308010455736,0.3179599374767463,0.4678755305619508,0.4153838048022301,0.5172374293428023,0.3993282210534005,-0.3604585844903508,1.2624949853706628,-0.5727439073649295,-0.849763531440153,0.3052678085512901,-0.44544559116325755,-0.35149119792084293,-0.6177169536709034,1.4368044454284459,-0.5213716751887444,-0.5990787482603166,0.3500895906682186,0.3940233610672397,0.23556817454335785,-0.1508335065729488,0.37930925260921805,3.4951365997182116,-0.489906011701547,-0.2262348869378602,-0.6478428703892027,0.07255405837085588,-0.18693257560563617,0.671710163030254,-0.12641200352349755,-0.12524496411240685,-0.21104143352237836,0.885851047569139,-0.31004737720652437,0.5717882306564074,0.4223695807746521,-0.22327718780678354,-0.21753938135300233,-0.38646939302437455,-0.14730995098518457,0.05689118690574682,0.0,1.0,2018-03-14,4.207253846338865
0.05263157894736842,0.057692307692307696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00842850733032735,0.003487456406794915,0.004514861846045051,0.0030523597088518433,0.034611283503962316,0.070103910851467,0.13607558768604844,0.06905785883293064,0.06572876957800117,0.2500801522899428,0.03597373504522824,0.035196748415209665,0.035336486415169024,0.032312940159433534,0.031376779238282665,0.034996872813067334,0.033114401529920796,0.4749099162405525,0.46028551883285124,0.45025213773423395,0.3739429805124365,0.035336486415169024,0.033298673595689034,0.03823700287579646,0.020373323683225832,0.09176643063291431,0.5354939900612112,0.41784531524139273,0.3250097168332008,0.3133094972595863,0.3116217225748044,0.46919155948082175,0.4218425410797344,0.5115265504617696,0.36883956430471493,0.6576114766180785,-0.03285575677373743,0.007189991266965236,0.08366230029544709,0.5194147463472583,0.8556407765333991,-0.2555626185852522,0.3828284731204499,-0.8036691295634935,0.21983169498073526,1.1219041282913833,0.696945203178161,0.45868747785349473,0.27645487324342866,0.24702331993619242,0.5010567472407481,-0.12190332154416789,-0.48942943140369344,-0.1921769252879474,1.7462735029286842,-0.07898754667909541,-0.15893750783068752,-0.30409102574322255,-0.07814062776498011,-0.13951302370135632,-0.15739611852585594,-0.28436383254597475,0.5892548244486747,-0.21585120731667026,1.6256537502601636,0.262902905429549,-0.6264144760735576,-0.12653704295092916,-0.3868235239726968,-0.17657741919449707,0.0,1.0,2018-03-15,-1.5119810729992356
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03360808725733407,0.06245083217610803,0.13583622449794636,0.07310090487811004,0.06647661686753481,0.22711223505194406,0.03569235750862055,0.035029036320503824,0.03495839265921341,0.032229786833821675,0.03139981698382807,0.034569117271351965,0.03287082447685117,0.473572295470438,0.4596835320961876,0.44721644168484165,0.4195497585560598,0.03495839265921341,0.03290457376449788,0.03789601029850428,0.01923147222140265,0.08070919489420819,0.5334424188339668,0.44043537497877305,0.3439126025542718,0.13913330388715775,0.30571556214041967,0.4677845587420813,0.4146542803142661,0.5073645817366601,0.3473465212925009,-0.9066473761812468,-1.7839624368533085,-1.2456109873894123,-0.849763531440153,-0.497803985234941,-0.5002230434148355,-0.38037859650976025,-0.6628726220478796,-1.7629098592488028,-0.5830069217189977,-0.9354594267501727,-2.7807426223726717,-2.9587632797779255,-2.9355011875763686,-2.8169484533491516,-2.9097806071778898,-0.43315899350853154,-0.5764348792902494,-0.4098077950901962,-0.9434476163885369,-0.2773199327729218,-0.2070728792225223,-0.45936251061487654,-0.17767493162328102,-0.1672943252012856,-0.2561784649858161,-0.39395863339649645,-0.36696820187283347,-0.8069583645009558,-0.8066726123308339,-0.41868843168015796,-0.6593413559241079,-0.39442271223601005,-0.43696186507971757,-0.30157575693123123,1.0,1.0,2018-03-16,-0.0597271558725576
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03360808725733407,0.06245083217610803,0.13583622449794636,0.07509016658318361,0.0672244641570684,0.22630047474124082,0.0345243026758647,0.03476094143601457,0.0345802989032578,0.032120038703618334,0.03142860713870359,0.03420717027451592,0.03264529016845336,0.4725734431696643,0.45896467615067627,0.4457781953774418,0.3804402629937665,0.0345802989032578,0.032395780554724675,0.037686723357276665,0.01923147222140265,0.08070919489420819,0.5334424188339668,0.44043537497877305,0.3614652821524089,0.10538418237390866,0.30571556214041967,0.4677845587420813,0.4146542803142661,0.5073645817366601,0.3473465212925009,-0.9066473761812468,-1.7839624368533085,-1.2456109873894123,-0.849763531440153,-0.497803985234941,-0.5002230434148355,-0.38037859650976025,-0.6628726220478796,-1.7629098592488028,-0.5830069217189977,-0.9354594267501727,-2.7807426223726717,-2.9587632797779255,-2.9355011875763686,-2.8169484533491516,-2.9097806071778898,-0.43315899350853154,-0.5764348792902494,-0.4098077950901962,-0.9434476163885369,-0.2773199327729218,-0.2070728792225223,-0.45936251061487654,-0.17767493162328102,-0.1672943252012856,-0.2561784649858161,-0.39395863339649645,-0.36696820187283347,-0.8069583645009558,-0.8066726123308339,-0.41868843168015796,-0.6593413559241079,-0.39442271223601005,-0.43696186507971757,-0.30157575693123123,1.0,0.0,2018-03-17,0.0
0.017543859649122806,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013386170234230357,0.00014062324220947238,0.00023708645275745852,0.0004278521301296601,0.03360808725733407,0.06245083217610803,0.13583622449794636,0.07336241034059447,0.0716564381073454,0.22157789318879195,0.03353368012684082,0.03457119368473465,0.03413606958001912,0.03201029057341499,0.03144631971993732,0.03390090743103924,0.032436462105122056,0.47185139069302695,0.45821807564125683,0.4454367579964184,0.3804402629937665,0.03413606958001912,0.0313638146525835,0.037939404087912666,0.01923147222140265,0.08070919489420819,0.5334424188339668,0.44043537497877305,0.37776419892210766,0.07473429133667585,0.30571556214041967,0.4677845587420813,0.4146542803142661,0.5073645817366601,0.3473465212925009,-0.8870801257036905,-1.6427071917510936,2.543413720896035,2.081671531553718,-0.31551442110944194,-0.4653009792344269,-0.36134907204346095,3.4441899794488324,-1.3097663274994416,-0.5365172993735047,-0.42619307928906697,0.5152408211832157,0.5335891965740104,0.06868702784635179,0.07519535287736417,0.5155924272888989,-0.27692530110534197,-0.5217538862428241,-0.33235390792162944,3.1560321719431035,-0.05287146039376787,-0.19500841362993623,-0.4132787161442034,-0.15878183245255525,-0.15027370683385965,-0.23939782038007748,-0.3405070409239587,-0.357728958710609,-0.6712967164869369,2.0980522699585875,0.5250328783988163,-0.6491626701020954,-0.37987981815655697,-0.4222630334191547,-0.2323937039313386,0.0,0.0,2018-03-18,0.0
0.017543859649122806,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002835283571592592,0.002249971875351558,0.001545149640384816,0.0031619315958362685,0.03176929821108037,0.08582906357100348,0.13845442675311265,0.06539517617730692,0.07835664111584101,0.2794279543569515,0.032901789592545465,0.03423797320107618,0.03367509098700343,0.031860777950621325,0.031441848801243164,0.0333472028001619,0.032097541455312135,0.4702816002544494,0.4572479085006198,0.44268544407056337,0.3323928736018752,0.03367509098700343,0.030801499788233246,0.03761761770406619,0.01904692941029591,0.08158091703786613,0.5359529408556694,0.44043537497877305,0.39289890735111377,0.08231912396170916,0.2984895839246928,0.4519376251534878,0.33961208375278645,0.5019577368632389,0.3198753691748672,0.10131382066431976,1.0797879013067544,-0.6965162333882998,-0.849763531440153,4.636962106034762,5.625280562975059,-0.04721346249599983,-0.6319362544229756,-1.6469194365961777,-0.4752368442820658,-0.8758455682101007,0.12066174405928046,0.3402695105945174,0.4972946220928013,0.2897671060017744,0.5556372110817317,-0.20036241270897792,-0.5629148098418467,-0.37802647442836246,-0.8397685701244474,0.12760296276312438,-0.19942157383737033,-0.4345393826393784,-0.1568571968744997,18.423393123490218,-0.23853373066538008,-0.3535921494555344,-0.3384365574229069,-0.7922331440583428,-0.6978298603010086,-0.3590178461321779,-0.6446985672359756,-0.37683915785489946,-0.3748600371652986,-0.2569312757440145,0.0,1.0,2018-03-19,0.6536979694172551
0.03508771929824561,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060817841437414795,0.0032624592192597593,0.003836304067463359,0.005155096397172002,0.031058803576185366,0.03931202670625175,0.13165330319248536,0.0492697150068716,0.0751014232040132,0.15322714770067838,0.03217417282241521,0.03383105746275459,0.033274705744707755,0.03166180214288787,0.03142880634047135,0.032764867997343766,0.031727482205097655,0.46872381483526443,0.45610173971746776,0.4405194868014132,0.32807827458542543,0.033274705744707755,0.030663990900829143,0.036935188835074066,0.017774302211786924,0.0681348563808605,0.5133322764444574,0.45338213535756,0.40838919077008606,0.07075091887362218,0.29388972448383827,0.45233789769069344,0.34055456604353923,0.5033628641472848,0.325674409499754,0.4569345926273986,0.3582011640020758,-0.2368074295350501,-0.849763531440153,-0.0051101651842649105,-0.2594342646257196,0.0829013783658413,-0.5262915206070211,0.9289579252536897,-0.16786359230454367,-0.1500786220009158,0.900848167305447,0.42938623867091186,0.28473043729795117,0.3062608832066384,0.662666441834921,-0.16696754950296344,-0.5686931718994248,-0.33914351216433347,-0.20095068431237662,0.4618913378893695,-0.1973893552947121,-0.41762137499666246,-0.13811365896124694,-0.14218547686981958,-0.24456934760184396,-0.33609201554388124,-0.34895768900597535,1.5663734681262549,-0.5485282717101169,-0.14572113325953176,-0.6523614507062877,-0.387268595840937,4.454312074717482,-0.1977509312613905,0.0,1.0,2018-03-20,-1.687038031156074
0.03508771929824561,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007249140815881432,0.0031499606254921813,0.0066915607442062,0.0035532597636377867,0.03247035172989394,0.059733347926913524,0.13540726695452082,0.017360191190167372,0.07278930580869625,0.212724378321429,0.03194114252623662,0.03357055296464196,0.03309735869061366,0.03151228952009422,0.03139355186418118,0.032498241773213365,0.03149657504556374,0.4684312830427134,0.4551153169289035,0.4424853945807424,0.4166912867226937,0.03309735869061366,0.03067295183896667,0.03655268023786782,0.01787048261278917,0.1232225996530116,0.4688940533892358,0.29441612273424034,0.4051335051137309,0.11137963924651717,0.29964246937655864,0.4651888861620671,0.40145819979974895,0.50907784540097,0.3549823737453061,3.2700641771245103,-0.6796910521294769,-1.0626521057681413,1.3858203761586836,3.2195169474429526,4.905438775147027,-0.3319762295386186,-0.6496093210897251,-0.9250844648071646,-0.5165924398200307,-0.7897026617233879,0.6665484848753123,0.279137873682965,0.48291996090678274,0.9947403328803954,0.3642570316665801,-0.37119614328015166,3.038222354030287,1.1381065578004446,-0.5634523209041924,-0.158472800339231,-0.1899530147631754,-0.3357488244805703,-0.16118527120272105,-0.14665883019543346,-0.23910521539016288,-0.29592192964908554,-0.2292350049037387,-0.7681728844373953,-0.5016796520599025,0.2307834208210752,-0.06246647603590484,-0.3653426772649909,-0.40748746766424554,-0.22756765805810744,0.0,1.0,2018-03-21,0.9471603367736005
0.19298245614035087,0.17307692307692307,0.07692307692307693,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.015904153772099312,0.009351445606929912,0.015557776537842882,0.009000547859434922,0.03071653948167536,0.04231340169513555,0.1283405320027497,0.017290271958677557,0.07240777651460273,0.1638779883353514,0.031348897476025005,0.03267910845638803,0.03277690271842969,0.03128151234127395,0.03130262509703528,0.03199168841668362,0.031143937680473445,0.46728656653989503,0.4540542636789684,0.4415669577525611,0.33352544912305504,0.03277690271842969,0.030711241762944035,0.03583613332374331,0.01752755939880102,0.10653615494350746,0.4619998677509441,0.32285128778501565,0.4052656508842378,0.08451332585475085,0.29487316734563424,0.4613075143868385,0.3816094004886835,0.5110088639460453,0.36377689828115944,0.5789944298632403,0.20149833252537164,-0.16594066349167697,-0.011103892300476075,-0.15333129319462344,0.46200351540287315,-0.31947177997673354,-0.5921417995387716,1.040097791853282,0.07200176752685095,-0.5944323156295758,0.5802794047403338,0.27872137984074735,0.31253217814338086,0.28822829862724253,0.42902445659081706,-0.2804596791721013,-0.4797259925193855,-0.34379684263028687,-0.5019858251387451,-0.18160544636026746,1.1070547095263654,-0.42159845514249483,-0.13893963756377023,-0.0669508640873976,-0.22607097993368983,-0.24114936610282572,-0.2812672477087086,2.036376152117228,-0.5622287375630587,-0.29542023720905863,-0.5104296124925303,-0.3587509035220939,1.6780651838151708,-0.14966258907708416,0.0,1.0,2018-03-22,-1.766274192653161
0.3508771929824561,0.3269230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.03918499288536942,0.05151029362132973,0.04797730510369467,0.021580444027027735,0.02893204022954108,0.0716447876976119,0.057734751318283706,0.11839763089688453,0.07630311579763188,0.2424153388103371,0.03039115237837179,0.03169242337193418,0.032363339692597845,0.031037973809702732,0.031195865170487364,0.031277203984198865,0.03067615793228192,0.4654693249741056,0.4527737550081419,0.438866238274369,0.3143430510549496,0.032363339692597845,0.03089762891820879,0.03475410779093121,0.01725208215574076,0.09058843849485945,0.5384295744749594,0.42267143254335876,0.41646481003181823,0.07671245242393875,0.2884479622592747,0.45930013086894034,0.3705862223089551,0.5061813234606817,0.33728976967265334,1.330482310097619,0.41912600170435366,-0.859415071926101,-0.46372616551915086,0.37054164048130733,0.18490905026293275,-0.3043354760662711,-0.636120580053008,0.3776186599270596,-0.39341454158948397,1.2119555588398714,0.5024496193199487,0.41954608578271807,0.253450665425462,0.29835996006450444,0.40624653085131657,-0.2037531636332969,0.9584629332859365,-0.18801071704542344,0.060935981934644425,-0.10969186561466922,-0.13533512060265449,-0.3011500457312159,-0.13035172125432634,-0.12909372106456793,-0.20888490264828052,-0.13238347080795912,-0.2930982364888182,0.804826905415718,0.24253048252630527,-0.1049549008620329,-0.30612123578851325,-0.27505406932310894,-0.3696850983296207,-0.12236427050270819,0.0,1.0,2018-03-23,-17.964658411704303
