feature,importance
counts__sp500_stockprice,-0.78692627
counts__sp500_volume,31.011597
counts__sp500_volatility,-0.51898193
counts__sp500_volatility_std_10,5.362915
counts__sp500_avg_volume_20,2.1705933
counts__sp500_volume_spike_20,8.520447
counts__sp500_stockprice_sma_20,0.36547852
counts__sp500_stockprice_ema_26,5.600952
counts__sp500_stockprice_macd_line,1.9837646
counts__sp500_stockprice_rsi_14,-0.103637695
counts__sp500_stockprice_bb_mean_20,-2.5765991
counts__sp500_stockprice_bb_upper_20,-0.84265137
counts__sp500_stockprice_bb_lower_20,2.2108154
counts__sp500_dx_14,-0.76312256
counts__sp500_adx_14,-0.10119629
counts__sp500_stoch_d_3,-0.001953125
counts__sp500_obv,0.27618408
counts__sp500_stockprice_momentum_21,-0.86834717
scores__business_entrepreneurs,-5.121399
scores__science_technology,3.7523193
binary__is_trading_day,4.090515
counts__tweet_count,-0.20544434
counts__nlp_tweet_count,0.21166992
counts__tesla,-1.3012695
counts__stock,2.8371582
counts__market,3.309021
counts__price,-1.2874146
counts__profit,-3.1817627
counts__loss,-1.9346313
counts__revenue,0.18743896
counts__inflation,1.529419
counts__interest,-0.6824951
counts__bitcoin,0.0
counts__dogecoin,0.0
counts__crypto,0.0
counts__ethereum,0.0
counts__spacex,-0.5458374
counts__model,-0.8515625
counts__cybertruck,-0.11730957
counts__starship,-0.81781006
counts__buy,-0.09729004
counts__sell,-0.4817505
counts__likeCount,-0.07330322
counts__quoteCount,1.3676147
counts__retweetCount,2.869812
counts__replyCount,0.65789795
scores__neg,-4.884094
scores__neu,4.7249756
scores__pos,-2.0974731
scores__anger,-9.639709
scores__disgust,60.89502
scores__fear,1.0461426
scores__joy,2.0858765
scores__neutral,-12.994202
scores__sadness,0.95739746
scores__surprise,1.9798584
scores__news_social_concern,21.197937
binary__no_tweets,0.0
