feature,importance
counts__tesla_stockprice,1.3145752
counts__tesla_volume,13.24707
counts__tesla_volatility,15.383545
counts__tesla_volatility_std_10,6.366455
counts__tesla_avg_volume_20,38.986084
counts__tesla_volume_spike_20,25.316528
counts__tesla_stockprice_sma_20,-0.3414917
counts__tesla_stockprice_ema_26,-0.24523926
counts__tesla_stockprice_macd_line,-0.4197998
counts__tesla_stockprice_rsi_14,-1.9355469
counts__tesla_stockprice_bb_mean_20,-1.1791382
counts__tesla_stockprice_bb_upper_20,1.1329346
counts__tesla_stockprice_bb_lower_20,-1.0422974
counts__tesla_dx_14,12.563232
counts__tesla_adx_14,6.2615967
counts__tesla_stoch_d_3,1.2850342
counts__tesla_obv,3.5461426
counts__tesla_stockprice_momentum_21,-11.434448
scores__business_entrepreneurs,-22.306152
scores__science_technology,3.197998
binary__is_trading_day,-6.137146
counts__tweet_count,-4.3356934
counts__nlp_tweet_count,0.7982178
counts__tesla,-13.93689
counts__stock,22.076294
counts__market,0.3494873
counts__price,0.22546387
counts__profit,-8.377441
counts__loss,-0.29370117
counts__revenue,3.0426025
counts__inflation,0.0289917
counts__interest,0.40283203
counts__bitcoin,0.0
counts__dogecoin,0.0
counts__crypto,0.0
counts__ethereum,0.0
counts__spacex,0.14196777
counts__model,-2.1942139
counts__cybertruck,-0.21777344
counts__starship,-0.032714844
counts__buy,-1.2090454
counts__sell,-4.0874023
counts__likeCount,0.3034668
counts__quoteCount,0.12792969
counts__retweetCount,0.8342285
counts__replyCount,0.96777344
scores__neg,-2.6514893
scores__neu,12.469116
scores__pos,-1.2181396
scores__anger,27.068848
scores__disgust,78.92297
scores__fear,2.0562744
scores__joy,-4.4231567
scores__neutral,95.56311
scores__sadness,22.605713
scores__surprise,-1.0061646
scores__news_social_concern,36.033203
binary__no_tweets,0.0
