feature,importance
counts__sp500_stockprice,0.062164307
counts__sp500_volume,-0.21519566
counts__sp500_volatility,0.081448555
counts__sp500_volatility_std_10,0.044498444
counts__sp500_avg_volume_20,0.11457825
counts__sp500_volume_spike_20,-0.24001217
counts__sp500_stockprice_sma_20,0.037714005
counts__sp500_stockprice_ema_26,-0.02026558
counts__sp500_stockprice_macd_line,-0.018146515
counts__sp500_stockprice_rsi_14,-0.6644373
counts__sp500_stockprice_bb_mean_20,0.07876587
counts__sp500_stockprice_bb_upper_20,-0.013697624
counts__sp500_stockprice_bb_lower_20,0.052340508
counts__sp500_dx_14,-0.05027294
counts__sp500_adx_14,0.15126228
counts__sp500_stoch_d_3,-0.4365778
counts__sp500_obv,-0.058764458
counts__sp500_stockprice_momentum_21,-0.019804
scores__business_entrepreneurs,0.16319084
scores__science_technology,-0.011829376
binary__is_trading_day,0.02592659
counts__tweet_count,0.007045746
counts__nlp_tweet_count,-0.0063762665
counts__tesla,-0.026028633
counts__stock,0.032437325
counts__market,-0.0020637512
counts__price,-0.0047893524
counts__profit,0.0
counts__loss,0.0
counts__revenue,0.01967144
counts__inflation,-0.0052804947
counts__interest,0.00070381165
counts__bitcoin,-0.003528595
counts__dogecoin,-0.01832962
counts__crypto,-0.0002937317
counts__ethereum,-0.002248764
counts__spacex,-0.016854286
counts__model,0.0055179596
counts__cybertruck,0.0010986328
counts__starship,0.009421349
counts__buy,-0.012057304
counts__sell,0.005804062
counts__likeCount,-0.0037221909
counts__quoteCount,-0.010741234
counts__retweetCount,-0.046696663
counts__replyCount,0.054781914
scores__neg,0.29276085
scores__neu,0.38229847
scores__pos,0.15461731
scores__anger,0.055190086
scores__disgust,-0.105737686
scores__fear,-0.10088253
scores__joy,-0.20330429
scores__neutral,-0.20583916
scores__sadness,-0.113186836
scores__surprise,0.23737717
scores__news_social_concern,-0.22675323
binary__no_tweets,0.100504875
