feature,importance
counts__tesla_stockprice,0.067913055
counts__tesla_volume,0.01473999
counts__tesla_volatility,0.04075241
counts__tesla_volatility_std_10,-0.0513916
counts__tesla_avg_volume_20,-0.013504028
counts__tesla_volume_spike_20,0.03911209
counts__tesla_stockprice_sma_20,-0.043380737
counts__tesla_stockprice_ema_26,-0.2325859
counts__tesla_stockprice_macd_line,0.27192688
counts__tesla_stockprice_rsi_14,0.12685394
counts__tesla_stockprice_bb_mean_20,-0.32984924
counts__tesla_stockprice_bb_upper_20,-0.080890656
counts__tesla_stockprice_bb_lower_20,0.121025085
counts__tesla_dx_14,0.073539734
counts__tesla_adx_14,-0.3099022
counts__tesla_stoch_d_3,-0.19038773
counts__tesla_obv,-0.043678284
counts__tesla_stockprice_momentum_21,-0.10544586
scores__business_entrepreneurs,0.48677826
scores__science_technology,-0.018486023
binary__is_trading_day,-0.045333862
counts__tweet_count,-0.048439026
counts__nlp_tweet_count,0.04107666
counts__tesla,-0.079185486
counts__stock,-0.10725403
counts__market,0.102313995
counts__price,-0.0010719299
counts__profit,-0.0222435
counts__loss,0.063941956
counts__revenue,0.012329102
counts__inflation,-0.13407516
counts__interest,0.0036392212
counts__bitcoin,-0.0061073303
counts__dogecoin,0.0
counts__crypto,-0.009536743
counts__ethereum,0.0
counts__spacex,-0.093559265
counts__model,-0.08201218
counts__cybertruck,-0.049110413
counts__starship,-0.04067993
counts__buy,-0.054592133
counts__sell,0.16192627
counts__likeCount,-0.002571106
counts__quoteCount,-0.0021820068
counts__retweetCount,0.08797073
counts__replyCount,0.023273468
scores__neg,-0.017978668
scores__neu,0.17161179
scores__pos,0.094509125
scores__anger,0.22795486
scores__disgust,-0.08391571
scores__fear,-0.096328735
scores__joy,0.031887054
scores__neutral,0.16583252
scores__sadness,-0.035690308
scores__surprise,0.20534134
scores__news_social_concern,0.1951294
binary__no_tweets,0.0
