feature,importance
counts__bitcoin_stockprice,-0.12883377
counts__bitcoin_volume,-0.24851036
counts__bitcoin_volatility,-0.0036087036
counts__bitcoin_volatility_std_10,0.0007724762
counts__bitcoin_avg_volume_20,-0.14223099
counts__bitcoin_volume_spike_20,8.773804e-05
counts__bitcoin_stockprice_sma_20,-0.023666382
counts__bitcoin_stockprice_ema_26,-0.2547264
counts__bitcoin_stockprice_macd_line,0.2939415
counts__bitcoin_stockprice_rsi_14,0.0041828156
counts__bitcoin_stockprice_bb_mean_20,-0.14543533
counts__bitcoin_stockprice_bb_upper_20,-0.09611511
counts__bitcoin_stockprice_bb_lower_20,-0.09991264
counts__bitcoin_dx_14,0.012945175
counts__bitcoin_adx_14,0.021333694
counts__bitcoin_stoch_d_3,-0.009418488
counts__bitcoin_obv,-0.11414337
counts__bitcoin_stockprice_momentum_21,0.11683464
scores__business_entrepreneurs,0.0019321442
scores__science_technology,0.006549835
binary__is_trading_day,-0.0061588287
counts__tweet_count,0.0037956238
counts__nlp_tweet_count,0.010126114
counts__tesla,0.004930496
counts__stock,0.0
counts__market,0.0
counts__price,0.0023498535
counts__profit,0.0
counts__loss,0.0
counts__revenue,0.0
counts__inflation,0.0
counts__interest,0.0
counts__bitcoin,0.0
counts__dogecoin,0.0
counts__crypto,0.0
counts__ethereum,0.0
counts__spacex,-0.0030651093
counts__model,0.0030555725
counts__cybertruck,0.0
counts__starship,0.0
counts__buy,-0.012849808
counts__sell,-0.016544342
counts__likeCount,-0.013731003
counts__quoteCount,-0.1613369
counts__retweetCount,0.0021591187
counts__replyCount,-0.010311127
scores__neg,-0.08792305
scores__neu,0.16777802
scores__pos,-0.0872879
scores__anger,-0.022224426
scores__disgust,-0.062498093
scores__fear,0.016723633
scores__joy,0.024860382
scores__neutral,-0.067840576
scores__sadness,0.16698647
scores__surprise,-0.13889313
scores__news_social_concern,0.01492691
binary__no_tweets,0.011276245
