feature,importance
counts__bitcoin_stockprice,0.032104492
counts__bitcoin_volume,0.037937164
counts__bitcoin_volatility,0.03327942
counts__bitcoin_volatility_std_10,0.005874634
counts__bitcoin_avg_volume_20,-0.050992966
counts__bitcoin_volume_spike_20,0.016597748
counts__bitcoin_stockprice_sma_20,-0.029417038
counts__bitcoin_stockprice_ema_26,-0.0013885498
counts__bitcoin_stockprice_macd_line,-0.0031337738
counts__bitcoin_stockprice_rsi_14,-0.017126083
counts__bitcoin_stockprice_bb_mean_20,-0.008434296
counts__bitcoin_stockprice_bb_upper_20,-0.027597427
counts__bitcoin_stockprice_bb_lower_20,0.011533737
counts__bitcoin_dx_14,-0.004377365
counts__bitcoin_adx_14,-0.012422562
counts__bitcoin_stoch_d_3,0.00032234192
counts__bitcoin_obv,-0.010190964
counts__bitcoin_stockprice_momentum_21,-0.0073280334
scores__business_entrepreneurs,-0.56010246
scores__science_technology,-0.056390762
binary__is_trading_day,0.019580841
counts__tweet_count,0.14694595
counts__nlp_tweet_count,-0.02570343
counts__tesla,-0.049074173
counts__stock,-0.56022644
counts__market,0.1543312
counts__price,0.016691208
counts__profit,-0.01484108
counts__loss,0.0
counts__revenue,-0.07443428
counts__inflation,-0.013853073
counts__interest,-0.0048675537
counts__bitcoin,0.0
counts__dogecoin,0.0
counts__crypto,0.0
counts__ethereum,0.0
counts__spacex,0.0027313232
counts__model,0.060468674
counts__cybertruck,0.03827858
counts__starship,-0.0010280609
counts__buy,-0.014577866
counts__sell,-0.107442856
counts__likeCount,-0.015140533
counts__quoteCount,0.016641617
counts__retweetCount,-0.019096375
counts__replyCount,0.050642014
scores__neg,-0.25940704
scores__neu,-1.3504581
scores__pos,0.11358452
scores__anger,0.015298843
scores__disgust,-0.035303116
scores__fear,0.033348083
scores__joy,0.1059227
scores__neutral,-0.7461014
scores__sadness,-0.31502342
scores__surprise,0.29288292
scores__news_social_concern,0.7793541
binary__no_tweets,0.0
