feature,importance
counts__tesla_stockprice,-0.022266388
counts__tesla_volume,0.006187439
counts__tesla_volatility,-0.026088715
counts__tesla_volatility_std_10,0.015716553
counts__tesla_avg_volume_20,-0.018463135
counts__tesla_volume_spike_20,0.015621185
counts__tesla_stockprice_sma_20,0.00018692017
counts__tesla_stockprice_ema_26,0.0231781
counts__tesla_stockprice_macd_line,-0.056518555
counts__tesla_stockprice_rsi_14,-0.018951416
counts__tesla_stockprice_bb_mean_20,-0.00020599365
counts__tesla_stockprice_bb_upper_20,-0.005973816
counts__tesla_stockprice_bb_lower_20,0.0023384094
counts__tesla_dx_14,0.015281677
counts__tesla_adx_14,-0.009155273
counts__tesla_stoch_d_3,-0.06957245
counts__tesla_obv,-0.0015449524
counts__tesla_stockprice_momentum_21,-0.008460999
scores__business_entrepreneurs,0.12587738
scores__science_technology,0.060020447
binary__is_trading_day,-0.021133423
counts__tweet_count,-0.038642883
counts__nlp_tweet_count,0.02917862
counts__tesla,0.2881775
counts__stock,0.12846756
counts__market,0.031982422
counts__price,-0.0059394836
counts__profit,-0.008869171
counts__loss,-0.14739609
counts__revenue,0.0
counts__inflation,-0.047916412
counts__interest,-0.016059875
counts__bitcoin,0.0
counts__dogecoin,0.0
counts__crypto,0.0
counts__ethereum,0.0
counts__spacex,0.06879425
counts__model,-0.10458374
counts__cybertruck,0.059677124
counts__starship,-0.025875092
counts__buy,-0.002319336
counts__sell,-0.020526886
counts__likeCount,-0.0035858154
counts__quoteCount,0.057094574
counts__retweetCount,0.10713196
counts__replyCount,-0.0158844
scores__neg,-0.061481476
scores__neu,-0.025794983
scores__pos,-0.084918976
scores__anger,0.047203064
scores__disgust,-0.102962494
scores__fear,0.009731293
scores__joy,0.19963837
scores__neutral,-0.0070724487
scores__sadness,0.12810516
scores__surprise,0.102207184
scores__news_social_concern,0.026313782
binary__no_tweets,0.0
