feature,importance
counts__tesla_stockprice,-0.0012607574
counts__tesla_volume,-0.028871536
counts__tesla_volatility,0.13578033
counts__tesla_volatility_std_10,-0.0069885254
counts__tesla_avg_volume_20,0.0014743805
counts__tesla_volume_spike_20,0.0042057037
counts__tesla_stockprice_sma_20,-0.014951706
counts__tesla_stockprice_ema_26,-0.0015792847
counts__tesla_stockprice_macd_line,-0.0106163025
counts__tesla_stockprice_rsi_14,0.049837112
counts__tesla_stockprice_bb_mean_20,-0.006334305
counts__tesla_stockprice_bb_upper_20,-0.009876251
counts__tesla_stockprice_bb_lower_20,-0.0007247925
counts__tesla_dx_14,-0.046712875
counts__tesla_adx_14,-0.13155365
counts__tesla_stoch_d_3,0.16090202
counts__tesla_obv,0.004825592
counts__tesla_stockprice_momentum_21,0.01947403
scores__business_entrepreneurs,0.19382858
scores__science_technology,0.13352585
binary__is_trading_day,0.116586685
counts__tweet_count,0.023448944
counts__nlp_tweet_count,0.0037345886
counts__tesla,-0.00039291382
counts__stock,0.0
counts__market,0.0
counts__price,-0.01263237
counts__profit,0.0
counts__loss,0.0
counts__revenue,0.0
counts__inflation,0.0
counts__interest,0.0
counts__bitcoin,0.0
counts__dogecoin,0.0
counts__crypto,0.0
counts__ethereum,0.0
counts__spacex,-0.03487587
counts__model,0.007335663
counts__cybertruck,0.0
counts__starship,0.0
counts__buy,-0.008546829
counts__sell,0.0045280457
counts__likeCount,0.014003754
counts__quoteCount,-0.05797577
counts__retweetCount,-0.15981483
counts__replyCount,-0.026479721
scores__neg,-0.94260216
scores__neu,-0.5622654
scores__pos,0.21627808
scores__anger,-0.012441635
scores__disgust,-0.923893
scores__fear,-0.005821228
scores__joy,-0.090839386
scores__neutral,-0.5468197
scores__sadness,0.09194183
scores__surprise,0.04534149
scores__news_social_concern,-0.08693123
binary__no_tweets,-0.4361229
