feature,importance
counts__bitcoin_stockprice,0.0023422241
counts__bitcoin_volume,-0.00065135956
counts__bitcoin_volatility,-0.006193161
counts__bitcoin_volatility_std_10,-0.00058078766
counts__bitcoin_avg_volume_20,-0.014300346
counts__bitcoin_volume_spike_20,-0.00034332275
counts__bitcoin_stockprice_sma_20,0.006082535
counts__bitcoin_stockprice_ema_26,0.0029001236
counts__bitcoin_stockprice_macd_line,-0.00687027
counts__bitcoin_stockprice_rsi_14,-0.00046253204
counts__bitcoin_stockprice_bb_mean_20,0.0013971329
counts__bitcoin_stockprice_bb_upper_20,0.009012222
counts__bitcoin_stockprice_bb_lower_20,0.004670143
counts__bitcoin_dx_14,-0.0011425018
counts__bitcoin_adx_14,-0.001627922
counts__bitcoin_stoch_d_3,-0.0030784607
counts__bitcoin_obv,-0.0017118454
counts__bitcoin_stockprice_momentum_21,-0.003964424
scores__business_entrepreneurs,0.016119003
scores__science_technology,-0.044709206
binary__is_trading_day,-0.0014467239
counts__tweet_count,-0.041147232
counts__nlp_tweet_count,-0.027424812
counts__tesla,0.00052547455
counts__stock,-0.00463295
counts__market,-0.0013799667
counts__price,0.0029087067
counts__profit,0.0
counts__loss,0.0
counts__revenue,0.0068273544
counts__inflation,0.032006264
counts__interest,0.002453804
counts__bitcoin,-0.0006685257
counts__dogecoin,-0.0043849945
counts__crypto,0.00024032593
counts__ethereum,0.0029993057
counts__spacex,0.0028123856
counts__model,-0.0011825562
counts__cybertruck,-0.0023431778
counts__starship,0.0063352585
counts__buy,-0.01412487
counts__sell,-0.0033273697
counts__likeCount,-0.025108337
counts__quoteCount,-0.046663284
counts__retweetCount,-0.026082039
counts__replyCount,0.014008522
scores__neg,0.03207779
scores__neu,-0.06653404
scores__pos,0.020606041
scores__anger,0.0073156357
scores__disgust,-0.08226299
scores__fear,0.027098656
scores__joy,0.034967422
scores__neutral,-0.07577038
scores__sadness,0.02925682
scores__surprise,0.19920444
scores__news_social_concern,0.017946243
binary__no_tweets,-0.0037498474
