feature,importance
counts__bitcoin_stockprice,-0.9445801
counts__bitcoin_volume,1.7648315
counts__bitcoin_volatility,0.031799316
counts__bitcoin_volatility_std_10,-0.38098145
counts__bitcoin_avg_volume_20,0.07196045
counts__bitcoin_volume_spike_20,23.259583
counts__bitcoin_stockprice_sma_20,-0.70562744
counts__bitcoin_stockprice_ema_26,-1.1447144
counts__bitcoin_stockprice_macd_line,0.4175415
counts__bitcoin_stockprice_rsi_14,-0.1453247
counts__bitcoin_stockprice_bb_mean_20,-0.16113281
counts__bitcoin_stockprice_bb_upper_20,-0.7158203
counts__bitcoin_stockprice_bb_lower_20,0.12884521
counts__bitcoin_dx_14,1.1575317
counts__bitcoin_adx_14,1.4069824
counts__bitcoin_stoch_d_3,0.49749756
counts__bitcoin_obv,-0.022216797
counts__bitcoin_stockprice_momentum_21,0.25628662
scores__business_entrepreneurs,4.230591
scores__science_technology,-25.657043
binary__is_trading_day,101.086914
counts__tweet_count,0.33721924
counts__nlp_tweet_count,-0.031677246
counts__tesla,-0.94311523
counts__stock,0.20635986
counts__market,-0.011962891
counts__price,0.11773682
counts__profit,0.0
counts__loss,0.0
counts__revenue,0.20715332
counts__inflation,0.8110962
counts__interest,0.016723633
counts__bitcoin,0.032714844
counts__dogecoin,-0.09106445
counts__crypto,-0.06335449
counts__ethereum,0.06976318
counts__spacex,1.1651001
counts__model,0.15991211
counts__cybertruck,0.033996582
counts__starship,-0.07574463
counts__buy,-0.35333252
counts__sell,-0.26159668
counts__likeCount,0.5341797
counts__quoteCount,-1.513794
counts__retweetCount,1.1844482
counts__replyCount,0.43933105
scores__neg,-3.3162842
scores__neu,-6.2156982
scores__pos,-3.5545044
scores__anger,-2.3286743
scores__disgust,-0.72180176
scores__fear,-0.47833252
scores__joy,3.8109741
scores__neutral,-0.15216064
scores__sadness,1.380127
scores__surprise,-10.811584
scores__news_social_concern,11.625
binary__no_tweets,1.81781
