feature,importance
counts__sp500_stockprice,-0.3874054
counts__sp500_volume,28.644608
counts__sp500_volatility,0.11601257
counts__sp500_volatility_std_10,0.0572052
counts__sp500_avg_volume_20,0.14317322
counts__sp500_volume_spike_20,14.74675
counts__sp500_stockprice_sma_20,0.37547302
counts__sp500_stockprice_ema_26,0.049850464
counts__sp500_stockprice_macd_line,-0.44192505
counts__sp500_stockprice_rsi_14,0.7557068
counts__sp500_stockprice_bb_mean_20,0.39065552
counts__sp500_stockprice_bb_upper_20,0.43225098
counts__sp500_stockprice_bb_lower_20,-0.025894165
counts__sp500_dx_14,1.1361542
counts__sp500_adx_14,0.44732666
counts__sp500_stoch_d_3,-1.3943787
counts__sp500_obv,0.41667175
counts__sp500_stockprice_momentum_21,-1.9862366
scores__business_entrepreneurs,-2.236084
scores__science_technology,-3.064865
binary__is_trading_day,3.2836761
counts__tweet_count,0.59913635
counts__nlp_tweet_count,-0.38949585
counts__tesla,1.0170593
counts__stock,-0.008514404
counts__market,0.08087158
counts__price,-0.029006958
counts__profit,0.0
counts__loss,0.0
counts__revenue,-0.026000977
counts__inflation,-0.022598267
counts__interest,-0.008926392
counts__bitcoin,0.02168274
counts__dogecoin,-1.4712219
counts__crypto,0.025909424
counts__ethereum,0.0034942627
counts__spacex,-0.661499
counts__model,-0.17544556
counts__cybertruck,0.057006836
counts__starship,2.7615204
counts__buy,-1.3304596
counts__sell,0.38755798
counts__likeCount,1.3251495
counts__quoteCount,-0.25920105
counts__retweetCount,0.85653687
counts__replyCount,0.48213196
scores__neg,3.8492432
scores__neu,-4.1078033
scores__pos,-1.0370483
scores__anger,3.1926117
scores__disgust,-0.76911926
scores__fear,3.4953918
scores__joy,1.7835236
scores__neutral,1.6677246
scores__sadness,-2.5558472
scores__surprise,1.7794495
scores__news_social_concern,-2.247223
binary__no_tweets,0.16940308
