feature,importance
counts__nasdaq_stockprice,-0.13151932
counts__nasdaq_volume,0.050365448
counts__nasdaq_volatility,-0.46123886
counts__nasdaq_volatility_std_10,-0.122608185
counts__nasdaq_avg_volume_20,-0.044540405
counts__nasdaq_volume_spike_20,0.0038337708
counts__nasdaq_stockprice_sma_20,-0.1403656
counts__nasdaq_stockprice_ema_26,-0.048439026
counts__nasdaq_stockprice_macd_line,0.1350708
counts__nasdaq_stockprice_rsi_14,0.10555649
counts__nasdaq_stockprice_bb_mean_20,-0.048065186
counts__nasdaq_stockprice_bb_upper_20,-0.1072464
counts__nasdaq_stockprice_bb_lower_20,-0.012107849
counts__nasdaq_dx_14,0.09023285
counts__nasdaq_adx_14,0.004085541
counts__nasdaq_stoch_d_3,0.21814728
counts__nasdaq_obv,0.0002822876
counts__nasdaq_stockprice_momentum_21,-0.014205933
scores__business_entrepreneurs,0.2898636
scores__science_technology,0.3853035
binary__is_trading_day,-0.028816223
counts__tweet_count,-0.04982376
counts__nlp_tweet_count,0.19537354
counts__tesla,-0.15554428
counts__stock,0.0024147034
counts__market,-0.51436615
counts__price,0.0940361
counts__profit,0.10164642
counts__loss,-0.40344238
counts__revenue,0.003211975
counts__inflation,0.014411926
counts__interest,-0.05714798
counts__bitcoin,0.0023117065
counts__dogecoin,0.0
counts__crypto,-0.025882721
counts__ethereum,0.0
counts__spacex,0.074279785
counts__model,-0.047374725
counts__cybertruck,0.07015228
counts__starship,0.07878494
counts__buy,-0.20046616
counts__sell,-0.11182022
counts__likeCount,-0.07675171
counts__quoteCount,0.017738342
counts__retweetCount,-0.0858345
counts__replyCount,0.08875656
scores__neg,-0.32593155
scores__neu,0.07463455
scores__pos,0.057178497
scores__anger,0.19580841
scores__disgust,0.22737503
scores__fear,0.037387848
scores__joy,-0.2050705
scores__neutral,-0.18082047
scores__sadness,0.4255333
scores__surprise,0.25232315
scores__news_social_concern,-0.8980179
binary__no_tweets,0.0
