feature,importance
counts__bitcoin_stockprice,-0.0043315887
counts__bitcoin_volume,-0.0024843216
counts__bitcoin_volatility,-0.01201725
counts__bitcoin_volatility_std_10,-0.09939766
counts__bitcoin_avg_volume_20,0.0048856735
counts__bitcoin_volume_spike_20,-0.022414207
counts__bitcoin_stockprice_sma_20,-0.006918907
counts__bitcoin_stockprice_ema_26,-0.012158394
counts__bitcoin_stockprice_macd_line,0.007815361
counts__bitcoin_stockprice_rsi_14,0.00920105
counts__bitcoin_stockprice_bb_mean_20,0.004304886
counts__bitcoin_stockprice_bb_upper_20,-0.014186859
counts__bitcoin_stockprice_bb_lower_20,-0.00056266785
counts__bitcoin_dx_14,-0.0037574768
counts__bitcoin_adx_14,0.0009393692
counts__bitcoin_stoch_d_3,-0.0078086853
counts__bitcoin_obv,-0.00538826
counts__bitcoin_stockprice_momentum_21,0.06681633
scores__business_entrepreneurs,0.060152054
scores__science_technology,0.07121086
binary__is_trading_day,0.02403164
counts__tweet_count,0.06774044
counts__nlp_tweet_count,-0.09693527
counts__tesla,0.04438877
counts__stock,-0.1164093
counts__market,0.0974617
counts__price,0.034347534
counts__profit,0.1463604
counts__loss,0.005636215
counts__revenue,0.044550896
counts__inflation,-0.044664383
counts__interest,0.016825676
counts__bitcoin,0.0
counts__dogecoin,0.0
counts__crypto,0.0
counts__ethereum,0.0
counts__spacex,0.008473396
counts__model,0.019640923
counts__cybertruck,3.2424927e-05
counts__starship,-0.0051498413
counts__buy,0.047846794
counts__sell,-0.04301262
counts__likeCount,-0.014369965
counts__quoteCount,0.06270409
counts__retweetCount,0.040729523
counts__replyCount,-0.053281784
scores__neg,1.0172281
scores__neu,0.76714516
scores__pos,0.0030879974
scores__anger,0.21276951
scores__disgust,-0.015954018
scores__fear,0.0075159073
scores__joy,0.9892664
scores__neutral,0.03624344
scores__sadness,0.46450996
scores__surprise,-0.14517021
scores__news_social_concern,-0.6180458
binary__no_tweets,0.0
