feature,importance
counts__sp500_stockprice,-0.16879654
counts__sp500_volume,0.20058441
counts__sp500_volatility,-0.28481674
counts__sp500_volatility_std_10,-0.02286911
counts__sp500_avg_volume_20,-0.08499527
counts__sp500_volume_spike_20,0.02533722
counts__sp500_stockprice_sma_20,-0.045253754
counts__sp500_stockprice_ema_26,-0.070114136
counts__sp500_stockprice_macd_line,0.8988724
counts__sp500_stockprice_rsi_14,0.13616562
counts__sp500_stockprice_bb_mean_20,-0.011112213
counts__sp500_stockprice_bb_upper_20,-0.047576904
counts__sp500_stockprice_bb_lower_20,-0.061527252
counts__sp500_dx_14,0.0043792725
counts__sp500_adx_14,0.10032272
counts__sp500_stoch_d_3,0.14236069
counts__sp500_obv,0.03503418
counts__sp500_stockprice_momentum_21,-0.060504913
scores__business_entrepreneurs,0.26957703
scores__science_technology,0.18079376
binary__is_trading_day,0.19174576
counts__tweet_count,-0.080280304
counts__nlp_tweet_count,0.15544891
counts__tesla,-0.18318939
counts__stock,0.090675354
counts__market,0.24670792
counts__price,-0.0036964417
counts__profit,-0.10425949
counts__loss,-0.01834488
counts__revenue,0.10905075
counts__inflation,0.0052223206
counts__interest,0.103702545
counts__bitcoin,0.0005722046
counts__dogecoin,0.0
counts__crypto,-0.026538849
counts__ethereum,0.0
counts__spacex,0.07901764
counts__model,-0.26958084
counts__cybertruck,0.09419632
counts__starship,-0.038406372
counts__buy,-1.2743454
counts__sell,-2.1684837
counts__likeCount,0.16816711
counts__quoteCount,-0.012767792
counts__retweetCount,-0.059955597
counts__replyCount,-0.0086250305
scores__neg,-0.8280182
scores__neu,0.12386322
scores__pos,-0.13632584
scores__anger,0.6765213
scores__disgust,0.8053856
scores__fear,0.07722092
scores__joy,-0.02022171
scores__neutral,-0.10962677
scores__sadness,-0.15644455
scores__surprise,-0.14604568
scores__news_social_concern,0.6478386
binary__no_tweets,0.0
