feature,importance
counts__nasdaq_stockprice,-0.03942871
counts__nasdaq_volume,0.15676498
counts__nasdaq_volatility,0.06890106
counts__nasdaq_volatility_std_10,0.038970947
counts__nasdaq_avg_volume_20,0.13079834
counts__nasdaq_volume_spike_20,-0.019771576
counts__nasdaq_stockprice_sma_20,0.17938614
counts__nasdaq_stockprice_ema_26,0.10077286
counts__nasdaq_stockprice_macd_line,0.048484802
counts__nasdaq_stockprice_rsi_14,0.07890701
counts__nasdaq_stockprice_bb_mean_20,0.15797806
counts__nasdaq_stockprice_bb_upper_20,0.15849686
counts__nasdaq_stockprice_bb_lower_20,-0.01756668
counts__nasdaq_dx_14,-0.02778244
counts__nasdaq_adx_14,-0.078891754
counts__nasdaq_stoch_d_3,0.115242004
counts__nasdaq_obv,0.0013122559
counts__nasdaq_stockprice_momentum_21,0.074848175
scores__business_entrepreneurs,-0.048625946
scores__science_technology,-0.48764038
binary__is_trading_day,0.02981186
counts__tweet_count,0.0061912537
counts__nlp_tweet_count,-0.0015983582
counts__tesla,0.011375427
counts__stock,0.0
counts__market,0.0
counts__price,-0.00061416626
counts__profit,0.0
counts__loss,0.0
counts__revenue,0.0
counts__inflation,0.0
counts__interest,0.0
counts__bitcoin,0.0
counts__dogecoin,0.0
counts__crypto,0.0
counts__ethereum,0.0
counts__spacex,0.0066184998
counts__model,0.0037574768
counts__cybertruck,0.0
counts__starship,0.0
counts__buy,0.0083351135
counts__sell,0.0031547546
counts__likeCount,0.09169006
counts__quoteCount,0.13222885
counts__retweetCount,0.15082169
counts__replyCount,0.19458771
scores__neg,0.5312462
scores__neu,-0.07639313
scores__pos,-0.057682037
scores__anger,-0.11841965
scores__disgust,0.26232147
scores__fear,-0.0034751892
scores__joy,0.10507202
scores__neutral,0.14138794
scores__sadness,0.067020416
scores__surprise,0.091529846
scores__news_social_concern,-0.28198242
binary__no_tweets,-0.017066956
