feature,importance
counts__sp500_stockprice,0.75683594
counts__sp500_volume,39.125153
counts__sp500_volatility,-1.7689209
counts__sp500_volatility_std_10,0.40545654
counts__sp500_avg_volume_20,10.713898
counts__sp500_volume_spike_20,18.40799
counts__sp500_stockprice_sma_20,-0.2850647
counts__sp500_stockprice_ema_26,-1.1912231
counts__sp500_stockprice_macd_line,0.105773926
counts__sp500_stockprice_rsi_14,-0.5048828
counts__sp500_stockprice_bb_mean_20,-3.915741
counts__sp500_stockprice_bb_upper_20,-0.65127563
counts__sp500_stockprice_bb_lower_20,-0.95980835
counts__sp500_dx_14,3.3562317
counts__sp500_adx_14,0.09307861
counts__sp500_stoch_d_3,-1.3615112
counts__sp500_obv,0.24581909
counts__sp500_stockprice_momentum_21,1.0302734
scores__business_entrepreneurs,-12.878265
scores__science_technology,-5.4981995
binary__is_trading_day,30.645325
counts__tweet_count,0.07601929
counts__nlp_tweet_count,0.018249512
counts__tesla,0.024658203
counts__stock,0.0
counts__market,0.0
counts__price,-0.008850098
counts__profit,0.0
counts__loss,0.0
counts__revenue,0.0
counts__inflation,0.0
counts__interest,0.0
counts__bitcoin,0.0
counts__dogecoin,0.0
counts__crypto,0.0
counts__ethereum,0.0
counts__spacex,-0.262146
counts__model,-0.0067443848
counts__cybertruck,0.0
counts__starship,0.0
counts__buy,0.010009766
counts__sell,0.037475586
counts__likeCount,0.5819397
counts__quoteCount,0.8617859
counts__retweetCount,0.23675537
counts__replyCount,-0.243927
scores__neg,8.932068
scores__neu,-1.9102478
scores__pos,0.14089966
scores__anger,-0.18356323
scores__disgust,2.2685242
scores__fear,-0.85180664
scores__joy,-1.2475586
scores__neutral,0.20297241
scores__sadness,-2.897766
scores__surprise,3.816742
scores__news_social_concern,-2.037506
binary__no_tweets,3.8390808
