feature,importance
counts__bitcoin_stockprice,-0.00091171265
counts__bitcoin_volume,0.0009422302
counts__bitcoin_volatility,0.006816864
counts__bitcoin_volatility_std_10,-0.0004043579
counts__bitcoin_avg_volume_20,-0.001876831
counts__bitcoin_volume_spike_20,0.00030899048
counts__bitcoin_stockprice_sma_20,0.0066184998
counts__bitcoin_stockprice_ema_26,0.023231506
counts__bitcoin_stockprice_macd_line,-0.002216339
counts__bitcoin_stockprice_rsi_14,-0.027713776
counts__bitcoin_stockprice_bb_mean_20,0.00061035156
counts__bitcoin_stockprice_bb_upper_20,0.012504578
counts__bitcoin_stockprice_bb_lower_20,-0.038440704
counts__bitcoin_dx_14,0.033420563
counts__bitcoin_adx_14,-0.0023994446
counts__bitcoin_stoch_d_3,-0.019042969
counts__bitcoin_obv,0.001373291
counts__bitcoin_stockprice_momentum_21,-0.003238678
scores__business_entrepreneurs,-0.016719818
scores__science_technology,0.010505676
binary__is_trading_day,-0.006088257
counts__tweet_count,0.009357452
counts__nlp_tweet_count,-0.000541687
counts__tesla,0.009120941
counts__stock,-0.010375977
counts__market,-0.002937317
counts__price,-0.0031814575
counts__profit,0.0
counts__loss,0.0
counts__revenue,-0.029930115
counts__inflation,-0.024772644
counts__interest,-0.0018539429
counts__bitcoin,0.0
counts__dogecoin,0.00157547
counts__crypto,-0.0009613037
counts__ethereum,0.0014953613
counts__spacex,-0.019077301
counts__model,-0.0013580322
counts__cybertruck,0.0033950806
counts__starship,-0.00077819824
counts__buy,-0.0051345825
counts__sell,0.038845062
counts__likeCount,0.013141632
counts__quoteCount,0.001285553
counts__retweetCount,-0.01058197
counts__replyCount,0.05539322
scores__neg,0.0037498474
scores__neu,-0.0021209717
scores__pos,0.19802856
scores__anger,-0.08383179
scores__disgust,-0.33934784
scores__fear,-0.18915558
scores__joy,0.100307465
scores__neutral,-0.31401443
scores__sadness,-0.11393356
scores__surprise,-0.31518173
scores__news_social_concern,-0.053627014
binary__no_tweets,-0.19430542
