feature,importance
counts__tesla_stockprice,-0.69903564
counts__tesla_volume,2.2904053
counts__tesla_volatility,0.096191406
counts__tesla_volatility_std_10,-0.11395264
counts__tesla_avg_volume_20,0.14697266
counts__tesla_volume_spike_20,5.987732
counts__tesla_stockprice_sma_20,-0.22296143
counts__tesla_stockprice_ema_26,0.26690674
counts__tesla_stockprice_macd_line,-2.172058
counts__tesla_stockprice_rsi_14,-2.5281982
counts__tesla_stockprice_bb_mean_20,-0.14434814
counts__tesla_stockprice_bb_upper_20,-1.163147
counts__tesla_stockprice_bb_lower_20,0.025390625
counts__tesla_dx_14,0.13470459
counts__tesla_adx_14,-0.203125
counts__tesla_stoch_d_3,-6.1937866
counts__tesla_obv,-0.035095215
counts__tesla_stockprice_momentum_21,-0.8137207
scores__business_entrepreneurs,0.34887695
scores__science_technology,3.4787598
binary__is_trading_day,-0.41290283
counts__tweet_count,0.19329834
counts__nlp_tweet_count,-0.5587158
counts__tesla,-0.29333496
counts__stock,-0.08294678
counts__market,0.027709961
counts__price,-0.020263672
counts__profit,0.0
counts__loss,0.0
counts__revenue,-0.21398926
counts__inflation,1.7327881
counts__interest,0.0390625
counts__bitcoin,-0.033691406
counts__dogecoin,-0.041625977
counts__crypto,-0.0026245117
counts__ethereum,-0.042541504
counts__spacex,-0.00030517578
counts__model,-0.009765625
counts__cybertruck,-0.0014648438
counts__starship,0.0357666
counts__buy,0.14404297
counts__sell,-0.0107421875
counts__likeCount,-0.30633545
counts__quoteCount,-0.1831665
counts__retweetCount,1.8206787
counts__replyCount,0.20526123
scores__neg,4.298584
scores__neu,-2.2731323
scores__pos,-0.27520752
scores__anger,-0.13519287
scores__disgust,0.8768921
scores__fear,-1.2595825
scores__joy,0.7614746
scores__neutral,-1.1230469
scores__sadness,0.64086914
scores__surprise,0.28338623
scores__news_social_concern,-1.5909424
binary__no_tweets,-0.15905762
